model_label,marker_kind,eligibility,retained_labels,retained_class_count,site_kind,site_role,layer,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,33,0.4583333333333333,0.325,0.39166666666666666,39,4,16,16,0.6,0.7333333333333334,0.507440757801634,-2.946146530436246,898.2392578125,1770.1362060546876,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,34,0.35833333333333334,0.35,0.35416666666666663,39,4,16,16,0.5999999999999999,0.7,0.516370799519394,-2.870383248218804,927.3816528320312,1795.9606811523438,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,35,0.35,0.325,0.3375,39,4,16,16,0.4333333333333334,0.7333333333333334,0.5148072772368542,-2.8835532260395387,895.9581298828125,1740.3758056640625,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,36,0.38333333333333336,0.325,0.3541666666666667,39,4,16,16,0.6,0.7333333333333334,0.5135508572874657,-2.8941654146178064,884.8064575195312,1722.9188598632813,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,37,0.3,0.325,0.3125,39,4,16,16,0.5666666666666667,0.8,0.5890523132814192,-2.298461341423111,1012.1892700195312,1718.335107421875,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,38,0.325,0.3,0.3125,39,4,16,16,0.6666666666666667,0.7333333333333334,0.5811032965532081,-2.3574666083586675,1018.9978637695312,1753.5571899414062,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,39,0.35,0.275,0.3125,39,4,16,16,0.6666666666666667,0.8,0.6000935488896878,-2.2178104195023405,1050.213134765625,1750.0823608398437,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,40,0.35,0.325,0.3375,39,4,16,16,0.7,0.7666666666666667,0.6874222200808605,-1.627764339349874,1221.2454833984375,1776.558056640625,30,3,3,3,16,0.1
Gemma4-E4B,indexed,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,41,0.4,0.325,0.36250000000000004,39,4,16,16,0.7666666666666667,0.8,0.8719072593708137,-0.5952970644983042,1580.271240234375,1812.430419921875,30,3,3,3,16,0.1
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,0,0.48145773979107315,0.47661443494776834,0.4790360873694207,67,13,16,16,0.2962962962962963,0.4444444444444444,0.15386463013388663,-8.128612028007687,470.0885314941406,3055.208536783854,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,1,0.46118233618233617,0.3617996201329534,0.4114909781576448,67,13,16,16,0.2037037037037037,0.40740740740740733,0.15922032513444534,-7.9800149356881445,254.4558868408203,1598.136962890625,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,2,0.42981956315289654,0.39278252611585945,0.411301044634378,67,13,16,16,0.25925925925925924,0.2962962962962963,0.12440409792373927,-9.051653135651778,266.9381408691406,2145.7343071831597,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,3,0.48043684710351386,0.4616096866096866,0.47102326685660023,67,13,16,16,0.2777777777777778,0.3333333333333333,0.26607317095004074,-5.749989146097261,326.5499267578125,1227.293701171875,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,4,0.45605413105413106,0.5504985754985755,0.5032763532763533,67,13,16,16,0.2222222222222222,0.2222222222222222,0.26623380680595626,-5.747367979332485,326.2462463378906,1225.4125434027778,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,5,0.49679487179487175,0.48383190883190885,0.4903133903133903,67,13,16,16,0.25925925925925924,0.18518518518518517,0.13320575973860696,-8.754769961220735,327.497314453125,2458.582234700521,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,6,0.47148622981956323,0.48383190883190885,0.47765906932573604,67,13,16,16,0.25925925925925924,0.2222222222222222,0.14003620739159037,-8.537596597693907,316.15203857421875,2257.644965277778,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,7,0.5051282051282051,0.5137701804368471,0.5094491927825261,67,13,16,16,0.37037037037037035,0.2962962962962963,0.17455764431728218,-7.580611275881612,266.38238525390625,1526.042507595486,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,8,0.4998812915479582,0.49000474833808166,0.4949430199430199,67,13,16,16,0.24074074074074073,0.35185185185185186,0.15629599375346906,-8.06052153862196,295.4983215332031,1890.6327311197917,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,9,0.48660968660968656,0.4955603038936372,0.4910849952516619,67,13,16,16,0.2962962962962963,0.3888888888888889,0.21519750611528662,-6.671627659361564,288.27496337890625,1339.5831976996528,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,10,0.6514245014245015,0.6745726495726496,0.6629985754985755,67,13,16,16,0.6296296296296295,0.5925925925925926,0.5558129281294546,-2.5507135581344107,392.6871032714844,706.5094807942709,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,11,0.5683998100664768,0.5276590693257359,0.5480294396961063,67,13,16,16,0.4259259259259259,0.4259259259259259,0.24986839806135322,-6.0228866750474905,308.7093200683594,1235.4876505533855,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,12,0.6270417853751187,0.5761158594491929,0.6015788224121558,67,13,16,16,0.3888888888888889,0.4259259259259259,0.3577668083337132,-4.463999533890027,280.0120849609375,782.6664699978298,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,13,0.5239553656220323,0.4937084520417854,0.5088319088319089,67,13,16,16,0.4074074074074074,0.4259259259259259,0.31671418181519445,-4.993324893714267,305.3743896484375,964.1955023871528,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,14,0.5098528015194682,0.485375118708452,0.4976139601139601,67,13,16,16,0.537037037037037,0.37037037037037035,0.3626047992024068,-4.4056645216182915,352.58990478515625,972.3806898328993,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,15,0.4375356125356125,0.4751899335232669,0.45636277302943973,67,13,16,16,0.4259259259259259,0.3518518518518518,0.4521825625582496,-3.446861892943891,400.5633544921875,885.8443196614584,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,16,0.5282763532763534,0.48907882241215567,0.5086775878442545,67,13,16,16,0.3333333333333333,0.3888888888888889,0.4616813463438323,-3.3565767221861793,401.7514343261719,870.1920437282986,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,17,0.369017094017094,0.3777540360873694,0.3733855650522317,67,13,16,16,0.35185185185185186,0.3518518518518518,0.38610618500086613,-4.132932413952922,373.88592529296875,968.3500027126736,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,18,0.39133428300094963,0.43074548907882243,0.41103988603988606,67,13,16,16,0.3333333333333333,0.31481481481481477,0.38559901471862257,-4.138640844756695,362.1644592285156,939.225582546658,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,19,0.39062203228869896,0.40296771130104464,0.39679487179487183,67,13,16,16,0.40740740740740733,0.35185185185185186,0.37694368065681433,-4.237235331021862,329.2484130859375,873.4684516059028,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,20,0.43691832858499524,0.4261158594491927,0.431517094017094,67,13,16,16,0.35185185185185186,0.31481481481481477,0.3596919620980696,-4.440692670896294,326.80706787109375,908.5748426649305,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,21,0.40235042735042736,0.4038936372269705,0.4031220322886989,67,13,16,16,0.40740740740740733,0.2962962962962963,0.3854104709313965,-4.140764904954285,288.3302307128906,748.112084282769,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,22,0.4745726495726495,0.4622269705603039,0.4683998100664767,67,13,16,16,0.3888888888888889,0.33333333333333326,0.45861380021948717,-3.3855288098637244,312.153564453125,680.6458163791233,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,23,0.3782763532763533,0.48043684710351386,0.4293566001899336,67,13,16,16,0.4259259259259259,0.48148148148148145,0.8879540125577765,-0.5160952589883854,607.5882568359375,684.2564459906685,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,24,0.45512820512820507,0.4520417853751187,0.45358499525166185,67,13,16,16,0.4259259259259259,0.4444444444444444,0.6816839484706483,-1.6641693216069975,593.8793334960938,871.1945393880209,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,25,0.45852326685660016,0.4350664767331434,0.44679487179487176,67,13,16,16,0.574074074074074,0.4629629629629629,0.641678111215809,-1.9268277501506517,546.187255859375,851.1857367621528,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,26,0.44617758784425454,0.4579059829059829,0.45204178537511874,67,13,16,16,0.537037037037037,0.31481481481481477,0.6134506931643123,-2.122203384744042,541.2885131835938,882.3667805989584,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,27,0.31531339031339034,0.465622032288699,0.39046771130104463,67,13,16,16,0.5,0.3518518518518518,0.6121824597399697,-2.131191179717316,519.3726806640625,848.3952331542969,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,28,0.4177825261158594,0.4356837606837607,0.42673314339981006,67,13,16,16,0.5,0.3518518518518518,0.6125582696055194,-2.128525927357124,501.57281494140625,818.8164944118923,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,29,0.4313627730294397,0.4202516619183286,0.42580721747388417,67,13,16,16,0.5185185185185185,0.3333333333333333,0.45498306865791116,-3.4200476449729695,440.8380432128906,968.910875108507,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,30,0.38815289648622986,0.3816714150047483,0.3849121557454891,67,13,16,16,0.3888888888888889,0.31481481481481477,0.3987475022936339,-3.993020242946108,467.8953857421875,1173.4127061631943,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,31,0.42889363722697055,0.34556030389363723,0.38722697056030386,67,13,16,16,0.4259259259259259,0.2962962962962963,0.41609606981954217,-3.8080638625883507,427.5788269042969,1027.596408420139,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,32,0.4004985754985755,0.30543684710351376,0.35296771130104465,67,13,16,16,0.2962962962962963,0.2222222222222222,0.3838218121976026,-4.1587034839188695,402.24505615234375,1047.9994710286458,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,33,0.37898860398860396,0.327659069325736,0.35332383665717,67,13,16,16,0.3333333333333333,0.2222222222222222,0.3131900665180707,-5.04192020958928,388.2590637207031,1239.6915011935764,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,34,0.3373219373219373,0.2961775878442545,0.31674976258309595,67,13,16,16,0.3333333333333333,0.18518518518518517,0.2609505971641358,-5.834417049599205,366.1759948730469,1403.23876953125,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,35,0.38815289648622986,0.264696106362773,0.3264245014245014,67,13,16,16,0.4259259259259259,0.18518518518518517,0.27629046385761635,-5.5863410446273845,306.9139404296875,1110.8379787868923,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,36,0.3159306742640076,0.24247388414055082,0.27920227920227925,67,13,16,16,0.31481481481481477,0.2037037037037037,0.2615885905092584,-5.8238120219383145,273.9444274902344,1047.2338528103298,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,37,0.32281576448243116,0.29926400759734095,0.3110398860398861,67,13,16,16,0.2037037037037037,0.2037037037037037,0.2636666173303678,-5.789448524855169,245.16085815429688,929.8137953016493,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,38,0.3566714150047484,0.2869183285849953,0.3217948717948719,67,13,16,16,0.3888888888888889,0.2037037037037037,0.24659901285143984,-6.080086662400056,223.21533203125,905.1752861870659,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,39,0.3566714150047484,0.31160968660968663,0.3341405508072175,67,13,16,16,0.3333333333333333,0.2777777777777778,0.25059971381183155,-6.010194293115947,211.63658142089844,844.5204433865017,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,40,0.3011158594491928,0.31160968660968663,0.3063627730294397,67,13,16,16,0.31481481481481477,0.2777777777777778,0.2706778872548181,-5.675472220110715,202.89390563964844,749.5769517686632,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,bullet,claim_grade,1 2 3 4 5 6 7 8 9,9,post_boundary,after_item_boundary,41,0.25595916429249765,0.30235042735042733,0.2791547958214625,67,13,16,16,0.2037037037037037,0.24074074074074078,0.207328675534669,-6.833406266798731,171.7567138671875,828.4271986219618,29,6,2,6,16,0.1111111111111111
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,0,0.125,0.041666666666666664,0.08333333333333333,24,3,8,8,0.125,0.125,,,22.090713500976562,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,1,0.375,0.20833333333333331,0.29166666666666663,24,3,8,8,0.125,0.125,,,118.8498764038086,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,2,0.45833333333333326,0.41666666666666663,0.43749999999999994,24,3,8,8,0.25,0.125,,,103.43016052246094,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,3,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.25,0.25,,,253.6765594482422,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,4,0.5,0.45833333333333326,0.47916666666666663,24,3,8,8,0.25,0.25,,,575.7569580078125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,5,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.25,0.375,,,327.48699951171875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,6,0.3333333333333333,0.29166666666666663,0.3125,24,3,8,8,0.375,0.375,,,333.30169677734375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,7,0.3333333333333333,0.29166666666666663,0.3125,24,3,8,8,0.125,0.125,,,426.73626708984375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,8,0.3333333333333333,0.29166666666666663,0.3125,24,3,8,8,0.25,0.375,,,702.80029296875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,9,0.41666666666666663,0.41666666666666663,0.41666666666666663,24,3,8,8,0.5,0.375,,,1137.943603515625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,24,3,8,8,0.625,0.5,,,1001.08447265625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,11,0.3333333333333333,0.29166666666666663,0.3125,24,3,8,8,0.375,0.5,,,528.36767578125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,12,0.41666666666666663,0.41666666666666663,0.41666666666666663,24,3,8,8,0.375,0.375,,,754.8709716796875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,13,0.3333333333333333,0.41666666666666663,0.375,24,3,8,8,0.25,0.25,,,887.047119140625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,14,0.375,0.41666666666666663,0.3958333333333333,24,3,8,8,0.25,0.25,,,822.68994140625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,15,0.41666666666666663,0.41666666666666663,0.41666666666666663,24,3,8,8,0.125,0.125,,,507.7202453613281,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,16,0.375,0.45833333333333337,0.4166666666666667,24,3,8,8,0.125,0.125,,,515.5115356445312,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,17,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.125,0.125,,,842.120361328125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,18,0.4583333333333333,0.41666666666666663,0.4375,24,3,8,8,0.125,0.125,,,785.3223876953125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,19,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.125,0.125,,,571.3038330078125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,20,0.3333333333333333,0.45833333333333326,0.39583333333333326,24,3,8,8,0.25,0.125,,,643.6925048828125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,21,0.375,0.29166666666666663,0.3333333333333333,24,3,8,8,0.25,0.125,,,596.5582275390625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,22,0.45833333333333326,0.5,0.47916666666666663,24,3,8,8,0.25,0.125,,,373.7030944824219,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,23,0.5416666666666667,0.5833333333333333,0.5625,24,3,8,8,0.25,0.25,,,581.4420776367188,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,24,0.4583333333333333,0.5,0.47916666666666663,24,3,8,8,0.25,0.25,,,625.68017578125,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,25,0.49999999999999994,0.45833333333333326,0.47916666666666663,24,3,8,8,0.25,0.375,,,461.2054443359375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,26,0.5833333333333333,0.5,0.5416666666666666,24,3,8,8,0.375,0.375,,,443.133056640625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,27,0.41666666666666663,0.5416666666666666,0.47916666666666663,24,3,8,8,0.125,0.25,,,311.29351806640625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,28,0.5,0.5833333333333333,0.5416666666666666,24,3,8,8,0.375,0.375,,,303.085693359375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,29,0.45833333333333326,0.45833333333333326,0.45833333333333326,24,3,8,8,0.125,0.25,,,188.12640380859375,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,30,0.25,0.375,0.3125,24,3,8,8,0.25,0.25,,,172.59002685546875,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,31,0.3333333333333333,0.3333333333333333,0.3333333333333333,24,3,8,8,0.375,0.375,,,162.97836303710938,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,32,0.29166666666666663,0.29166666666666663,0.29166666666666663,24,3,8,8,0.25,0.25,,,167.55007934570312,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,33,0.29166666666666663,0.375,0.3333333333333333,24,3,8,8,0.375,0.375,,,147.50633239746094,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,34,0.25,0.3333333333333333,0.29166666666666663,24,3,8,8,0.375,0.375,,,120.7730712890625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,35,0.24999999999999997,0.375,0.3125,24,3,8,8,0.125,0.125,,,92.71208190917969,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,36,0.20833333333333331,0.3333333333333333,0.2708333333333333,24,3,8,8,0.125,0.125,,,71.08800506591797,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,37,0.20833333333333331,0.3333333333333333,0.2708333333333333,24,3,8,8,0.125,0.125,,,65.095947265625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,38,0.20833333333333331,0.2916666666666667,0.25,24,3,8,8,0.125,0.125,,,56.239166259765625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,39,0.24999999999999997,0.24999999999999997,0.24999999999999997,24,3,8,8,0.125,0.125,,,67.4918441772461,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,40,0.2916666666666667,0.3333333333333333,0.3125,24,3,8,8,0.125,0.125,,,67.43707275390625,0.0,8,1,1,1,16,0.125
Gemma4-E4B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8,8,post_boundary,after_item_boundary,41,0.375,0.29166666666666663,0.3333333333333333,24,3,8,8,0.125,0.125,,,67.98640441894531,0.0,8,1,1,1,16,0.125
