model_label,seed,gold_count,patch_layer,normalized_recovery_full_minus_endpoint,expected_absolute_error_reduction_full_minus_endpoint,strict_absolute_error_reduction_full_minus_endpoint,clean_strict_correct
Qwen3-8B,1250,7,25,0.025522728495611505,0.09904820882619347,0.0,False
Qwen3-8B,1250,7,26,0.019095909236997173,0.07410710834295564,0.0,False
Qwen3-8B,1250,7,27,0.03349184664708897,0.12997463892804806,0.0,False
Qwen3-8B,1250,7,28,-0.007588994840053775,-0.02945125345151922,0.0,False
Qwen3-8B,1250,7,29,0.009292037891919933,0.03606039650886217,0.0,False
Qwen3-8B,1250,7,30,0.01802556977255581,0.06995335155291915,0.0,False
Qwen3-8B,1250,7,31,0.0023420638862770814,0.00908904519875886,0.0,False
Qwen3-8B,1250,7,32,-0.0010111411702854022,-0.003924020968385733,0.0,False
Qwen3-8B,1250,7,33,-0.0001097502019361484,-0.00042591688118065463,0.0,False
Qwen3-8B,1250,7,34,-0.0003330274931440505,-0.0012924079293279434,0.0,False
Qwen3-8B,1250,7,35,0.0,0.0,0.0,False
Qwen3-8B,1250,8,0,1.0241948015811122,4.516327247421679,8.0,False
Qwen3-8B,1250,8,1,1.0547900647558148,4.65124125060216,8.0,False
Qwen3-8B,1250,8,2,1.0587875575715926,4.668868742654842,8.0,False
Qwen3-8B,1250,8,3,1.0412131395215067,4.591371939337104,8.0,False
Qwen3-8B,1250,8,4,1.0621804266276087,4.68383006343187,8.0,False
Qwen3-8B,1250,8,5,1.0474758031710856,4.618988012410669,8.0,False
Qwen3-8B,1250,8,6,0.9618645843345511,4.241473617961949,7.0,False
Qwen3-8B,1250,8,7,0.9638003221701812,4.2500095190595,7.0,False
Qwen3-8B,1250,8,8,0.9704232886746091,4.27921439691724,7.0,False
Qwen3-8B,1250,8,9,0.935241337836155,4.124074766308036,7.0,False
Qwen3-8B,1250,8,10,0.9483663541124715,4.181951323131085,7.0,False
Qwen3-8B,1250,8,11,0.9224126962575238,4.0675051143047884,7.0,False
Qwen3-8B,1250,8,12,1.013487757973653,4.469113072238355,8.0,False
Qwen3-8B,1250,8,13,1.0097187714570426,4.452493210007211,8.0,False
Qwen3-8B,1250,8,14,1.0359657261371877,4.568232751353041,8.0,False
Qwen3-8B,1250,8,15,0.9008624279332583,3.972476254685625,7.0,False
Qwen3-8B,1250,8,16,0.8491682850995135,3.744523852025768,7.0,False
Qwen3-8B,1250,8,17,0.7889013975144666,3.4787687572943184,7.0,False
Qwen3-8B,1250,8,18,0.557240915246947,2.4572301333914455,5.0,False
Qwen3-8B,1250,8,19,0.29855868246772854,1.3165353998103964,0.0,False
Qwen3-8B,1250,8,20,0.1401558071442381,0.6180362268122392,0.0,False
Qwen3-8B,1250,8,21,0.013406281246787256,0.05911683323132788,0.0,False
Qwen3-8B,1250,8,22,-0.0071431901205137715,-0.031498875140731464,0.0,False
Qwen3-8B,1250,8,23,0.0051869755488241805,0.022872679071110902,0.0,False
Qwen3-8B,1250,8,24,0.00916114457696065,0.04039732168785015,0.0,False
Qwen3-8B,1250,8,25,0.007614120640491628,0.033575507765438495,0.0,False
Qwen3-8B,1250,8,26,0.006010512914932205,0.026504179875529665,0.0,False
Qwen3-8B,1250,8,27,-0.0007790391097547162,-0.0034352796487162607,0.0,False
Qwen3-8B,1250,8,28,0.006568636010272932,0.02896530010286469,0.0,False
Qwen3-8B,1250,8,29,0.005190503694804195,0.022888236914011095,0.0,False
Qwen3-8B,1250,8,30,0.008226230297098193,0.03627468912847043,0.0,False
Qwen3-8B,1250,8,31,-0.004395522743387343,-0.019382659531151702,0.0,False
Qwen3-8B,1250,8,32,0.0031032555896162504,0.013684230532571284,0.0,False
Qwen3-8B,1250,8,33,0.0037738346178292754,0.01664124059744676,0.0,False
Qwen3-8B,1250,8,34,-0.0012572991592428226,-0.005544232837622509,0.0,False
Qwen3-8B,1250,8,35,0.0,0.0,0.0,False
Qwen3-8B,1250,9,0,1.0173950625396073,4.798556137770739,7.0,False
Qwen3-8B,1250,9,1,1.029923362889202,4.85764601814456,7.0,False
Qwen3-8B,1250,9,2,1.0297251573483301,4.856711179309865,7.0,False
Qwen3-8B,1250,9,3,0.9959161831850795,4.697250743087743,7.0,False
Qwen3-8B,1250,9,4,1.0209384220848676,4.815268435992232,7.0,False
Qwen3-8B,1250,9,5,0.9992915028685821,4.713170479265526,7.0,False
Qwen3-8B,1250,9,6,0.991266850074806,4.675322107148471,7.0,False
Qwen3-8B,1250,9,7,1.014835802014061,4.786485354497662,7.0,False
Qwen3-8B,1250,9,8,0.9891407102505921,4.665294142910299,7.0,False
Qwen3-8B,1250,9,9,1.0246650230082042,4.832844994393313,7.0,False
Qwen3-8B,1250,9,10,1.0359116100550847,4.885889658447481,7.0,False
Qwen3-8B,1250,9,11,1.0269234440187323,4.843496864449268,7.0,False
Qwen3-8B,1250,9,12,1.0276198080438401,4.846781273809839,7.0,False
Qwen3-8B,1250,9,13,1.033206327093383,4.873130158585277,7.0,False
Qwen3-8B,1250,9,14,1.058687859589327,4.993314115300179,7.0,False
Qwen3-8B,1250,9,15,0.9420485211154123,4.443183262352648,6.0,False
Qwen3-8B,1250,9,16,0.873048559675671,4.117744108317315,6.0,False
Qwen3-8B,1250,9,17,0.7551203907797747,3.561534471070882,6.0,False
Qwen3-8B,1250,9,18,0.5944244731800635,2.8036102289500624,4.0,False
Qwen3-8B,1250,9,19,0.37870247503208304,1.7861548113060826,0.0,False
Qwen3-8B,1250,9,20,0.16091740173037347,0.7589688747062722,0.0,False
Qwen3-8B,1250,9,21,0.018399681690979018,0.0867823215997161,0.0,False
Qwen3-8B,1250,9,22,0.0036560981246361347,0.017244031096899093,0.0,False
Qwen3-8B,1250,9,23,0.011256001973506654,0.05308906966965665,0.0,False
Qwen3-8B,1250,9,24,0.007320481095427189,0.03452713777105565,0.0,False
Qwen3-8B,1250,9,25,0.02960176212598681,0.13961706967980625,0.0,False
Qwen3-8B,1250,9,26,0.005084511195813631,0.023981158651716683,0.0,False
Qwen3-8B,1250,9,27,0.008383266927401697,0.039539780022756155,0.0,False
Qwen3-8B,1250,9,28,-0.01571809187936233,-0.07413457076692076,0.0,False
Qwen3-8B,1250,9,29,0.012689790457561394,0.05985155042443058,0.0,False
Qwen3-8B,1250,9,30,0.001499258020740254,0.007071268617686144,0.0,False
Qwen3-8B,1250,9,31,0.003992093870013586,0.018828759100415482,0.0,False
Qwen3-8B,1250,9,32,-0.013173874244989621,-0.06213473747230225,0.0,False
Qwen3-8B,1250,9,33,-0.009888302959485043,-0.04663830070093944,0.0,False
Qwen3-8B,1250,9,34,-0.005463819074750752,-0.025770168857874864,0.0,False
Qwen3-8B,1250,9,35,0.0,0.0,0.0,False
Qwen3-8B,1250,10,0,0.9517745421534786,5.015584395807978,8.0,False
Qwen3-8B,1250,10,1,1.020253038883427,5.376446831642842,8.0,False
Qwen3-8B,1250,10,2,0.984247707058527,5.186708850147499,6.0,False
Qwen3-8B,1250,10,3,0.9971238810101192,5.254562668766343,6.0,False
Qwen3-8B,1250,10,4,1.005036369054505,5.296259257411847,6.0,False
Qwen3-8B,1250,10,5,0.9214261859205859,4.855657086115792,6.0,False
Qwen3-8B,1250,10,6,0.8871808029606919,4.675193540606908,6.0,False
Qwen3-8B,1250,10,7,0.9563446081207465,5.039667359302023,6.0,False
Qwen3-8B,1250,10,8,1.0118659181684035,5.332249062191214,6.0,False
Qwen3-8B,1250,10,9,1.0566619607254473,5.568311619122715,6.0,False
Qwen3-8B,1250,10,10,1.100517375449237,5.799417331682168,8.0,False
Qwen3-8B,1250,10,11,1.115804525276553,5.879976315700362,8.0,False
Qwen3-8B,1250,10,12,1.1060994425916606,5.828833257004719,6.0,False
Qwen3-8B,1250,10,13,0.9898525843336421,5.216244978459861,6.0,False
Qwen3-8B,1250,10,14,1.080321416081322,5.692990300722821,6.0,False
Qwen3-8B,1250,10,15,0.9073578036933829,4.781520664885854,6.0,False
Qwen3-8B,1250,10,16,0.786844983127723,4.146451963682391,5.0,False
Qwen3-8B,1250,10,17,0.6710840488075126,3.536424367748886,5.0,False
Qwen3-8B,1250,10,18,0.568751481556492,2.9971604930019353,5.0,False
Qwen3-8B,1250,10,19,0.33838593172984194,1.7831987763667847,3.0,False
Qwen3-8B,1250,10,20,0.2455170108774859,1.2938056589287967,0.0,False
Qwen3-8B,1250,10,21,0.0794205237364198,0.41852384353336625,0.0,False
Qwen3-8B,1250,10,22,-0.006798523331056878,-0.035826307621796616,0.0,False
Qwen3-8B,1250,10,23,0.023681013337399144,0.12479228610511228,0.0,False
Qwen3-8B,1250,10,24,0.014191252387348214,0.07478391244833205,0.0,False
Qwen3-8B,1250,10,25,0.035874415793361876,0.18904809079553786,0.0,False
Qwen3-8B,1250,10,26,0.01667109522324188,0.08785198737668765,0.0,False
Qwen3-8B,1250,10,27,0.023042407651044945,0.12142701358132157,0.0,False
Qwen3-8B,1250,10,28,0.013030711001423228,0.0686681854477289,0.0,False
Qwen3-8B,1250,10,29,0.0015379436391561863,0.008104530827996115,0.0,False
Qwen3-8B,1250,10,30,0.011833133655988098,0.06235728934732698,0.0,False
Qwen3-8B,1250,10,31,0.005902566065765263,0.031104864590824732,0.0,False
Qwen3-8B,1250,10,32,-0.0004394896998132485,-0.0023159872247831004,0.0,False
Qwen3-8B,1250,10,33,-0.011442212060302895,-0.06029724238403489,0.0,False
Qwen3-8B,1250,10,34,-0.0073496633920140265,-0.038730660876915124,0.0,False
Qwen3-8B,1250,10,35,0.0,0.0,0.0,False
Qwen3-8B,1251,1,0,0.5529341276795101,0.7577612679519408,10.0,True
Qwen3-8B,1251,1,1,0.7747687361008859,1.0617715753975256,10.0,True
Qwen3-8B,1251,1,2,0.6081886783310118,0.8334841366732311,10.0,True
Qwen3-8B,1251,1,3,0.7706760925739168,1.0561628661625098,10.0,True
Qwen3-8B,1251,1,4,0.784369875164753,1.0749293295433064,10.0,True
Qwen3-8B,1251,1,5,0.7296630088175409,0.9999570275388827,10.0,True
Qwen3-8B,1251,1,6,0.6859953921282165,0.9401133193383986,10.0,True
Qwen3-8B,1251,1,7,0.7382617305878816,1.0117410321522422,10.0,True
Qwen3-8B,1251,1,8,0.7539154225269411,1.0331934273980392,10.0,True
Qwen3-8B,1251,1,9,0.5612172480220956,0.7691127607594785,10.0,True
Qwen3-8B,1251,1,10,0.7183406597565574,0.9844404638992836,10.0,True
Qwen3-8B,1251,1,11,0.8529022301304321,1.1688485897135261,10.0,True
Qwen3-8B,1251,1,12,0.7318703253130099,1.0029820152592053,10.0,True
Qwen3-8B,1251,1,13,0.824823376829985,1.130368296285308,10.0,True
Qwen3-8B,1251,1,14,0.9239115194191362,1.266162331792696,10.0,True
Qwen3-8B,1251,1,15,0.7417738158403271,1.0165541229723318,10.0,True
Qwen3-8B,1251,1,16,0.9918786408478869,1.3593069751321023,10.0,True
Qwen3-8B,1251,1,17,1.5619440786908227,2.1405456206978912,10.0,True
Qwen3-8B,1251,1,18,0.6009349816967994,0.8235434039824368,0.0,True
Qwen3-8B,1251,1,19,0.9281374440756682,1.2719536943903385,0.0,True
Qwen3-8B,1251,1,20,1.0339830423215912,1.4170083956990824,0.0,True
Qwen3-8B,1251,1,21,0.4840389953764511,0.6633448443740093,0.0,True
Qwen3-8B,1251,1,22,0.2373071879390074,0.32521449956693527,0.0,True
Qwen3-8B,1251,1,23,0.15047452122581703,0.20621581901095176,0.0,True
Qwen3-8B,1251,1,24,0.04238765565580477,0.058089602517481076,0.0,True
Qwen3-8B,1251,1,25,0.2204145604457546,0.30206422146410405,0.0,True
Qwen3-8B,1251,1,26,0.5526290125772515,0.7573431269923132,0.0,True
Qwen3-8B,1251,1,27,0.22641583003292826,0.3102885820597914,0.0,True
Qwen3-8B,1251,1,28,0.3298728661753181,0.45206990999990104,0.0,True
Qwen3-8B,1251,1,29,-0.09293497811500954,-0.12736151257122907,0.0,True
Qwen3-8B,1251,1,30,-0.25417476811071,-0.34833045189896206,0.0,True
Qwen3-8B,1251,1,31,-0.0981737556913573,-0.1345409260674284,0.0,True
Qwen3-8B,1251,1,32,-0.021818812774787602,-0.029901303619682018,0.0,True
Qwen3-8B,1251,1,33,0.25123014271754984,0.3442950289437383,0.0,True
Qwen3-8B,1251,1,34,0.08043904567803821,0.11023662710355264,0.0,True
Qwen3-8B,1251,1,35,0.0,0.0,0.0,True
Qwen3-8B,1251,2,0,0.04480102402931496,0.0411285861249433,10.0,True
Qwen3-8B,1251,2,1,0.6714114861382579,0.6163744184696425,10.0,True
Qwen3-8B,1251,2,2,0.6787568822522809,0.6231176964023017,10.0,True
Qwen3-8B,1251,2,3,0.960518842509148,0.8817830126587927,10.0,True
Qwen3-8B,1251,2,4,0.5117078214165036,0.4697620123630366,10.0,True
Qwen3-8B,1251,2,5,0.7862575542248598,0.7218063032256734,10.0,True
Qwen3-8B,1251,2,6,0.03833349512459705,0.03519121470684361,10.0,True
Qwen3-8B,1251,2,7,0.9397972818078535,0.8627600435992289,10.0,True
Qwen3-8B,1251,2,8,0.571715756621394,0.5248509659021212,10.0,True
Qwen3-8B,1251,2,9,0.517851938557135,0.47540248278654396,10.0,True
Qwen3-8B,1251,2,10,0.2522000525840026,0.23152666279746592,10.0,True
Qwen3-8B,1251,2,11,0.9999390742981652,0.9179718818493483,10.0,True
Qwen3-8B,1251,2,12,0.9932500218258982,0.9118311456349288,10.0,True
Qwen3-8B,1251,2,13,0.5757030142865639,0.5285113793376932,10.0,True
Qwen3-8B,1251,2,14,0.9205323214658548,0.8450742741824171,10.0,True
Qwen3-8B,1251,2,15,0.4823972195211149,0.4428540645973871,10.0,True
Qwen3-8B,1251,2,16,0.6303551823367615,0.5786835896670066,10.0,True
Qwen3-8B,1251,2,17,1.1338043983361,1.0408639725577005,10.0,True
Qwen3-8B,1251,2,18,0.47236787714792183,0.42259773184012284,10.0,True
Qwen3-8B,1251,2,19,1.4208711342037263,0.45989307228503185,0.0,True
Qwen3-8B,1251,2,20,1.8532177792012718,0.08155241634006871,0.0,True
Qwen3-8B,1251,2,21,0.4337644060597414,0.2281171931174244,0.0,True
Qwen3-8B,1251,2,22,0.941503781292541,0.8643266575896194,0.0,True
Qwen3-8B,1251,2,23,0.5823443434840846,0.5346083042585521,0.0,True
Qwen3-8B,1251,2,24,0.42338431073014343,0.38867857298128605,0.0,True
Qwen3-8B,1251,2,25,0.14753242996043042,0.13543887407304211,0.0,True
Qwen3-8B,1251,2,26,-0.12430671347604177,-0.11411702035566629,0.0,True
Qwen3-8B,1251,2,27,0.2650338761023364,0.24330846973876996,0.0,True
Qwen3-8B,1251,2,28,0.8362678620828623,0.7677171567929246,0.0,True
Qwen3-8B,1251,2,29,0.4033535877862841,0.37028981219755197,0.0,True
Qwen3-8B,1251,2,30,-0.013024297872245988,-0.011956667695923073,0.0,True
Qwen3-8B,1251,2,31,-0.25547765173132697,-0.23453558997568313,0.0,True
Qwen3-8B,1251,2,32,0.2477560053691165,0.22744690385041233,0.0,True
Qwen3-8B,1251,2,33,0.5656765664954578,0.5193068213964747,0.0,True
Qwen3-8B,1251,2,34,-0.25348703742408346,-0.2327081506760047,0.0,True
Qwen3-8B,1251,2,35,0.0,0.0,0.0,True
Qwen3-8B,1251,3,0,1.649490294616452,0.8241195340864635,10.0,True
Qwen3-8B,1251,3,1,0.18530149881905056,0.09252632912745495,10.0,True
Qwen3-8B,1251,3,2,-0.3842656544272306,0.19226384962118992,10.0,True
Qwen3-8B,1251,3,3,-0.05938268355770093,0.029711589391610893,10.0,True
Qwen3-8B,1251,3,4,-0.03551891666373219,0.017771569156557643,10.0,True
Qwen3-8B,1251,3,5,1.5318091241724605,0.7664146437409145,10.0,True
Qwen3-8B,1251,3,6,1.6259933248871206,0.8135389284920347,10.0,True
Qwen3-8B,1251,3,7,-0.09168198337935529,0.045872252339842934,10.0,True
Qwen3-8B,1251,3,8,0.15517989725175418,0.07763206320535465,10.0,True
Qwen3-8B,1251,3,9,0.7548446570052743,0.37766235707716556,10.0,True
Qwen3-8B,1251,3,10,1.0961123990576738,0.5484183245753993,10.0,True
Qwen3-8B,1251,3,11,0.9887150738909385,0.4946776559724677,10.0,True
Qwen3-8B,1251,3,12,-0.3945668198290079,0.1974179446929507,10.0,True
Qwen3-8B,1251,3,13,0.22264459588529284,0.11134389391083888,10.0,True
Qwen3-8B,1251,3,14,0.48110040029423606,0.24066582827983485,10.0,True
Qwen3-8B,1251,3,15,0.17095534996623096,0.08543252341625385,10.0,True
Qwen3-8B,1251,3,16,0.18429399970208615,0.09211462447415553,10.0,True
Qwen3-8B,1251,3,17,0.17867462651185084,0.08903397085332765,10.0,True
Qwen3-8B,1251,3,18,1.0183490087311868,0.5095217290975933,10.0,True
Qwen3-8B,1251,3,19,0.16019690166383227,0.08015307289740692,0.0,True
Qwen3-8B,1251,3,20,-2.054259983513021,-1.0278304292942482,0.0,True
Qwen3-8B,1251,3,21,-2.3805013210209274,-0.810970701992896,0.0,True
Qwen3-8B,1251,3,22,-1.4898366792775426,-0.745426326721049,0.0,True
Qwen3-8B,1251,3,23,-0.3489266168359671,-0.1745822813339286,0.0,True
Qwen3-8B,1251,3,24,-1.0409656016790125,-0.5208377371127928,0.0,True
Qwen3-8B,1251,3,25,-0.5281777414795011,-0.2642689626072352,0.0,True
Qwen3-8B,1251,3,26,-0.07014285410300708,-0.03509534354134036,0.0,True
Qwen3-8B,1251,3,27,-0.37682968640308806,-0.18854333017973035,0.0,True
Qwen3-8B,1251,3,28,-0.2913336604660577,-0.14576616577645307,0.0,True
Qwen3-8B,1251,3,29,0.25673151593012544,0.12845329527403093,0.0,True
Qwen3-8B,1251,3,30,0.26996396173266224,0.1350740300198714,0.0,True
Qwen3-8B,1251,3,31,0.23821243801963943,0.11918744190024455,0.0,True
Qwen3-8B,1251,3,32,0.23125637521352937,0.11570703870026833,0.0,True
Qwen3-8B,1251,3,33,0.033363026609500655,0.016692889039271464,0.0,True
Qwen3-8B,1251,3,34,-0.011375933748209055,-0.005691845706914389,0.0,True
Qwen3-8B,1251,3,35,0.0,0.0,0.0,True
Qwen3-8B,1251,4,0,1.161955285864467,1.7102203437701227,10.0,True
Qwen3-8B,1251,4,1,1.1513857993358567,1.6947389121177694,10.0,True
Qwen3-8B,1251,4,2,1.035427460515581,1.524154631456729,10.0,True
Qwen3-8B,1251,4,3,0.6682679882230853,0.9836943349384581,10.0,True
Qwen3-8B,1251,4,4,1.094290923590812,1.6109256185700014,10.0,True
Qwen3-8B,1251,4,5,1.276585161053085,1.8792655741108755,10.0,True
Qwen3-8B,1251,4,6,1.3026386220619028,1.91761682712814,10.0,True
Qwen3-8B,1251,4,7,0.9361635067221281,1.3781303397292488,10.0,True
Qwen3-8B,1251,4,8,0.8113489753344588,1.1943208329630606,10.0,True
Qwen3-8B,1251,4,9,0.8453359084972811,1.2443645827024499,10.0,True
Qwen3-8B,1251,4,10,1.1419133969886424,1.6809643495937516,10.0,True
Qwen3-8B,1251,4,11,0.8529729347440238,1.2555689123464249,10.0,True
Qwen3-8B,1251,4,12,1.0212976284903925,1.5033165493495115,10.0,True
Qwen3-8B,1251,4,13,1.1381017391710129,1.6751661568329834,10.0,True
Qwen3-8B,1251,4,14,0.7675206081130443,1.1297279566791132,10.0,True
Qwen3-8B,1251,4,15,0.7512981023349541,1.106025327691066,10.0,True
Qwen3-8B,1251,4,16,0.9738403419753318,1.4336414267579798,10.0,True
Qwen3-8B,1251,4,17,0.9807914104719266,1.4438744591426693,10.0,True
Qwen3-8B,1251,4,18,0.7080215130405425,1.0423155915597704,10.0,True
Qwen3-8B,1251,4,19,0.2220921935244353,0.3269535625833071,0.0,True
Qwen3-8B,1251,4,20,-0.6663398782443141,-0.9809538715701667,0.0,True
Qwen3-8B,1251,4,21,-0.7541669643407571,-1.1102487298668566,0.0,True
Qwen3-8B,1251,4,22,-0.701543293657925,-1.0327786651476765,0.0,True
Qwen3-8B,1251,4,23,-0.23370409308438286,-0.3440480487479758,0.0,True
Qwen3-8B,1251,4,24,0.1303727163957455,0.19192851136643974,0.0,True
Qwen3-8B,1251,4,25,-0.1825374509178348,-0.26872295210094954,0.0,True
Qwen3-8B,1251,4,26,-0.10013269670786153,-0.1474105928721312,0.0,True
Qwen3-8B,1251,4,27,-0.21261859892940366,-0.3130069872707679,0.0,True
Qwen3-8B,1251,4,28,-0.032749481892248834,-0.04821222937874303,0.0,True
Qwen3-8B,1251,4,29,0.22448982099422188,0.33048323569137183,0.0,True
Qwen3-8B,1251,4,30,-0.09354112886331911,-0.13770680024627469,0.0,True
Qwen3-8B,1251,4,31,0.1479670112620392,0.21782999532401526,0.0,True
Qwen3-8B,1251,4,32,0.16112728066883666,0.23720391792267304,0.0,True
Qwen3-8B,1251,4,33,-0.09320970409644733,-0.13721889247006036,0.0,True
Qwen3-8B,1251,4,34,-0.09271598596035838,-0.13649206411583226,0.0,True
Qwen3-8B,1251,4,35,0.0,0.0,0.0,True
Qwen3-8B,1251,5,0,1.2696841631134719,1.54748626573185,9.0,False
Qwen3-8B,1251,5,1,1.4641153714610715,1.7844582886085885,9.0,False
Qwen3-8B,1251,5,2,1.333474834753032,1.6252340955558937,9.0,False
Qwen3-8B,1251,5,3,1.4952988189949687,1.8224645567647135,9.0,False
Qwen3-8B,1251,5,4,1.1833352232800263,1.442244503776581,9.0,False
Qwen3-8B,1251,5,5,0.981834870306662,1.1966566341116005,9.0,False
Qwen3-8B,1251,5,6,1.4453757497303,1.7616185083735827,9.0,False
Qwen3-8B,1251,5,7,0.9906269313859815,1.2073723649704933,9.0,False
Qwen3-8B,1251,5,8,1.0491564082904086,1.2787078705091064,9.0,False
Qwen3-8B,1251,5,9,1.0040177600266689,1.2236930563756836,9.0,False
Qwen3-8B,1251,5,10,1.3788717422173578,1.680563675028222,9.0,False
Qwen3-8B,1251,5,11,0.36556543882732184,0.4455497770597616,9.0,False
Qwen3-8B,1251,5,12,0.98610784316553,1.2018645173041644,9.0,False
Qwen3-8B,1251,5,13,0.7797275909110483,0.9503290448139534,9.0,False
Qwen3-8B,1251,5,14,1.190661169331627,1.4511733391733657,9.0,False
Qwen3-8B,1251,5,15,0.5664117146179244,0.690340459923128,9.0,False
Qwen3-8B,1251,5,16,0.18222463032298297,0.22209469165260298,9.0,False
Qwen3-8B,1251,5,17,0.9784788521278758,1.1925663318221846,9.0,False
Qwen3-8B,1251,5,18,1.3727188240248376,1.6730645215586315,9.0,False
Qwen3-8B,1251,5,19,0.6382800701342936,0.777933340367976,0.0,False
Qwen3-8B,1251,5,20,-0.7946508783202192,-0.9685174911820895,0.0,False
Qwen3-8B,1251,5,21,-0.6701356847328359,-0.8167588432054762,0.0,False
Qwen3-8B,1251,5,22,-0.592455317193438,-0.7220823044437044,0.0,False
Qwen3-8B,1251,5,23,-0.67956776769526,-0.8282546303198108,0.0,False
Qwen3-8B,1251,5,24,-0.6380314278279586,-0.7776302960634855,0.0,False
Qwen3-8B,1251,5,25,0.003285011612824129,0.00400375975482703,0.0,False
Qwen3-8B,1251,5,26,-0.428179574247781,-0.5218636489806601,0.0,False
Qwen3-8B,1251,5,27,-0.3297717390210154,-0.40192455083486944,0.0,False
Qwen3-8B,1251,5,28,0.06551696407147081,0.07985182852437234,0.0,False
Qwen3-8B,1251,5,29,0.2056263552571692,0.25061662567538034,0.0,False
Qwen3-8B,1251,5,30,-0.1179678337718651,-0.14377875054568534,0.0,False
Qwen3-8B,1251,5,31,-0.12554440335427403,-0.15301304495587065,0.0,False
Qwen3-8B,1251,5,32,0.04262057890645955,0.05194580070492094,0.0,False
Qwen3-8B,1251,5,33,0.11308494545010314,0.13782750468899918,0.0,False
Qwen3-8B,1251,5,34,-0.2045960694781828,-0.249360917256642,0.0,False
Qwen3-8B,1251,5,35,0.0,0.0,0.0,False
Qwen3-8B,1251,6,0,1.363253725908066,1.6895622713964356,8.0,False
Qwen3-8B,1251,6,1,1.3583475774933653,1.6834817868161878,8.0,False
Qwen3-8B,1251,6,2,1.6449800908895404,2.0387226867206634,8.0,False
Qwen3-8B,1251,6,3,1.3167886934494804,1.6319753642130759,8.0,False
Qwen3-8B,1251,6,4,0.7912790685090765,0.980679703925349,8.0,False
Qwen3-8B,1251,6,5,0.8153430630393208,1.0105036585456153,8.0,False
Qwen3-8B,1251,6,6,0.6840337770091144,0.8477641689375002,8.0,False
Qwen3-8B,1251,6,7,1.42522550615505,1.766367623039125,8.0,False
Qwen3-8B,1251,6,8,1.319145013005112,1.63489569264856,8.0,False
Qwen3-8B,1251,6,9,1.496885570998418,1.855180248029039,8.0,False
Qwen3-8B,1251,6,10,1.4408730167501718,1.7857605233043952,8.0,False
Qwen3-8B,1251,6,11,1.0544752878345056,1.306874596112583,8.0,False
Qwen3-8B,1251,6,12,1.0391470233474343,1.287877356735085,8.0,False
Qwen3-8B,1251,6,13,0.511302823267888,0.633688317174026,8.0,False
Qwen3-8B,1251,6,14,0.911332416780809,1.1294690334095763,8.0,False
Qwen3-8B,1251,6,15,0.6462892220372943,0.8009850735871042,8.0,False
Qwen3-8B,1251,6,16,0.5699603615061832,0.7063861295158942,8.0,False
Qwen3-8B,1251,6,17,0.41042550047535936,0.508664988507745,8.0,False
Qwen3-8B,1251,6,18,0.862052100037219,1.0683929752187398,8.0,False
Qwen3-8B,1251,6,19,-0.147044757095395,-0.18224140457019145,0.0,False
Qwen3-8B,1251,6,20,-1.100344282350366,-1.3637227976528106,0.0,False
Qwen3-8B,1251,6,21,-1.0528160196159457,-1.304818165290552,0.0,False
Qwen3-8B,1251,6,22,-0.8822163851591411,-1.093383785604376,0.0,False
Qwen3-8B,1251,6,23,-0.5921135876576606,-0.7338419540509178,0.0,False
Qwen3-8B,1251,6,24,-0.6237527288909228,-0.7730542432317127,0.0,False
Qwen3-8B,1251,6,25,-0.5206576573296173,-0.6452823252339299,0.0,False
Qwen3-8B,1251,6,26,-0.41180885331932593,-0.510379460824069,0.0,False
Qwen3-8B,1251,6,27,-0.6676006382881569,-0.8273975925211698,0.0,False
Qwen3-8B,1251,6,28,-0.4604721375471691,-0.5706907935356949,0.0,False
Qwen3-8B,1251,6,29,-0.0219083963432688,-0.027152392239918832,0.0,False
Qwen3-8B,1251,6,30,0.10951350069210322,0.1357266629545988,0.0,False
Qwen3-8B,1251,6,31,0.10831847519472143,0.13424559603700192,0.0,False
Qwen3-8B,1251,6,32,0.005589563133155617,0.006927481512715161,0.0,False
Qwen3-8B,1251,6,33,-0.12716593105209617,-0.15760438077622485,0.0,False
Qwen3-8B,1251,6,34,-0.01033030014460765,-0.012802961800015833,0.0,False
Qwen3-8B,1251,6,35,0.0,0.0,0.0,False
Qwen3-8B,1251,7,0,1.0710870121814022,2.84039237665944,8.0,False
Qwen3-8B,1251,7,1,0.9505883959207814,2.5208447142079873,8.0,False
Qwen3-8B,1251,7,2,1.031763990353381,2.7361125094243333,8.0,False
Qwen3-8B,1251,7,3,0.9547841433857965,2.5319713257516616,8.0,False
Qwen3-8B,1251,7,4,0.8946060915008255,2.3723864574148026,8.0,False
Qwen3-8B,1251,7,5,1.0660791664906804,2.827112179475046,8.0,False
Qwen3-8B,1251,7,6,0.8585685487665188,2.27681928080644,8.0,False
Qwen3-8B,1251,7,7,1.0367933507655962,2.749449761031218,8.0,False
Qwen3-8B,1251,7,8,0.994681515441503,2.6377742998769618,8.0,False
Qwen3-8B,1251,7,9,1.0567946080250965,2.8024906606008857,8.0,False
Qwen3-8B,1251,7,10,0.9574374107737589,2.539007467891653,8.0,False
Qwen3-8B,1251,7,11,0.9218486455140149,2.4446303945177315,8.0,False
Qwen3-8B,1251,7,12,0.9427748471214282,2.5001241339078497,8.0,False
Qwen3-8B,1251,7,13,1.0350289621896165,2.7447708173005205,8.0,False
