mode,target,candidate,link,term,estimate,kind
enumeration,signed_relative_error,intercept_only,identity,Gemma4-12B::intercept,6.168581135300743e-10,continuous
enumeration,signed_relative_error,intercept_only,identity,Gemma4-12B::query_last,0.009252872308231156,continuous
enumeration,signed_relative_error,intercept_only,identity,Gemma4-E4B::intercept,3.6043328502223035,continuous
enumeration,signed_relative_error,intercept_only,identity,Gemma4-E4B::query_last,-3.64233260740013,continuous
enumeration,signed_relative_error,intercept_only,identity,Llama3.1-8B::intercept,11.973657760914067,continuous
enumeration,signed_relative_error,intercept_only,identity,Llama3.1-8B::query_last,-4.565223475947385,continuous
enumeration,signed_relative_error,intercept_only,identity,Llama3.2-3B::intercept,50.374443261062424,continuous
enumeration,signed_relative_error,intercept_only,identity,Llama3.2-3B::query_last,-14.174815605843209,continuous
enumeration,signed_relative_error,intercept_only,identity,OLMo-Hybrid-7B::intercept,21.461724173283542,continuous
enumeration,signed_relative_error,intercept_only,identity,OLMo-Hybrid-7B::query_last,-6.778973116478897,continuous
enumeration,signed_relative_error,intercept_only,identity,Qwen3-1.7B::intercept,28.411686327323938,continuous
enumeration,signed_relative_error,intercept_only,identity,Qwen3-1.7B::query_last,-21.808182331561934,continuous
enumeration,signed_relative_error,intercept_only,identity,Qwen3-32B::intercept,36.049161860030445,continuous
enumeration,signed_relative_error,intercept_only,identity,Qwen3-32B::query_last,-36.050381678893885,continuous
enumeration,signed_relative_error,intercept_only,identity,Qwen3-8B::intercept,42.46266100443436,continuous
enumeration,signed_relative_error,intercept_only,identity,Qwen3-8B::query_last,-42.470823702141935,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-12B::intercept,0.1252884684186759,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-12B::query_last,-0.1903880277108203,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-12B::log_L,-0.060037161994226394,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-12B::log_N,-0.01165921224727646,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-12B::hinge_L,-0.19324116478906483,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-12B::hinge_N,-0.33980475548042754,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-E4B::intercept,0.21900861697516716,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-E4B::query_last,-0.48490044742102256,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-E4B::log_L,-0.1251456707409066,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-E4B::log_N,-0.033278507704637625,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-E4B::hinge_L,0.14424131088920525,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Gemma4-E4B::hinge_N,0.07652989138579931,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.1-8B::intercept,1.2719676763368564,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.1-8B::query_last,-0.5578011322916873,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.1-8B::log_L,-0.2837347010568573,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.1-8B::log_N,-0.5669540783697198,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.1-8B::hinge_L,0.019166760377823583,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.1-8B::hinge_N,-0.4948045919510091,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.2-3B::intercept,5.933907470069783,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.2-3B::query_last,-0.3518899185469868,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.2-3B::log_L,-1.13295735810096,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.2-3B::log_N,1.4680024592235892,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.2-3B::hinge_L,-0.08651566877137418,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Llama3.2-3B::hinge_N,-7.715107986825719,continuous
enumeration,asinh_signed_error,piecewise_power,identity,OLMo-Hybrid-7B::intercept,2.457871477828236,continuous
enumeration,asinh_signed_error,piecewise_power,identity,OLMo-Hybrid-7B::query_last,-0.6253497990565088,continuous
enumeration,asinh_signed_error,piecewise_power,identity,OLMo-Hybrid-7B::log_L,0.42398596153653406,continuous
enumeration,asinh_signed_error,piecewise_power,identity,OLMo-Hybrid-7B::log_N,1.152291455975713,continuous
enumeration,asinh_signed_error,piecewise_power,identity,OLMo-Hybrid-7B::hinge_L,0.2984445043640245,continuous
enumeration,asinh_signed_error,piecewise_power,identity,OLMo-Hybrid-7B::hinge_N,-2.379584451415244,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-1.7B::intercept,4.479891624359742,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-1.7B::query_last,-2.452581369013842,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-1.7B::log_L,-0.13583950567064357,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-1.7B::log_N,1.9204496775716042,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-1.7B::hinge_L,1.0100032863545858,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-1.7B::hinge_N,-4.4997039933347445,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-32B::intercept,3.4201934465973536,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-32B::query_last,-3.3730189540077165,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-32B::log_L,-0.5516378719014421,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-32B::log_N,1.3827803771395253,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-32B::hinge_L,1.0111249105160511,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-32B::hinge_N,-2.0907922125675555,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-8B::intercept,5.025302666965059,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-8B::query_last,-4.412705900473563,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-8B::log_L,1.3957741842785858,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-8B::log_N,1.0899845181304932,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-8B::hinge_L,-0.7830192939899034,continuous
enumeration,asinh_signed_error,piecewise_power,identity,Qwen3-8B::hinge_N,-2.05449841073525,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-12B::intercept,0.025960466460544205,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-12B::query_last,-0.01307240521606126,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-12B::log_L,0.010760973317729261,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-12B::log_N,0.0014407513034883244,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-12B::hinge_L,-0.06750072872766257,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-12B::hinge_N,-0.03959938462644976,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-E4B::intercept,0.14002178631131806,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-E4B::query_last,-0.21589096155852736,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-E4B::log_L,-0.06790392127653468,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-E4B::log_N,0.03232735142774002,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-E4B::hinge_L,0.17128316195958637,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Gemma4-E4B::hinge_N,-0.0526723427494361,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.1-8B::intercept,0.757075648672256,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.1-8B::query_last,-0.31068180201256085,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.1-8B::log_L,-0.21508580662796942,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.1-8B::log_N,-0.4071109729800941,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.1-8B::hinge_L,0.3613814377072815,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.1-8B::hinge_N,-0.08580485678567067,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.2-3B::intercept,3.660836787750591,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.2-3B::query_last,-0.19752089936599596,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.2-3B::log_L,-0.5922651063278459,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.2-3B::log_N,0.44440616073330974,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.2-3B::hinge_L,-0.2452223669045582,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Llama3.2-3B::hinge_N,-3.700054257660524,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,OLMo-Hybrid-7B::intercept,1.679640933955657,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,OLMo-Hybrid-7B::query_last,-0.36809297045490597,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,OLMo-Hybrid-7B::log_L,0.3490309296724566,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,OLMo-Hybrid-7B::log_N,0.7573583952087054,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,OLMo-Hybrid-7B::hinge_L,-0.10613447569406491,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,OLMo-Hybrid-7B::hinge_N,-1.7630956367733426,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-1.7B::intercept,2.5077226834414743,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-1.7B::query_last,-1.3237381441573537,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-1.7B::log_L,0.05734784502653815,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-1.7B::log_N,0.8707364496387997,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-1.7B::hinge_L,0.39310915906708926,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-1.7B::hinge_N,-2.2861647477674385,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-32B::intercept,2.0863006614432016,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-32B::query_last,-2.03670218516599,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-32B::log_L,-0.32423107926719535,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-32B::log_N,0.7689585258445378,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-32B::hinge_L,0.6185457401308613,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-32B::hinge_N,-1.2802329697238521,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-8B::intercept,3.127069084719331,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-8B::query_last,-2.675844990444648,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-8B::log_L,0.879810340832334,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-8B::log_N,0.6014603316361788,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-8B::hinge_L,-0.5455242123199469,continuous
enumeration,signed_log_count_ratio,piecewise_power,identity,Qwen3-8B::hinge_N,-1.4050337194267586,continuous
enumeration,log1p_output_tokens,root_separable,identity,Gemma4-12B::intercept,3.7648167262898404,continuous
enumeration,log1p_output_tokens,root_separable,identity,Gemma4-12B::query_last,0.005859706528741811,continuous
enumeration,log1p_output_tokens,root_separable,identity,Gemma4-12B::sqrt_L,-0.0024400336746122717,continuous
enumeration,log1p_output_tokens,root_separable,identity,Gemma4-12B::sqrt_N,1.4080939789841156,continuous
enumeration,log1p_output_tokens,root_separable,identity,Gemma4-E4B::intercept,3.7605380055233892,continuous
enumeration,log1p_output_tokens,root_separable,identity,Gemma4-E4B::query_last,-0.03552592681044409,continuous
enumeration,log1p_output_tokens,root_separable,identity,Gemma4-E4B::sqrt_L,-0.03414270925429099,continuous
enumeration,log1p_output_tokens,root_separable,identity,Gemma4-E4B::sqrt_N,1.437920901335291,continuous
enumeration,log1p_output_tokens,root_separable,identity,Llama3.1-8B::intercept,3.7737304815380313,continuous
enumeration,log1p_output_tokens,root_separable,identity,Llama3.1-8B::query_last,0.019323284542676716,continuous
enumeration,log1p_output_tokens,root_separable,identity,Llama3.1-8B::sqrt_L,-0.18395597140169107,continuous
enumeration,log1p_output_tokens,root_separable,identity,Llama3.1-8B::sqrt_N,1.2805264387219775,continuous
enumeration,log1p_output_tokens,root_separable,identity,Llama3.2-3B::intercept,4.277627946351333,continuous
enumeration,log1p_output_tokens,root_separable,identity,Llama3.2-3B::query_last,-0.6710464810999438,continuous
enumeration,log1p_output_tokens,root_separable,identity,Llama3.2-3B::sqrt_L,-0.22605553300657097,continuous
enumeration,log1p_output_tokens,root_separable,identity,Llama3.2-3B::sqrt_N,1.0569448329544782,continuous
enumeration,log1p_output_tokens,root_separable,identity,OLMo-Hybrid-7B::intercept,4.332650789406703,continuous
enumeration,log1p_output_tokens,root_separable,identity,OLMo-Hybrid-7B::query_last,-0.4659335150782365,continuous
enumeration,log1p_output_tokens,root_separable,identity,OLMo-Hybrid-7B::sqrt_L,-0.10669504480694658,continuous
enumeration,log1p_output_tokens,root_separable,identity,OLMo-Hybrid-7B::sqrt_N,1.270960511999059,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-1.7B::intercept,3.704942119300094,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-1.7B::query_last,0.0481203588339136,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-1.7B::sqrt_L,0.14939956188024173,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-1.7B::sqrt_N,1.3234989852377228,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-32B::intercept,3.8165436146404472,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-32B::query_last,-0.014777865395107111,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-32B::sqrt_L,-0.004166285584527568,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-32B::sqrt_N,1.436669005918556,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-8B::intercept,3.8256897586642573,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-8B::query_last,0.007959301415277977,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-8B::sqrt_L,0.012773235232558133,continuous
enumeration,log1p_output_tokens,root_separable,identity,Qwen3-8B::sqrt_N,1.426934832722736,continuous
enumeration,missing_fraction,exponential_separable,identity,Gemma4-12B::intercept,-0.00802016881548481,continuous
enumeration,missing_fraction,exponential_separable,identity,Gemma4-12B::query_last,0.026499995931989283,continuous
enumeration,missing_fraction,exponential_separable,identity,Gemma4-12B::raw_L,0.01718112105225943,continuous
enumeration,missing_fraction,exponential_separable,identity,Gemma4-12B::raw_N,0.007345326892984454,continuous
enumeration,missing_fraction,exponential_separable,identity,Gemma4-E4B::intercept,0.00022206010066505737,continuous
enumeration,missing_fraction,exponential_separable,identity,Gemma4-E4B::query_last,0.04766666032591597,continuous
enumeration,missing_fraction,exponential_separable,identity,Gemma4-E4B::raw_L,0.014285713194685853,continuous
enumeration,missing_fraction,exponential_separable,identity,Gemma4-E4B::raw_N,-0.002299340209807454,continuous
enumeration,missing_fraction,exponential_separable,identity,Llama3.1-8B::intercept,0.03321925483818964,continuous
enumeration,missing_fraction,exponential_separable,identity,Llama3.1-8B::query_last,0.3029444062664739,continuous
enumeration,missing_fraction,exponential_separable,identity,Llama3.1-8B::raw_L,-0.1199234598709671,continuous
enumeration,missing_fraction,exponential_separable,identity,Llama3.1-8B::raw_N,-0.005920937302486576,continuous
enumeration,missing_fraction,exponential_separable,identity,Llama3.2-3B::intercept,0.27790007054183913,continuous
enumeration,missing_fraction,exponential_separable,identity,Llama3.2-3B::query_last,0.13916666663778268,continuous
enumeration,missing_fraction,exponential_separable,identity,Llama3.2-3B::raw_L,0.25747872462730914,continuous
enumeration,missing_fraction,exponential_separable,identity,Llama3.2-3B::raw_N,-0.028144613628114823,continuous
enumeration,missing_fraction,exponential_separable,identity,OLMo-Hybrid-7B::intercept,0.5751738441171459,continuous
enumeration,missing_fraction,exponential_separable,identity,OLMo-Hybrid-7B::query_last,-0.01788884815878539,continuous
enumeration,missing_fraction,exponential_separable,identity,OLMo-Hybrid-7B::raw_L,0.03321428904149635,continuous
enumeration,missing_fraction,exponential_separable,identity,OLMo-Hybrid-7B::raw_N,-0.0660145441227536,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-1.7B::intercept,0.14212721146101925,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-1.7B::query_last,-0.060722204650781146,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-1.7B::raw_L,-0.029153907883181725,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-1.7B::raw_N,0.023267758490170556,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-32B::intercept,-0.00041991298850707333,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-32B::query_last,0.0007777776460798925,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-32B::raw_L,0.0016581631341210568,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-32B::raw_N,0.0008247039678394262,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-8B::intercept,-0.0003506349428161852,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-8B::query_last,0.2678332975988513,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-8B::raw_L,0.028558671280197404,continuous
enumeration,missing_fraction,exponential_separable,identity,Qwen3-8B::raw_N,0.00048226066374192257,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Gemma4-12B::intercept,0.0,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Gemma4-12B::query_last,0.0,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Gemma4-E4B::intercept,3.080653518401884e-10,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Gemma4-E4B::query_last,0.004620980587602244,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Llama3.1-8B::intercept,0.08710234141359295,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Llama3.1-8B::query_last,0.10595770121950314,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Llama3.2-3B::intercept,0.34160744193923354,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Llama3.2-3B::query_last,-0.3006436910875695,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,OLMo-Hybrid-7B::intercept,0.029157719014964088,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,OLMo-Hybrid-7B::query_last,-0.0241181562826956,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Qwen3-1.7B::intercept,0.02606626981661897,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Qwen3-1.7B::query_last,-0.010606828107373756,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Qwen3-32B::intercept,0.0,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Qwen3-32B::query_last,0.0,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Qwen3-8B::intercept,3.080653518401884e-10,continuous
enumeration,log1p_hallucination_rate,intercept_only,identity,Qwen3-8B::query_last,0.004620980587602244,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Gemma4-12B::intercept,2.354807248416161e-09,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Gemma4-12B::query_last,0.03532211106737226,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Gemma4-E4B::intercept,1.8479199646608146e-10,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Gemma4-E4B::query_last,0.002771880130943306,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Llama3.1-8B::intercept,0.1636792242903363,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Llama3.1-8B::query_last,-0.1622451376098808,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Llama3.2-3B::intercept,0.259318406042682,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Llama3.2-3B::query_last,-0.2428909240385698,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,OLMo-Hybrid-7B::intercept,0.04437658795612301,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,OLMo-Hybrid-7B::query_last,-0.007070506176828041,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Qwen3-1.7B::intercept,1.3962738277565092e-09,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Qwen3-1.7B::query_last,0.020944108802927245,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Qwen3-32B::intercept,0.0,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Qwen3-32B::query_last,0.0,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Qwen3-8B::intercept,0.0,continuous
enumeration,log1p_duplicate_rate,intercept_only,identity,Qwen3-8B::query_last,0.0,continuous
enumeration,listed_record_ratio,intercept_only,identity,Gemma4-12B::intercept,0.9999999422333394,continuous
enumeration,listed_record_ratio,intercept_only,identity,Gemma4-12B::query_last,0.13350004886665753,continuous
enumeration,listed_record_ratio,intercept_only,identity,Gemma4-E4B::intercept,0.9996665975111202,continuous
enumeration,listed_record_ratio,intercept_only,identity,Gemma4-E4B::query_last,-0.03766659500001365,continuous
enumeration,listed_record_ratio,intercept_only,identity,Llama3.1-8B::intercept,6.324276999622353,continuous
enumeration,listed_record_ratio,intercept_only,identity,Llama3.1-8B::query_last,-5.348054420863169,continuous
enumeration,listed_record_ratio,intercept_only,identity,Llama3.2-3B::intercept,8.37327670697055,continuous
enumeration,listed_record_ratio,intercept_only,identity,Llama3.2-3B::query_last,-7.688831749937322,continuous
enumeration,listed_record_ratio,intercept_only,identity,OLMo-Hybrid-7B::intercept,0.6367777333333402,continuous
enumeration,listed_record_ratio,intercept_only,identity,OLMo-Hybrid-7B::query_last,-0.02988884245186196,continuous
enumeration,listed_record_ratio,intercept_only,identity,Qwen3-1.7B::intercept,0.8859443948333398,continuous
enumeration,listed_record_ratio,intercept_only,identity,Qwen3-1.7B::query_last,0.1417778179370281,continuous
enumeration,listed_record_ratio,intercept_only,identity,Qwen3-32B::intercept,0.9995554888666759,continuous
enumeration,listed_record_ratio,intercept_only,identity,Qwen3-32B::query_last,-0.0007777110370508244,continuous
enumeration,listed_record_ratio,intercept_only,identity,Qwen3-8B::intercept,0.996166582844457,continuous
enumeration,listed_record_ratio,intercept_only,identity,Qwen3-8B::query_last,-0.26116656543335265,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Gemma4-12B::intercept,1.0080200941425894,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Gemma4-12B::query_last,-0.02649992926533551,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Gemma4-12B::raw_L,-0.017181110848179637,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Gemma4-12B::raw_N,-0.007345318372864734,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Gemma4-E4B::intercept,0.9997778652264397,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Gemma4-E4B::query_last,-0.047666593659262166,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Gemma4-E4B::raw_L,-0.014285702990605404,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Gemma4-E4B::raw_N,0.0022993487299270807,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Llama3.1-8B::intercept,0.9667806704889161,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Llama3.1-8B::query_last,-0.30294433959982164,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Llama3.1-8B::raw_L,0.11992347007504746,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Llama3.1-8B::raw_N,0.005920945822606326,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Llama3.2-3B::intercept,0.7220998547852665,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Llama3.2-3B::query_last,-0.1391665999711302,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Llama3.2-3B::raw_L,-0.25747871442322945,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Llama3.2-3B::raw_N,0.02814462214823471,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,OLMo-Hybrid-7B::intercept,0.4248260812099596,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,OLMo-Hybrid-7B::query_last,0.017888914825437967,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,OLMo-Hybrid-7B::raw_L,-0.033214278837416816,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,OLMo-Hybrid-7B::raw_N,0.06601455264287341,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-1.7B::intercept,0.8578727138660875,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-1.7B::query_last,0.060722271317432554,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-1.7B::raw_L,0.029153918087261733,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-1.7B::raw_N,-0.023267749970050784,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-32B::intercept,1.0004198383156129,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-32B::query_last,-0.0007777109794275359,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-32B::raw_L,-0.0016581529300412662,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-32B::raw_N,-0.0008246954477198294,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-8B::intercept,1.0003505602699219,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-8B::query_last,-0.2678332309321987,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-8B::raw_L,-0.02855866107611727,continuous
enumeration,pair_recall_continuous,exponential_separable,identity,Qwen3-8B::raw_N,-0.00048225214362227343,continuous
native_thinking,exact_correct,root_separable,logistic,Gemma4-12B::intercept,1.589665237652397,binary
native_thinking,exact_correct,root_separable,logistic,Gemma4-12B::query_last,-1.7347207149094728,binary
native_thinking,exact_correct,root_separable,logistic,Gemma4-12B::sqrt_L,-4.1374872715684035,binary
native_thinking,exact_correct,root_separable,logistic,Gemma4-12B::sqrt_N,-0.7738162347258364,binary
native_thinking,exact_correct,root_separable,logistic,Gemma4-E4B::intercept,4.27320343670353,binary
native_thinking,exact_correct,root_separable,logistic,Gemma4-E4B::query_last,-2.472147445423274,binary
native_thinking,exact_correct,root_separable,logistic,Gemma4-E4B::sqrt_L,-3.1648193814961774,binary
native_thinking,exact_correct,root_separable,logistic,Gemma4-E4B::sqrt_N,-1.413062288434441,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-1.7B::intercept,1.6437740912281638,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-1.7B::query_last,-0.9221775045347633,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-1.7B::sqrt_L,0.46621608014716687,binary
native_thinking,exact_correct,root_separable,logistic,Qwen3-1.7B::sqrt_N,-3.2945036572768807,binary
