scheme,fold,candidate,link,n_rows,rmse,nrmse,mae,r2,mode,target,direction
cell,cell_fold=1,log_density,identity,108,0.9351139777726927,0.785971647915912,0.6243483841663293,0.3668611823744635,enumeration,over_log1p_relative_magnitude,over
cell,cell_fold=2,log_density,identity,91,0.9601605900461626,0.8070235491720339,0.5905264527881362,0.3983883237025998,enumeration,over_log1p_relative_magnitude,over
cell,cell_fold=3,log_density,identity,122,0.7341592784975082,0.617067428858076,0.5001037366105634,0.42881954495834373,enumeration,over_log1p_relative_magnitude,over
cell,cell_fold=4,log_density,identity,100,1.2835759596854448,1.0788570551176697,0.7816672226621592,0.1812252081897976,enumeration,over_log1p_relative_magnitude,over
seed,seed=1234,log_burden,identity,106,0.8833509180674848,0.742464334043248,0.5834139572385371,0.4779269132699602,enumeration,over_log1p_relative_magnitude,over
seed,seed=1235,log_burden,identity,78,1.2463897643391864,1.047601725894983,0.7652691480246523,0.24289739005804767,enumeration,over_log1p_relative_magnitude,over
seed,seed=1236,log_burden,identity,141,0.9946846081438099,0.8360412946467813,0.7088649671032651,0.1508395671733428,enumeration,over_log1p_relative_magnitude,over
seed,seed=1237,log_burden,identity,112,0.8487960796315223,0.7134206837989528,0.5796077039451405,0.349246030157369,enumeration,over_log1p_relative_magnitude,over
seed,seed=1238,log_burden,identity,92,0.9283788627152433,0.7803107235725337,0.6669892099286809,0.39842550947496247,enumeration,over_log1p_relative_magnitude,over
cell,cell_fold=0,log_burden,identity,108,0.8817143222570354,0.741088760651462,0.5801601906307631,0.3529164086353863,enumeration,over_log1p_relative_magnitude,over
cell,cell_fold=1,log_burden,identity,108,0.9560430214869814,0.8035626960324255,0.6621835891101108,0.33820312070560754,enumeration,over_log1p_relative_magnitude,over
cell,cell_fold=2,log_burden,identity,91,1.0567054717775293,0.8881703843129095,0.718106225508128,0.27132072671159646,enumeration,over_log1p_relative_magnitude,over
cell,cell_fold=3,log_burden,identity,122,0.8420352729031806,0.7077381653767897,0.5937684598490076,0.2486309128755595,enumeration,over_log1p_relative_magnitude,over
cell,cell_fold=4,log_burden,identity,100,1.3400175993226178,1.126296757198017,0.8490890983202352,0.107635430351528,enumeration,over_log1p_relative_magnitude,over
seed,seed=1234,power_separable,identity,106,0.7642374532146623,0.6423484032747485,0.5317820850292366,0.6092298235009248,enumeration,over_log1p_relative_magnitude,over
seed,seed=1235,power_separable,identity,78,1.055777016634988,0.8873900094754621,0.6257757745954531,0.45676042247286075,enumeration,over_log1p_relative_magnitude,over
seed,seed=1236,power_separable,identity,141,1.0145662014905457,0.852751951376721,0.6796708510846458,0.1165545561854745,enumeration,over_log1p_relative_magnitude,over
seed,seed=1237,power_separable,identity,112,0.7622693677341091,0.6406942098553815,0.5176032623903505,0.4751598733793384,enumeration,over_log1p_relative_magnitude,over
