request_id,stimulus_id,model_label,seed,target_passage_tokens,num_needles,query_order,observed_all_pairs_found,predicted_probability,predicted_neff,selected_candidate
Llama3.1-8B/enumeration/query_last/T2000_N8_seed1234,T2000_N8_seed1234,Llama3.1-8B,1234,2000,8,query_last,0.0,0.5204038870434052,1.8669454223367505,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T2000_N8_seed1235,T2000_N8_seed1235,Llama3.1-8B,1235,2000,8,query_last,0.0,0.5204038870434052,1.8669454223367505,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T2000_N8_seed1236,T2000_N8_seed1236,Llama3.1-8B,1236,2000,8,query_last,0.0,0.5204038870434052,1.8669454223367505,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T2000_N8_seed1237,T2000_N8_seed1237,Llama3.1-8B,1237,2000,8,query_last,0.0,0.5204038870434052,1.8669454223367505,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T2000_N8_seed1238,T2000_N8_seed1238,Llama3.1-8B,1238,2000,8,query_last,1.0,0.5204038870434052,1.8669454223367505,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N10_seed1234,T5000_N10_seed1234,Llama3.1-8B,1234,5000,10,query_last,0.0,0.485014079437915,2.198971752143962,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N10_seed1235,T5000_N10_seed1235,Llama3.1-8B,1235,5000,10,query_last,0.0,0.485014079437915,2.198971752143962,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N10_seed1236,T5000_N10_seed1236,Llama3.1-8B,1236,5000,10,query_last,0.0,0.485014079437915,2.198971752143962,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N10_seed1237,T5000_N10_seed1237,Llama3.1-8B,1237,5000,10,query_last,1.0,0.485014079437915,2.198971752143962,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N10_seed1238,T5000_N10_seed1238,Llama3.1-8B,1238,5000,10,query_last,0.0,0.485014079437915,2.198971752143962,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N1_seed1234,T5000_N1_seed1234,Llama3.1-8B,1234,5000,1,query_last,1.0,0.9425554397414773,0.37032025058188395,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N1_seed1235,T5000_N1_seed1235,Llama3.1-8B,1235,5000,1,query_last,0.0,0.9425554397414773,0.37032025058188395,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N1_seed1236,T5000_N1_seed1236,Llama3.1-8B,1236,5000,1,query_last,0.0,0.9425554397414773,0.37032025058188395,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N1_seed1237,T5000_N1_seed1237,Llama3.1-8B,1237,5000,1,query_last,0.0,0.9425554397414773,0.37032025058188395,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N1_seed1238,T5000_N1_seed1238,Llama3.1-8B,1238,5000,1,query_last,0.0,0.9425554397414773,0.37032025058188395,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N20_seed1234,T5000_N20_seed1234,Llama3.1-8B,1234,5000,20,query_last,0.0,0.3185943580964807,3.5181913303243424,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N20_seed1235,T5000_N20_seed1235,Llama3.1-8B,1235,5000,20,query_last,0.0,0.3185943580964807,3.5181913303243424,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N20_seed1236,T5000_N20_seed1236,Llama3.1-8B,1236,5000,20,query_last,1.0,0.3185943580964807,3.5181913303243424,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N20_seed1237,T5000_N20_seed1237,Llama3.1-8B,1237,5000,20,query_last,0.0,0.3185943580964807,3.5181913303243424,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N20_seed1238,T5000_N20_seed1238,Llama3.1-8B,1238,5000,20,query_last,1.0,0.3185943580964807,3.5181913303243424,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N2_seed1234,T5000_N2_seed1234,Llama3.1-8B,1234,5000,2,query_last,1.0,0.8451713220538245,0.6358503839395581,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N2_seed1235,T5000_N2_seed1235,Llama3.1-8B,1235,5000,2,query_last,0.0,0.8451713220538245,0.6358503839395581,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N2_seed1236,T5000_N2_seed1236,Llama3.1-8B,1236,5000,2,query_last,1.0,0.8451713220538245,0.6358503839395581,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N2_seed1237,T5000_N2_seed1237,Llama3.1-8B,1237,5000,2,query_last,1.0,0.8451713220538245,0.6358503839395581,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N2_seed1238,T5000_N2_seed1238,Llama3.1-8B,1238,5000,2,query_last,1.0,0.8451713220538245,0.6358503839395581,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N30_seed1234,T5000_N30_seed1234,Llama3.1-8B,1234,5000,30,query_last,0.0,0.12091266741592029,5.923978659050192,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N30_seed1235,T5000_N30_seed1235,Llama3.1-8B,1235,5000,30,query_last,0.0,0.12091266741592029,5.923978659050192,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N30_seed1236,T5000_N30_seed1236,Llama3.1-8B,1236,5000,30,query_last,0.0,0.12091266741592029,5.923978659050192,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N30_seed1237,T5000_N30_seed1237,Llama3.1-8B,1237,5000,30,query_last,0.0,0.12091266741592029,5.923978659050192,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N30_seed1238,T5000_N30_seed1238,Llama3.1-8B,1238,5000,30,query_last,0.0,0.12091266741592029,5.923978659050192,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N3_seed1234,T5000_N3_seed1234,Llama3.1-8B,1234,5000,3,query_last,1.0,0.7644542953479132,0.9092087959100129,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N3_seed1235,T5000_N3_seed1235,Llama3.1-8B,1235,5000,3,query_last,1.0,0.7644542953479132,0.9092087959100129,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N3_seed1236,T5000_N3_seed1236,Llama3.1-8B,1236,5000,3,query_last,1.0,0.7644542953479132,0.9092087959100129,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N3_seed1237,T5000_N3_seed1237,Llama3.1-8B,1237,5000,3,query_last,0.0,0.7644542953479132,0.9092087959100129,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N3_seed1238,T5000_N3_seed1238,Llama3.1-8B,1238,5000,3,query_last,1.0,0.7644542953479132,0.9092087959100129,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N4_seed1234,T5000_N4_seed1234,Llama3.1-8B,1234,5000,4,query_last,1.0,0.7322990735506149,1.1731436212433,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N4_seed1235,T5000_N4_seed1235,Llama3.1-8B,1235,5000,4,query_last,0.0,0.7322990735506149,1.1731436212433,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N4_seed1236,T5000_N4_seed1236,Llama3.1-8B,1236,5000,4,query_last,1.0,0.7322990735506149,1.1731436212433,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N4_seed1237,T5000_N4_seed1237,Llama3.1-8B,1237,5000,4,query_last,0.0,0.7322990735506149,1.1731436212433,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N4_seed1238,T5000_N4_seed1238,Llama3.1-8B,1238,5000,4,query_last,1.0,0.7322990735506149,1.1731436212433,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N5_seed1234,T5000_N5_seed1234,Llama3.1-8B,1234,5000,5,query_last,1.0,0.6600026337072333,1.49122759174345,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N5_seed1235,T5000_N5_seed1235,Llama3.1-8B,1235,5000,5,query_last,0.0,0.6600026337072333,1.49122759174345,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N5_seed1236,T5000_N5_seed1236,Llama3.1-8B,1236,5000,5,query_last,1.0,0.6600026337072333,1.49122759174345,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N5_seed1237,T5000_N5_seed1237,Llama3.1-8B,1237,5000,5,query_last,0.0,0.6600026337072333,1.49122759174345,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N5_seed1238,T5000_N5_seed1238,Llama3.1-8B,1238,5000,5,query_last,1.0,0.6600026337072333,1.49122759174345,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N6_seed1234,T5000_N6_seed1234,Llama3.1-8B,1234,5000,6,query_last,1.0,0.6276009908831801,1.5903713050204609,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N6_seed1235,T5000_N6_seed1235,Llama3.1-8B,1235,5000,6,query_last,1.0,0.6276009908831801,1.5903713050204609,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N6_seed1236,T5000_N6_seed1236,Llama3.1-8B,1236,5000,6,query_last,1.0,0.6276009908831801,1.5903713050204609,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N6_seed1237,T5000_N6_seed1237,Llama3.1-8B,1237,5000,6,query_last,1.0,0.6276009908831801,1.5903713050204609,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N6_seed1238,T5000_N6_seed1238,Llama3.1-8B,1238,5000,6,query_last,1.0,0.6276009908831801,1.5903713050204609,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N8_seed1234,T5000_N8_seed1234,Llama3.1-8B,1234,5000,8,query_last,1.0,0.563178839746124,1.8173971134431974,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N8_seed1235,T5000_N8_seed1235,Llama3.1-8B,1235,5000,8,query_last,0.0,0.563178839746124,1.8173971134431974,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N8_seed1236,T5000_N8_seed1236,Llama3.1-8B,1236,5000,8,query_last,0.0,0.563178839746124,1.8173971134431974,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N8_seed1237,T5000_N8_seed1237,Llama3.1-8B,1237,5000,8,query_last,0.0,0.563178839746124,1.8173971134431974,model_scale_shared_order
Llama3.1-8B/enumeration/query_last/T5000_N8_seed1238,T5000_N8_seed1238,Llama3.1-8B,1238,5000,8,query_last,1.0,0.563178839746124,1.8173971134431974,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N10_seed1234,T10000_N10_seed1234,Llama3.2-3B,1234,10000,10,query_first,0.0,0.28403500018793837,2.718688696052114,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N10_seed1235,T10000_N10_seed1235,Llama3.2-3B,1235,10000,10,query_first,0.0,0.28403500018793837,2.718688696052114,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N10_seed1236,T10000_N10_seed1236,Llama3.2-3B,1236,10000,10,query_first,0.0,0.28403500018793837,2.718688696052114,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N10_seed1237,T10000_N10_seed1237,Llama3.2-3B,1237,10000,10,query_first,1.0,0.28403500018793837,2.718688696052114,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N10_seed1238,T10000_N10_seed1238,Llama3.2-3B,1238,10000,10,query_first,0.0,0.28403500018793837,2.718688696052114,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N1_seed1234,T10000_N1_seed1234,Llama3.2-3B,1234,10000,1,query_first,0.0,0.5383156805505671,0.4293188007516873,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N1_seed1235,T10000_N1_seed1235,Llama3.2-3B,1235,10000,1,query_first,0.0,0.5383156805505671,0.4293188007516873,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N1_seed1236,T10000_N1_seed1236,Llama3.2-3B,1236,10000,1,query_first,1.0,0.5383156805505671,0.4293188007516873,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N1_seed1237,T10000_N1_seed1237,Llama3.2-3B,1237,10000,1,query_first,1.0,0.5383156805505671,0.4293188007516873,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N1_seed1238,T10000_N1_seed1238,Llama3.2-3B,1238,10000,1,query_first,1.0,0.5383156805505671,0.4293188007516873,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N20_seed1234,T10000_N20_seed1234,Llama3.2-3B,1234,10000,20,query_first,0.0,0.26349320206177657,4.41016211654965,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N20_seed1235,T10000_N20_seed1235,Llama3.2-3B,1235,10000,20,query_first,0.0,0.26349320206177657,4.41016211654965,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N20_seed1236,T10000_N20_seed1236,Llama3.2-3B,1236,10000,20,query_first,0.0,0.26349320206177657,4.41016211654965,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N20_seed1237,T10000_N20_seed1237,Llama3.2-3B,1237,10000,20,query_first,0.0,0.26349320206177657,4.41016211654965,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N20_seed1238,T10000_N20_seed1238,Llama3.2-3B,1238,10000,20,query_first,0.0,0.26349320206177657,4.41016211654965,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N2_seed1234,T10000_N2_seed1234,Llama3.2-3B,1234,10000,2,query_first,0.0,0.5693069405126496,0.723935082824467,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N2_seed1235,T10000_N2_seed1235,Llama3.2-3B,1235,10000,2,query_first,0.0,0.5693069405126496,0.723935082824467,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N2_seed1236,T10000_N2_seed1236,Llama3.2-3B,1236,10000,2,query_first,1.0,0.5693069405126496,0.723935082824467,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N2_seed1237,T10000_N2_seed1237,Llama3.2-3B,1237,10000,2,query_first,0.0,0.5693069405126496,0.723935082824467,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N2_seed1238,T10000_N2_seed1238,Llama3.2-3B,1238,10000,2,query_first,0.0,0.5693069405126496,0.723935082824467,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N30_seed1234,T10000_N30_seed1234,Llama3.2-3B,1234,10000,30,query_first,0.0,0.3071646102280971,5.285465221508324,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N30_seed1235,T10000_N30_seed1235,Llama3.2-3B,1235,10000,30,query_first,0.0,0.3071646102280971,5.285465221508324,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N30_seed1236,T10000_N30_seed1236,Llama3.2-3B,1236,10000,30,query_first,0.0,0.3071646102280971,5.285465221508324,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N30_seed1237,T10000_N30_seed1237,Llama3.2-3B,1237,10000,30,query_first,0.0,0.3071646102280971,5.285465221508324,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N30_seed1238,T10000_N30_seed1238,Llama3.2-3B,1238,10000,30,query_first,0.0,0.3071646102280971,5.285465221508324,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N3_seed1234,T10000_N3_seed1234,Llama3.2-3B,1234,10000,3,query_first,1.0,0.3936065496382416,1.0920660609711095,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N3_seed1235,T10000_N3_seed1235,Llama3.2-3B,1235,10000,3,query_first,1.0,0.3936065496382416,1.0920660609711095,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N3_seed1236,T10000_N3_seed1236,Llama3.2-3B,1236,10000,3,query_first,1.0,0.3936065496382416,1.0920660609711095,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N3_seed1237,T10000_N3_seed1237,Llama3.2-3B,1237,10000,3,query_first,1.0,0.3936065496382416,1.0920660609711095,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N3_seed1238,T10000_N3_seed1238,Llama3.2-3B,1238,10000,3,query_first,1.0,0.3936065496382416,1.0920660609711095,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N4_seed1234,T10000_N4_seed1234,Llama3.2-3B,1234,10000,4,query_first,1.0,0.38112339136967643,1.354338909317479,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N4_seed1235,T10000_N4_seed1235,Llama3.2-3B,1235,10000,4,query_first,1.0,0.38112339136967643,1.354338909317479,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N4_seed1236,T10000_N4_seed1236,Llama3.2-3B,1236,10000,4,query_first,1.0,0.38112339136967643,1.354338909317479,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N4_seed1237,T10000_N4_seed1237,Llama3.2-3B,1237,10000,4,query_first,0.0,0.38112339136967643,1.354338909317479,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N4_seed1238,T10000_N4_seed1238,Llama3.2-3B,1238,10000,4,query_first,0.0,0.38112339136967643,1.354338909317479,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N5_seed1234,T10000_N5_seed1234,Llama3.2-3B,1234,10000,5,query_first,1.0,0.3777642989898213,1.5562618467004865,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N5_seed1235,T10000_N5_seed1235,Llama3.2-3B,1235,10000,5,query_first,1.0,0.3777642989898213,1.5562618467004865,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N5_seed1236,T10000_N5_seed1236,Llama3.2-3B,1236,10000,5,query_first,1.0,0.3777642989898213,1.5562618467004865,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N5_seed1237,T10000_N5_seed1237,Llama3.2-3B,1237,10000,5,query_first,1.0,0.3777642989898213,1.5562618467004865,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N5_seed1238,T10000_N5_seed1238,Llama3.2-3B,1238,10000,5,query_first,0.0,0.3777642989898213,1.5562618467004865,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N6_seed1234,T10000_N6_seed1234,Llama3.2-3B,1234,10000,6,query_first,0.0,0.37694679146456994,1.7054911186350692,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N6_seed1235,T10000_N6_seed1235,Llama3.2-3B,1235,10000,6,query_first,0.0,0.37694679146456994,1.7054911186350692,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N6_seed1236,T10000_N6_seed1236,Llama3.2-3B,1236,10000,6,query_first,1.0,0.37694679146456994,1.7054911186350692,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N6_seed1237,T10000_N6_seed1237,Llama3.2-3B,1237,10000,6,query_first,0.0,0.37694679146456994,1.7054911186350692,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N6_seed1238,T10000_N6_seed1238,Llama3.2-3B,1238,10000,6,query_first,0.0,0.37694679146456994,1.7054911186350692,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N8_seed1234,T10000_N8_seed1234,Llama3.2-3B,1234,10000,8,query_first,0.0,0.3481292351393315,2.2356005542610986,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N8_seed1235,T10000_N8_seed1235,Llama3.2-3B,1235,10000,8,query_first,0.0,0.3481292351393315,2.2356005542610986,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N8_seed1236,T10000_N8_seed1236,Llama3.2-3B,1236,10000,8,query_first,0.0,0.3481292351393315,2.2356005542610986,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N8_seed1237,T10000_N8_seed1237,Llama3.2-3B,1237,10000,8,query_first,0.0,0.3481292351393315,2.2356005542610986,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T10000_N8_seed1238,T10000_N8_seed1238,Llama3.2-3B,1238,10000,8,query_first,0.0,0.3481292351393315,2.2356005542610986,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N10_seed1234,T2000_N10_seed1234,Llama3.2-3B,1234,2000,10,query_first,0.0,0.667832950436896,2.4974783002656498,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N10_seed1235,T2000_N10_seed1235,Llama3.2-3B,1235,2000,10,query_first,0.0,0.667832950436896,2.4974783002656498,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N10_seed1236,T2000_N10_seed1236,Llama3.2-3B,1236,2000,10,query_first,1.0,0.667832950436896,2.4974783002656498,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N10_seed1237,T2000_N10_seed1237,Llama3.2-3B,1237,2000,10,query_first,1.0,0.667832950436896,2.4974783002656498,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N10_seed1238,T2000_N10_seed1238,Llama3.2-3B,1238,2000,10,query_first,1.0,0.667832950436896,2.4974783002656498,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N1_seed1234,T2000_N1_seed1234,Llama3.2-3B,1234,2000,1,query_first,1.0,0.728331935207315,0.4751188453893187,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N1_seed1235,T2000_N1_seed1235,Llama3.2-3B,1235,2000,1,query_first,1.0,0.728331935207315,0.4751188453893187,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N1_seed1236,T2000_N1_seed1236,Llama3.2-3B,1236,2000,1,query_first,1.0,0.728331935207315,0.4751188453893187,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N1_seed1237,T2000_N1_seed1237,Llama3.2-3B,1237,2000,1,query_first,1.0,0.728331935207315,0.4751188453893187,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N1_seed1238,T2000_N1_seed1238,Llama3.2-3B,1238,2000,1,query_first,1.0,0.728331935207315,0.4751188453893187,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N20_seed1234,T2000_N20_seed1234,Llama3.2-3B,1234,2000,20,query_first,0.0,0.7134486581179404,4.3091762648616525,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N20_seed1235,T2000_N20_seed1235,Llama3.2-3B,1235,2000,20,query_first,0.0,0.7134486581179404,4.3091762648616525,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N20_seed1236,T2000_N20_seed1236,Llama3.2-3B,1236,2000,20,query_first,0.0,0.7134486581179404,4.3091762648616525,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N20_seed1237,T2000_N20_seed1237,Llama3.2-3B,1237,2000,20,query_first,0.0,0.7134486581179404,4.3091762648616525,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N20_seed1238,T2000_N20_seed1238,Llama3.2-3B,1238,2000,20,query_first,1.0,0.7134486581179404,4.3091762648616525,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N2_seed1234,T2000_N2_seed1234,Llama3.2-3B,1234,2000,2,query_first,1.0,0.6954221718518603,0.8145312866816821,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N2_seed1235,T2000_N2_seed1235,Llama3.2-3B,1235,2000,2,query_first,0.0,0.6954221718518603,0.8145312866816821,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N2_seed1236,T2000_N2_seed1236,Llama3.2-3B,1236,2000,2,query_first,1.0,0.6954221718518603,0.8145312866816821,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N2_seed1237,T2000_N2_seed1237,Llama3.2-3B,1237,2000,2,query_first,1.0,0.6954221718518603,0.8145312866816821,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N2_seed1238,T2000_N2_seed1238,Llama3.2-3B,1238,2000,2,query_first,1.0,0.6954221718518603,0.8145312866816821,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N30_seed1234,T2000_N30_seed1234,Llama3.2-3B,1234,2000,30,query_first,1.0,0.40807121983200806,6.550752753262344,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N30_seed1235,T2000_N30_seed1235,Llama3.2-3B,1235,2000,30,query_first,1.0,0.40807121983200806,6.550752753262344,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N30_seed1236,T2000_N30_seed1236,Llama3.2-3B,1236,2000,30,query_first,1.0,0.40807121983200806,6.550752753262344,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N30_seed1237,T2000_N30_seed1237,Llama3.2-3B,1237,2000,30,query_first,1.0,0.40807121983200806,6.550752753262344,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N30_seed1238,T2000_N30_seed1238,Llama3.2-3B,1238,2000,30,query_first,1.0,0.40807121983200806,6.550752753262344,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N3_seed1234,T2000_N3_seed1234,Llama3.2-3B,1234,2000,3,query_first,1.0,0.6883170203412154,1.0982365569028967,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N3_seed1235,T2000_N3_seed1235,Llama3.2-3B,1235,2000,3,query_first,0.0,0.6883170203412154,1.0982365569028967,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N3_seed1236,T2000_N3_seed1236,Llama3.2-3B,1236,2000,3,query_first,1.0,0.6883170203412154,1.0982365569028967,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N3_seed1237,T2000_N3_seed1237,Llama3.2-3B,1237,2000,3,query_first,1.0,0.6883170203412154,1.0982365569028967,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N3_seed1238,T2000_N3_seed1238,Llama3.2-3B,1238,2000,3,query_first,1.0,0.6883170203412154,1.0982365569028967,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N4_seed1234,T2000_N4_seed1234,Llama3.2-3B,1234,2000,4,query_first,1.0,0.7242500057334903,1.248197721309606,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N4_seed1235,T2000_N4_seed1235,Llama3.2-3B,1235,2000,4,query_first,0.0,0.7242500057334903,1.248197721309606,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N4_seed1236,T2000_N4_seed1236,Llama3.2-3B,1236,2000,4,query_first,1.0,0.7242500057334903,1.248197721309606,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N4_seed1237,T2000_N4_seed1237,Llama3.2-3B,1237,2000,4,query_first,1.0,0.7242500057334903,1.248197721309606,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N4_seed1238,T2000_N4_seed1238,Llama3.2-3B,1238,2000,4,query_first,1.0,0.7242500057334903,1.248197721309606,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N5_seed1234,T2000_N5_seed1234,Llama3.2-3B,1234,2000,5,query_first,1.0,0.6340701670683302,1.52535222022059,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N5_seed1235,T2000_N5_seed1235,Llama3.2-3B,1235,2000,5,query_first,0.0,0.6340701670683302,1.52535222022059,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N5_seed1236,T2000_N5_seed1236,Llama3.2-3B,1236,2000,5,query_first,0.0,0.6340701670683302,1.52535222022059,model_scale_shared_order
Llama3.2-3B/enumeration/query_first/T2000_N5_seed1237,T2000_N5_seed1237,Llama3.2-3B,1237,2000,5,query_first,1.0,0.6340701670683302,1.52535222022059,model_scale_shared_order
