request_id,model_label,seed,target_passage_tokens,num_needles,query_order,exact_correct,mode,p_parse_oof,p_exact_given_parse_oof,p_exact_product_oof
Gemma4-E4B/enumeration/query_last/T5000_N5_seed1237,Gemma4-E4B,1237,5000,5,query_last,1,enumeration,0.999999844953385,0.8048543661796677,0.8048542413897226
Gemma4-E4B/enumeration/query_last/T5000_N5_seed1238,Gemma4-E4B,1238,5000,5,query_last,0,enumeration,0.999999844953385,0.8048543661796677,0.8048542413897226
Gemma4-E4B/enumeration/query_last/T5000_N6_seed1234,Gemma4-E4B,1234,5000,6,query_last,1,enumeration,0.999999844953385,0.7907476972364023,0.7907475746336485
Gemma4-E4B/enumeration/query_last/T5000_N6_seed1235,Gemma4-E4B,1235,5000,6,query_last,0,enumeration,0.999999844953385,0.7907476972364023,0.7907475746336485
Gemma4-E4B/enumeration/query_last/T5000_N6_seed1236,Gemma4-E4B,1236,5000,6,query_last,0,enumeration,0.999999844953385,0.7907476972364023,0.7907475746336485
Gemma4-E4B/enumeration/query_last/T5000_N6_seed1237,Gemma4-E4B,1237,5000,6,query_last,1,enumeration,0.999999844953385,0.7907476972364023,0.7907475746336485
Gemma4-E4B/enumeration/query_last/T5000_N6_seed1238,Gemma4-E4B,1238,5000,6,query_last,0,enumeration,0.999999844953385,0.7907476972364023,0.7907475746336485
Gemma4-E4B/enumeration/query_last/T5000_N8_seed1234,Gemma4-E4B,1234,5000,8,query_last,1,enumeration,0.999999844953385,0.7165211719047553,0.716521060810573
Gemma4-E4B/enumeration/query_last/T5000_N8_seed1235,Gemma4-E4B,1235,5000,8,query_last,1,enumeration,0.999999844953385,0.7165211719047553,0.716521060810573
Gemma4-E4B/enumeration/query_last/T5000_N8_seed1236,Gemma4-E4B,1236,5000,8,query_last,0,enumeration,0.999999844953385,0.7165211719047553,0.716521060810573
Gemma4-E4B/enumeration/query_last/T5000_N8_seed1237,Gemma4-E4B,1237,5000,8,query_last,1,enumeration,0.999999844953385,0.7165211719047553,0.716521060810573
Gemma4-E4B/enumeration/query_last/T5000_N8_seed1238,Gemma4-E4B,1238,5000,8,query_last,0,enumeration,0.999999844953385,0.7165211719047553,0.716521060810573
Gemma4-12B/enumeration/query_first/T10000_N10_seed1234,Gemma4-12B,1234,10000,10,query_first,1,enumeration,0.9999980684303196,0.9999970566812494,0.9999951251172542
Gemma4-12B/enumeration/query_first/T10000_N10_seed1235,Gemma4-12B,1235,10000,10,query_first,1,enumeration,0.9999980684303196,0.9999970566812494,0.9999951251172542
Gemma4-12B/enumeration/query_first/T10000_N10_seed1236,Gemma4-12B,1236,10000,10,query_first,1,enumeration,0.9999980684303196,0.9999970566812494,0.9999951251172542
Gemma4-12B/enumeration/query_first/T10000_N10_seed1237,Gemma4-12B,1237,10000,10,query_first,1,enumeration,0.9999980684303196,0.9999970566812494,0.9999951251172542
Gemma4-12B/enumeration/query_first/T10000_N10_seed1238,Gemma4-12B,1238,10000,10,query_first,1,enumeration,0.9999980684303196,0.9999970566812494,0.9999951251172542
Gemma4-12B/enumeration/query_first/T10000_N1_seed1234,Gemma4-12B,1234,10000,1,query_first,1,enumeration,0.9999980684303196,0.9999999874896345,0.9999980559199783
Gemma4-12B/enumeration/query_first/T10000_N1_seed1235,Gemma4-12B,1235,10000,1,query_first,1,enumeration,0.9999980684303196,0.9999999874896345,0.9999980559199783
Gemma4-12B/enumeration/query_first/T10000_N1_seed1236,Gemma4-12B,1236,10000,1,query_first,1,enumeration,0.9999980684303196,0.9999999874896345,0.9999980559199783
Gemma4-12B/enumeration/query_first/T10000_N1_seed1237,Gemma4-12B,1237,10000,1,query_first,1,enumeration,0.9999980684303196,0.9999999874896345,0.9999980559199783
Gemma4-12B/enumeration/query_first/T10000_N1_seed1238,Gemma4-12B,1238,10000,1,query_first,1,enumeration,0.9999980684303196,0.9999999874896345,0.9999980559199783
Gemma4-12B/enumeration/query_first/T10000_N20_seed1234,Gemma4-12B,1234,10000,20,query_first,1,enumeration,0.9999980684303196,0.9999855279447415,0.9999835964030148
Gemma4-12B/enumeration/query_first/T10000_N20_seed1235,Gemma4-12B,1235,10000,20,query_first,1,enumeration,0.9999980684303196,0.9999855279447415,0.9999835964030148
Gemma4-12B/enumeration/query_first/T10000_N20_seed1236,Gemma4-12B,1236,10000,20,query_first,1,enumeration,0.9999980684303196,0.9999855279447415,0.9999835964030148
Gemma4-12B/enumeration/query_first/T10000_N20_seed1237,Gemma4-12B,1237,10000,20,query_first,1,enumeration,0.9999980684303196,0.9999855279447415,0.9999835964030148
Gemma4-12B/enumeration/query_first/T10000_N20_seed1238,Gemma4-12B,1238,10000,20,query_first,1,enumeration,0.9999980684303196,0.9999855279447415,0.9999835964030148
Gemma4-12B/enumeration/query_first/T10000_N2_seed1234,Gemma4-12B,1234,10000,2,query_first,1,enumeration,0.9999980862065523,0.999999910753967,0.99999799696069
Gemma4-12B/enumeration/query_first/T10000_N2_seed1235,Gemma4-12B,1235,10000,2,query_first,1,enumeration,0.9999980862065523,0.999999910753967,0.99999799696069
Gemma4-12B/enumeration/query_first/T10000_N2_seed1236,Gemma4-12B,1236,10000,2,query_first,1,enumeration,0.9999980862065523,0.999999910753967,0.99999799696069
Gemma4-12B/enumeration/query_first/T10000_N2_seed1237,Gemma4-12B,1237,10000,2,query_first,1,enumeration,0.9999980862065523,0.999999910753967,0.99999799696069
Gemma4-12B/enumeration/query_first/T10000_N2_seed1238,Gemma4-12B,1238,10000,2,query_first,1,enumeration,0.9999980862065523,0.999999910753967,0.99999799696069
Gemma4-12B/enumeration/query_first/T10000_N30_seed1234,Gemma4-12B,1234,10000,30,query_first,1,enumeration,0.9999981941846323,0.999941514093191,0.999939708383438
Gemma4-12B/enumeration/query_first/T10000_N30_seed1235,Gemma4-12B,1235,10000,30,query_first,1,enumeration,0.9999981941846323,0.999941514093191,0.999939708383438
Gemma4-12B/enumeration/query_first/T10000_N30_seed1236,Gemma4-12B,1236,10000,30,query_first,1,enumeration,0.9999981941846323,0.999941514093191,0.999939708383438
Gemma4-12B/enumeration/query_first/T10000_N30_seed1237,Gemma4-12B,1237,10000,30,query_first,1,enumeration,0.9999981941846323,0.999941514093191,0.999939708383438
Gemma4-12B/enumeration/query_first/T10000_N30_seed1238,Gemma4-12B,1238,10000,30,query_first,1,enumeration,0.9999981941846323,0.999941514093191,0.999939708383438
Gemma4-12B/enumeration/query_first/T10000_N3_seed1234,Gemma4-12B,1234,10000,3,query_first,1,enumeration,0.9999980684303196,0.9999997469019021,0.9999978153327105
Gemma4-12B/enumeration/query_first/T10000_N3_seed1235,Gemma4-12B,1235,10000,3,query_first,1,enumeration,0.9999980684303196,0.9999997469019021,0.9999978153327105
Gemma4-12B/enumeration/query_first/T10000_N3_seed1236,Gemma4-12B,1236,10000,3,query_first,1,enumeration,0.9999980684303196,0.9999997469019021,0.9999978153327105
Gemma4-12B/enumeration/query_first/T10000_N3_seed1237,Gemma4-12B,1237,10000,3,query_first,1,enumeration,0.9999980684303196,0.9999997469019021,0.9999978153327105
Gemma4-12B/enumeration/query_first/T10000_N3_seed1238,Gemma4-12B,1238,10000,3,query_first,1,enumeration,0.9999980684303196,0.9999997469019021,0.9999978153327105
Gemma4-12B/enumeration/query_first/T10000_N4_seed1234,Gemma4-12B,1234,10000,4,query_first,1,enumeration,0.9999980684303196,0.9999994612828653,0.9999975297142255
Gemma4-12B/enumeration/query_first/T10000_N4_seed1235,Gemma4-12B,1235,10000,4,query_first,1,enumeration,0.9999980684303196,0.9999994612828653,0.9999975297142255
Gemma4-12B/enumeration/query_first/T10000_N4_seed1236,Gemma4-12B,1236,10000,4,query_first,1,enumeration,0.9999980684303196,0.9999994612828653,0.9999975297142255
Gemma4-12B/enumeration/query_first/T10000_N4_seed1237,Gemma4-12B,1237,10000,4,query_first,1,enumeration,0.9999980684303196,0.9999994612828653,0.9999975297142255
Gemma4-12B/enumeration/query_first/T10000_N4_seed1238,Gemma4-12B,1238,10000,4,query_first,1,enumeration,0.9999980684303196,0.9999994612828653,0.9999975297142255
Gemma4-12B/enumeration/query_first/T10000_N5_seed1234,Gemma4-12B,1234,10000,5,query_first,1,enumeration,0.9999981941846323,0.9999988048604049,0.9999969990471954
Gemma4-12B/enumeration/query_first/T10000_N5_seed1235,Gemma4-12B,1235,10000,5,query_first,1,enumeration,0.9999981941846323,0.9999988048604049,0.9999969990471954
Gemma4-12B/enumeration/query_first/T10000_N5_seed1236,Gemma4-12B,1236,10000,5,query_first,1,enumeration,0.9999981941846323,0.9999988048604049,0.9999969990471954
Gemma4-12B/enumeration/query_first/T10000_N5_seed1237,Gemma4-12B,1237,10000,5,query_first,1,enumeration,0.9999981941846323,0.9999988048604049,0.9999969990471954
Gemma4-12B/enumeration/query_first/T10000_N5_seed1238,Gemma4-12B,1238,10000,5,query_first,1,enumeration,0.9999981941846323,0.9999988048604049,0.9999969990471954
Gemma4-12B/enumeration/query_first/T10000_N6_seed1234,Gemma4-12B,1234,10000,6,query_first,1,enumeration,0.9999980684303196,0.9999991862630122,0.9999972546949035
Gemma4-12B/enumeration/query_first/T10000_N6_seed1235,Gemma4-12B,1235,10000,6,query_first,1,enumeration,0.9999980684303196,0.9999991862630122,0.9999972546949035
Gemma4-12B/enumeration/query_first/T10000_N6_seed1236,Gemma4-12B,1236,10000,6,query_first,1,enumeration,0.9999980684303196,0.9999991862630122,0.9999972546949035
Gemma4-12B/enumeration/query_first/T10000_N6_seed1237,Gemma4-12B,1237,10000,6,query_first,1,enumeration,0.9999980684303196,0.9999991862630122,0.9999972546949035
Gemma4-12B/enumeration/query_first/T10000_N6_seed1238,Gemma4-12B,1238,10000,6,query_first,1,enumeration,0.9999980684303196,0.9999991862630122,0.9999972546949035
Gemma4-12B/enumeration/query_first/T10000_N8_seed1234,Gemma4-12B,1234,10000,8,query_first,1,enumeration,0.9999980862065523,0.9999982773592829,0.999996363569132
Gemma4-12B/enumeration/query_first/T10000_N8_seed1235,Gemma4-12B,1235,10000,8,query_first,1,enumeration,0.9999980862065523,0.9999982773592829,0.999996363569132
Gemma4-12B/enumeration/query_first/T10000_N8_seed1236,Gemma4-12B,1236,10000,8,query_first,1,enumeration,0.9999980862065523,0.9999982773592829,0.999996363569132
Gemma4-12B/enumeration/query_first/T10000_N8_seed1237,Gemma4-12B,1237,10000,8,query_first,1,enumeration,0.9999980862065523,0.9999982773592829,0.999996363569132
Gemma4-12B/enumeration/query_first/T10000_N8_seed1238,Gemma4-12B,1238,10000,8,query_first,1,enumeration,0.9999980862065523,0.9999982773592829,0.999996363569132
Gemma4-12B/enumeration/query_first/T2000_N10_seed1234,Gemma4-12B,1234,2000,10,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T2000_N10_seed1235,Gemma4-12B,1235,2000,10,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T2000_N10_seed1236,Gemma4-12B,1236,2000,10,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T2000_N10_seed1237,Gemma4-12B,1237,2000,10,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T2000_N10_seed1238,Gemma4-12B,1238,2000,10,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T2000_N1_seed1234,Gemma4-12B,1234,2000,1,query_first,1,enumeration,0.9999980684303196,0.9999999989847128,0.9999980674150344
Gemma4-12B/enumeration/query_first/T2000_N1_seed1235,Gemma4-12B,1235,2000,1,query_first,1,enumeration,0.9999980684303196,0.9999999989847128,0.9999980674150344
Gemma4-12B/enumeration/query_first/T2000_N1_seed1236,Gemma4-12B,1236,2000,1,query_first,1,enumeration,0.9999980684303196,0.9999999989847128,0.9999980674150344
Gemma4-12B/enumeration/query_first/T2000_N1_seed1237,Gemma4-12B,1237,2000,1,query_first,1,enumeration,0.9999980684303196,0.9999999989847128,0.9999980674150344
Gemma4-12B/enumeration/query_first/T2000_N1_seed1238,Gemma4-12B,1238,2000,1,query_first,1,enumeration,0.9999980684303196,0.9999999989847128,0.9999980674150344
Gemma4-12B/enumeration/query_first/T2000_N20_seed1234,Gemma4-12B,1234,2000,20,query_first,1,enumeration,0.9999980684303196,0.9999996836527726,0.9999977520837032
Gemma4-12B/enumeration/query_first/T2000_N20_seed1235,Gemma4-12B,1235,2000,20,query_first,1,enumeration,0.9999980684303196,0.9999996836527726,0.9999977520837032
Gemma4-12B/enumeration/query_first/T2000_N20_seed1236,Gemma4-12B,1236,2000,20,query_first,1,enumeration,0.9999980684303196,0.9999996836527726,0.9999977520837032
Gemma4-12B/enumeration/query_first/T2000_N20_seed1237,Gemma4-12B,1237,2000,20,query_first,1,enumeration,0.9999980684303196,0.9999996836527726,0.9999977520837032
Gemma4-12B/enumeration/query_first/T2000_N20_seed1238,Gemma4-12B,1238,2000,20,query_first,1,enumeration,0.9999980684303196,0.9999996836527726,0.9999977520837032
Gemma4-12B/enumeration/query_first/T2000_N2_seed1234,Gemma4-12B,1234,2000,2,query_first,1,enumeration,0.9999980684303196,0.999999995139587,0.999998063569916
Gemma4-12B/enumeration/query_first/T2000_N2_seed1235,Gemma4-12B,1235,2000,2,query_first,1,enumeration,0.9999980684303196,0.999999995139587,0.999998063569916
Gemma4-12B/enumeration/query_first/T2000_N2_seed1236,Gemma4-12B,1236,2000,2,query_first,1,enumeration,0.9999980684303196,0.999999995139587,0.999998063569916
Gemma4-12B/enumeration/query_first/T2000_N2_seed1237,Gemma4-12B,1237,2000,2,query_first,1,enumeration,0.9999980684303196,0.999999995139587,0.999998063569916
Gemma4-12B/enumeration/query_first/T2000_N2_seed1238,Gemma4-12B,1238,2000,2,query_first,1,enumeration,0.9999980684303196,0.999999995139587,0.999998063569916
Gemma4-12B/enumeration/query_first/T2000_N30_seed1234,Gemma4-12B,1234,2000,30,query_first,1,enumeration,0.9999980862065523,0.999999068017841,0.9999971542261769
Gemma4-12B/enumeration/query_first/T2000_N30_seed1235,Gemma4-12B,1235,2000,30,query_first,1,enumeration,0.9999980862065523,0.999999068017841,0.9999971542261769
Gemma4-12B/enumeration/query_first/T2000_N30_seed1236,Gemma4-12B,1236,2000,30,query_first,1,enumeration,0.9999980862065523,0.999999068017841,0.9999971542261769
Gemma4-12B/enumeration/query_first/T2000_N30_seed1237,Gemma4-12B,1237,2000,30,query_first,1,enumeration,0.9999980862065523,0.999999068017841,0.9999971542261769
Gemma4-12B/enumeration/query_first/T2000_N30_seed1238,Gemma4-12B,1238,2000,30,query_first,1,enumeration,0.9999980862065523,0.999999068017841,0.9999971542261769
Gemma4-12B/enumeration/query_first/T2000_N3_seed1234,Gemma4-12B,1234,2000,3,query_first,1,enumeration,0.9999981941846323,0.9999999880332243,0.9999981822178783
Gemma4-12B/enumeration/query_first/T2000_N3_seed1235,Gemma4-12B,1235,2000,3,query_first,1,enumeration,0.9999981941846323,0.9999999880332243,0.9999981822178783
Gemma4-12B/enumeration/query_first/T2000_N3_seed1236,Gemma4-12B,1236,2000,3,query_first,1,enumeration,0.9999981941846323,0.9999999880332243,0.9999981822178783
Gemma4-12B/enumeration/query_first/T2000_N3_seed1237,Gemma4-12B,1237,2000,3,query_first,1,enumeration,0.9999981941846323,0.9999999880332243,0.9999981822178783
Gemma4-12B/enumeration/query_first/T2000_N3_seed1238,Gemma4-12B,1238,2000,3,query_first,1,enumeration,0.9999981941846323,0.9999999880332243,0.9999981822178783
Gemma4-12B/enumeration/query_first/T2000_N4_seed1234,Gemma4-12B,1234,2000,4,query_first,1,enumeration,0.9999980684303196,0.9999999925620291,0.999998060992363
Gemma4-12B/enumeration/query_first/T2000_N4_seed1235,Gemma4-12B,1235,2000,4,query_first,1,enumeration,0.9999980684303196,0.9999999925620291,0.999998060992363
Gemma4-12B/enumeration/query_first/T2000_N4_seed1236,Gemma4-12B,1236,2000,4,query_first,1,enumeration,0.9999980684303196,0.9999999925620291,0.999998060992363
Gemma4-12B/enumeration/query_first/T2000_N4_seed1237,Gemma4-12B,1237,2000,4,query_first,1,enumeration,0.9999980684303196,0.9999999925620291,0.999998060992363
Gemma4-12B/enumeration/query_first/T2000_N4_seed1238,Gemma4-12B,1238,2000,4,query_first,1,enumeration,0.9999980684303196,0.9999999925620291,0.999998060992363
Gemma4-12B/enumeration/query_first/T2000_N5_seed1234,Gemma4-12B,1234,2000,5,query_first,1,enumeration,0.9999980862065523,0.9999999796864558,0.999998065893047
Gemma4-12B/enumeration/query_first/T2000_N5_seed1235,Gemma4-12B,1235,2000,5,query_first,1,enumeration,0.9999980862065523,0.9999999796864558,0.999998065893047
Gemma4-12B/enumeration/query_first/T2000_N5_seed1236,Gemma4-12B,1236,2000,5,query_first,1,enumeration,0.9999980862065523,0.9999999796864558,0.999998065893047
Gemma4-12B/enumeration/query_first/T2000_N5_seed1237,Gemma4-12B,1237,2000,5,query_first,1,enumeration,0.9999980862065523,0.9999999796864558,0.999998065893047
Gemma4-12B/enumeration/query_first/T2000_N5_seed1238,Gemma4-12B,1238,2000,5,query_first,1,enumeration,0.9999980862065523,0.9999999796864558,0.999998065893047
Gemma4-12B/enumeration/query_first/T2000_N6_seed1234,Gemma4-12B,1234,2000,6,query_first,1,enumeration,0.9999980684303196,0.9999999608847541,0.9999980293151493
Gemma4-12B/enumeration/query_first/T2000_N6_seed1235,Gemma4-12B,1235,2000,6,query_first,1,enumeration,0.9999980684303196,0.9999999608847541,0.9999980293151493
Gemma4-12B/enumeration/query_first/T2000_N6_seed1236,Gemma4-12B,1236,2000,6,query_first,1,enumeration,0.9999980684303196,0.9999999608847541,0.9999980293151493
Gemma4-12B/enumeration/query_first/T2000_N6_seed1237,Gemma4-12B,1237,2000,6,query_first,1,enumeration,0.9999980684303196,0.9999999608847541,0.9999980293151493
Gemma4-12B/enumeration/query_first/T2000_N6_seed1238,Gemma4-12B,1238,2000,6,query_first,1,enumeration,0.9999980684303196,0.9999999608847541,0.9999980293151493
Gemma4-12B/enumeration/query_first/T2000_N8_seed1234,Gemma4-12B,1234,2000,8,query_first,1,enumeration,0.9999980684303196,0.9999999172633587,0.999997985693838
Gemma4-12B/enumeration/query_first/T2000_N8_seed1235,Gemma4-12B,1235,2000,8,query_first,1,enumeration,0.9999980684303196,0.9999999172633587,0.999997985693838
Gemma4-12B/enumeration/query_first/T2000_N8_seed1236,Gemma4-12B,1236,2000,8,query_first,1,enumeration,0.9999980684303196,0.9999999172633587,0.999997985693838
Gemma4-12B/enumeration/query_first/T2000_N8_seed1237,Gemma4-12B,1237,2000,8,query_first,1,enumeration,0.9999980684303196,0.9999999172633587,0.999997985693838
Gemma4-12B/enumeration/query_first/T2000_N8_seed1238,Gemma4-12B,1238,2000,8,query_first,1,enumeration,0.9999980684303196,0.9999999172633587,0.999997985693838
Gemma4-12B/enumeration/query_first/T5000_N10_seed1234,Gemma4-12B,1234,5000,10,query_first,1,enumeration,0.9999980684303196,0.9999991498190297,0.9999972182509914
Gemma4-12B/enumeration/query_first/T5000_N10_seed1235,Gemma4-12B,1235,5000,10,query_first,1,enumeration,0.9999980684303196,0.9999991498190297,0.9999972182509914
Gemma4-12B/enumeration/query_first/T5000_N10_seed1236,Gemma4-12B,1236,5000,10,query_first,1,enumeration,0.9999980684303196,0.9999991498190297,0.9999972182509914
Gemma4-12B/enumeration/query_first/T5000_N10_seed1237,Gemma4-12B,1237,5000,10,query_first,1,enumeration,0.9999980684303196,0.9999991498190297,0.9999972182509914
Gemma4-12B/enumeration/query_first/T5000_N10_seed1238,Gemma4-12B,1238,5000,10,query_first,1,enumeration,0.9999980684303196,0.9999991498190297,0.9999972182509914
Gemma4-12B/enumeration/query_first/T5000_N1_seed1234,Gemma4-12B,1234,5000,1,query_first,1,enumeration,0.9999980862065523,0.9999999953763765,0.9999980815829377
Gemma4-12B/enumeration/query_first/T5000_N1_seed1235,Gemma4-12B,1235,5000,1,query_first,1,enumeration,0.9999980862065523,0.9999999953763765,0.9999980815829377
Gemma4-12B/enumeration/query_first/T5000_N1_seed1236,Gemma4-12B,1236,5000,1,query_first,1,enumeration,0.9999980862065523,0.9999999953763765,0.9999980815829377
Gemma4-12B/enumeration/query_first/T5000_N1_seed1237,Gemma4-12B,1237,5000,1,query_first,1,enumeration,0.9999980862065523,0.9999999953763765,0.9999980815829377
Gemma4-12B/enumeration/query_first/T5000_N1_seed1238,Gemma4-12B,1238,5000,1,query_first,1,enumeration,0.9999980862065523,0.9999999953763765,0.9999980815829377
Gemma4-12B/enumeration/query_first/T5000_N20_seed1234,Gemma4-12B,1234,5000,20,query_first,1,enumeration,0.9999981941846323,0.9999946164896383,0.9999928106839923
Gemma4-12B/enumeration/query_first/T5000_N20_seed1235,Gemma4-12B,1235,5000,20,query_first,1,enumeration,0.9999981941846323,0.9999946164896383,0.9999928106839923
Gemma4-12B/enumeration/query_first/T5000_N20_seed1236,Gemma4-12B,1236,5000,20,query_first,1,enumeration,0.9999981941846323,0.9999946164896383,0.9999928106839923
Gemma4-12B/enumeration/query_first/T5000_N20_seed1237,Gemma4-12B,1237,5000,20,query_first,1,enumeration,0.9999981941846323,0.9999946164896383,0.9999928106839923
Gemma4-12B/enumeration/query_first/T5000_N20_seed1238,Gemma4-12B,1238,5000,20,query_first,1,enumeration,0.9999981941846323,0.9999946164896383,0.9999928106839923
Gemma4-12B/enumeration/query_first/T5000_N2_seed1234,Gemma4-12B,1234,5000,2,query_first,1,enumeration,0.9999980684303196,0.9999999730234507,0.9999980414538223
Gemma4-12B/enumeration/query_first/T5000_N2_seed1235,Gemma4-12B,1235,5000,2,query_first,1,enumeration,0.9999980684303196,0.9999999730234507,0.9999980414538223
Gemma4-12B/enumeration/query_first/T5000_N2_seed1236,Gemma4-12B,1236,5000,2,query_first,1,enumeration,0.9999980684303196,0.9999999730234507,0.9999980414538223
Gemma4-12B/enumeration/query_first/T5000_N2_seed1237,Gemma4-12B,1237,5000,2,query_first,1,enumeration,0.9999980684303196,0.9999999730234507,0.9999980414538223
Gemma4-12B/enumeration/query_first/T5000_N2_seed1238,Gemma4-12B,1238,5000,2,query_first,1,enumeration,0.9999980684303196,0.9999999730234507,0.9999980414538223
Gemma4-12B/enumeration/query_first/T5000_N30_seed1234,Gemma4-12B,1234,5000,30,query_first,1,enumeration,0.9999980684303196,0.9999931175347209,0.9999911859783344
Gemma4-12B/enumeration/query_first/T5000_N30_seed1235,Gemma4-12B,1235,5000,30,query_first,1,enumeration,0.9999980684303196,0.9999931175347209,0.9999911859783344
Gemma4-12B/enumeration/query_first/T5000_N30_seed1236,Gemma4-12B,1236,5000,30,query_first,1,enumeration,0.9999980684303196,0.9999931175347209,0.9999911859783344
Gemma4-12B/enumeration/query_first/T5000_N30_seed1237,Gemma4-12B,1237,5000,30,query_first,1,enumeration,0.9999980684303196,0.9999931175347209,0.9999911859783344
Gemma4-12B/enumeration/query_first/T5000_N30_seed1238,Gemma4-12B,1238,5000,30,query_first,1,enumeration,0.9999980684303196,0.9999931175347209,0.9999911859783344
Gemma4-12B/enumeration/query_first/T5000_N3_seed1234,Gemma4-12B,1234,5000,3,query_first,1,enumeration,0.9999980684303196,0.9999999274916703,0.99999799592213
Gemma4-12B/enumeration/query_first/T5000_N3_seed1235,Gemma4-12B,1235,5000,3,query_first,1,enumeration,0.9999980684303196,0.9999999274916703,0.99999799592213
Gemma4-12B/enumeration/query_first/T5000_N3_seed1236,Gemma4-12B,1236,5000,3,query_first,1,enumeration,0.9999980684303196,0.9999999274916703,0.99999799592213
Gemma4-12B/enumeration/query_first/T5000_N3_seed1237,Gemma4-12B,1237,5000,3,query_first,1,enumeration,0.9999980684303196,0.9999999274916703,0.99999799592213
Gemma4-12B/enumeration/query_first/T5000_N3_seed1238,Gemma4-12B,1238,5000,3,query_first,1,enumeration,0.9999980684303196,0.9999999274916703,0.99999799592213
Gemma4-12B/enumeration/query_first/T5000_N4_seed1234,Gemma4-12B,1234,5000,4,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T5000_N4_seed1235,Gemma4-12B,1235,5000,4,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T5000_N4_seed1236,Gemma4-12B,1236,5000,4,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T5000_N4_seed1237,Gemma4-12B,1237,5000,4,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T5000_N4_seed1238,Gemma4-12B,1238,5000,4,query_first,1,enumeration,0.9999981941846323,0.999999836565984,0.9999980307509114
Gemma4-12B/enumeration/query_first/T5000_N5_seed1234,Gemma4-12B,1234,5000,5,query_first,1,enumeration,0.9999980684303196,0.9999998941885752,0.9999979626190991
Gemma4-12B/enumeration/query_first/T5000_N5_seed1235,Gemma4-12B,1235,5000,5,query_first,1,enumeration,0.9999980684303196,0.9999998941885752,0.9999979626190991
Gemma4-12B/enumeration/query_first/T5000_N5_seed1236,Gemma4-12B,1236,5000,5,query_first,1,enumeration,0.9999980684303196,0.9999998941885752,0.9999979626190991
Gemma4-12B/enumeration/query_first/T5000_N5_seed1237,Gemma4-12B,1237,5000,5,query_first,1,enumeration,0.9999980684303196,0.9999998941885752,0.9999979626190991
Gemma4-12B/enumeration/query_first/T5000_N5_seed1238,Gemma4-12B,1238,5000,5,query_first,1,enumeration,0.9999980684303196,0.9999998941885752,0.9999979626190991
Gemma4-12B/enumeration/query_first/T5000_N6_seed1234,Gemma4-12B,1234,5000,6,query_first,1,enumeration,0.9999980862065523,0.9999997878687442,0.9999978740757025
Gemma4-12B/enumeration/query_first/T5000_N6_seed1235,Gemma4-12B,1235,5000,6,query_first,1,enumeration,0.9999980862065523,0.9999997878687442,0.9999978740757025
Gemma4-12B/enumeration/query_first/T5000_N6_seed1236,Gemma4-12B,1236,5000,6,query_first,1,enumeration,0.9999980862065523,0.9999997878687442,0.9999978740757025
Gemma4-12B/enumeration/query_first/T5000_N6_seed1237,Gemma4-12B,1237,5000,6,query_first,1,enumeration,0.9999980862065523,0.9999997878687442,0.9999978740757025
Gemma4-12B/enumeration/query_first/T5000_N6_seed1238,Gemma4-12B,1238,5000,6,query_first,1,enumeration,0.9999980862065523,0.9999997878687442,0.9999978740757025
Gemma4-12B/enumeration/query_first/T5000_N8_seed1234,Gemma4-12B,1234,5000,8,query_first,1,enumeration,0.9999980684303196,0.9999995451214385,0.9999976135526367
Gemma4-12B/enumeration/query_first/T5000_N8_seed1235,Gemma4-12B,1235,5000,8,query_first,1,enumeration,0.9999980684303196,0.9999995451214385,0.9999976135526367
Gemma4-12B/enumeration/query_first/T5000_N8_seed1236,Gemma4-12B,1236,5000,8,query_first,1,enumeration,0.9999980684303196,0.9999995451214385,0.9999976135526367
Gemma4-12B/enumeration/query_first/T5000_N8_seed1237,Gemma4-12B,1237,5000,8,query_first,1,enumeration,0.9999980684303196,0.9999995451214385,0.9999976135526367
Gemma4-12B/enumeration/query_first/T5000_N8_seed1238,Gemma4-12B,1238,5000,8,query_first,1,enumeration,0.9999980684303196,0.9999995451214385,0.9999976135526367
Gemma4-12B/enumeration/query_last/T10000_N10_seed1234,Gemma4-12B,1234,10000,10,query_last,0,enumeration,0.9583341684717094,0.49407901989350056,0.473492806688955
Gemma4-12B/enumeration/query_last/T10000_N10_seed1235,Gemma4-12B,1235,10000,10,query_last,1,enumeration,0.9583341684717094,0.49407901989350056,0.473492806688955
