scheme,fold,candidate,link,n_rows,n_trials,log_loss,brier,converged,iterations,mode,target,kind
seed,seed=1238,logL_rawN,logistic,480,480.0,0.3760330553093837,0.11596552013326722,True,19,direct,exact_correct,binary
cell,cell_fold=0,logL_rawN,logistic,480,480.0,0.4171076712756469,0.13518814696916517,True,19,direct,exact_correct,binary
cell,cell_fold=1,logL_rawN,logistic,480,480.0,0.37856135333741653,0.12079743496562241,True,19,direct,exact_correct,binary
cell,cell_fold=2,logL_rawN,logistic,480,480.0,0.5903560866845443,0.12838137549750464,True,19,direct,exact_correct,binary
cell,cell_fold=3,logL_rawN,logistic,480,480.0,0.43618565062706055,0.1386172636351226,True,23,direct,exact_correct,binary
cell,cell_fold=4,logL_rawN,logistic,480,480.0,0.42096908625395485,0.11833208006822522,True,19,direct,exact_correct,binary
seed,seed=1234,logL_rawN,survival_loglog,480,480.0,0.4895165650754543,0.15142916069331006,True,136,direct,exact_correct,binary
seed,seed=1235,logL_rawN,survival_loglog,480,480.0,0.435760523150336,0.13240250447812676,True,58,direct,exact_correct,binary
seed,seed=1236,logL_rawN,survival_loglog,480,480.0,0.3935761754608848,0.13088803131213783,True,72,direct,exact_correct,binary
seed,seed=1237,logL_rawN,survival_loglog,480,480.0,0.5050817967215452,0.1529837498793251,True,71,direct,exact_correct,binary
seed,seed=1238,logL_rawN,survival_loglog,480,480.0,0.40458584089101207,0.13140574423249926,True,66,direct,exact_correct,binary
cell,cell_fold=0,logL_rawN,survival_loglog,480,480.0,0.45974806586986994,0.1517573748449773,True,117,direct,exact_correct,binary
cell,cell_fold=1,logL_rawN,survival_loglog,480,480.0,0.4234029318031123,0.12949157909924933,True,149,direct,exact_correct,binary
cell,cell_fold=2,logL_rawN,survival_loglog,480,480.0,0.7667236863535366,0.1436225201022743,True,61,direct,exact_correct,binary
cell,cell_fold=3,logL_rawN,survival_loglog,480,480.0,0.4698349218006142,0.14488620244746495,True,95,direct,exact_correct,binary
cell,cell_fold=4,logL_rawN,survival_loglog,480,480.0,0.42207435602139237,0.12902915100205423,True,56,direct,exact_correct,binary
seed,seed=1234,rawL_logN,logistic,480,480.0,0.39180965605481255,0.12563397726297995,True,18,direct,exact_correct,binary
seed,seed=1235,rawL_logN,logistic,480,480.0,0.38256704672498465,0.11209180039731352,True,19,direct,exact_correct,binary
seed,seed=1236,rawL_logN,logistic,480,480.0,0.3645337675591166,0.11966468382889799,True,18,direct,exact_correct,binary
seed,seed=1237,rawL_logN,logistic,480,480.0,0.426046887118565,0.13291509191656953,True,18,direct,exact_correct,binary
seed,seed=1238,rawL_logN,logistic,480,480.0,0.3324872941973626,0.10511867519084865,True,18,direct,exact_correct,binary
cell,cell_fold=0,rawL_logN,logistic,480,480.0,0.3699789911429736,0.12044613278458256,True,18,direct,exact_correct,binary
cell,cell_fold=1,rawL_logN,logistic,480,480.0,0.3581652254426468,0.11671714433059106,True,18,direct,exact_correct,binary
cell,cell_fold=2,rawL_logN,logistic,480,480.0,0.41806065087531036,0.12171929957485632,True,18,direct,exact_correct,binary
cell,cell_fold=3,rawL_logN,logistic,480,480.0,0.424070360543422,0.13056797192530029,True,20,direct,exact_correct,binary
cell,cell_fold=4,rawL_logN,logistic,480,480.0,0.38150702706024014,0.11308023856560469,True,19,direct,exact_correct,binary
seed,seed=1234,rawL_logN,survival_loglog,480,480.0,0.4352153014791053,0.13174662964459674,True,86,direct,exact_correct,binary
seed,seed=1235,rawL_logN,survival_loglog,480,480.0,0.3951297966116061,0.11755108818951182,True,59,direct,exact_correct,binary
seed,seed=1236,rawL_logN,survival_loglog,480,480.0,0.3642266513576914,0.12016297790559631,True,74,direct,exact_correct,binary
seed,seed=1237,rawL_logN,survival_loglog,480,480.0,0.4542926326544693,0.13858344736169675,True,77,direct,exact_correct,binary
seed,seed=1238,rawL_logN,survival_loglog,480,480.0,0.3509732782359239,0.11146028190774586,True,73,direct,exact_correct,binary
cell,cell_fold=0,rawL_logN,survival_loglog,480,480.0,0.39254574190152264,0.12964676209635012,True,73,direct,exact_correct,binary
cell,cell_fold=1,rawL_logN,survival_loglog,480,480.0,0.38464053133745074,0.1200314317365676,True,73,direct,exact_correct,binary
cell,cell_fold=2,rawL_logN,survival_loglog,480,480.0,0.5181110402926234,0.12695006190262292,True,70,direct,exact_correct,binary
cell,cell_fold=3,rawL_logN,survival_loglog,480,480.0,0.44995595839641994,0.13198997475184837,True,67,direct,exact_correct,binary
cell,cell_fold=4,rawL_logN,survival_loglog,480,480.0,0.3869590427477403,0.1158357602731071,True,37,direct,exact_correct,binary
seed,seed=1234,intercept_only,logistic,480,480.0,0.13409956322737887,0.03650172505496494,True,19,direct,parse_success,binary
seed,seed=1235,intercept_only,logistic,480,480.0,0.11365380915778922,0.031562484196079946,True,19,direct,parse_success,binary
seed,seed=1236,intercept_only,logistic,480,480.0,0.16903899332274416,0.03651040151877491,True,19,direct,parse_success,binary
seed,seed=1237,intercept_only,logistic,480,480.0,0.12302212171652667,0.03637155135279232,True,19,direct,parse_success,binary
seed,seed=1238,intercept_only,logistic,480,480.0,0.11010951424431914,0.03460937164104834,True,19,direct,parse_success,binary
cell,cell_fold=0,intercept_only,logistic,480,480.0,0.13264622290512268,0.03848958197863699,True,19,direct,parse_success,binary
cell,cell_fold=1,intercept_only,logistic,480,480.0,0.14175823610786314,0.0376128357677527,True,19,direct,parse_success,binary
cell,cell_fold=2,intercept_only,logistic,480,480.0,0.10552817791242042,0.030707473024342617,True,19,direct,parse_success,binary
cell,cell_fold=3,intercept_only,logistic,480,480.0,0.10895984427793941,0.032131070152954404,True,19,direct,parse_success,binary
cell,cell_fold=4,intercept_only,logistic,480,480.0,0.12059404283760093,0.0338802113481689,True,19,direct,parse_success,binary
seed,seed=1234,intercept_only,survival_loglog,480,480.0,0.13409947292417637,0.03650171871047751,True,108,direct,parse_success,binary
seed,seed=1235,intercept_only,survival_loglog,480,480.0,0.11365400845947948,0.03156255723898206,True,99,direct,parse_success,binary
seed,seed=1236,intercept_only,survival_loglog,480,480.0,0.1692990415199204,0.03651039369418011,True,93,direct,parse_success,binary
seed,seed=1237,intercept_only,survival_loglog,480,480.0,0.12302254180459928,0.036371522377491194,True,101,direct,parse_success,binary
seed,seed=1238,intercept_only,survival_loglog,480,480.0,0.11010959148160208,0.034609386866710175,True,100,direct,parse_success,binary
cell,cell_fold=0,intercept_only,survival_loglog,480,480.0,0.13264626763840998,0.03848959028328996,True,87,direct,parse_success,binary
cell,cell_fold=1,intercept_only,survival_loglog,480,480.0,0.14175805763238855,0.03761284658100161,True,104,direct,parse_success,binary
cell,cell_fold=2,intercept_only,survival_loglog,480,480.0,0.10552822196770387,0.030707454304918204,True,97,direct,parse_success,binary
cell,cell_fold=3,intercept_only,survival_loglog,480,480.0,0.10895992505906228,0.03213108594648727,True,93,direct,parse_success,binary
cell,cell_fold=4,intercept_only,survival_loglog,480,480.0,0.12059413008425547,0.033880225819817526,True,81,direct,parse_success,binary
seed,seed=1234,log_density,logistic,480,480.0,0.1267527674413986,0.03524799920610677,True,19,direct,parse_success,binary
seed,seed=1235,log_density,logistic,480,480.0,0.10449959595765253,0.03114973941345616,True,19,direct,parse_success,binary
seed,seed=1236,log_density,logistic,480,480.0,0.16533535125866886,0.035998510337453694,True,19,direct,parse_success,binary
seed,seed=1237,log_density,logistic,480,480.0,0.11764730489173206,0.03318884703030002,True,19,direct,parse_success,binary
seed,seed=1238,log_density,logistic,480,480.0,0.10328449590921222,0.03287279063847181,True,19,direct,parse_success,binary
cell,cell_fold=0,log_density,logistic,480,480.0,0.12662481018818716,0.038641015724149054,True,19,direct,parse_success,binary
cell,cell_fold=1,log_density,logistic,480,480.0,0.14354150273549085,0.036627129092017506,True,19,direct,parse_success,binary
cell,cell_fold=2,log_density,logistic,480,480.0,0.09765913559344691,0.02966869512861924,True,19,direct,parse_success,binary
cell,cell_fold=3,log_density,logistic,480,480.0,0.10757641640947517,0.03208804421787727,True,19,direct,parse_success,binary
cell,cell_fold=4,log_density,logistic,480,480.0,0.10202278752960206,0.029897158540647655,True,19,direct,parse_success,binary
seed,seed=1234,log_density,survival_loglog,480,480.0,0.12601430656887402,0.03501445221808354,True,151,direct,parse_success,binary
seed,seed=1235,log_density,survival_loglog,480,480.0,0.10384041507545978,0.030958469699048793,True,147,direct,parse_success,binary
seed,seed=1236,log_density,survival_loglog,480,480.0,0.1653548705200125,0.03627126506965292,False,250,direct,parse_success,binary
seed,seed=1237,log_density,survival_loglog,480,480.0,0.11733199519028518,0.03324553845786339,True,69,direct,parse_success,binary
seed,seed=1238,log_density,survival_loglog,480,480.0,0.10325649454611066,0.032910344271829345,True,122,direct,parse_success,binary
cell,cell_fold=0,log_density,survival_loglog,480,480.0,0.12596289658225826,0.03851076947277687,True,141,direct,parse_success,binary
cell,cell_fold=1,log_density,survival_loglog,480,480.0,0.141904683423622,0.03654156414760826,False,250,direct,parse_success,binary
cell,cell_fold=2,log_density,survival_loglog,480,480.0,0.09854946011710278,0.029985060433331254,True,151,direct,parse_success,binary
cell,cell_fold=3,log_density,survival_loglog,480,480.0,0.10776690772522295,0.03207455051097832,True,208,direct,parse_success,binary
cell,cell_fold=4,log_density,survival_loglog,480,480.0,0.10111538983303607,0.02955239373516539,True,214,direct,parse_success,binary
seed,seed=1234,log_burden,logistic,480,480.0,0.12298839202766783,0.03402332438006852,True,20,direct,parse_success,binary
seed,seed=1235,log_burden,logistic,480,480.0,0.10267795479149404,0.028838523042564068,True,19,direct,parse_success,binary
seed,seed=1236,log_burden,logistic,480,480.0,0.14591928677326002,0.03111844078740408,True,19,direct,parse_success,binary
seed,seed=1237,log_burden,logistic,480,480.0,0.12243048639869519,0.037473058765737914,True,19,direct,parse_success,binary
seed,seed=1238,log_burden,logistic,480,480.0,0.10348543762016277,0.03389007239706516,True,19,direct,parse_success,binary
cell,cell_fold=0,log_burden,logistic,480,480.0,0.10156237925204058,0.03191287423707987,True,19,direct,parse_success,binary
cell,cell_fold=1,log_burden,logistic,480,480.0,0.14327995251720077,0.037615235737598125,True,20,direct,parse_success,binary
cell,cell_fold=2,log_burden,logistic,480,480.0,0.09809609669256077,0.029661525185282304,True,19,direct,parse_success,binary
cell,cell_fold=3,log_burden,logistic,480,480.0,0.09992254607840947,0.03035846604561123,True,20,direct,parse_success,binary
cell,cell_fold=4,log_burden,logistic,480,480.0,0.1299979755617873,0.03692298109584558,True,19,direct,parse_success,binary
seed,seed=1234,log_burden,survival_loglog,480,480.0,0.1231638941148744,0.034141240249025796,False,250,direct,parse_success,binary
seed,seed=1235,log_burden,survival_loglog,480,480.0,0.13199493158225986,0.028626633103402195,True,133,direct,parse_success,binary
seed,seed=1236,log_burden,survival_loglog,480,480.0,0.14672776305797158,0.03140680835588316,True,102,direct,parse_success,binary
seed,seed=1237,log_burden,survival_loglog,480,480.0,0.12071300781593,0.03705919208321722,True,140,direct,parse_success,binary
seed,seed=1238,log_burden,survival_loglog,480,480.0,0.10435578220342039,0.03422162161905294,True,112,direct,parse_success,binary
cell,cell_fold=0,log_burden,survival_loglog,480,480.0,0.1046796822160888,0.03330203236305963,True,109,direct,parse_success,binary
cell,cell_fold=1,log_burden,survival_loglog,480,480.0,0.20399723641778938,0.03832449127702654,False,250,direct,parse_success,binary
cell,cell_fold=2,log_burden,survival_loglog,480,480.0,0.09935800278270722,0.03007883823036682,True,116,direct,parse_success,binary
cell,cell_fold=3,log_burden,survival_loglog,480,480.0,0.10021854363981099,0.030124420549769104,True,214,direct,parse_success,binary
cell,cell_fold=4,log_burden,survival_loglog,480,480.0,0.1600451892695182,0.0365671333091999,True,158,direct,parse_success,binary
seed,seed=1234,power_separable,logistic,480,480.0,0.12064644767440232,0.0326265544265852,True,20,direct,parse_success,binary
seed,seed=1235,power_separable,logistic,480,480.0,0.12057090271908413,0.028797204651319953,True,19,direct,parse_success,binary
seed,seed=1236,power_separable,logistic,480,480.0,0.1343987882625905,0.027653729008694682,True,19,direct,parse_success,binary
seed,seed=1237,power_separable,logistic,480,480.0,0.10228331751167537,0.029494578907004233,True,19,direct,parse_success,binary
seed,seed=1238,power_separable,logistic,480,480.0,0.08811588864805593,0.02817040982736225,True,19,direct,parse_success,binary
cell,cell_fold=0,power_separable,logistic,480,480.0,0.09205682437710484,0.030103894107659828,True,19,direct,parse_success,binary
cell,cell_fold=1,power_separable,logistic,480,480.0,0.1668096630717559,0.04222411115660989,True,20,direct,parse_success,binary
cell,cell_fold=2,power_separable,logistic,480,480.0,0.07901586189000377,0.024635473318939137,True,19,direct,parse_success,binary
cell,cell_fold=3,power_separable,logistic,480,480.0,0.11661722111913224,0.03186820208614,True,20,direct,parse_success,binary
cell,cell_fold=4,power_separable,logistic,480,480.0,0.12805300188249608,0.027536550244904135,True,19,direct,parse_success,binary
seed,seed=1234,power_separable,survival_loglog,480,480.0,0.11982765431447771,0.03259594340477829,False,250,direct,parse_success,binary
seed,seed=1235,power_separable,survival_loglog,480,480.0,0.1263704026827164,0.029078703478397035,False,250,direct,parse_success,binary
seed,seed=1236,power_separable,survival_loglog,480,480.0,0.13527168221193575,0.02791722943895985,True,170,direct,parse_success,binary
seed,seed=1237,power_separable,survival_loglog,480,480.0,0.10028349489127066,0.02922199819133112,False,250,direct,parse_success,binary
seed,seed=1238,power_separable,survival_loglog,480,480.0,0.08853904774502719,0.028328289111593186,False,250,direct,parse_success,binary
cell,cell_fold=0,power_separable,survival_loglog,480,480.0,0.09401312915950083,0.030969418016656165,False,250,direct,parse_success,binary
cell,cell_fold=1,power_separable,survival_loglog,480,480.0,0.220454667886222,0.04312491853863043,False,250,direct,parse_success,binary
cell,cell_fold=2,power_separable,survival_loglog,480,480.0,0.08035662731292935,0.025291117868997293,False,250,direct,parse_success,binary
cell,cell_fold=3,power_separable,survival_loglog,480,480.0,0.14194573874613636,0.03209910476070983,True,171,direct,parse_success,binary
cell,cell_fold=4,power_separable,survival_loglog,480,480.0,0.13088927625564412,0.027196421570959375,False,250,direct,parse_success,binary
seed,seed=1234,power_interaction,logistic,480,480.0,0.11877558106536817,0.0324420011402125,True,20,direct,parse_success,binary
seed,seed=1235,power_interaction,logistic,480,480.0,0.12762730376741674,0.02972368519680683,True,19,direct,parse_success,binary
seed,seed=1236,power_interaction,logistic,480,480.0,0.13437468847077294,0.027892405946081868,True,19,direct,parse_success,binary
seed,seed=1237,power_interaction,logistic,480,480.0,0.10619821456630492,0.029946623183427667,True,19,direct,parse_success,binary
seed,seed=1238,power_interaction,logistic,480,480.0,0.08655956098451732,0.027750748792431158,True,19,direct,parse_success,binary
cell,cell_fold=0,power_interaction,logistic,480,480.0,0.09725058403865879,0.032970528346336035,True,19,direct,parse_success,binary
cell,cell_fold=1,power_interaction,logistic,480,480.0,0.1712275645750017,0.04467415529365732,True,22,direct,parse_success,binary
cell,cell_fold=2,power_interaction,logistic,480,480.0,0.0893346434645929,0.029204402709046732,True,19,direct,parse_success,binary
