model_label,site,running_index,marker_kind,trace_order_class,noise_total_rms__count,noise_total_rms__mean,noise_total_rms__std,noise_total_rms__median,noise_orthogonal_rms__count,noise_orthogonal_rms__mean,noise_orthogonal_rms__std,noise_orthogonal_rms__median,count_axis_deviation_abs__count,count_axis_deviation_abs__mean,count_axis_deviation_abs__std,count_axis_deviation_abs__median
Qwen3-8B,item_span_mean,6,audit_sentence,forward,18,0.557003026638018,0.028301055950283815,0.5603986630085043,18,0.5248929236228382,0.017808402340428787,0.5214627596811489,18,5.313161810239156,1.143207606501091,5.531517505645752
Qwen3-8B,item_span_mean,6,bullet,forward,3,0.5355305483908027,0.020954372863034063,0.5396508585778571,3,0.5274291899191365,0.01919747137095063,0.5329254987629598,3,4.069500923156738,1.3890711011626886,4.209653854370117
Qwen3-8B,item_span_mean,6,bullet,other_permutation,1,0.5984583440193371,,0.5984583440193371,1,0.5410556477660731,,0.5410556477660731,1,9.206598281860352,,9.206598281860352
Qwen3-8B,item_span_mean,6,completion_recap,forward,82,0.9012262713661695,0.133226372569794,0.9087466874469065,82,0.8547860667805869,0.14357832554471864,0.848672775259624,82,3.7481592137639117,3.072002734294847,2.662887215614319
Qwen3-8B,item_span_mean,6,indexed,forward,110,0.860020499081005,2.1587158124529005,0.4880367323547242,110,0.8320848860698329,2.1172062740095385,0.4724242949344765,110,3.0501797959208488,3.287406876428917,2.447075128555298
Qwen3-8B,item_span_mean,6,ordinal,forward,5,0.4952542454257231,0.025964903528648307,0.4924007740852909,5,0.4903634638428166,0.02287153063559007,0.4868980578500288,5,1.6138676285743714,0.7115534816777036,1.803262948989868
Qwen3-8B,item_span_mean,7,audit_sentence,forward,7,0.556671372059047,0.02996635736912551,0.5516527464090948,7,0.5308306954862575,0.02377543975080435,0.5286594231839995,7,7.48285572869437,1.6564531518127448,7.624948501586914
Qwen3-8B,item_span_mean,7,bullet,forward,8,0.4968361277855978,0.04232873326723739,0.48665237304397735,8,0.47670967360598004,0.04216302990342963,0.4569745350764025,8,2.4521931000053883,1.9657124584476606,1.878764808177948
Qwen3-8B,item_span_mean,7,completion_recap,forward,52,0.9130542907478237,0.1229535896025988,0.9332793244765418,52,0.8596289467086056,0.12794877173814884,0.8527280496701031,52,3.5224548303163967,2.6616834411686905,2.6043710708618164
Qwen3-8B,item_span_mean,7,indexed,forward,100,0.956621889511073,3.1129623368295514,0.4917129089885126,100,0.9259885857267743,3.053609590063548,0.4736190085017157,100,3.656070425659418,4.364289492997235,2.8550511598587036
Qwen3-8B,item_span_mean,7,ordinal,forward,7,0.4972482605597572,0.017472385969041354,0.49666269973103,7,0.48329565351171977,0.024930790080275125,0.4894661601245178,7,2.3538578365530287,1.5797548292581602,2.3269801139831543
Qwen3-8B,item_span_mean,8,audit_sentence,forward,1,0.5604190481293668,,0.5604190481293668,1,0.5207701997000517,,0.5207701997000517,1,6.818680763244629,,6.818680763244629
Qwen3-8B,item_span_mean,8,bullet,forward,2,0.5104570953636713,0.08533671767611785,0.5104570953636713,2,0.504792090355709,0.07931142461803545,0.504792090355709,2,2.9035272896289825,3.864269841276796,2.9035272896289825
Qwen3-8B,item_span_mean,8,completion_recap,forward,40,0.9102340470803615,0.16206318299178762,0.9652271393619645,40,0.8651881224015602,0.1521560371594468,0.9289782702435292,40,3.3439370438456537,2.491375922988032,2.524003744125366
Qwen3-8B,item_span_mean,8,indexed,forward,65,0.8075226181468859,2.405634563011444,0.4952323523818773,65,0.7742764604065892,2.361615087784765,0.4669081999550034,65,3.225969518147982,3.5994889905522056,2.243722915649414
Qwen3-8B,item_span_mean,8,ordinal,forward,2,0.5044102783946269,0.004037270802884148,0.5044102783946269,2,0.4883565925195839,0.003247236921129927,0.4883565925195839,2,2.82027205824852,3.1277411037880665,2.82027205824852
Qwen3-8B,item_span_mean,9,completion_recap,forward,18,0.8698852956501741,0.14006600349530182,0.8571737921763878,18,0.8227646883732985,0.13726055357419517,0.8307435590329426,18,4.688268336984846,2.3672221896239507,4.88664174079895
Qwen3-8B,item_span_mean,9,indexed,forward,46,0.6465835101171478,0.8668822485959348,0.5060041801024463,46,0.6214196051776926,0.8518806243152893,0.4807594358920204,46,3.347357919682627,3.116741857343877,2.2874717712402344
Qwen3-8B,item_span_mean,9,ordinal,forward,1,0.4819732464185665,,0.4819732464185665,1,0.4694370608179293,,0.4694370608179293,1,5.80996036529541,,5.80996036529541
Qwen3-8B,item_span_mean,10,audit_sentence,forward,1,0.5553815824250379,,0.5553815824250379,1,0.5203713628753799,,0.5203713628753799,1,8.07045841217041,,8.07045841217041
Qwen3-8B,item_span_mean,10,bullet,forward,1,0.5739549822516211,,0.5739549822516211,1,0.5306082981309745,,0.5306082981309745,1,5.964953422546387,,5.964953422546387
Qwen3-8B,item_span_mean,10,completion_recap,forward,15,0.7889446268117962,0.1352985361289792,0.8182867195452116,15,0.7538682380190528,0.1267013879110827,0.7668865089714086,15,3.3039509932200115,2.8101601555693634,2.4442038536071777
Qwen3-8B,item_span_mean,10,indexed,forward,18,0.4563780526746107,0.06110503937864913,0.42727985446978745,18,0.4403204281281789,0.045795948782654555,0.4156398045147075,18,2.9030274053414664,2.5614780048111045,1.883403241634369
Qwen3-8B,item_span_mean,10,ordinal,forward,1,0.4163395511536012,,0.4163395511536012,1,0.4122011728885844,,0.4122011728885844,1,1.736949443817139,,1.736949443817139
Qwen3-8B,item_start,1,audit_sentence,forward,131,0.9926541312982463,0.03557466885566482,0.9881833295598428,131,0.9686648135062786,0.034110107880275825,0.9641235185644924,131,3.214314309012799,1.868574898506114,3.357992649078369
Qwen3-8B,item_start,1,bullet,forward,6,0.8254148315467235,0.03917671664744201,0.8111223731251268,6,0.8222324391173643,0.03888008960399112,0.8084868074653866,6,3.3163676659266152,0.9051905118945687,3.1150139570236206
Qwen3-8B,item_start,1,completion_recap,forward,146,0.9705810626126505,0.05689776721011889,0.971029011075889,146,0.9591937749734415,0.0565051953216048,0.9591260619830155,146,3.563412895247544,2.1926195869134184,3.3626275062561035
Qwen3-8B,item_start,1,indexed,forward,154,0.8473407734122479,0.05673893970771724,0.8465918241671115,154,0.8027006727022375,0.058162604622544745,0.7898332217688422,154,2.4123402528174513,0.9104459417416088,2.3228946924209595
Qwen3-8B,item_start,1,indexed,other_permutation,1,0.8424957985023306,,0.8424957985023306,1,0.7797609085083572,,0.7797609085083572,1,2.7854647636413574,,2.7854647636413574
Qwen3-8B,item_start,1,ordinal,forward,28,0.9543785473232232,0.04753578060809042,0.9481818136753124,28,0.9502817811644945,0.04750635978720674,0.944337967766844,28,2.5576149352959225,1.1934839152264543,2.5760409832000732
Qwen3-8B,item_start,2,audit_sentence,forward,77,1.0303779206499033,0.03773110138599705,1.0260904884664122,77,1.002037745924896,0.034604936395350866,1.000628186689766,77,14.596400304274125,2.126341461155657,14.96147918701172
Qwen3-8B,item_start,2,bullet,forward,8,0.8006841824131704,0.08175473468255588,0.8021545560079135,8,0.7987710536089785,0.08169556299134526,0.7978717273805875,8,2.1423703730106354,1.596664137869342,1.6297987699508667
Qwen3-8B,item_start,2,completion_recap,forward,152,0.9939932106473592,0.06647138364240261,1.0007295159107334,152,0.9654637583009855,0.06731112292743745,0.9709629996961322,152,3.3277870380368673,2.417629844152472,3.0343093872070312
Qwen3-8B,item_start,2,indexed,forward,152,0.781468769103174,0.0718375000041325,0.7740122481503213,152,0.7473901409234519,0.08201804231147827,0.7281939469746677,152,7.025455840324101,2.468222832873717,7.602199554443359
Qwen3-8B,item_start,2,indexed,other_permutation,2,0.7541901494591023,0.05381334861439293,0.7541901494591023,2,0.7149222888523562,0.0772584125042441,0.7149222888523562,2,7.766896724700928,2.037348311285689,7.766896724700928
Qwen3-8B,item_start,2,ordinal,forward,29,0.9065326341418388,0.03882728421740786,0.9048535670579716,29,0.898469239172061,0.03927437356863837,0.8952564443857155,29,3.7045825699280046,1.7493343013605618,3.4045770168304443
Qwen3-8B,item_start,3,audit_sentence,forward,72,1.0141437487610425,0.04411148520275471,1.0088564229678372,72,0.9692598848784173,0.0403272394198651,0.9634005307292122,72,18.51847732067108,2.4464932827644787,18.928346633911133
Qwen3-8B,item_start,3,bullet,forward,6,0.6801874740830892,0.09439575315968948,0.6513566765431062,6,0.6770512034759478,0.09420897900869736,0.6468353613549993,6,2.4808029234409332,1.3442891419501948,2.184352159500122
Qwen3-8B,item_start,3,completion_recap,forward,120,0.9848091720048728,0.06820050568081032,0.9806789531975556,120,0.9614326610233362,0.06490539232064522,0.9619166783069316,120,2.999978696430723,2.1159295408756544,2.6820567846298218
Qwen3-8B,item_start,3,indexed,forward,134,0.6904519360350309,0.07219092373731477,0.6647905614822236,134,0.6504599308526309,0.07793953922803208,0.6220441175955308,134,9.894161249274639,2.795087564749291,9.695637702941895
Qwen3-8B,item_start,3,indexed,other_permutation,1,0.7091489658619556,,0.7091489658619556,1,0.6995958017453922,,0.6995958017453922,1,5.831648826599121,,5.831648826599121
Qwen3-8B,item_start,3,ordinal,forward,30,0.7899266125898927,0.04053631236740305,0.7806817263558139,30,0.7689209003210393,0.03800253779266258,0.7558263993479328,30,6.75819681485494,2.3294236118961296,6.336543321609497
Qwen3-8B,item_start,4,audit_sentence,forward,35,1.0168008834215445,0.05560102341094533,1.0081422251620975,35,0.9656483566517815,0.05054707745792084,0.9598948013011916,35,19.511962509155275,2.710248976350588,19.815221786499023
Qwen3-8B,item_start,4,bullet,forward,2,0.7416485166720725,0.09383994841393842,0.7416485166720725,2,0.7373068184041625,0.09713440371895221,0.7373068184041625,2,4.2742680311203,1.195897776121092,4.2742680311203
Qwen3-8B,item_start,4,bullet,other_permutation,1,0.7290883612593639,,0.7290883612593639,1,0.719525684691906,,0.719525684691906,1,6.761911392211914,,6.761911392211914
Qwen3-8B,item_start,4,completion_recap,forward,121,1.016117985465733,0.05837298310510465,1.0187532811024258,121,0.9840702255049759,0.06395232181696585,0.9902903506132196,121,4.419788635220409,3.070783392217217,4.41393518447876
Qwen3-8B,item_start,4,indexed,forward,136,0.6682438567216701,0.06729382894153503,0.6484340414821621,136,0.6197800778922057,0.07242544106871342,0.6026582744834537,136,10.37113373156856,3.763306055984759,10.088561534881592
Qwen3-8B,item_start,4,indexed,other_permutation,2,0.7563959294775114,0.0844884205798912,0.7563959294775114,2,0.7470677167031741,0.08770919359765576,0.7470677167031741,2,4.891350984573364,2.9126975567075997,4.891350984573364
Qwen3-8B,item_start,4,ordinal,forward,20,0.8028563078673712,0.06096971856414776,0.7907752844937097,20,0.7800059399002398,0.06296279581091715,0.7771382112743224,20,7.3492545008659365,2.8159502911245826,6.933864116668701
Qwen3-8B,item_start,5,audit_sentence,forward,34,1.0436200241261877,0.058644073955405045,1.0373437163337254,34,0.9754950676977072,0.047581318971451646,0.967854844561563,34,22.35694152467391,4.864314999739728,23.08824348449707
Qwen3-8B,item_start,5,bullet,forward,7,0.7645289534369647,0.061479367357376365,0.7857590065032436,7,0.7498356365364919,0.061431420085176935,0.7781112657424314,7,5.621961184910366,1.7985549395373415,6.450893402099609
Qwen3-8B,item_start,5,completion_recap,forward,85,1.0242198387262347,0.055399843403754645,1.0179843201694414,85,0.9854481863566966,0.059922822593712205,0.9864985382027645,85,6.736718466702629,3.3839001781414018,7.076380729675293
Qwen3-8B,item_start,5,indexed,forward,116,0.6582838829450965,0.07247519612739939,0.6354823914911392,116,0.605677556326448,0.07173647931892334,0.5878957857560867,116,10.439949620386649,3.5954019135536073,10.429433822631836
Qwen3-8B,item_start,5,indexed,other_permutation,1,0.7281267288907854,,0.7281267288907854,1,0.7118342472477477,,0.7118342472477477,1,6.203624725341797,,6.203624725341797
Qwen3-8B,item_start,5,ordinal,forward,8,0.9383501914425377,0.1357404091858863,0.9856841189255567,8,0.7910990310828744,0.05072492743898079,0.8131910256856071,8,11.045302748680115,5.748014648531009,13.101440906524658
Qwen3-8B,item_start,6,audit_sentence,forward,24,1.075219025425057,0.050025020993786036,1.0657700971261592,24,0.9807839212735442,0.03582939830542946,0.9819200438413781,24,26.892969131469727,3.3448970380345298,26.69327163696289
Qwen3-8B,item_start,6,bullet,forward,4,0.7285321441598721,0.06575965130980363,0.7364039240620609,4,0.7208055643709864,0.07222027758757536,0.7287045895559214,4,2.550265312194824,0.7319053630750821,2.55843186378479
Qwen3-8B,item_start,6,completion_recap,forward,60,1.0550309942953606,0.06349596810622052,1.0605193213553767,60,1.0061830450944955,0.07029620851753796,1.0078469172540192,60,11.130447014172871,3.358506667473174,11.299217224121094
Qwen3-8B,item_start,6,indexed,forward,109,0.6293589373653307,0.07015453726532095,0.6191871216459881,109,0.5769750692376466,0.06800398929805643,0.5618783262943458,109,10.188537944894318,3.562078660336938,10.40152072906494
Qwen3-8B,item_start,6,ordinal,forward,8,0.8103692117499257,0.08797974192308157,0.7844543559703874,8,0.77301566494696,0.07950541560357721,0.7508424056912233,8,8.947828590869904,1.977295917502902,8.82205867767334
Qwen3-8B,item_start,7,audit_sentence,forward,12,1.113155154477418,0.061667848440765824,1.1009715107328284,12,0.9901137200413977,0.04096429356777931,0.9938682197944337,12,29.18422842025757,3.860381279621505,28.003474235534668
Qwen3-8B,item_start,7,bullet,forward,2,0.727078925697016,0.06061464622958828,0.727078925697016,2,0.7225261561362055,0.06499590470162635,0.7225261561362055,2,1.7218815088272095,0.6420682933754465,1.7218815088272095
Qwen3-8B,item_start,7,completion_recap,forward,57,1.0591733778969532,0.05621344964275942,1.0586205510762052,57,0.9897854962591383,0.07042990216422805,0.9893580621943956,57,14.06558669240851,3.7924869371835013,13.88107204437256
Qwen3-8B,item_start,7,indexed,forward,91,0.6225583030734009,0.06764455903562369,0.619195520512509,91,0.564638607885486,0.06920311819390979,0.5537148094732817,91,9.460390625419198,4.412656620462973,9.816694259643556
Qwen3-8B,item_start,7,ordinal,forward,6,0.8388021319326299,0.11123565400325518,0.8020510298618573,6,0.8046798885647629,0.05396740795810288,0.7978017802349936,6,4.478013227383296,8.475466552576007,1.1463051438331604
Qwen3-8B,item_start,8,audit_sentence,forward,5,1.2334864481889647,0.06675910388215105,1.2371436347710416,5,1.0474438749015387,0.040069621409895395,1.047494845779177,5,37.12995147705078,4.683050546979183,38.07749557495117
Qwen3-8B,item_start,8,bullet,forward,1,0.6769007852420995,,0.6769007852420995,1,0.6733534800685277,,0.6733534800685277,1,2.022998094558716,,2.022998094558716
Qwen3-8B,item_start,8,completion_recap,forward,31,1.0830248223330985,0.042705393372209466,1.0757305257968488,31,1.0144739357675399,0.04584302662522409,1.0161189809603812,31,15.091832160949707,3.6339335606380785,14.72249698638916
Qwen3-8B,item_start,8,indexed,forward,59,0.6264657551144742,0.0543888299193301,0.6235981956405668,59,0.5629137713334079,0.0557494433028915,0.5609744200062226,59,11.35645112344774,3.64048213000028,11.404327392578123
Qwen3-8B,item_start,8,ordinal,forward,3,0.916744045051415,0.184378897011486,0.8335815457395407,3,0.8253907813448896,0.06103525769540026,0.8144363689387356,3,12.512307484944662,18.24970135615767,2.6980459690093994
Qwen3-8B,item_start,9,bullet,forward,3,0.7346057762106456,0.06952196949660168,0.769549761709251,3,0.7322559092471721,0.06835309905441492,0.7653105923830581,3,0.8102426926294962,0.42021037284905416,0.7823629379272461
Qwen3-8B,item_start,9,completion_recap,forward,27,1.0722287504326726,0.059045251619853405,1.0525981977778942,27,0.9765910288573815,0.06421690996622322,0.9685141718163728,27,16.236655553181965,3.215977843581533,15.82734489440918
Qwen3-8B,item_start,9,indexed,forward,44,0.603783009585483,0.046989806231279914,0.5970748375292296,44,0.5455585826935966,0.060692706777942126,0.5453100649042193,44,9.127605386755683,3.401175506918077,9.188944339752197
Qwen3-8B,item_start,9,ordinal,forward,3,0.8975523160408073,0.10304546708300234,0.8461245220361623,3,0.8231560581073291,0.008341282880603564,0.8248209589356749,3,8.61467989285787,12.675288911976125,1.476760983467102
Qwen3-8B,item_start,10,audit_sentence,forward,1,1.1204837641563197,,1.1204837641563197,1,0.9548694843024648,,0.9548694843024648,1,7.419079780578613,,7.419079780578613
Qwen3-8B,item_start,10,bullet,forward,1,1.135415605083751,,1.135415605083751,1,0.8773028038795418,,0.8773028038795418,1,29.56576538085937,,29.56576538085937
Qwen3-8B,item_start,10,completion_recap,forward,10,1.0176914443266458,0.1059918341559337,1.0356527006922727,10,0.9651124402308078,0.08754358096737284,0.9704084026055415,10,12.472721385955811,4.51433759861495,13.593491554260254
Qwen3-8B,item_start,10,indexed,forward,16,0.6231696133232965,0.05160043686164261,0.614735292220197,16,0.5823147721988783,0.06409700893784423,0.5620250854938791,16,7.778997048735619,4.36762513501697,9.431715965270996
Qwen3-8B,item_start,10,ordinal,forward,1,0.7884099925138086,,0.7884099925138086,1,0.7863923257167045,,0.7863923257167045,1,0.3411126136779785,,0.3411126136779785
Qwen3-8B,marker_end,1,audit_sentence,forward,131,0.55080160195698,0.01583141828554504,0.5484774952621032,131,0.5346710955560523,0.016699113609867536,0.5332681783535574,131,6.194301910982787,1.472952386794256,6.48306131362915
Qwen3-8B,marker_end,1,bullet,forward,6,0.5853996725781333,0.027806553270798413,0.5812222006975347,6,0.5767505464308966,0.02929999706562503,0.572957790418045,6,3.926584005355835,0.7716138638254045,3.9747912883758545
Qwen3-8B,marker_end,1,completion_recap,forward,156,0.6382788475215379,0.05115109572798261,0.6351986152697122,156,0.6318941164664843,0.05120547662646847,0.6294429088335021,156,1.5321037652782905,1.2087383821183872,1.3536131381988525
Qwen3-8B,marker_end,1,indexed,forward,135,0.4288198963231068,0.025616219015790753,0.4243303303250214,135,0.41791725794155804,0.025445670427955706,0.4131450669045937,135,3.2536571202454745,0.8344754991589224,3.213829517364502
Qwen3-8B,marker_end,1,indexed,other_permutation,1,0.4371378796430535,,0.4371378796430535,1,0.4306179766251398,,0.4306179766251398,1,3.184687614440918,,3.184687614440918
Qwen3-8B,marker_end,1,ordinal,forward,32,0.6844981863383657,0.052702109659025005,0.702769263554114,32,0.6757258854990538,0.051600145098166045,0.6935491408808993,32,1.9114644867368042,1.3402442963200516,1.5859912037849426
Qwen3-8B,marker_end,2,audit_sentence,forward,76,0.4990520323099638,0.013558792532681682,0.4972053373242613,76,0.47999729033438987,0.013235551682634942,0.47799360288543113,76,7.107639080599735,1.0011615960967923,7.224998474121094
Qwen3-8B,marker_end,2,bullet,forward,5,0.4953611679027328,0.07481170658461198,0.4679235165854108,5,0.48454460367155344,0.07285275044195673,0.457945027881567,5,3.3611441135406492,0.9447758446977174,3.937659740447998
Qwen3-8B,marker_end,2,completion_recap,forward,144,0.6482686767767547,0.0543129190992667,0.6474332797302689,144,0.640879458680136,0.055654975865030584,0.6412634851336438,144,1.6362088746908638,1.336285384933434,1.4150415658950806
Qwen3-8B,marker_end,2,indexed,forward,156,0.37846796472052585,0.04570160555200651,0.3606082059627333,156,0.37026352809441737,0.0463691715502271,0.35080384910509826,156,4.23903655146177,1.1184198890208217,4.331824541091919
Qwen3-8B,marker_end,2,ordinal,forward,21,0.5661116232143515,0.10033543197436401,0.5144143486036638,21,0.5620291209034577,0.09731450021049996,0.5109634661290496,21,1.0450344121172315,0.6391980251361705,0.8836435079574585
Qwen3-8B,marker_end,3,audit_sentence,forward,82,0.4525248109329126,0.011123781579371678,0.45193490197667474,82,0.4323162028750122,0.009245617626699709,0.43206035282786537,82,7.6418211460113525,1.1987600456731764,7.629314661026001
Qwen3-8B,marker_end,3,bullet,forward,2,0.47886915001099645,0.09682320931929857,0.47886915001099645,2,0.47352185544677033,0.09578954444048166,0.47352185544677033,2,2.728258490562439,1.6569020281819786,2.728258490562439
Qwen3-8B,marker_end,3,completion_recap,forward,124,0.6400421551759718,0.04772846096771636,0.6473937360111501,124,0.6327131837382767,0.04923384086964896,0.637421328631713,124,1.5850090326801423,1.2252718359432246,1.4557673931121826
Qwen3-8B,marker_end,3,indexed,forward,164,0.34651517715954044,0.06528734270968575,0.3175138917699245,164,0.33202768790538023,0.06574235580588284,0.304348989130116,164,4.4199868186217985,1.6174158851875473,4.870913982391357
Qwen3-8B,marker_end,3,indexed,other_permutation,1,0.4116050563235691,,0.4116050563235691,1,0.3992106985845518,,0.3992106985845518,1,3.3451569080352783,,3.3451569080352783
Qwen3-8B,marker_end,3,ordinal,forward,13,0.49327808754268265,0.13620825789345375,0.4806709794372602,13,0.48793915731417853,0.13372397056430088,0.4724304078805743,13,2.510013195184561,1.358618744589861,2.046229124069214
Qwen3-8B,marker_end,4,audit_sentence,forward,58,0.44781618747650914,0.017043719101674015,0.44373347535769536,58,0.42443004977118964,0.01253047564236837,0.4211276111583028,58,7.766460690005072,1.6222797760155612,7.511805534362793
Qwen3-8B,marker_end,4,bullet,forward,7,0.4615039659067725,0.08411531023833298,0.4042693050401175,7,0.45476349523850923,0.08494970426620026,0.3968439213913275,7,2.924358606338501,1.2659374723165626,2.723477840423584
Qwen3-8B,marker_end,4,bullet,other_permutation,1,0.5167218304482578,,0.5167218304482578,1,0.5077892182632844,,0.5077892182632844,1,3.8375802040100098,,3.8375802040100098
Qwen3-8B,marker_end,4,completion_recap,forward,104,0.6337339806146548,0.05436586194745316,0.6343457984258885,104,0.6263428144527323,0.05518009019437957,0.6247870174106551,104,1.7850786774204328,1.4451039548701148,1.4791876673698425
Qwen3-8B,marker_end,4,indexed,forward,133,0.32103910419766024,0.053683684473550465,0.3003887240941256,133,0.3095874741551686,0.053915209663789376,0.2877983605808576,133,3.591646053961345,1.356069942729057,3.7892467975616455
Qwen3-8B,marker_end,4,ordinal,forward,14,0.4342882612303738,0.14213226910255242,0.3617839038345743,14,0.43239418459789075,0.14124479992748268,0.361198462272617,14,0.8968417170856681,0.6306582794752162,0.7643377482891083
Qwen3-8B,marker_end,5,audit_sentence,forward,38,0.4486366335100435,0.013317499561178125,0.4453764681687564,38,0.42470533339703787,0.015726056872607957,0.41983817356715447,38,7.379769237417924,1.405463486648505,7.2203168869018555
Qwen3-8B,marker_end,5,bullet,forward,6,0.47974426324849745,0.08591371312706321,0.48107381311642117,6,0.4709154539235942,0.08568044363465122,0.4723743108917132,6,3.0491504669189453,1.4158543882172883,2.8596818447113037
Qwen3-8B,marker_end,5,completion_recap,forward,88,0.6348836157002844,0.04622922574056388,0.6339537210475608,88,0.6271470587372474,0.046772442615147056,0.6291754047194563,88,2.334024272181771,1.5784267215183596,2.3758389949798584
Qwen3-8B,marker_end,5,indexed,forward,130,0.3102021704958607,0.05500358389897608,0.2915646647688504,130,0.29727702484495705,0.05506478422363282,0.2781548103970938,130,3.497995546574776,1.4119569174776616,3.805727243423462
Qwen3-8B,marker_end,5,indexed,other_permutation,1,0.2785200774062971,,0.2785200774062971,1,0.2705696446038258,,0.2705696446038258,1,3.494760751724243,,3.494760751724243
Qwen3-8B,marker_end,5,ordinal,forward,8,0.36086437350983047,0.016732582039249447,0.36401083007661883,8,0.358734204363501,0.016136347495996368,0.36297114589030877,8,1.0674965735524893,0.8168969675678475,0.8834202587604523
Qwen3-8B,marker_end,6,audit_sentence,forward,21,0.45289484522943546,0.011419679256886126,0.4505300704655907,21,0.4239562771102576,0.014011305547982461,0.4188627085178644,21,7.681482178824289,0.8406348715593334,7.735939979553223
Qwen3-8B,marker_end,6,bullet,forward,6,0.4609332353566941,0.07835683776315334,0.4248618084287002,6,0.45595403252065053,0.07834522662205178,0.4193580801096235,6,2.3609583179155984,0.850524053153419,2.4757723808288574
Qwen3-8B,marker_end,6,completion_recap,forward,52,0.6354010491590297,0.04808997270036963,0.6336594520797878,52,0.6248334687734626,0.050000049066880686,0.6198995042222144,52,2.7133121330004473,1.5638652490362055,2.4434494972229004
Qwen3-8B,marker_end,6,indexed,forward,103,0.28523620962087015,0.037872964218498444,0.2785235817135169,103,0.273610437093159,0.03909585425752733,0.2650071914599027,103,2.932217080037571,1.1664484098974166,3.035277843475342
Qwen3-8B,marker_end,6,indexed,other_permutation,1,0.3556740765154259,,0.3556740765154259,1,0.3477997490171576,,0.3477997490171576,1,1.3217997550964355,,1.3217997550964355
Qwen3-8B,marker_end,6,ordinal,forward,8,0.3493689813592416,0.012906210714066889,0.3465276087679888,8,0.3475440874944651,0.012517157211815878,0.3444212371152889,8,0.8537539634853601,0.5643224728951302,0.7894056737422943
Qwen3-8B,marker_end,7,audit_sentence,forward,6,0.47178510485962183,0.01675426435375121,0.4674797105463499,6,0.4378571961090902,0.018415879779656436,0.4313461833805021,6,8.42180840174357,1.4130400636959553,7.866887331008911
Qwen3-8B,marker_end,7,bullet,forward,5,0.4717339384816417,0.07932930333702792,0.4337651197618028,5,0.46628435746176117,0.08218457306773481,0.4267283189975306,5,1.894102156162262,1.180496588079767,1.7364557981491089
Qwen3-8B,marker_end,7,completion_recap,forward,56,0.634135952917891,0.046167362970900315,0.6355688663853107,56,0.6227915905944226,0.047359773560988735,0.6254540536120925,56,3.26693501749209,1.5781788600794664,3.2697216272354126
Qwen3-8B,marker_end,7,indexed,forward,86,0.314519057652521,0.06251858509856868,0.28796725893149344,86,0.30256717996239746,0.06497743008045793,0.2729076809873841,86,2.680484392788521,1.2775120359035839,2.9346487522125244
Qwen3-8B,marker_end,7,ordinal,forward,3,0.3450212818611524,0.006028542741984645,0.3482704309466234,3,0.34349682454369707,0.0050477169045774085,0.3452221330030027,3,0.775306910276413,0.376997333451641,0.8614968061447144
Qwen3-8B,marker_end,8,audit_sentence,forward,6,0.47433826424956216,0.015758000521765143,0.47064850204428466,6,0.43526823863030967,0.010705912408640777,0.43557332385649816,6,9.221492687861124,2.3246442595210097,8.453448295593262
Qwen3-8B,marker_end,8,bullet,forward,3,0.565457333597091,0.007771193088539247,0.5639680143985547,3,0.5615611153725575,0.007880509441593445,0.5609570013676405,3,1.7003653049468994,0.3318232701880033,1.7742104530334473
Qwen3-8B,marker_end,8,completion_recap,forward,48,0.6414798565497564,0.04934598984741274,0.6460422935747415,48,0.6308072812187914,0.050403164503804124,0.6347411970844612,48,2.7550658273200193,1.6051395657259429,2.6723793745040894
Qwen3-8B,marker_end,8,indexed,forward,74,0.3127668531050449,0.06844815084523885,0.28453548960926706,74,0.3027351490619113,0.06964032263458775,0.2745244311138867,74,2.5835497310838185,1.2708181720332297,2.79676353931427
Qwen3-8B,marker_end,8,ordinal,forward,4,0.44146424826872616,0.20321742147575178,0.3420592672832692,4,0.4385038563325543,0.20395324066973106,0.3383728463986331,4,0.6945355385541916,0.33341676978490487,0.728199303150177
Qwen3-8B,marker_end,9,audit_sentence,forward,1,0.4758966828925814,,0.4758966828925814,1,0.4176972407183495,,0.4176972407183495,1,8.394577026367188,,8.394577026367188
Qwen3-8B,marker_end,9,bullet,forward,1,0.4505171876734118,,0.4505171876734118,1,0.4446566697312632,,0.4446566697312632,1,2.0725855827331543,,2.0725855827331543
Qwen3-8B,marker_end,9,completion_recap,forward,24,0.6192163290114238,0.053568276355624035,0.6324562027002396,24,0.608253364498188,0.052798760223040114,0.6209928993692468,24,3.1386305913329124,1.7891600644907832,3.0957653522491455
Qwen3-8B,marker_end,9,indexed,forward,44,0.31877639799203517,0.05803430318775451,0.29771155756223805,44,0.309543039314334,0.05850744256151712,0.2917468760509217,44,2.23127231746912,1.2586228426901918,1.769149899482727
Qwen3-8B,marker_end,10,bullet,forward,1,0.6220337094926924,,0.6220337094926924,1,0.6198409912225453,,0.6198409912225453,1,1.8702129125595093,,1.8702129125595093
Qwen3-8B,marker_end,10,completion_recap,forward,16,0.6053911834572834,0.059253422715363054,0.6051365990861165,16,0.5979963511243114,0.059189742315897936,0.5996951946735116,16,2.4888395443558693,1.695883704467247,2.762876510620117
Qwen3-8B,marker_end,10,indexed,forward,19,0.3310531889950642,0.0386613710298699,0.3163060159039367,19,0.32429386114267356,0.03989547492232075,0.3121674431550082,19,1.92313488376768,1.4820932492017853,1.4748103618621826
