scope,feature_set,target,model,rows,groups,heldout_r2_log1p,heldout_mae_log1p,numeric_factors,categorical_factors,post_outcome_diagnostic,feature_order,incremental_r2
Qwen3-8B/all_sites,plus_outcome_diagnostic,count_axis_deviation_abs,hist_gradient_boosting,28704,10,0.6694396440974626,0.3481900795626097,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct"", ""site_scope""]",True,3,0.0005195516629942221
Qwen3-8B/all_sites,count_only,noise_total_rms,elastic_net,28704,10,0.7594202243122452,0.07787941710072241,"[""running_index"", ""gold_count""]","[""site_scope""]",False,0,
Qwen3-8B/all_sites,plus_trace_position,noise_total_rms,elastic_net,28704,10,0.7740165171784555,0.07377320722059452,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]","[""site_scope""]",False,1,0.014596292866210336
Qwen3-8B/all_sites,plus_trace_form,noise_total_rms,elastic_net,28704,10,0.8187710527540716,0.06290565286619677,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""site_scope""]",False,2,0.04475453557561604
Qwen3-8B/all_sites,plus_outcome_diagnostic,noise_total_rms,elastic_net,28704,10,0.8187710527540716,0.06290565286619677,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct"", ""site_scope""]",True,3,0.0
Qwen3-8B/all_sites,count_only,noise_total_rms,hist_gradient_boosting,28704,10,0.8077996247308534,0.06499027203900087,"[""running_index"", ""gold_count""]","[""site_scope""]",False,0,
Qwen3-8B/all_sites,plus_trace_position,noise_total_rms,hist_gradient_boosting,28704,10,0.8987139574921124,0.032321010874670625,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]","[""site_scope""]",False,1,0.09091433276125893
Qwen3-8B/all_sites,plus_trace_form,noise_total_rms,hist_gradient_boosting,28704,10,0.9137844517256392,0.02727687037065966,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""site_scope""]",False,2,0.015070494233526799
Qwen3-8B/all_sites,plus_outcome_diagnostic,noise_total_rms,hist_gradient_boosting,28704,10,0.913687260476145,0.02728627544317316,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct"", ""site_scope""]",True,3,-9.719124949414404e-05
Qwen3-8B/city_end,count_only,count_axis_deviation_abs,elastic_net,2361,10,0.05866044740624743,0.5591548210577831,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/city_end,plus_trace_position,count_axis_deviation_abs,elastic_net,2361,10,0.094073614564946,0.5485384147104263,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.03541316715869858
Qwen3-8B/city_end,plus_trace_form,count_axis_deviation_abs,elastic_net,2361,10,0.1046439221856571,0.5455388264149994,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.010570307620711095
Qwen3-8B/city_end,plus_outcome_diagnostic,count_axis_deviation_abs,elastic_net,2361,10,0.1050382606751149,0.5453875837336679,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0003943384894578017
Qwen3-8B/city_end,count_only,count_axis_deviation_abs,hist_gradient_boosting,2361,10,0.1970297314270364,0.5041605331417784,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/city_end,plus_trace_position,count_axis_deviation_abs,hist_gradient_boosting,2361,10,0.175950920592861,0.5016574370827265,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,-0.0210788108341754
Qwen3-8B/city_end,plus_trace_form,count_axis_deviation_abs,hist_gradient_boosting,2361,10,0.20179228857824372,0.4909017204671081,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.025841367985382724
Qwen3-8B/city_end,plus_outcome_diagnostic,count_axis_deviation_abs,hist_gradient_boosting,2361,10,0.21113726391169385,0.4886272197424577,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.009344975333450134
Qwen3-8B/city_end,count_only,noise_total_rms,elastic_net,2361,10,0.10789910644395073,0.05165264600330223,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/city_end,plus_trace_position,noise_total_rms,elastic_net,2361,10,0.38812519615072916,0.042542235573408305,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.2802260897067784
Qwen3-8B/city_end,plus_trace_form,noise_total_rms,elastic_net,2361,10,0.4915993809867628,0.03822569730044935,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.10347418483603366
Qwen3-8B/city_end,plus_outcome_diagnostic,noise_total_rms,elastic_net,2361,10,0.4915993809867628,0.03822569730044935,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0
Qwen3-8B/city_end,count_only,noise_total_rms,hist_gradient_boosting,2361,10,0.19063617507706954,0.049347601157845054,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/city_end,plus_trace_position,noise_total_rms,hist_gradient_boosting,2361,10,0.6604873335395665,0.02927903139667248,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.4698511584624969
Qwen3-8B/city_end,plus_trace_form,noise_total_rms,hist_gradient_boosting,2361,10,0.6790443062216214,0.02844430366226672,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.018556972682054917
Qwen3-8B/city_end,plus_outcome_diagnostic,noise_total_rms,hist_gradient_boosting,2361,10,0.6792652088204925,0.02847907861655081,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.00022090259887108665
Qwen3-8B/item_end,count_only,count_axis_deviation_abs,elastic_net,2350,10,0.12296992711756494,0.7023950390655834,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/item_end,plus_trace_position,count_axis_deviation_abs,elastic_net,2350,10,0.2914370412996433,0.6220932433029749,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.16846711418207838
Qwen3-8B/item_end,plus_trace_form,count_axis_deviation_abs,elastic_net,2350,10,0.32244326426260206,0.592807491370943,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.03100622296295874
Qwen3-8B/item_end,plus_outcome_diagnostic,count_axis_deviation_abs,elastic_net,2350,10,0.32244326426260206,0.592807491370943,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0
Qwen3-8B/item_end,count_only,count_axis_deviation_abs,hist_gradient_boosting,2350,10,0.37053475693041515,0.5542867355867477,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/item_end,plus_trace_position,count_axis_deviation_abs,hist_gradient_boosting,2350,10,0.6445238267444762,0.38000222990910837,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.273989069814061
Qwen3-8B/item_end,plus_trace_form,count_axis_deviation_abs,hist_gradient_boosting,2350,10,0.7418449898001331,0.32272550128219446,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.09732116305565697
Qwen3-8B/item_end,plus_outcome_diagnostic,count_axis_deviation_abs,hist_gradient_boosting,2350,10,0.7425735187578735,0.32208709942602365,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0007285289577403375
Qwen3-8B/item_end,count_only,noise_total_rms,elastic_net,2350,10,0.22221566198646692,0.07158663051589434,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/item_end,plus_trace_position,noise_total_rms,elastic_net,2350,10,0.3858630934247911,0.06356769591176582,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.16364743143832416
Qwen3-8B/item_end,plus_trace_form,noise_total_rms,elastic_net,2350,10,0.6603382294656952,0.045430819051820434,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.2744751360409041
Qwen3-8B/item_end,plus_outcome_diagnostic,noise_total_rms,elastic_net,2350,10,0.6603382294656952,0.045430819051820434,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0
Qwen3-8B/item_end,count_only,noise_total_rms,hist_gradient_boosting,2350,10,0.32055699240760815,0.06655023210864383,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/item_end,plus_trace_position,noise_total_rms,hist_gradient_boosting,2350,10,0.7627962989900642,0.034241961764268226,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.442239306582456
Qwen3-8B/item_end,plus_trace_form,noise_total_rms,hist_gradient_boosting,2350,10,0.8408756055609394,0.02883828613960846,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.07807930657087525
Qwen3-8B/item_end,plus_outcome_diagnostic,noise_total_rms,hist_gradient_boosting,2350,10,0.8411865298387272,0.02885069569126247,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.000310924277787783
Qwen3-8B/marker_end,count_only,count_axis_deviation_abs,elastic_net,2426,10,0.012531426102520227,0.4681754536734403,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/marker_end,plus_trace_position,count_axis_deviation_abs,elastic_net,2426,10,0.13703498077352472,0.4333674994631666,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.12450355467100449
Qwen3-8B/marker_end,plus_trace_form,count_axis_deviation_abs,elastic_net,2426,10,0.47163600059294775,0.31850922779498664,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.33460101981942303
Qwen3-8B/marker_end,plus_outcome_diagnostic,count_axis_deviation_abs,elastic_net,2426,10,0.47163600059294775,0.31850922779498664,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0
Qwen3-8B/marker_end,count_only,count_axis_deviation_abs,hist_gradient_boosting,2426,10,0.029014836578270642,0.45471989067101065,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/marker_end,plus_trace_position,count_axis_deviation_abs,hist_gradient_boosting,2426,10,0.4688322386287451,0.3080605097544105,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.4398174020504745
Qwen3-8B/marker_end,plus_trace_form,count_axis_deviation_abs,hist_gradient_boosting,2426,10,0.6504675325571552,0.24969448265539704,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.18163529392841005
Qwen3-8B/marker_end,plus_outcome_diagnostic,count_axis_deviation_abs,hist_gradient_boosting,2426,10,0.6513486334253815,0.24948649830981473,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0008811008682263477
Qwen3-8B/marker_end,count_only,noise_total_rms,elastic_net,2426,10,0.07515928833774677,0.08185399992269747,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/marker_end,plus_trace_position,noise_total_rms,elastic_net,2426,10,0.13782299565579859,0.07979325250293282,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.06266370731805182
Qwen3-8B/marker_end,plus_trace_form,noise_total_rms,elastic_net,2426,10,0.8282940607190192,0.03253396531714761,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.6904710650632206
Qwen3-8B/marker_end,plus_outcome_diagnostic,noise_total_rms,elastic_net,2426,10,0.8282940607190192,0.03253396531714761,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0
Qwen3-8B/marker_end,count_only,noise_total_rms,hist_gradient_boosting,2426,10,0.0982189405965267,0.08013000505174465,"[""running_index"", ""gold_count""]",[],False,0,
Qwen3-8B/marker_end,plus_trace_position,noise_total_rms,hist_gradient_boosting,2426,10,0.7340347102904324,0.03163310451574663,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span""]",[],False,1,0.6358157696939057
Qwen3-8B/marker_end,plus_trace_form,noise_total_rms,hist_gradient_boosting,2426,10,0.9327529976553984,0.017024138973272127,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one""]",False,2,0.198718287364966
Qwen3-8B/marker_end,plus_outcome_diagnostic,noise_total_rms,hist_gradient_boosting,2426,10,0.9328878208496743,0.017019160301490324,"[""running_index"", ""gold_count"", ""count_progress"", ""trace_position"", ""trace_progress"", ""previous_same_site_gap"", ""token_span"", ""input_tokens"", ""output_tokens"", ""sequence_length"", ""item_count"", ""duplicate_gold_city_items"", ""city_occurrences_in_item""]","[""state_kind"", ""marker_kind"", ""termination_kind"", ""trace_order_class"", ""trace_one_to_one"", ""baseline_correct"", ""cutoff_correct""]",True,3,0.0001348231942758238
