endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,3,1 2 3 4 5 6 7 8 9 10,10,0.35500000000000004,0.31000000000000005,0.3325,200,5,16,16,0.32999999999999996,0.31000000000000005,0.23837697122169527,-6.22735702599676,2.293159008026123,9.619884824752807,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,4,1 2 3 4 5 6 7 8 9 10,10,0.335,0.325,0.33,200,5,16,16,0.37,0.31,0.21848500501983495,-6.605783640052733,2.2040979862213135,10.088097286224365,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,5,1 2 3 4 5 6 7 8 9 10,10,0.34500000000000003,0.31499999999999995,0.32999999999999996,200,5,16,16,0.37,0.31,0.21246252572152716,-6.727176600021684,2.137270450592041,10.059517288208008,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,6,1 2 3 4 5 6 7 8 9 10,10,0.54,0.49000000000000005,0.515,200,5,16,16,0.59,0.4600000000000001,0.2505663534053074,-6.010772474339162,2.443135976791382,9.750455093383788,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,7,1 2 3 4 5 6 7 8 9 10,10,0.505,0.465,0.485,200,5,16,16,0.4699999999999999,0.41000000000000003,0.23508059750201749,-6.28783214114269,2.3774285316467285,10.11324863433838,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,8,1 2 3 4 5 6 7 8 9 10,10,0.37,0.39,0.38,200,5,16,16,0.54,0.45,0.25162420939244784,-5.992475766618054,2.38687801361084,9.485883808135986,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,9,1 2 3 4 5 6 7 8 9 10,10,0.43,0.385,0.4075,200,5,16,16,0.51,0.48,0.2697722687321123,-5.690026957152891,2.487276077270508,9.219910144805908,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,10,1 2 3 4 5 6 7 8 9 10,10,0.44000000000000006,0.40499999999999997,0.4225,200,5,16,16,0.43000000000000005,0.42000000000000004,0.2672927941988548,-5.730127489945182,2.3880553245544434,8.934230089187622,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,11,1 2 3 4 5 6 7 8 9 10,10,0.45999999999999996,0.41999999999999993,0.43999999999999995,200,5,16,16,0.57,0.45,0.25941537136283654,-5.86004293863832,2.5067310333251953,9.663001155853271,100,10,10,10,16,0.1
final_count,Qwen3-8B,native_thinking,all_counts,independent_layer_search,answer_query_v3,12,1 2 3 4 5 6 7 8 9 10,10,0.45499999999999996,0.45,0.4525,200,5,16,16,0.5700000000000001,0.42000000000000004,0.2837184458230801,-5.471124278320677,2.7515270709991455,9.698090171813964,100,10,10,10,16,0.1
