model_label,role,layer,rows,seeds,fold,algorithm,rows_train,rows_test,r2,mae,pearson_r
Gemma4-E4B,answer_query,34,200,20,group_fold_1,knn5_distance,160,40,0.7570442880168584,1.0281687589714206,0.8868585693575426
Gemma4-E4B,answer_query,34,200,20,group_fold_2,ridge,160,40,0.8170275688171387,0.9447776675224304,0.9304854919312844
Gemma4-E4B,answer_query,34,200,20,group_fold_2,knn5_distance,160,40,0.5095529926645683,1.4911263046354013,0.835317374639845
Gemma4-E4B,answer_query,34,200,20,group_fold_3,ridge,160,40,0.9153659343719482,0.6054034233093262,0.956839465168881
Gemma4-E4B,answer_query,34,200,20,group_fold_3,knn5_distance,160,40,0.6120030366933291,1.2357825609799538,0.8237702634531943
Gemma4-E4B,answer_query,34,200,20,group_fold_4,ridge,160,40,0.8889029026031494,0.7977785468101501,0.9572904131612393
Gemma4-E4B,answer_query,34,200,20,group_fold_4,knn5_distance,160,40,0.5924994216800608,1.3412336981165982,0.8915372321628998
Gemma4-E4B,answer_query,35,200,20,group_fold_0,ridge,160,40,0.8568384647369385,0.8449991941452026,0.9308365826930154
Gemma4-E4B,answer_query,35,200,20,group_fold_0,knn5_distance,160,40,0.7508380497184601,1.0387930723687409,0.9067759558503845
Gemma4-E4B,answer_query,35,200,20,group_fold_1,ridge,160,40,0.9286420941352844,0.5747402906417847,0.9658971636221582
Gemma4-E4B,answer_query,35,200,20,group_fold_1,knn5_distance,160,40,0.9168794061901416,0.5874392533358757,0.9611384499959095
Gemma4-E4B,answer_query,35,200,20,group_fold_2,ridge,160,40,0.8169211745262146,0.9232109189033508,0.9277938042847849
Gemma4-E4B,answer_query,35,200,20,group_fold_2,knn5_distance,160,40,0.627652111022842,1.3601146945359333,0.8827119084439348
Gemma4-E4B,answer_query,35,200,20,group_fold_3,ridge,160,40,0.9239140748977661,0.5760399103164673,0.9615643221132534
Gemma4-E4B,answer_query,35,200,20,group_fold_3,knn5_distance,160,40,0.7493097129149238,1.060638954332995,0.877188032395379
Gemma4-E4B,answer_query,35,200,20,group_fold_4,ridge,160,40,0.8926225304603577,0.7887393832206726,0.9571164367715186
Gemma4-E4B,answer_query,35,200,20,group_fold_4,knn5_distance,160,40,0.6295580198565494,1.3361573701596847,0.8811123761164468
Gemma4-E4B,answer_query,36,200,20,group_fold_0,ridge,160,40,0.8626288175582886,0.813956618309021,0.9343996320883534
Gemma4-E4B,answer_query,36,200,20,group_fold_0,knn5_distance,160,40,0.8009066298879483,0.9560742082496171,0.911608562966121
Gemma4-E4B,answer_query,36,200,20,group_fold_1,ridge,160,40,0.9329708814620972,0.5522027015686035,0.967258753682773
Gemma4-E4B,answer_query,36,200,20,group_fold_1,knn5_distance,160,40,0.9084099106700777,0.6206575305466313,0.9554135459323887
Gemma4-E4B,answer_query,36,200,20,group_fold_2,ridge,160,40,0.8319882154464722,0.8945032358169556,0.9304999561076954
Gemma4-E4B,answer_query,36,200,20,group_fold_2,knn5_distance,160,40,0.6503708523902124,1.235886415087239,0.8852340807978696
Gemma4-E4B,answer_query,36,200,20,group_fold_3,ridge,160,40,0.9363754987716675,0.5176843404769897,0.9681426485752503
Gemma4-E4B,answer_query,36,200,20,group_fold_3,knn5_distance,160,40,0.7724380471999194,0.8938442947387578,0.8917646348404569
Gemma4-E4B,answer_query,36,200,20,group_fold_4,ridge,160,40,0.895863950252533,0.7474114894866943,0.9582897364841068
Gemma4-E4B,answer_query,36,200,20,group_fold_4,knn5_distance,160,40,0.6956866800777513,1.1662182063224236,0.9100353688214764
Gemma4-E4B,answer_query,37,200,20,group_fold_0,ridge,160,40,0.8659372329711914,0.792351484298706,0.937240785615856
Gemma4-E4B,answer_query,37,200,20,group_fold_0,knn5_distance,160,40,0.7946882074585789,0.9839118443730157,0.8963356864612434
Gemma4-E4B,answer_query,37,200,20,group_fold_1,ridge,160,40,0.9241310358047485,0.609481930732727,0.9658702676133637
Gemma4-E4B,answer_query,37,200,20,group_fold_1,knn5_distance,160,40,0.8412271886255914,0.8291968457838209,0.9222177382689873
Gemma4-E4B,answer_query,37,200,20,group_fold_2,ridge,160,40,0.8186404705047607,0.8969928026199341,0.9295436702222036
Gemma4-E4B,answer_query,37,200,20,group_fold_2,knn5_distance,160,40,0.7541220686327303,1.02321202851451,0.9155872844054391
Gemma4-E4B,answer_query,37,200,20,group_fold_3,ridge,160,40,0.9355382919311523,0.5288177728652954,0.9674399903403708
Gemma4-E4B,answer_query,37,200,20,group_fold_3,knn5_distance,160,40,0.7586604113863613,0.9640046267625213,0.8808554076432464
Gemma4-E4B,answer_query,37,200,20,group_fold_4,ridge,160,40,0.8824391961097717,0.7709359526634216,0.9559845334613739
Gemma4-E4B,answer_query,37,200,20,group_fold_4,knn5_distance,160,40,0.7139216346248944,1.1317016179022175,0.8914972879781552
Gemma4-E4B,answer_query,38,200,20,group_fold_0,ridge,160,40,0.869831383228302,0.7554293870925903,0.9389976020117401
Gemma4-E4B,answer_query,38,200,20,group_fold_0,knn5_distance,160,40,0.6780639204797767,1.0459122253027187,0.8370500371218031
Gemma4-E4B,answer_query,38,200,20,group_fold_1,ridge,160,40,0.9335420727729797,0.5507651567459106,0.9716766117365263
Gemma4-E4B,answer_query,38,200,20,group_fold_1,knn5_distance,160,40,0.6896401530915703,1.0872774130923901,0.8592001051673284
Gemma4-E4B,answer_query,38,200,20,group_fold_2,ridge,160,40,0.8147155046463013,0.8843676447868347,0.9341650189874997
Gemma4-E4B,answer_query,38,200,20,group_fold_2,knn5_distance,160,40,0.7821196921525408,0.9425052119775635,0.917032432798972
Gemma4-E4B,answer_query,38,200,20,group_fold_3,ridge,160,40,0.9162444472312927,0.5956165194511414,0.9576954849694207
Gemma4-E4B,answer_query,38,200,20,group_fold_3,knn5_distance,160,40,0.788964880514502,0.9347471791520974,0.9083307851029858
Gemma4-E4B,answer_query,38,200,20,group_fold_4,ridge,160,40,0.9018206596374512,0.6714181900024414,0.96301247097013
Gemma4-E4B,answer_query,38,200,20,group_fold_4,knn5_distance,160,40,0.7354500293122377,1.112852936180168,0.8829342852434825
Gemma4-E4B,answer_query,39,200,20,group_fold_0,ridge,160,40,0.8701928853988647,0.744311511516571,0.9402030868073773
Gemma4-E4B,answer_query,39,200,20,group_fold_0,knn5_distance,160,40,0.7743695590441539,0.8751464548843121,0.897472486911582
Gemma4-E4B,answer_query,39,200,20,group_fold_1,ridge,160,40,0.9403472542762756,0.5009255409240723,0.9748575816891478
Gemma4-E4B,answer_query,39,200,20,group_fold_1,knn5_distance,160,40,0.606873474320974,1.2183466920962602,0.8261198765313607
Gemma4-E4B,answer_query,39,200,20,group_fold_2,ridge,160,40,0.8344296813011169,0.8325441479682922,0.9375716092017035
Gemma4-E4B,answer_query,39,200,20,group_fold_2,knn5_distance,160,40,0.7839982829366332,0.9265662683347443,0.9199704300860057
Gemma4-E4B,answer_query,39,200,20,group_fold_3,ridge,160,40,0.9065919518470764,0.6480454206466675,0.9527400962384487
Gemma4-E4B,answer_query,39,200,20,group_fold_3,knn5_distance,160,40,0.7544193170051187,0.9666430014113873,0.8781471354970107
Gemma4-E4B,answer_query,39,200,20,group_fold_4,ridge,160,40,0.8767057657241821,0.7437494397163391,0.964509975542435
Gemma4-E4B,answer_query,39,200,20,group_fold_4,knn5_distance,160,40,0.8575335242434545,0.7998398428144795,0.949987796044258
Gemma4-E4B,answer_query,40,200,20,group_fold_0,ridge,160,40,0.8635480403900146,0.7975062727928162,0.9355742379473602
Gemma4-E4B,answer_query,40,200,20,group_fold_0,knn5_distance,160,40,0.761909010839922,0.9364399130341227,0.8960853734168435
Gemma4-E4B,answer_query,40,200,20,group_fold_1,ridge,160,40,0.9206628203392029,0.604584813117981,0.9692401293310365
Gemma4-E4B,answer_query,40,200,20,group_fold_1,knn5_distance,160,40,0.6891376241503098,1.0301643514641476,0.8696269955921807
Gemma4-E4B,answer_query,40,200,20,group_fold_2,ridge,160,40,0.8289521932601929,0.8388202786445618,0.9349423326320041
Gemma4-E4B,answer_query,40,200,20,group_fold_2,knn5_distance,160,40,0.7936523941463374,0.8825325998661213,0.9200414701493324
Gemma4-E4B,answer_query,40,200,20,group_fold_3,ridge,160,40,0.909530520439148,0.6336158514022827,0.9547221565873164
Gemma4-E4B,answer_query,40,200,20,group_fold_3,knn5_distance,160,40,0.8077264346708821,0.9141240655506184,0.9144712344206598
Gemma4-E4B,answer_query,40,200,20,group_fold_4,ridge,160,40,0.8497313857078552,0.8478971719741821,0.9583485904065108
Gemma4-E4B,answer_query,40,200,20,group_fold_4,knn5_distance,160,40,0.8096070136508614,0.9380696151692585,0.9314925401710703
Gemma4-E4B,answer_query,41,200,20,group_fold_0,ridge,160,40,0.8281660079956055,0.916581928730011,0.9150193677621993
Gemma4-E4B,answer_query,41,200,20,group_fold_0,knn5_distance,160,40,0.6842580822357345,1.0304623192666011,0.87330471323277
Gemma4-E4B,answer_query,41,200,20,group_fold_1,ridge,160,40,0.9282596707344055,0.6109862923622131,0.9711828827311775
Gemma4-E4B,answer_query,41,200,20,group_fold_1,knn5_distance,160,40,0.7464283748888201,0.9583740214257,0.9060598700102249
Gemma4-E4B,answer_query,41,200,20,group_fold_2,ridge,160,40,0.8420917987823486,0.7771332859992981,0.9424219082666607
Gemma4-E4B,answer_query,41,200,20,group_fold_2,knn5_distance,160,40,0.8679587344284717,0.7007454443425527,0.945666084871027
Gemma4-E4B,answer_query,41,200,20,group_fold_3,ridge,160,40,0.9293776750564575,0.5644873380661011,0.965256579314745
Gemma4-E4B,answer_query,41,200,20,group_fold_3,knn5_distance,160,40,0.8307593227276487,0.7916138463325806,0.9129481470896645
Gemma4-E4B,answer_query,41,200,20,group_fold_4,ridge,160,40,0.829541802406311,0.9097089767456055,0.9497288865897897
Gemma4-E4B,answer_query,41,200,20,group_fold_4,knn5_distance,160,40,0.8686099293758661,0.7805140174444333,0.9466546445076074
