model,mode,target,candidate,label,formula,k,parsed_n,seed_cv_mse,seed_cv_se,request_oof_r2,cell_crossfit_r2,cell_fit_r2,leave_N_out_r2,leave_L_out_r2
DeepSeek-R1-0528-Qwen3-8B,native_thinking,absolute_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,478,23.446093431287547,16.446963060984793,0.06507277075444273,0.5067174109874761,0.5085044607269755,0.3752316395404487,0.29528449475089424
DeepSeek-R1-0528-Qwen3-8B,native_thinking,absolute_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,478,23.371405186640217,16.44288552507353,0.06797084650761298,0.5052993612386729,0.5071773608601093,0.3827725498122525,0.34320344779713585
DeepSeek-R1-0528-Qwen3-8B,native_thinking,absolute_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,478,23.476974197558015,16.46277946815209,0.06386493766762114,0.5016597279202986,0.5033680971930643,0.36733638819920134,-0.045230113634733504
DeepSeek-R1-0528-Qwen3-8B,native_thinking,absolute_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,478,23.450224177800994,16.43510889495243,0.06494844924870602,0.5099878475046324,0.5121107693454645,0.38423065853251825,-0.03659257952549422
GLM-Z1-9B-0414,native_thinking,signed_error,constant,constant,b=\alpha,1,459,3.3508196274993396,0.8080259774654458,-0.006851298541761031,-0.004006935047671245,-0.0008964801144129009,-0.08133772522934257,-0.0971723949837302
GLM-Z1-9B-0414,native_thinking,signed_error,N,N,b=\alpha+\beta_NN,2,459,2.846257081850161,0.8487518120600105,0.15025458835478456,0.3468386063554758,0.3554080349684434,0.33223700462886585,0.059134925751068046
GLM-Z1-9B-0414,native_thinking,signed_error,L,L,b=\alpha+\beta_LL_k,2,459,3.066041048406053,0.7862936457446582,0.07956546281092347,0.16743319324435024,0.17266492424111268,0.0067159635165502385,0.1481226814301091
GLM-Z1-9B-0414,native_thinking,signed_error,logN,log₂ N,b=\alpha+\beta_N\log_2N,2,459,2.9658818606789006,0.8413704892638724,0.11304653462098957,0.26205036098172096,0.26857697358220156,0.15872662244779512,0.022347428063217767
GLM-Z1-9B-0414,native_thinking,signed_error,logL,log₂ L,b=\alpha+\beta_L\log_2L_k,2,459,3.089511959266061,0.8074255720515504,0.07307931008084467,0.15679407540866108,0.16179291029211917,0.0008140937331612141,0.11765165331938932
GLM-Z1-9B-0414,native_thinking,signed_error,density,N/L,b=\alpha+\beta_DN/L_k,2,459,3.354196736358916,0.8087367652941574,-0.007880183652879014,-0.003975096380114396,-0.0009074931121706431,-0.08694933191391829,-0.14277938775196253
GLM-Z1-9B-0414,native_thinking,signed_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,459,3.317693522952969,0.8124680055009043,0.003817797181303484,0.021974351185237828,0.025238898816357103,-0.08812176166128749,-0.13004738583649478
GLM-Z1-9B-0414,native_thinking,signed_error,product,NL,b=\alpha+\beta_PNL_k,2,459,1.9874529966234462,0.7534082974158076,0.411825862229225,0.8638505192522093,0.8645010554998314,0.8516690505594958,0.8290844481408941
GLM-Z1-9B-0414,native_thinking,signed_error,log_product,log₂(NL),b=\alpha+\beta_P\log_2(NL_k),2,459,2.698214915004878,0.8417115027319175,0.19479076927758654,0.4243813063879941,0.43032302673253,0.2715306573539862,0.25615082375925835
GLM-Z1-9B-0414,native_thinking,signed_error,N_L,N + L,b=\alpha+\beta_NN+\beta_LL_k,3,459,2.5561730222926915,0.8318226218629052,0.23821995757105519,0.5210886925036236,0.5285569076826111,0.42374861228979555,0.305294695120792
GLM-Z1-9B-0414,native_thinking,signed_error,N_logL,N + log₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k,3,459,2.5802458284206975,0.852180936704899,0.23157403783502117,0.5101085953220317,0.517688428717634,0.4176496688603718,0.27423710590133665
GLM-Z1-9B-0414,native_thinking,signed_error,logN_L,log₂N + L,b=\alpha+\beta_N\log_2N+\beta_LL_k,3,459,2.6775433801766098,0.8218025904965096,0.2004581036053068,0.4353358064377906,0.4417028604526423,0.25555864352029023,0.2690123946245737
GLM-Z1-9B-0414,native_thinking,signed_error,logN_logL,log₂N + log₂L,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k,3,459,2.7016673343626016,0.8428249149487808,0.1937812809356919,0.4244528162639595,0.4308150641494195,0.2484002729057767,0.23809298179243554
GLM-Z1-9B-0414,native_thinking,signed_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,459,2.253458112367953,0.8688638284470318,0.3327087490988796,0.7162247527784251,0.7208809076452283,0.6922377589437738,0.28494842348110283
GLM-Z1-9B-0414,native_thinking,signed_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,459,3.015497486605487,0.7887231167559431,0.09527344778663482,0.20310109638985419,0.20942759230834918,0.04990956415565129,0.05920527308062784
GLM-Z1-9B-0414,native_thinking,signed_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,459,2.24726715080437,0.8624928832971207,0.334265018041197,0.7214514009234815,0.7261378604451337,0.6806948496716083,0.30899618848113297
GLM-Z1-9B-0414,native_thinking,signed_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,459,1.9783052514606847,0.7528353314498282,0.4149699480220851,0.8807800408685194,0.8820182605424616,0.8491253580607423,0.757979010339921
GLM-Z1-9B-0414,native_thinking,signed_error,N_logL_interaction,N + log₂L + Nlog₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k+\beta_{NL}N\log_2L_k,4,459,2.019797699627356,0.8013572878300028,0.40351736450481945,0.857255136997097,0.8587125559794839,0.8293279785666219,0.7625047225815391
GLM-Z1-9B-0414,native_thinking,signed_error,logN_logL_interaction,log₂N + log₂L + interaction,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k+\beta_{NL}\log_2N\log_2L_k,4,459,2.2813866718777827,0.8100142868835654,0.32322523790577073,0.693133962048937,0.696306555802876,0.4682139916729987,0.6073667866651551
GLM-Z1-9B-0414,native_thinking,signed_error,N_piece10_logL,segmented N at 10 + log₂L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\log_2L_k,4,459,2.5866745448940076,0.8521736571865175,0.22956800304402314,0.5102653619191375,0.5177857586454067,0.37307808958780553,0.27112588616087907
GLM-Z1-9B-0414,native_thinking,signed_error,logN_L_piece5,log₂N + segmented L at 5k,b=\alpha+\beta_N\log_2N+\beta_LL_k+\beta_H(L_k-5)_+,4,459,2.694319279671106,0.8277781411563704,0.19549779603151474,0.43604936299942487,0.44193745856544864,0.25285541065491146,0.14324710982444666
GLM-Z1-9B-0414,native_thinking,signed_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,459,2.578805060935517,0.8381836811885449,0.23142870963945184,0.5221216623633838,0.528896155399193,0.37572402369756164,0.17229432368393893
GLM-Z1-9B-0414,native_thinking,signed_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,459,2.569689296691727,0.8320231096682638,0.23380552569259183,0.5222569752278421,0.529292206528553,0.2458421439776619,0.2971581902637369
GLM-Z1-9B-0414,native_thinking,signed_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,459,2.5649615731656374,0.8347945237692616,0.23563604877990685,0.5230496082278844,0.5306591780776895,0.423107726119028,-1.5709080507768336
GLM-Z1-9B-0414,native_thinking,signed_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,459,2.578478793151662,0.8350375628599823,0.23121927255573682,0.5242225086606087,0.5313854712979689,0.24531128418626313,-1.5734708649842797
GLM-Z1-9B-0414,native_thinking,absolute_error,constant,constant,b=\alpha,1,459,3.023392222615437,0.6333540689376056,-0.005842248349237522,-0.0011789499780661128,-0.0012231724934756993,-0.0990987024404053,-0.11609929267209429
GLM-Z1-9B-0414,native_thinking,absolute_error,N,N,b=\alpha+\beta_NN,2,459,2.3643732777452207,0.4810314966908009,0.21300772807096724,0.44233778893374487,0.4433333700398059,0.43976636285579407,0.1595923444820413
GLM-Z1-9B-0414,native_thinking,absolute_error,L,L,b=\alpha+\beta_LL_k,2,459,2.7140606110403174,0.636696522986079,0.09953276115603893,0.19454190549659078,0.1973963373832479,0.028029452260955767,0.10963970089840402
GLM-Z1-9B-0414,native_thinking,absolute_error,logN,log₂ N,b=\alpha+\beta_N\log_2N,2,459,2.5155926844297847,0.5181421004986545,0.1622555580821149,0.33650164856400433,0.3369296301542487,0.21781168580399102,0.09894408616033623
GLM-Z1-9B-0414,native_thinking,absolute_error,logL,log₂ L,b=\alpha+\beta_L\log_2L_k,2,459,2.679707452515126,0.6160699169563364,0.1099751278955644,0.2129377787100466,0.2146322645552411,0.04099443039918793,0.2119374893423701
GLM-Z1-9B-0414,native_thinking,absolute_error,density,N/L,b=\alpha+\beta_DN/L_k,2,459,3.026902593090305,0.6338478710178543,-0.007036434035000427,-0.0014038371707136843,-0.0012348697450870194,-0.11997199555884785,-0.23150005816808816
GLM-Z1-9B-0414,native_thinking,absolute_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,459,2.989370557683225,0.6222208785124106,0.005267047274198466,0.02340434008844361,0.023331433940216084,-0.08494156179346524,-0.1941011488578792
GLM-Z1-9B-0414,native_thinking,absolute_error,product,NL,b=\alpha+\beta_PNL_k,2,459,1.6225478156945403,0.5028804013070424,0.46501649045031535,0.9098456464606847,0.910552712926081,0.9012985593072383,0.7496461053317739
GLM-Z1-9B-0414,native_thinking,absolute_error,log_product,log₂(NL),b=\alpha+\beta_P\log_2(NL_k),2,459,2.1697597419719017,0.49961703115967315,0.2787807085922086,0.5508826301963428,0.5520446164748136,0.3843064200482278,0.4590759183500879
GLM-Z1-9B-0414,native_thinking,absolute_error,N_L,N + L,b=\alpha+\beta_NN+\beta_LL_k,3,459,2.0538504443529297,0.487535279803689,0.3187929786337862,0.6396476031608526,0.6414748890738811,0.5704794080646389,0.38508472419031303
GLM-Z1-9B-0414,native_thinking,absolute_error,N_logL,N + log₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k,3,459,2.020987928672823,0.46525930405803934,0.32880031035314616,0.6575314178972341,0.6586882092356443,0.5832811151716693,0.48826392387257067
GLM-Z1-9B-0414,native_thinking,absolute_error,logN_L,log₂N + L,b=\alpha+\beta_N\log_2N+\beta_LL_k,3,459,2.2061982867175347,0.5214055998097333,0.2676235699709909,0.5329983150182986,0.5350393193689136,0.3535827305732189,0.32611963022051116
GLM-Z1-9B-0414,native_thinking,absolute_error,logN_logL,log₂N + log₂L,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k,3,459,2.1733405625132973,0.5005513295849562,0.2775963190170331,0.5509931623199171,0.5522312425937905,0.36584698819113226,0.42772667790492525
GLM-Z1-9B-0414,native_thinking,absolute_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,459,1.620951385459786,0.39774145334073996,0.4603236981939699,0.9050964631754128,0.905110385003576,0.8978494287928576,0.6876515457201604
GLM-Z1-9B-0414,native_thinking,absolute_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,459,2.6551929178777804,0.6206437527731813,0.11942068922619198,0.2347959795390704,0.237942697137423,0.08491299632486005,-0.10585065738221244
GLM-Z1-9B-0414,native_thinking,absolute_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,459,1.6256756921508917,0.4066441684022289,0.45909564837248495,0.907886294624675,0.9080288506680378,0.8946452768827542,0.6832244552930503
GLM-Z1-9B-0414,native_thinking,absolute_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,459,1.62508731649928,0.5005962801332663,0.463857480837532,0.9184383282293789,0.9188280095938587,0.899623097467525,0.603628088130713
GLM-Z1-9B-0414,native_thinking,absolute_error,N_logL_interaction,N + log₂L + Nlog₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k+\beta_{NL}N\log_2L_k,4,459,1.5374087425104888,0.4480837705217213,0.49103622286222004,0.9637009695150083,0.9639117117418651,0.9501530594631198,0.9535178779753458
GLM-Z1-9B-0414,native_thinking,absolute_error,logN_logL_interaction,log₂N + log₂L + interaction,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k+\beta_{NL}\log_2N\log_2L_k,4,459,1.8225774261240708,0.48622874343891187,0.39565428171845674,0.7800789680510578,0.7815786390658884,0.5582633813686366,0.7747080177750395
GLM-Z1-9B-0414,native_thinking,absolute_error,N_piece10_logL,segmented N at 10 + log₂L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\log_2L_k,4,459,2.025961558096238,0.46312043145793275,0.3270716160105329,0.6593423809081035,0.6603762487789202,0.5701496931508869,0.4867585144391944
GLM-Z1-9B-0414,native_thinking,absolute_error,logN_L_piece5,log₂N + segmented L at 5k,b=\alpha+\beta_N\log_2N+\beta_LL_k+\beta_H(L_k-5)_+,4,459,2.1975814960059745,0.5090123414955849,0.2693117476423478,0.5502934044619647,0.5530977491668918,0.3661311354417425,0.42552594130717547
GLM-Z1-9B-0414,native_thinking,absolute_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,459,2.050457511099052,0.47173069353685665,0.31868520578272774,0.6587005752953959,0.6612286950797772,0.5700710451556907,0.48275311869154014
GLM-Z1-9B-0414,native_thinking,absolute_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,459,2.0671715775648503,0.4862321473039606,0.31414664280444127,0.6403649241647924,0.6416717323323671,0.5011794639046899,0.3828652492325568
GLM-Z1-9B-0414,native_thinking,absolute_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,459,2.040462459466195,0.48280320848652086,0.32280272009842925,0.6541586922201237,0.6565116784237199,0.5789944427023658,-0.23665280634818608
GLM-Z1-9B-0414,native_thinking,absolute_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,459,2.0537364729857823,0.48151855176100306,0.31818390298394406,0.654925432634013,0.6567232216197236,0.5109966570474113,-0.2330678148407772
GLM-4-9B-0414,direct,signed_error,constant,constant,b=\alpha,1,500,49.94813135802469,0.7031020806580954,-0.00022178636291037002,0.0,0.0,-0.23348275789367268,-0.0013131407759714442
GLM-4-9B-0414,direct,signed_error,N,N,b=\alpha+\beta_NN,2,500,1.4803008442444274,0.19361332276530155,0.970356665714446,0.98248584276389,0.98248584276389,0.9635804302125902,0.9805839540844852
GLM-4-9B-0414,direct,signed_error,L,L,b=\alpha+\beta_LL_k,2,500,49.94687220070223,0.7003773566585005,-0.00019657147394158692,0.0001489268974401714,0.0001489268974401714,-0.23349900525569312,-0.015079908204286285
GLM-4-9B-0414,direct,signed_error,logN,log₂ N,b=\alpha+\beta_N\log_2N,2,500,15.211399967001588,0.490831923314839,0.6953885313743448,0.7041428686994239,0.7041428686994239,0.33438226213987776,0.7020559718777943
GLM-4-9B-0414,direct,signed_error,logL,log₂ L,b=\alpha+\beta_L\log_2L_k,2,500,49.95285633141724,0.7034186007627732,-0.000316404944200821,4.202417425824834e-06,4.202417425935856e-06,-0.23360703033651053,-0.008193462981857635
GLM-4-9B-0414,direct,signed_error,density,N/L,b=\alpha+\beta_DN/L_k,2,500,26.310480941245782,0.509377733058832,0.47312711143312525,0.47928263144459327,0.47928263144459327,0.3858700809910761,0.1529236324909662
GLM-4-9B-0414,direct,signed_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,500,44.35561549164792,0.6834658863182921,0.11176951457354811,0.1133871607237682,0.1133871607237682,-0.33778147003523684,-0.1163286589690935
GLM-4-9B-0414,direct,signed_error,product,NL,b=\alpha+\beta_PNL_k,2,500,30.23827166578613,0.7872964474394989,0.39447227994805856,0.3997120477524556,0.3997120477524556,0.2709436321158666,-0.6335639637764285
GLM-4-9B-0414,direct,signed_error,log_product,log₂(NL),b=\alpha+\beta_P\log_2(NL_k),2,500,29.71083120010484,0.6982171522572445,0.4050343856853549,0.4102544502212401,0.4102544502212401,0.12566172907623052,0.21202561440934897
GLM-4-9B-0414,direct,signed_error,N_L,N + L,b=\alpha+\beta_NN+\beta_LL_k,3,500,1.4790416869219676,0.19008742594590938,0.9703818806034147,0.9826347696613299,0.9826347696613299,0.9635641828505699,0.9668171866561708
GLM-4-9B-0414,direct,signed_error,N_logL,N + log₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k,3,500,1.4850258176369753,0.1935387101975901,0.9702620471331554,0.9824900451813157,0.9824900451813158,0.9634561577697527,0.9737036318785992
GLM-4-9B-0414,direct,signed_error,logN_L,log₂N + L,b=\alpha+\beta_N\log_2N+\beta_LL_k,3,500,15.210140809679128,0.48743981261298774,0.6954137462633134,0.7042917955968637,0.7042917955968638,0.33436601477785766,0.6882892044494797
GLM-4-9B-0414,direct,signed_error,logN_logL,log₂N + log₂L,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k,3,500,15.216124940394138,0.4910057524748783,0.6952939127930542,0.7041470711168496,0.7041470711168496,0.3342579896970399,0.6951756496719079
GLM-4-9B-0414,direct,signed_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,500,1.4709861227109535,0.19529636365364125,0.9705431949630561,0.9828576402965802,0.9828576402965802,0.9636153753632752,0.9760721589607206
GLM-4-9B-0414,direct,signed_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,500,21.809640054983298,0.457405475416398,0.5632573923664363,0.5705960978783977,0.5705960978783977,0.4854651389652045,-0.16011305875813697
GLM-4-9B-0414,direct,signed_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,500,1.432134283332993,0.18738994401339337,0.97132121117967,0.983712945254487,0.983712945254487,0.9643518202190614,0.975565712628094
GLM-4-9B-0414,direct,signed_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,500,1.4907920828922656,0.19044959475678522,0.9701465764643341,0.9826563205671163,0.9826563205671164,0.9620989828993323,0.9600421921541176
GLM-4-9B-0414,direct,signed_error,N_logL_interaction,N + log₂L + Nlog₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k+\beta_{NL}N\log_2L_k,4,500,1.4939704729577634,0.19418120334876124,0.9700829285379226,0.9825118339179967,0.9825118339179967,0.9625724068872294,0.9706491360280561
GLM-4-9B-0414,direct,signed_error,logN_logL_interaction,log₂N + log₂L + interaction,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k+\beta_{NL}\log_2N\log_2L_k,4,500,15.225579446284332,0.4909331169422171,0.695104584333439,0.704153065935733,0.7041530659357331,0.33385441922168313,0.6910917576147835
GLM-4-9B-0414,direct,signed_error,N_piece10_logL,segmented N at 10 + log₂L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\log_2L_k,4,500,0.9736437448469291,0.14928036082786736,0.9805025801912125,0.9930239534581463,0.9930239534581464,0.989649933026505,0.9840226184674381
GLM-4-9B-0414,direct,signed_error,logN_L_piece5,log₂N + segmented L at 5k,b=\alpha+\beta_N\log_2N+\beta_LL_k+\beta_H(L_k-5)_+,4,500,15.127719251981015,0.48915114666581583,0.6970642552099785,0.7060283590226946,0.7060283590226947,0.33589078413094775,0.6979121794040242
GLM-4-9B-0414,direct,signed_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,500,0.8852380564338047,0.13636249782406012,0.9822729226081368,0.9949052413639914,0.9949052413639914,0.9912827274604119,0.9867591481995541
GLM-4-9B-0414,direct,signed_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,500,0.983016295584455,0.14945487046473993,0.9803148929006857,0.9928559313725969,0.9928559313725969,0.9643064606057701,0.9766641708977495
GLM-4-9B-0414,direct,signed_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,500,1.3813751438218989,0.18511817269649644,0.972337673574071,0.9847424059452784,0.9847424059452784,0.9653420212159366,0.9678219839663382
GLM-4-9B-0414,direct,signed_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,500,0.885349752484386,0.14231326739641728,0.982270685871342,0.9949635676565454,0.9949635676565454,0.9660842989711368,0.977668968207917
GLM-4-9B-0414,direct,absolute_error,constant,constant,b=\alpha,1,500,49.37310518518519,0.8178907715535795,-0.00010308668643266294,0.0,0.0,-0.23354204627332997,-0.0011657268507951901
GLM-4-9B-0414,direct,absolute_error,N,N,b=\alpha+\beta_NN,2,500,1.3818711239924326,0.1280568219858348,0.9720087774239817,0.9823949698744711,0.9823949698744711,0.9625727719792172,0.980585131406423
GLM-4-9B-0414,direct,absolute_error,L,L,b=\alpha+\beta_LL_k,2,500,49.38550936459395,0.8156444776019215,-0.00035434611336104815,1.689933104565e-08,1.689933104565e-08,-0.233722772450222,-0.014634111947291695
GLM-4-9B-0414,direct,absolute_error,logN,log₂ N,b=\alpha+\beta_N\log_2N,2,500,15.010570814823998,0.3915447273506066,0.6959454312520074,0.7034298289335695,0.7034298289335696,0.3352201034293749,0.7014757854514537
GLM-4-9B-0414,direct,absolute_error,logL,log₂ L,b=\alpha+\beta_L\log_2L_k,2,500,49.375245100971696,0.8236329201792334,-0.00014643288423221712,0.00017369652687848625,0.0001736965268782642,-0.23347914303864203,-0.0065297012162959245
GLM-4-9B-0414,direct,absolute_error,density,N/L,b=\alpha+\beta_DN/L_k,2,500,26.11539678316054,0.47172747950458294,0.4710057462475191,0.47628108792467017,0.47628108792467005,0.38041083601581316,0.14855396715003533
GLM-4-9B-0414,direct,absolute_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,500,44.05633136172984,0.6830998342469274,0.10759364196993781,0.10894091680955242,0.10894091680955242,-0.31974835936038004,-0.12473933615303134
GLM-4-9B-0414,direct,absolute_error,product,NL,b=\alpha+\beta_PNL_k,2,500,29.6581054926138,0.9029424335850238,0.3992445332902622,0.4037020063483501,0.4037020063483501,0.27671211989387545,-0.6280258597861259
GLM-4-9B-0414,direct,absolute_error,log_product,log₂(NL),b=\alpha+\beta_P\log_2(NL_k),2,500,28.898342239560623,0.7946753722503579,0.4146343203348375,0.4191244401485731,0.4191244401485731,0.13716772942908972,0.22710348551740578
GLM-4-9B-0414,direct,absolute_error,N_L,N + L,b=\alpha+\beta_NN+\beta_LL_k,3,500,1.3942753034011994,0.12940240625709368,0.971757517997053,0.9823949867738023,0.9823949867738023,0.9623920458023252,0.9671167463099267
GLM-4-9B-0414,direct,absolute_error,N_logL,N + log₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k,3,500,1.3840110397789447,0.12819973127626116,0.9719654312261821,0.9825686664013495,0.9825686664013495,0.9626356752139053,0.9752211570409224
GLM-4-9B-0414,direct,absolute_error,logN_L,log₂N + L,b=\alpha+\beta_N\log_2N+\beta_LL_k,3,500,15.022974994232765,0.39068145780930574,0.6956941718250786,0.7034298458329007,0.7034298458329009,0.33503937725248323,0.6880074003549572
GLM-4-9B-0414,direct,absolute_error,logN_logL,log₂N + log₂L,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k,3,500,15.012710730610511,0.39389822265758473,0.6959020850542078,0.7036035254604481,0.7036035254604481,0.3352830066640623,0.6961118110859525
GLM-4-9B-0414,direct,absolute_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,500,1.3679676085026884,0.12997874825520317,0.9722904074471478,0.9828935143225714,0.9828935143225714,0.9627940879681178,0.9768429154485327
GLM-4-9B-0414,direct,absolute_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,500,21.291135212022652,0.37975557969037355,0.5687261320766334,0.575166370326841,0.575166370326841,0.4910189332096533,-0.15571214065037298
GLM-4-9B-0414,direct,absolute_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,500,1.3610635827248412,0.131789848159332,0.9724302555985875,0.9831661469266185,0.9831661469266185,0.962843408577552,0.9743063443759016
GLM-4-9B-0414,direct,absolute_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,500,1.3955567919896483,0.1288300807786576,0.9717315601261017,0.98251588404158,0.98251588404158,0.9608009781202025,0.9606039557537744
GLM-4-9B-0414,direct,absolute_error,N_logL_interaction,N + log₂L + Nlog₂L,b=\alpha+\beta_NN+\beta_L\log_2L_k+\beta_{NL}N\log_2L_k,4,500,1.389322196790676,0.1282408796708165,0.971857848271831,0.9825704017385647,0.9825704017385648,0.9615271538346126,0.9717626838413338
GLM-4-9B-0414,direct,absolute_error,logN_logL_interaction,log₂N + log₂L + interaction,b=\alpha+\beta_N\log_2N+\beta_L\log_2L_k+\beta_{NL}\log_2N\log_2L_k,4,500,15.017426838022573,0.3930288530162485,0.6958065554422407,0.7036107418325941,0.7036107418325941,0.33492179592002735,0.6919368384352739
GLM-4-9B-0414,direct,absolute_error,N_piece10_logL,segmented N at 10 + log₂L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\log_2L_k,4,500,0.8488354463926113,0.0946975149401304,0.982805963958677,0.9936389348759659,0.9936389348759659,0.9907013419525368,0.9861163443580911
GLM-4-9B-0414,direct,absolute_error,logN_L_piece5,log₂N + segmented L at 5k,b=\alpha+\beta_N\log_2N+\beta_LL_k+\beta_H(L_k-5)_+,4,500,14.947530984577085,0.39818697358030025,0.6972223679279093,0.7050344298274248,0.7050344298274248,0.3364345354939353,0.6965881733219079
GLM-4-9B-0414,direct,absolute_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,500,0.7836557003591859,0.0877736157696936,0.9841262468323786,0.9950698392429427,0.9950698392429427,0.991852870782409,0.9865927065940461
GLM-4-9B-0414,direct,absolute_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,500,0.8753299027060709,0.09904685267024119,0.9822692914638078,0.9931246947114176,0.9931246947114176,0.9647107121177255,0.9774992845986498
GLM-4-9B-0414,direct,absolute_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,500,1.3015154688087516,0.1305027998714292,0.97363646396467,0.984408206446832,0.984408206446832,0.9640943713019954,0.9720850878297093
GLM-4-9B-0414,direct,absolute_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,500,0.7825700681136227,0.09175591653993792,0.9841482374314248,0.9951379143844473,0.9951379143844473,0.9664130376173954,0.9824676261184324
GLM-4-9B-0414,enumeration_index,signed_error,constant,constant,b=\alpha,1,489,147.360825082344,62.47102200561758,-0.004056013404371894,-0.0007694000070463947,-0.00019212518252897937,-0.02552943373390515,-0.1399007030296351
