model_label,family,site,protocol,layer,k,held_out_seeds,evidence_scope,mean_control_adjusted_transport,ci95_low,ci95_high,exact_sign_flip_p,positive_seed_fraction,holm_p
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,31,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,32,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,32,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,32,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,33,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,33,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,33,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,34,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,34,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,34,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,35,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,35,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,35,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,36,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,36,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,36,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,37,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,37,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,37,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,38,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,38,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,38,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,39,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,39,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,39,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,40,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,40,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,40,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,41,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,41,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,cumulative_from_layer,41,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,24,3,5,held_out_only,0.2666666666666667,0.1999999999999999,0.3444444444444444,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,24,5,5,held_out_only,0.2266666666666666,0.1999999999999999,0.2799999999999999,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,25,3,5,held_out_only,0.2888888888888888,0.2166666666666666,0.361111111111111,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,25,5,5,held_out_only,0.19,0.1599999999999999,0.21,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,26,3,5,held_out_only,0.3222222222222222,0.2722222222222222,0.3722222222222222,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,26,5,5,held_out_only,0.21,0.1699999999999999,0.2333333333333333,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,27,1,5,held_out_only,0.5333333333333333,0.45,0.6166666666666667,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,27,3,5,held_out_only,0.4055555555555555,0.3111111111111111,0.4888888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,27,5,5,held_out_only,0.2466666666666666,0.2133333333333333,0.2799999999999999,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,28,1,5,held_out_only,0.6,0.5166666666666667,0.6833333333333333,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,28,3,5,held_out_only,0.4833333333333333,0.4333333333333334,0.55,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,28,5,5,held_out_only,0.35,0.3,0.3933333333333333,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,29,1,5,held_out_only,0.7,0.6333333333333333,0.7833333333333333,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,29,3,5,held_out_only,0.6666666666666667,0.6388888888888888,0.688888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,29,5,5,held_out_only,0.6433333333333333,0.62,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,30,1,5,held_out_only,0.7,0.6333333333333333,0.7666666666666668,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,30,3,5,held_out_only,0.6722222222222223,0.638888888888889,0.6944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,30,5,5,held_out_only,0.6633333333333333,0.6366666666666666,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,31,1,5,held_out_only,0.7,0.6333333333333333,0.7833333333333333,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,31,3,5,held_out_only,0.6777777777777778,0.638888888888889,0.7166666666666667,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,31,5,5,held_out_only,0.6666666666666666,0.6399999999999999,0.6966666666666667,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,32,1,5,held_out_only,0.7,0.6333333333333333,0.7833333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,32,3,5,held_out_only,0.6777777777777778,0.638888888888889,0.7166666666666668,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,32,5,5,held_out_only,0.6666666666666666,0.6366666666666666,0.6966666666666667,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,33,1,5,held_out_only,0.7,0.6333333333333333,0.7833333333333333,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,33,3,5,held_out_only,0.6777777777777778,0.638888888888889,0.7166666666666668,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,33,5,5,held_out_only,0.6666666666666666,0.6366666666666666,0.6966666666666665,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,34,1,5,held_out_only,0.7,0.6333333333333333,0.7666666666666668,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,34,3,5,held_out_only,0.6888888888888889,0.638888888888889,0.7499999999999999,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,34,5,5,held_out_only,0.6733333333333332,0.6366666666666666,0.7166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,35,1,5,held_out_only,0.7666666666666666,0.6833333333333332,0.85,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,35,3,5,held_out_only,0.7222222222222222,0.6777777777777778,0.7666666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,35,5,5,held_out_only,0.6533333333333333,0.62,0.6866666666666668,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,36,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,36,3,5,held_out_only,0.7222222222222222,0.6777777777777778,0.7666666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,36,5,5,held_out_only,0.6533333333333333,0.6033333333333334,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,37,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,37,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,37,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,38,1,5,held_out_only,0.7999999999999999,0.6833333333333333,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,38,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,38,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,39,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,39,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,39,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,40,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,40,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.7944444444444445,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,40,5,5,held_out_only,0.6666666666666667,0.6433333333333333,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,41,1,5,held_out_only,0.7999999999999999,0.6833333333333332,0.9166666666666666,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,41,3,5,held_out_only,0.7333333333333334,0.6777777777777778,0.788888888888889,0.0625,1.0,1.0
Gemma4-E4B,answer_patching,answer_query,single_layer,41,5,5,held_out_only,0.6666666666666667,0.6466666666666667,0.6933333333333334,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,multi_layer,24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41,3,5,held_out_only,0.7,0.6777777777777777,0.7222222222222222,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,multi_layer,24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41,5,5,held_out_only,0.6733333333333333,0.6533333333333332,0.6933333333333335,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,multi_layer,27+28+29+30+31+32+33+34+35+36+37+38+39+40+41,1,5,held_out_only,0.4666666666666666,0.3999999999999999,0.5,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,24,3,5,held_out_only,0.1777777777777777,0.0555555555555555,0.2888888888888888,0.125,0.8,1.0
Gemma4-E4B,steering,answer_query,single_layer,24,5,5,held_out_only,0.2133333333333333,0.1599999999999999,0.26,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,25,3,5,held_out_only,0.2555555555555555,0.2333333333333333,0.2777777777777778,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,25,5,5,held_out_only,0.2133333333333333,0.1666666666666666,0.26,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,26,3,5,held_out_only,0.3666666666666666,0.2888888888888888,0.4666666666666666,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,26,5,5,held_out_only,0.2533333333333333,0.1999999999999999,0.3133333333333333,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,27,1,5,held_out_only,0.6,0.5,0.7333333333333334,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,27,3,5,held_out_only,0.3888888888888888,0.3222222222222221,0.4555555555555555,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,27,5,5,held_out_only,0.3,0.2466666666666666,0.3533333333333334,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,28,1,5,held_out_only,0.5666666666666667,0.5,0.6333333333333333,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,28,3,5,held_out_only,0.4888888888888889,0.4333333333333333,0.5333333333333334,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,28,5,5,held_out_only,0.36,0.2933333333333333,0.44,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,29,1,5,held_out_only,0.5999999999999999,0.5333333333333333,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,29,3,5,held_out_only,0.6666666666666667,0.6222222222222222,0.711111111111111,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,29,5,5,held_out_only,0.6666666666666667,0.5866666666666667,0.7533333333333334,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,30,1,5,held_out_only,0.6333333333333332,0.5666666666666667,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,30,3,5,held_out_only,0.7,0.6444444444444445,0.7444444444444445,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,30,5,5,held_out_only,0.66,0.62,0.7066666666666668,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,31,1,5,held_out_only,0.6333333333333333,0.4666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,31,3,5,held_out_only,0.7,0.6222222222222221,0.7555555555555555,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,31,5,5,held_out_only,0.6599999999999999,0.6333333333333333,0.7,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,32,1,5,held_out_only,0.5999999999999999,0.4666666666666666,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,32,3,5,held_out_only,0.6888888888888889,0.6333333333333333,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,32,5,5,held_out_only,0.6933333333333334,0.64,0.7333333333333334,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,33,1,5,held_out_only,0.5999999999999999,0.4666666666666666,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,33,3,5,held_out_only,0.7,0.6444444444444445,0.7444444444444445,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,33,5,5,held_out_only,0.6666666666666666,0.6266666666666667,0.7066666666666667,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,34,1,5,held_out_only,0.6666666666666666,0.5666666666666667,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,34,3,5,held_out_only,0.6777777777777778,0.6111111111111112,0.7222222222222222,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,34,5,5,held_out_only,0.6866666666666668,0.6599999999999999,0.7133333333333335,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,35,1,5,held_out_only,0.7,0.6666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,35,3,5,held_out_only,0.7222222222222221,0.6777777777777777,0.7666666666666666,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,35,5,5,held_out_only,0.6599999999999999,0.6266666666666667,0.7,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,36,1,5,held_out_only,0.7,0.6666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,36,3,5,held_out_only,0.7,0.6777777777777777,0.7222222222222222,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,36,5,5,held_out_only,0.6733333333333333,0.6333333333333334,0.7066666666666668,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,37,1,5,held_out_only,0.7,0.6666666666666666,0.7666666666666667,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,37,3,5,held_out_only,0.6777777777777777,0.6444444444444444,0.7111111111111111,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,37,5,5,held_out_only,0.6733333333333333,0.6533333333333333,0.6933333333333335,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,38,1,5,held_out_only,0.5999999999999999,0.5333333333333333,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,38,3,5,held_out_only,0.6888888888888889,0.6444444444444445,0.7222222222222222,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,38,5,5,held_out_only,0.6733333333333332,0.6533333333333332,0.6933333333333335,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,39,1,5,held_out_only,0.5666666666666667,0.4333333333333333,0.6666666666666666,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,39,3,5,held_out_only,0.6888888888888889,0.6444444444444445,0.7222222222222222,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,39,5,5,held_out_only,0.6933333333333335,0.6799999999999999,0.7000000000000001,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,40,1,5,held_out_only,0.4333333333333333,0.3666666666666666,0.5,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,40,3,5,held_out_only,0.6888888888888889,0.6444444444444445,0.7222222222222222,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,40,5,5,held_out_only,0.6799999999999999,0.6533333333333332,0.706833333333331,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,41,1,5,held_out_only,0.4666666666666666,0.3999999999999999,0.5,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,41,3,5,held_out_only,0.6888888888888889,0.6666666666666666,0.7111111111111111,0.0625,1.0,1.0
Gemma4-E4B,steering,answer_query,single_layer,41,5,5,held_out_only,0.6533333333333332,0.6399999999999999,0.6666666666666666,0.0625,1.0,1.0
