model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Gemma4-E4B,native_thinking,13,30,3,3,3,32,0.43333333333333335,0.4333333333333334,0.4666666666666667,0.4666666666666666,1.2744556709783743,1.053247341291058,600.6859130859375,471.32742767333986,0.4666666666666667,64914091.3279876,1.0733102560043335,0.6794792413711548,9.013481512087905,9729259.739749962,6.912306555674489e-46,103.98561089598178,1.4728981770575046e-05,1,-5.631457051013107e-06,14.728981770575047
Gemma4-E4B,non_thinking,14,30,3,3,3,32,0.26666666666666666,0.26666666666666666,0.3,0.3,0.8389267117099507,-0.7627597730024738,869.0218505859375,1035.8733825683594,0.6,-732834298.4806517,1.659471869468689,0.6290498375892639,9.016560373017398,5025060.0679449905,1.9462954310953572e-44,100.64781630495659,3.2371043771505354e-05,1,-1.0730192424616094e-05,32.371043771505356
Gemma4-E4B,native_thinking,14,30,3,3,3,32,0.4666666666666667,0.4666666666666666,0.4,0.4,1.3121719069490216,1.1799073545784198,634.0611572265625,483.21500701904296,0.3333333333333333,2009834.8653687187,1.1262807846069336,0.6661781668663025,9.104724130692206,7989684.447235105,1.7222772358745212e-44,100.7700967022482,1.5100468809716402e-05,1,-6.445526056741009e-06,15.100468809716403
Gemma4-E4B,non_thinking,15,30,3,3,3,32,0.3333333333333333,0.33333333333333337,0.26666666666666666,0.26666666666666666,0.8252954040777812,-0.8339057339206746,813.8479614257812,986.1292785644531,0.5,-58144279.003294624,1.6167246103286743,0.6176146864891052,9.016506837717605,6041555.442625446,1.5302811936003208e-44,100.88829258655349,3.0816541768610474e-05,1,-5.774823272108973e-06,30.816541768610477
Gemma4-E4B,native_thinking,15,30,3,3,3,32,0.4,0.4,0.4,0.4,1.2049219651678065,0.8095892143834528,693.8482666015625,575.8449813842774,0.4666666666666667,-19635355.849153213,0.9901115894317627,0.5866903066635132,9.04141433169071,17517729.51195991,3.429058510752398e-45,102.38404344789367,1.7995155245065687e-05,1,-4.506392858973919e-06,17.99515524506569
Gemma4-E4B,non_thinking,16,30,3,3,3,32,0.3,0.3,0.3,0.3,0.8317424313410036,-0.8001114241801346,744.8130493164062,895.4852142333984,0.6666666666666666,-122188251.32219419,1.6110210418701172,0.6419285535812378,9.022172074543317,9958045.029689426,4.9306208370062755e-45,102.02086427417879,2.7983912739902735e-05,1,-1.004671997622747e-05,27.983912739902735
Gemma4-E4B,native_thinking,16,30,3,3,3,32,0.4,0.4,0.43333333333333335,0.4333333333333333,1.1716147718415413,0.687848386743154,617.6585083007812,527.185661315918,0.5666666666666667,9450522.045604896,0.9917170405387878,0.6277958154678345,9.05395827110317,10620256.141878858,7.853823232223164e-43,96.95015854956117,1.647455174475908e-05,1,-4.129343125852675e-06,16.474551744759083
Gemma4-E4B,non_thinking,17,30,3,3,3,32,0.3,0.3,0.23333333333333334,0.2333333333333333,0.7597147012316321,-1.193494694861984,687.7164916992188,905.2299377441407,0.4666666666666667,186633250.54227528,1.554966688156128,0.6524189114570618,8.999103903759256,4386829.891218546,7.860801633097243e-43,96.9492704085597,2.82884354442358e-05,1,-4.5061577590374e-06,28.2884354442358
Gemma4-E4B,native_thinking,17,30,3,3,3,32,0.36666666666666664,0.36666666666666664,0.3333333333333333,0.33333333333333337,1.0068684182837149,0.029727188682899166,607.8848876953125,603.7381614685058,0.5,-29803973.659239043,0.9447852373123169,0.5508153438568115,9.008047532098365,6835256.647814728,1.961847070498989e-44,100.63985767935193,1.8866818506270647e-05,1,-2.298488490324857e-06,18.866818506270647
Gemma4-E4B,non_thinking,18,30,3,3,3,32,0.26666666666666666,0.26666666666666666,0.3,0.3,0.7512786634155181,-1.2419894510471985,658.5488891601562,876.5707336425781,0.5666666666666667,-1765940.5544501345,1.4799655675888062,0.6683081984519958,9.00660979143711,6293174.977303081,2.536102479092514e-44,100.38311564624269,2.739283375442028e-05,1,-5.412645463962832e-06,27.39283375442028
