model_label,scope,target_ordinal,rank,layer,head,raw_attention_mass,n_seeds,n_events
Qwen3-8B,structural_unmarked,4,4,23,30,0.1275426620013889,12,16
Qwen3-8B,structural_unmarked,5,4,23,30,0.12953407901999997,10,13
Qwen3-8B,structural_unmarked,6,4,23,30,0.06825590234375001,8,11
Qwen3-8B,structural_unmarked,7,4,23,30,0.04122253604285714,7,7
Qwen3-8B,structural_unmarked,8,4,23,30,0.041139072725,4,4
Qwen3-8B,structural_unmarked,9,4,23,30,0.0139053259,2,2
Qwen3-8B,structural_unmarked,10,4,23,30,0.02532318795,2,2
Qwen3-8B,structural_unmarked,2,5,21,8,0.059031051583333334,15,21
Qwen3-8B,structural_unmarked,3,5,21,8,0.18701482315999998,15,21
Qwen3-8B,structural_unmarked,4,5,21,8,0.13024397630694443,12,16
Qwen3-8B,structural_unmarked,5,5,21,8,0.15535626644,10,13
Qwen3-8B,structural_unmarked,6,5,21,8,0.1693290290125,8,11
Qwen3-8B,structural_unmarked,7,5,21,8,0.07532280555714287,7,7
Qwen3-8B,structural_unmarked,8,5,21,8,0.08203686075,4,4
Qwen3-8B,structural_unmarked,9,5,21,8,0.0292662894,2,2
Qwen3-8B,structural_unmarked,10,5,21,8,0.09152176975000001,2,2
Qwen3-8B,structural_unmarked,2,6,20,31,0.072402669985,15,21
Qwen3-8B,structural_unmarked,3,6,20,31,0.08647366213333334,15,21
Qwen3-8B,structural_unmarked,4,6,20,31,0.049628547434722226,12,16
Qwen3-8B,structural_unmarked,5,6,20,31,0.094064886525,10,13
Qwen3-8B,structural_unmarked,6,6,20,31,0.16476668916875,8,11
Qwen3-8B,structural_unmarked,7,6,20,31,0.11585965911428568,7,7
Qwen3-8B,structural_unmarked,8,6,20,31,0.12468502669999999,4,4
Qwen3-8B,structural_unmarked,9,6,20,31,0.16495569329999998,2,2
Qwen3-8B,structural_unmarked,10,6,20,31,0.20036627349999997,2,2
Qwen3-8B,structural_unmarked,2,7,24,23,0.126673977235,15,21
Qwen3-8B,structural_unmarked,3,7,24,23,0.08674328067666666,15,21
Qwen3-8B,structural_unmarked,4,7,24,23,0.0715568783013889,12,16
Qwen3-8B,structural_unmarked,5,7,24,23,0.028189297115,10,13
Qwen3-8B,structural_unmarked,6,7,24,23,0.037663635249999994,8,11
Qwen3-8B,structural_unmarked,7,7,24,23,0.03167759852857143,7,7
Qwen3-8B,structural_unmarked,8,7,24,23,0.030770774924999997,4,4
Qwen3-8B,structural_unmarked,9,7,24,23,0.0115579767,2,2
Qwen3-8B,structural_unmarked,10,7,24,23,0.014303876100000001,2,2
Qwen3-8B,structural_unmarked,2,8,22,4,0.06121428649333333,15,21
Qwen3-8B,structural_unmarked,3,8,22,4,0.09491357012,15,21
Qwen3-8B,structural_unmarked,4,8,22,4,0.11323498272638889,12,16
Qwen3-8B,structural_unmarked,5,8,22,4,0.10927702243,10,13
Qwen3-8B,structural_unmarked,6,8,22,4,0.09063498357500001,8,11
Qwen3-8B,structural_unmarked,7,8,22,4,0.023076027828571433,7,7
Qwen3-8B,structural_unmarked,8,8,22,4,0.04524990450000001,4,4
Qwen3-8B,structural_unmarked,9,8,22,4,0.02343471245,2,2
Qwen3-8B,structural_unmarked,10,8,22,4,0.0345636657,2,2
Qwen3-8B,structural_unmarked,2,9,21,31,0.013898129340000004,15,21
Qwen3-8B,structural_unmarked,3,9,21,31,0.070707539975,15,21
Qwen3-8B,structural_unmarked,4,9,21,31,0.07994631289444444,12,16
Qwen3-8B,structural_unmarked,5,9,21,31,0.148961015785,10,13
Qwen3-8B,structural_unmarked,6,9,21,31,0.15893737343125,8,11
Qwen3-8B,structural_unmarked,7,9,21,31,0.10251472944285715,7,7
Qwen3-8B,structural_unmarked,8,9,21,31,0.13244338705,4,4
Qwen3-8B,structural_unmarked,9,9,21,31,0.0755401012,2,2
Qwen3-8B,structural_unmarked,10,9,21,31,0.1840037741,2,2
Qwen3-8B,structural_unmarked,2,10,21,11,0.045378052335,15,21
Qwen3-8B,structural_unmarked,3,10,21,11,0.11901056339499999,15,21
Qwen3-8B,structural_unmarked,4,10,21,11,0.05300785618472223,12,16
Qwen3-8B,structural_unmarked,5,10,21,11,0.050223979679999996,10,13
Qwen3-8B,structural_unmarked,6,10,21,11,0.013913083350000001,8,11
Qwen3-8B,structural_unmarked,7,10,21,11,0.01368861372857143,7,7
Qwen3-8B,structural_unmarked,8,10,21,11,0.0206160536,4,4
Qwen3-8B,structural_unmarked,9,10,21,11,0.0042755967,2,2
Qwen3-8B,structural_unmarked,10,10,21,11,0.02680594565,2,2
Qwen3-8B,structural_unmarked,2,11,21,18,0.03755896538666667,15,21
Qwen3-8B,structural_unmarked,3,11,21,18,0.07400803844333334,15,21
Qwen3-8B,structural_unmarked,4,11,21,18,0.04806607426388889,12,16
Qwen3-8B,structural_unmarked,5,11,21,18,0.12224252310500001,10,13
Qwen3-8B,structural_unmarked,6,11,21,18,0.10924925287500001,8,11
Qwen3-8B,structural_unmarked,7,11,21,18,0.0739217072,7,7
Qwen3-8B,structural_unmarked,8,11,21,18,0.0818617996,4,4
Qwen3-8B,structural_unmarked,9,11,21,18,0.06091134995,2,2
Qwen3-8B,structural_unmarked,10,11,21,18,0.1208338961,2,2
Qwen3-8B,structural_unmarked,2,12,24,5,0.06672733842333334,15,21
Qwen3-8B,structural_unmarked,3,12,24,5,0.09246292731999999,15,21
Qwen3-8B,structural_unmarked,4,12,24,5,0.06370239259861112,12,16
Qwen3-8B,structural_unmarked,5,12,24,5,0.06556447264500001,10,13
Qwen3-8B,structural_unmarked,6,12,24,5,0.012393356281249998,8,11
Qwen3-8B,structural_unmarked,7,12,24,5,0.006511536257142856,7,7
Qwen3-8B,structural_unmarked,8,12,24,5,0.004590657525,4,4
Qwen3-8B,structural_unmarked,9,12,24,5,0.0013378370000000001,2,2
Qwen3-8B,structural_unmarked,10,12,24,5,0.00396352145,2,2
Qwen3-8B,structural_unmarked,2,13,13,11,0.10696076974333332,15,21
Qwen3-8B,structural_unmarked,3,13,13,11,0.07460165679666667,15,21
Qwen3-8B,structural_unmarked,4,13,13,11,0.019160867056944444,12,16
Qwen3-8B,structural_unmarked,5,13,13,11,0.037246677255,10,13
Qwen3-8B,structural_unmarked,6,13,13,11,0.013275186293750001,8,11
Qwen3-8B,structural_unmarked,7,13,13,11,0.010681783914285715,7,7
Qwen3-8B,structural_unmarked,8,13,13,11,0.0043225891750000005,4,4
Qwen3-8B,structural_unmarked,9,13,13,11,0.0037382321000000002,2,2
Qwen3-8B,structural_unmarked,10,13,13,11,0.03950572295,2,2
Qwen3-8B,structural_unmarked,2,14,24,13,0.02502017721833333,15,21
Qwen3-8B,structural_unmarked,3,14,24,13,0.09587274859,15,21
Qwen3-8B,structural_unmarked,4,14,24,13,0.08692024030277777,12,16
Qwen3-8B,structural_unmarked,5,14,24,13,0.08675505807,10,13
Qwen3-8B,structural_unmarked,6,14,24,13,0.015220787443749998,8,11
Qwen3-8B,structural_unmarked,7,14,24,13,0.007059120842857143,7,7
Qwen3-8B,structural_unmarked,8,14,24,13,0.021798494125,4,4
Qwen3-8B,structural_unmarked,9,14,24,13,0.00242772455,2,2
Qwen3-8B,structural_unmarked,10,14,24,13,0.0080525051,2,2
Qwen3-8B,structural_unmarked,2,15,20,15,0.06957391684666667,15,21
Qwen3-8B,structural_unmarked,3,15,20,15,0.07013478129499999,15,21
Qwen3-8B,structural_unmarked,4,15,20,15,0.054781677331944445,12,16
Qwen3-8B,structural_unmarked,5,15,20,15,0.07657463352,10,13
Qwen3-8B,structural_unmarked,6,15,20,15,0.04752592613125,8,11
Qwen3-8B,structural_unmarked,7,15,20,15,0.0383484328,7,7
Qwen3-8B,structural_unmarked,8,15,20,15,0.01994406945,4,4
Qwen3-8B,structural_unmarked,9,15,20,15,0.03267927185,2,2
Qwen3-8B,structural_unmarked,10,15,20,15,0.05066900325,2,2
Qwen3-8B,structural_unmarked,2,16,23,12,0.06160069955166667,15,21
Qwen3-8B,structural_unmarked,3,16,23,12,0.07434732910833333,15,21
Qwen3-8B,structural_unmarked,4,16,23,12,0.052607366775000004,12,16
Qwen3-8B,structural_unmarked,5,16,23,12,0.06213987711,10,13
Qwen3-8B,structural_unmarked,6,16,23,12,0.0628236574125,8,11
Qwen3-8B,structural_unmarked,7,16,23,12,0.022529074914285716,7,7
Qwen3-8B,structural_unmarked,8,16,23,12,0.0344170127,4,4
Qwen3-8B,structural_unmarked,9,16,23,12,0.0145654678,2,2
Qwen3-8B,structural_unmarked,10,16,23,12,0.01760142485,2,2
Qwen3-8B,structural_unmarked,2,17,23,28,0.026184534983333327,15,21
Qwen3-8B,structural_unmarked,3,17,23,28,0.058981005139999994,15,21
Qwen3-8B,structural_unmarked,4,17,23,28,0.06255998924166668,12,16
Qwen3-8B,structural_unmarked,5,17,23,28,0.07109147733000001,10,13
Qwen3-8B,structural_unmarked,6,17,23,28,0.115663743225,8,11
Qwen3-8B,structural_unmarked,7,17,23,28,0.050374457342857136,7,7
Qwen3-8B,structural_unmarked,8,17,23,28,0.05813537165,4,4
Qwen3-8B,structural_unmarked,9,17,23,28,0.0258475393,2,2
Qwen3-8B,structural_unmarked,10,17,23,28,0.04412713645,2,2
Qwen3-8B,structural_unmarked,2,18,19,13,0.05560188157833334,15,21
Qwen3-8B,structural_unmarked,3,18,19,13,0.05939737107166667,15,21
Qwen3-8B,structural_unmarked,4,18,19,13,0.04059495889722223,12,16
Qwen3-8B,structural_unmarked,5,18,19,13,0.047022833539999996,10,13
Qwen3-8B,structural_unmarked,6,18,19,13,0.06732162925625,8,11
Qwen3-8B,structural_unmarked,7,18,19,13,0.04659992644285715,7,7
Qwen3-8B,structural_unmarked,8,18,19,13,0.03880918305,4,4
Qwen3-8B,structural_unmarked,9,18,19,13,0.01699505375,2,2
Qwen3-8B,structural_unmarked,10,18,19,13,0.045762375,2,2
Qwen3-8B,structural_unmarked,2,19,10,24,0.06824746907166665,15,21
Qwen3-8B,structural_unmarked,3,19,10,24,0.06658855185333334,15,21
Qwen3-8B,structural_unmarked,4,19,10,24,0.020989534777777777,12,16
Qwen3-8B,structural_unmarked,5,19,10,24,0.01837466038,10,13
Qwen3-8B,structural_unmarked,6,19,10,24,0.018824185131249997,8,11
Qwen3-8B,structural_unmarked,7,19,10,24,0.011666014871428572,7,7
Qwen3-8B,structural_unmarked,8,19,10,24,0.018656057775000002,4,4
Qwen3-8B,structural_unmarked,9,19,10,24,0.0086994749,2,2
Qwen3-8B,structural_unmarked,10,19,10,24,0.020501800849999998,2,2
Qwen3-8B,structural_unmarked,2,20,21,23,0.07705101079,15,21
Qwen3-8B,structural_unmarked,3,20,21,23,0.04940460384833334,15,21
Qwen3-8B,structural_unmarked,4,20,21,23,0.030208722469444445,12,16
Qwen3-8B,structural_unmarked,5,20,21,23,0.05015342137499999,10,13
Qwen3-8B,structural_unmarked,6,20,21,23,0.0636677743375,8,11
Qwen3-8B,structural_unmarked,7,20,21,23,0.0335729303,7,7
Qwen3-8B,structural_unmarked,8,20,21,23,0.0218683742,4,4
Qwen3-8B,structural_unmarked,9,20,21,23,0.02037747765,2,2
Qwen3-8B,structural_unmarked,10,20,21,23,0.05552230405,2,2
Qwen3-8B,structural_unmarked,2,21,23,13,0.032938288153333335,15,21
Qwen3-8B,structural_unmarked,3,21,23,13,0.051622052875000005,15,21
Qwen3-8B,structural_unmarked,4,21,23,13,0.07013487207916666,12,16
Qwen3-8B,structural_unmarked,5,21,23,13,0.061403392395,10,13
Qwen3-8B,structural_unmarked,6,21,23,13,0.040746150712500005,8,11
Qwen3-8B,structural_unmarked,7,21,23,13,0.014140590199999999,7,7
Qwen3-8B,structural_unmarked,8,21,23,13,0.00974208885,4,4
Qwen3-8B,structural_unmarked,9,21,23,13,0.006391154600000001,2,2
Qwen3-8B,structural_unmarked,10,21,23,13,0.0081703812,2,2
Qwen3-8B,structural_unmarked,2,22,15,8,0.044245123081666664,15,21
Qwen3-8B,structural_unmarked,3,22,15,8,0.049109336206666666,15,21
Qwen3-8B,structural_unmarked,4,22,15,8,0.038845906079166666,12,16
Qwen3-8B,structural_unmarked,5,22,15,8,0.036826531215,10,13
Qwen3-8B,structural_unmarked,6,22,15,8,0.042035546387500004,8,11
Qwen3-8B,structural_unmarked,7,22,15,8,0.027184291485714284,7,7
