model_label,role,source_layer,target_layer,normalized_depth,rank,discovery_rows,discovery_seeds,confirmation_rows,source_centroid_capture,target_centroid_capture,map_training_r2,map_training_normalized_rmse,map_ridge,map_singular_1,map_singular_last,map_condition_number,orthogonal_factor_determinant,subspace_principal_angle_mean_degrees,subspace_principal_angle_max_degrees,cv_sample_r2,cv_sample_normalized_rmse,cv_direct_identity_r2,cv_centroid_r2,cv_centroid_normalized_rmse,cv_fold_r2_min,cv_fold_r2_max,cv_folds,confirmation_sample_r2,confirmation_sample_normalized_rmse,confirmation_centroid_r2,confirmation_centroid_normalized_rmse,proper_rotation_angle_pca_gauge_degrees,centroid_rdm_spearman,permutation_repeats,permutation_r2_mean,permutation_r2_ci95_low,permutation_r2_ci95_high,permutation_p_ge_observed,bootstrap_repeats,bootstrap_map_relative_frobenius_median,bootstrap_map_relative_frobenius_ci95_low,bootstrap_map_relative_frobenius_ci95_high,bootstrap_rotation_geodesic_degrees_median,bootstrap_rotation_geodesic_degrees_ci95_low,bootstrap_rotation_geodesic_degrees_ci95_high,bootstrap_source_basis_max_angle_degrees_median,bootstrap_source_basis_max_angle_degrees_ci95_low,bootstrap_source_basis_max_angle_degrees_ci95_high,bootstrap_target_basis_max_angle_degrees_median,bootstrap_target_basis_max_angle_degrees_ci95_low,bootstrap_target_basis_max_angle_degrees_ci95_high,bootstrap_stretch_singular_1_mean,bootstrap_stretch_singular_1_sd,bootstrap_stretch_singular_2_mean,bootstrap_stretch_singular_2_sd,bootstrap_stretch_singular_3_mean,bootstrap_stretch_singular_3_sd,full_operator_inner_product_to_next,full_operator_cosine_to_next,full_operator_relative_drift_to_next
Qwen3-8B,prompt_running,5,6,0.17142857142857143,2,200,20,100,0.986288749067365,0.9860653709194311,0.9996898486238743,0.017611115130100278,0.13975670272590057,1.2418443377549149,1.1944763867178172,1.039655828749579,1.0000000000000002,34.56706008116461,40.21252348192167,0.9953675154674784,0.06806235767677805,0.9641703751728676,0.998735089153189,0.03556558514647317,0.9936631591297606,0.9969671114493259,5,0.9957161903596825,0.06545081848470233,0.9994460535920127,0.023536066111126634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,5,6,0.17142857142857143,3,200,20,100,0.992057050863263,0.9922241158337939,0.9998262714903576,0.013180611125527384,0.09371604578323536,1.3275891845948902,1.1143489454452102,1.1913585865731537,1.0000000000000004,35.23104995584239,42.11410117523982,0.9934121197069951,0.08116575813115359,0.9626851062872829,0.9983398845600558,0.04074451423129385,0.9917721235289153,0.9958379770621089,5,0.9936321106042839,0.0797990563585569,0.9993888851701248,0.024720736839244587,5.646663672325252,0.9988142292490118,500.0,-0.2806617968100392,-1.0256070426809265,0.8551756152344132,0.001996007984031936,500.0,0.038232286594278075,0.015569541477300145,0.17303629504747808,1.5998398442928559,0.43137070690123736,5.260371495053889,33.6042392166531,22.382289908402786,70.88733976670999,31.427570988575784,21.096244216753416,59.22299076566901,1.3033524999164912,0.03693022092565256,1.1977502270475016,0.01377877936319764,1.1007167331552805,0.09832170499222312,2.849045841077866,0.6148415809171194,0.8785473580084391
Qwen3-8B,prompt_running,6,7,0.2,1,200,20,100,0.9344330057151119,0.9198218635148746,0.9998547999568012,0.012049898057612224,0.39534851902381607,1.1838553373322527,1.1838553373322527,1.0,1.0,30.564837416155598,30.564837416155598,0.9961228299745959,0.06226692561387674,0.9756171542431692,0.9988841418121155,0.03340446359222882,0.994978601482937,0.9971847795828793,5,0.9956543182661746,0.06592178497147506,0.9994368475581639,0.023730833146691367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,6,7,0.2,2,200,20,100,0.9860653709194311,0.9779456762693036,0.999726305287674,0.01654372123574321,0.20859680772690958,1.2556825510106202,1.1825911120426318,1.061806179856824,1.0,35.67615848973145,40.9269144693961,0.9943754844121688,0.07499677051601043,0.9729618704152599,0.9983715001844963,0.040354675262028496,0.9919826500488729,0.9962589155705449,5,0.9942569126712905,0.0757831599282426,0.9992548174566935,0.027298031857744466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,6,7,0.2,3,200,20,100,0.9922241158337939,0.9867758249337889,0.9997759582303466,0.014968024908230782,0.13993310465112907,1.3957727201161205,1.168160135917623,1.1948470737872778,1.0000000000000013,39.363339587578395,47.08886084605111,0.9915706527458719,0.0918114767015985,0.9702895580979699,0.9978634760617564,0.04622254794192489,0.987601851686675,0.9945347744816316,5,0.992179650301109,0.08843274110243925,0.999135175818901,0.029407893176815126,4.18252257806515,0.9986824769433464,500.0,-0.33092369359262325,-1.0267502758980924,0.7938368112765168,0.001996007984031936,500.0,0.04270015680796002,0.016605831228883833,0.18286952128797876,1.5564780278150083,0.44686215980187105,4.4002496654706675,32.2182037048478,21.427764235240677,60.41560340188152,30.63944921543558,21.524707253995075,53.59844203952347,1.368731931354469,0.04941837934154909,1.2232578261141844,0.020680600711288404,1.141415602108375,0.10106071064038075,2.740813071882006,0.5929598990352724,0.9031974670186832
Qwen3-8B,prompt_running,7,8,0.22857142857142856,1,200,20,100,0.9198218635148746,0.9152999023602675,0.9999363425820248,0.007978559893565447,0.5552750692016521,1.216466245023647,1.216466245023647,1.0,1.0,34.76017889702764,34.76017889702764,0.9983335271720709,0.04082245494735829,0.9677828701677006,0.9993873686345981,0.024751391181141707,0.9978076485328343,0.9986912428562753,5,0.9980227398224569,0.04446639379962243,0.9995324664265237,0.021622524678591194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,7,8,0.22857142857142856,2,200,20,100,0.9779456762693036,0.9798144905988477,0.9998579465213351,0.01191861899151688,0.29518153166681765,1.274936335104633,1.2166740220762136,1.047886543125986,1.0000000000000002,38.59125239534207,42.475271606862904,0.9968332139720743,0.056274203929737844,0.965433550448944,0.9989793397098035,0.031947774416954025,0.9964625362314744,0.9974492208466585,5,0.9969308125212879,0.055400248002261517,0.999247098312834,0.027439054050130442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,7,8,0.22857142857142856,3,200,20,100,0.9867758249337889,0.9880728096252429,0.9998828944644188,0.010821531110760792,0.1985645395811891,1.2920478633760255,1.1223985651005124,1.1511488909114214,1.0000000000000004,38.55685696043209,43.161319503913326,0.995694419897612,0.06561691933021564,0.964982672999497,0.9986810119816546,0.03631787463970606,0.9945086070664277,0.9962379914870595,5,0.9959797930914072,0.06340510159752816,0.9992432584544994,0.02750893573915022,2.8248500847305107,0.9996047430830038,500.0,-0.33880411336946314,-1.0564901577605537,0.7629194358540168,0.001996007984031936,500.0,0.023005724676574153,0.009824628248553973,0.08652573439522167,0.9616069081854264,0.28442870495245726,2.6919074092689477,31.68790094138854,21.523232373717843,59.82920538004164,30.78030287385124,21.548162004473237,60.962733434515556,1.2869606153014634,0.013054723319641292,1.2189470734770307,0.0045788963581464195,1.106094908576597,0.06998739623468618,2.3783354981600393,0.4670196334961956,1.0396590008595312
Qwen3-8B,prompt_running,8,9,0.2571428571428571,1,200,20,100,0.9152999023602675,0.8660123264767574,0.9939487628986957,0.0777896979124121,0.8233863599979597,1.192170208553269,1.192170208553269,1.0,1.0,43.20098044261591,43.20098044261591,0.9842162550504331,0.1256333751419856,0.9560648396934531,0.9913727376750215,0.09288305725469213,0.979746451434859,0.9881537013155178,5,0.9881232888286109,0.10898032469849389,0.9966300875103602,0.058050947362121935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,8,9,0.2571428571428571,2,200,20,100,0.9798144905988477,0.97571520753732,0.9984694808236286,0.03912185036998339,0.44071122743870467,1.6452960690556335,1.1510357006218874,1.4294048987070553,0.9999999999999998,49.81130489310519,58.13685532684623,0.9736930138879246,0.1621942850783448,0.9298805702442445,0.992068592376101,0.08905845060351668,0.9596672616219488,0.9813161054911571,5,0.9755308950082183,0.15642603680903544,0.9988013425678586,0.03462163243033779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,8,9,0.2571428571428571,3,200,20,100,0.9880728096252429,0.9859772611621083,0.9990937094052823,0.030104660680992074,0.29628382713045137,1.7310088148018414,1.1337256955128303,1.5268321267243006,1.0000000000000009,50.895071953651346,58.603952232133814,0.9659953796344872,0.18440341744531943,0.9267543118195155,0.9909582954058715,0.09508787827125184,0.9410119642287446,0.9796341510934207,5,0.9628943481499379,0.19262827375559927,0.9950661171824926,0.07024160318150041,11.641774182133782,0.995520421607378,500.0,-0.36762011261468436,-1.1639581993069439,0.6584981289182894,0.001996007984031936,500.0,0.05900210407772875,0.02348566242013776,0.12779987115384042,2.358822667357531,0.5668956894732607,5.376208223300002,29.825567639195917,20.21091770091039,59.53265482276455,29.5330666400357,20.63371438641839,47.593537100670616,1.6950754234832024,0.06110740081489735,1.2535401087927278,0.05745354946067708,1.129075145453304,0.052291675569953316,1.7709229567156355,0.4391627334856643,1.1050865736790214
Qwen3-8B,prompt_running,9,10,0.2857142857142857,1,200,20,100,0.8660123264767574,0.8720378822591084,0.9999322618635568,0.008230318125277117,1.1797335279089665,0.9526937810017443,0.9526937810017443,1.0,1.0,35.44431728909525,35.44431728909525,0.9982269263377523,0.042107881236743534,0.9951746168655851,0.9995759308362226,0.020592939658468156,0.9968583417254292,0.9989432356416308,5,0.9980918319152654,0.04368258331113891,0.9999298593205213,0.008375003252464219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,9,10,0.2857142857142857,2,200,20,100,0.97571520753732,0.975307826660479,0.9999632925944361,0.00605866367807163,0.6645886604786827,0.954697272756795,0.9164515863792315,1.0417323587475762,1.0,39.69461193942751,44.32799044475863,0.9973587076070922,0.05139350535727062,0.9932782154702735,0.9993902907183635,0.024692291947822832,0.9964940505290711,0.9982682821211564,5,0.9970496782378275,0.05431686443612575,0.9998293272733756,0.013064177227226957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,9,10,0.2857142857142857,3,200,20,100,0.9859772611621083,0.9876661664199596,0.999861288964696,0.011777564914024399,0.4477189670348234,1.0082877115056859,0.9177071996972255,1.098703063284613,0.999999999999999,42.56194850183337,48.55094477582607,0.9941813865806147,0.07627983625693821,0.9900845864880096,0.9987797916458407,0.0349314808469271,0.9899860598357101,0.9955541972529492,5,0.9951151585293606,0.0698916409210672,0.9996364122859815,0.019067976138501933,0.8194238230018314,0.9990777338603425,500.0,-0.3131473823026533,-1.1598797219968038,0.8032496014884447,0.001996007984031936,500.0,0.029773307014823253,0.012500577229198256,0.076061011037504,0.9958570635551773,0.28353413170582925,2.382910533958497,29.51135848000385,20.600394529443133,44.28834478047956,25.380732240996647,17.735753675782817,36.73977450726493,0.9932520893507643,0.027497431895560198,0.9465297653076573,0.0121672252470828,0.9123159062443106,0.01904075190028774,1.711168637993401,0.5502399020428957,0.9539480235064168
Qwen3-8B,prompt_running,10,11,0.3142857142857143,1,200,20,100,0.8720378822591084,0.8640720023930003,0.999959427008349,0.006369693214824324,1.0729703561130557,1.0410923259957943,1.0410923259957943,1.0,1.0,32.81370865396063,32.81370865396063,0.998604974071938,0.03735004589102926,0.9976368107012117,0.9996533174895881,0.018619412192976168,0.9976109064244786,0.9990576935577585,5,0.9981979119932413,0.042451007134798845,0.9998860910325245,0.010672814412120863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,10,11,0.3142857142857143,2,200,20,100,0.975307826660479,0.971555263859545,0.999912416548191,0.009358603090688493,0.6000177328195505,1.0644656587476402,1.0398705874170855,1.0236520501956363,1.0000000000000004,36.765394879779066,40.778721126886026,0.9974444605040621,0.05055234411912009,0.9958772466485589,0.9994355504135453,0.02375814779091122,0.9970131083141878,0.9981280440000081,5,0.9973165701408335,0.05180183258502002,0.9996531163369458,0.018624813101189804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,10,11,0.3142857142857143,3,200,20,100,0.9876661664199596,0.986812801405648,0.9998151720892293,0.013595142911006516,0.4050804595625589,1.1406119516996722,1.0398683909279829,1.0968810684607746,0.9999999999999996,40.76371646196677,49.10487419082645,0.9943590397645637,0.07510632620116825,0.9929793515765247,0.9987729663301413,0.03502904037878681,0.9936128074922782,0.996078961042634,5,0.995030410443195,0.0704953158500977,0.9994412916757136,0.023637011746123513,2.13590726359724,0.9997364953886693,500.0,-0.3362449764965105,-1.0817472387537093,0.7665698796813918,0.001996007984031936,500.0,0.021772143369967488,0.009218792361061592,0.04513457689966726,0.666104442574831,0.17951974664037162,1.5318110341851805,26.07024291246362,17.937009315860198,37.83778601922125,24.134135496308204,16.383013534772843,34.82412759227545,1.1286324032402995,0.029970779651933115,1.0540927195939607,0.008403513537245756,1.0367048949206636,0.006176883136585996,1.9356046384824526,0.5816110524295217,0.9157800765744668
Qwen3-8B,prompt_running,11,12,0.34285714285714286,1,200,20,100,0.8640720023930003,0.8629964326986539,0.9999445013063941,0.007449744532929776,1.165337055817321,1.0263269537561097,1.0263269537561097,1.0,1.0,32.90299194924536,32.90299194924536,0.9984943849231829,0.03880225607895888,0.9981857417334377,0.9995340972015103,0.021584781641000212,0.997401061362519,0.9989519751066125,5,0.9983152080177308,0.04104621763657618,0.9998848018917056,0.01073303816700586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,11,12,0.34285714285714286,2,200,20,100,0.971555263859545,0.9703557101193323,0.9999660934539646,0.005822932769263264,0.6551475731272197,1.032803208735556,1.0167819023492939,1.0157568760313738,0.9999999999999994,36.80087960414172,41.03153081235175,0.9974258206710508,0.05073637086892586,0.9971254122762077,0.9992190611048419,0.027945283952003443,0.9969241968929019,0.9985368138956019,5,0.9973586349914643,0.051394211819384424,0.999767160644141,0.01525907454136961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,11,12,0.34285714285714286,3,200,20,100,0.986812801405648,0.986420031737738,0.999955729361853,0.006653618425119445,0.4436241121295921,1.0391087380104314,1.0113544998054758,1.027442640745944,0.9999999999999999,39.02646009521818,44.860766167613704,0.997012772585364,0.05465553416293681,0.9966071962796069,0.9990577553887445,0.030696003180471193,0.996348386222024,0.9979789470909523,5,0.9966937065264168,0.057500378029915714,0.9997659957814059,0.015297196429216842,1.0027766023431164,0.9998682476943345,500.0,-0.32099937890841934,-1.0939943812506487,0.7611489325296936,0.001996007984031936,500.0,0.015106681763087375,0.006102203228280564,0.03272265780930865,0.5694204460507293,0.15034074750378262,1.5442437838002436,24.163377534166436,16.929008740715805,36.00712956460403,23.503877448781285,16.402243182465003,35.23815395322239,1.0450560254419679,0.00927662666863871,1.0305039391008863,0.005104131223199336,1.0070384691465415,0.011322156752533492,2.052006736776699,0.5691070234765773,0.9352929680621077
Qwen3-8B,prompt_running,12,13,0.37142857142857144,1,200,20,100,0.8629964326986539,0.8503376050188991,0.9994687490751678,0.023048881205649897,1.2300275839315185,1.130889982422278,1.130889982422278,1.0,1.0,35.35788134103549,35.35788134103549,0.9954411681115077,0.06751912239130638,0.9823566286228732,0.9989959008660997,0.031687523315972084,0.9929200081558559,0.9969610160553872,5,0.9948154349931622,0.07200392355169151,0.999100583287619,0.02999027696405996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,12,13,0.37142857142857144,2,200,20,100,0.9703557101193323,0.9696632909955446,0.9998772835518498,0.011077745625810168,0.6915233044126681,1.2090340830057342,1.1202643407961053,1.0792399962910053,0.9999999999999999,39.821057760505084,44.294429006930756,0.9944458606585249,0.07452609839160439,0.9793621389000313,0.9986997430036711,0.03605907647637135,0.9917109958211101,0.9961198589158641,5,0.9938140220386256,0.07865098830513476,0.9995006599168382,0.02234591871375496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,12,13,0.37142857142857144,3,200,20,100,0.986420031737738,0.9873783888937595,0.9999076769110705,0.009608490460495632,0.4686476878341464,1.2208115387135812,1.1122808701191023,1.0975748765533093,1.0,42.46471253973542,48.03653438782444,0.9929212395857706,0.08413536957920469,0.9781302124906227,0.9980882263275391,0.04372383414638826,0.9903607879201412,0.9948574252720968,5,0.9927859379772602,0.08493563458725516,0.9992358521781309,0.027643223796602303,2.7180609418971966,0.9989459815546771,500.0,-0.3408774440234047,-1.0481006700614468,0.6675482513190725,0.001996007984031936,500.0,0.024104481490323758,0.009369774644175755,0.04347040918163086,0.9426279546983657,0.23118210067301917,2.0105354404794817,22.981924850937208,15.863667531271176,35.8609859714517,22.251812693115088,15.016801524679927,33.219312455887206,1.2205590803554465,0.015669528646141077,1.1695103980281303,0.01791664370545486,1.1118941824781692,0.014223137573298477,2.104056800322275,0.5481997400515131,0.9523690815264623
Qwen3-8B,prompt_running,13,14,0.4,1,200,20,100,0.8503376050188991,0.839396790384116,0.9998780934714313,0.011041128953538181,1.5770812451268161,1.052832457346113,1.052832457346113,1.0,1.0,32.804203228935336,32.804203228935336,0.998404340887027,0.039945702058831946,0.9958821673709077,0.9995724935538202,0.020676229012559617,0.997828875574473,0.998875820841956,5,0.9986249786425372,0.0370812804183302,0.9998733652341806,0.011253211355850055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,13,14,0.4,2,200,20,100,0.9696632909955446,0.9639896681909296,0.9996693546912385,0.018183654989069674,0.8991944971568269,1.0806124376754453,1.0512381203793089,1.027942591432603,0.9999999999999996,37.88664360896664,43.25543056638949,0.9968310023939705,0.05629385051699286,0.9941961702749202,0.9989568064988156,0.032298506175742286,0.9959112082071343,0.9974505154244393,5,0.997066421149563,0.05416252256345746,0.9995748581363005,0.020618968541113208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,13,14,0.4,3,200,20,100,0.9873783888937595,0.9852806547864541,0.9999031722711024,0.00984010817509991,0.6104147849736576,1.173615069213847,1.0508182094298082,1.1168583287595202,0.9999999999999992,41.162312401284396,48.09990588165481,0.995570102788066,0.06655747299840911,0.9918319436452756,0.9987756998545353,0.03499000064968212,0.9944959854867563,0.996520756122969,5,0.9960842041539625,0.06257632017015279,0.9995622268247187,0.02092302978254483,3.7536988779484632,0.9984189723320157,500.0,-0.3002325837337583,-1.060175598712319,0.8349617110978284,0.001996007984031936,500.0,0.019412751881780467,0.007435623709040094,0.03721172804388919,0.674850577569996,0.16829880975753658,1.4666660994298564,22.53341598256903,15.857810697240179,33.92097022931958,21.559453168893455,15.263064063297797,34.96129606593947,1.1667469291746666,0.02059781955642477,1.0610019741334744,0.008010161007377638,1.0431919218530783,0.008121062583582828,2.0926114371728666,0.5971802886369543,0.8978449538094244
Qwen3-8B,prompt_running,14,15,0.42857142857142855,1,200,20,100,0.839396790384116,0.8303422022875464,0.9995686255522226,0.020769555791529348,1.7518352687064542,1.0479326168680374,1.0479326168680374,1.0,1.0,29.46245545108101,29.46245545108101,0.9983673687505549,0.04040583187418836,0.9963962004966658,0.9993612590582611,0.02527332470687027,0.9979189262552728,0.9987735201678227,5,0.9976617513356126,0.048355440897455644,0.9992911435364359,0.026624358462958724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,14,15,0.42857142857142855,2,200,20,100,0.9639896681909296,0.9609446574266418,0.9998197685524682,0.01342503063429687,1.0059313537717451,1.0884293030121976,1.0359707756763072,1.0506370725580017,0.9999999999999999,34.251991550919726,39.063813902066705,0.997812019864906,0.04677584991311225,0.9951020954477231,0.999481073549961,0.02277995720011415,0.9969488218184651,0.9980874401906756,5,0.9968303776643589,0.05629939906998258,0.9996755687320324,0.01801197568196147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,14,15,0.42857142857142855,3,200,20,100,0.9852806547864541,0.9836862521907537,0.9999334243480352,0.008159390416249232,0.6854324519711521,1.1105984553598003,1.0236126081579051,1.0849792651132297,0.9999999999999998,36.53000755173206,41.57843235956568,0.9971956101977026,0.05295648970898027,0.9941857621349756,0.9994216875545819,0.02404812769048986,0.9965641059132331,0.9975966967052663,5,0.9958881549134532,0.06412367025168454,0.9995144526049959,0.022035140004184564,3.026886237060436,0.9996047430830038,500.0,-0.3387600205170999,-1.0021582627270913,0.6928755727156235,0.001996007984031936,500.0,0.015027952451947272,0.006644643584884708,0.027344865193155484,0.5316812796544079,0.14053212287852707,1.1562770612957374,21.555474142875177,14.895617883772335,32.31957580212012,21.16382657274695,14.685180333735282,32.259672252565984,1.1098215554266855,0.009659347296263832,1.065129882370801,0.011613129713679794,1.0228756281853362,0.009980839790087442,2.2232592283061416,0.6100795280144903,0.8849419656752743
Qwen3-8B,prompt_running,15,16,0.45714285714285713,1,200,20,100,0.8303422022875464,0.8221083652174455,0.9992221699813374,0.02788960413241051,1.928479767818921,1.1253772492405394,1.1253772492405394,1.0,1.0,30.997569719166815,30.997569719166815,0.9958058601604847,0.06476217908251175,0.9824727829140868,0.9983582420849436,0.04051861195865885,0.9939733032270865,0.9979938498507269,5,0.9957695348239719,0.06504202622941635,0.9986688321603162,0.03648517287452293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,15,16,0.45714285714285713,2,200,20,100,0.9609446574266418,0.9613467374573966,0.9993384189818474,0.025721217275871323,1.115902771613682,1.1819178402442396,1.107861188387082,1.066846508058447,1.0000000000000007,37.2204895802218,43.47429482140088,0.99347237794857,0.08079370056774203,0.9790232436381558,0.9981453391355983,0.043065773700256,0.9917141992452995,0.9963209534797314,5,0.9909846687198886,0.094949098363868,0.9982824368825887,0.04144349306479038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,15,16,0.45714285714285713,3,200,20,100,0.9836862521907537,0.9837586894982998,0.9999527765433571,0.006871932526071379,0.7615410570105146,1.223865689291235,1.048818708684591,1.1668991782442406,1.0000000000000004,39.52983478863907,48.47470265784637,0.9917325803551134,0.09092535204708682,0.9771198160475083,0.9981755199871508,0.042713932303748384,0.987581764254431,0.9952900571266123,5,0.9900817707118258,0.09959030719991878,0.9990530017701569,0.03077333634565998,5.806401513322804,0.9994729907773384,500.0,-0.3043076019355307,-0.9197626565285258,0.7540009960000749,0.001996007984031936,500.0,0.02250979842675223,0.009575967631681313,0.04285471464382284,0.8694167273227029,0.2627999651395115,1.8321868569395858,21.07262276109683,14.92212668547593,32.44373662420823,21.773784939777073,15.629190430268615,32.02528283028836,1.224243918893728,0.02306665849772207,1.1339821975587392,0.011833063903570688,1.0575333076673283,0.014532018765779477,2.330025431593347,0.5986866317965178,0.8958959727281718
Qwen3-8B,prompt_running,16,17,0.4857142857142857,1,200,20,100,0.8221083652174455,0.8127756384061559,0.9993552570683941,0.0253917886649583,2.4491591633466294,1.1159656388361194,1.1159656388361194,1.0,1.0,32.82666097275535,32.82666097275535,0.9947170156366375,0.07268414107191852,0.9824770799619723,0.9977276361816824,0.047669317367859156,0.9923321349657227,0.9964232742442343,5,0.994841083131326,0.07182560037113478,0.9989097212762297,0.033019368918414706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,16,17,0.4857142857142857,2,200,20,100,0.9613467374573966,0.9557759563632884,0.9999274006567819,0.008520524820578938,1.431983465205596,1.1546510461499522,1.097681882593189,1.0518995206718524,1.0000000000000004,35.964921742198655,39.43002120945725,0.993888952474239,0.07817318930273298,0.9806786831343618,0.9977707995283771,0.04721440957613368,0.991897739192302,0.9966098701318231,5,0.9946326380301919,0.07326228204068025,0.9994576950945168,0.023287440938911323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,16,17,0.4857142857142857,3,200,20,100,0.9837586894982998,0.9806513303130996,0.9998543491088994,0.01206859109841064,0.9769116055113404,1.1695249812112694,1.0980594461670354,1.0650834845906536,0.999999999999999,38.000531104522906,42.34678909590369,0.9914912973876763,0.0922426290406107,0.9782156393214286,0.9969247080340187,0.05545531503815749,0.9897159989702337,0.9942046848016529,5,0.9925157036191105,0.08651182798259158,0.9992915316248594,0.026617069244012782,2.0344115325887033,0.9992094861660078,500.0,-0.30510585134550217,-1.0132499632386929,0.792131338779627,0.001996007984031936,500.0,0.01953285645528033,0.00879626951667238,0.03667505538762958,0.8016538051467663,0.20321573097130455,1.5799865910257662,21.993104953801065,15.597525578505932,33.84437399398344,22.2145253535043,15.824201449012154,32.849598832716794,1.1778424230550628,0.01870808186689004,1.1487605721518321,0.012102948942673929,1.0961186079498952,0.0068952126717897666,2.407891501182844,0.6663182275626,0.8198641657267649
Qwen3-8B,prompt_running,17,18,0.5142857142857142,1,200,20,100,0.8127756384061559,0.8104522378631617,0.9993841697502285,0.02481592734055074,3.058204161535425,1.06278619369273,1.06278619369273,1.0,1.0,27.401782738977012,27.401782738977012,0.9983581697885523,0.040519504086891985,0.9946407142620508,0.9990720609135204,0.030462092614914515,0.9979399939556052,0.9988265846873521,5,0.9983202997165819,0.04098414673282986,0.9994903603123713,0.02257520072178276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,17,18,0.5142857142857142,2,200,20,100,0.9557759563632884,0.9539122593955242,0.9999790064470255,0.0045818722127998245,1.7981333772365515,1.0896186067151308,1.0383598326854824,1.0493651356843023,0.9999999999999998,30.035718421612557,32.992043381426214,0.9981282332005031,0.04326392029736652,0.9936640328733064,0.9994069266313839,0.02435309772115448,0.9974858826990659,0.9987073736597435,5,0.9980410650416848,0.044259857188148274,0.9996612591022545,0.018404915043150484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,17,18,0.5142857142857142,3,200,20,100,0.9806513303130996,0.9782509252802742,0.9999362930786887,0.007981661563317357,1.2299548352851069,1.0904874754197063,1.0378222294224746,1.0507459220897,0.9999999999999999,31.847771581355186,35.56372992975734,0.9972580349389095,0.05236377623023842,0.9929499001837292,0.9991277023373257,0.029534685755468547,0.9967105508446469,0.9978648612179732,5,0.9974525984890632,0.050471789258324934,0.9996088561726822,0.019777356428950586,1.9837883983474025,0.9989459815546771,500.0,-0.310988264220303,-0.9526719048639343,0.7516796706395916,0.001996007984031936,500.0,0.0127776578211287,0.0057166800511945365,0.02440519939270759,0.47398579337995883,0.14331327175887967,1.0545587462055017,21.880171344839997,15.983032844356968,31.977158626945887,22.456694027016926,16.780833053558506,32.57548230085908,1.0909649054041575,0.0052342879876569265,1.0514670747542163,0.009829635474965603,1.03453429060963,0.007681261900313299,2.576691954532664,0.6658603115021473,0.8280147384652331
Qwen3-8B,prompt_running,18,19,0.5428571428571428,1,200,20,100,0.8104522378631617,0.7776537055990724,0.9981731230410067,0.04274198122447463,3.463327318124604,1.1571912893405047,1.1571912893405047,1.0,1.0,31.44123139072199,31.44123139072199,0.993475178818998,0.08077636523762377,0.9783153925184819,0.9962798779135639,0.06099280356268344,0.9921220463839947,0.9944401748347899,5,0.9961397376557172,0.06213100952248238,0.9984025886417361,0.03996762887968032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,prompt_running,18,19,0.5428571428571428,2,200,20,100,0.9539122593955242,0.9452994879158738,0.9995351415482252,0.021560576332157917,2.038189440854063,1.2908694394767293,1.1434053505249244,1.1289692136599727,0.9999999999999996,35.80825703301492,40.86616597895081,0.9942269407952066,0.07598065019985994,0.9698836808837312,0.9979821554435564,0.04492042471352637,0.9919309820866155,0.9960360630664019,5,0.9941371867126556,0.07656900996711663,0.9992342122752532,0.027672869832143832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
