model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Gemma4-E4B,non_thinking,18,100,10,10,10,64,0.36,0.36,0.32,0.31999999999999995,0.49,-51762656.84720327,1.7037553787231445,0.8182547688484192,6.300007662727165,802.7508034882126,4.52549131456673e-09,19.213539687883863,1.7130383666604756e-05,1,0.06806936075717557,17.130383666604757
Gemma4-E4B,native_thinking,18,67,10,3,10,64,0.44776119402985076,0.40428571428571425,0.44776119402985076,0.43047619047619046,0.5223880597014925,-354666701.8498856,1.2834898233413696,0.369588166475296,8.903636825390128,419504.6868994285,9.617421454300494e-35,78.32690206613665,1.788042796961963e-05,1,-2.53012718717452e-06,17.88042796961963
Gemma4-E4B,non_thinking,19,100,10,10,10,64,0.42,0.42000000000000004,0.31,0.31,0.49,219989374.89813918,1.6501103639602661,0.813003659248352,6.0967207964023515,379.1103431792863,5.403952727930575e-08,16.733550071499895,1.76468014344573e-05,1,0.08023298617130202,17.646801434457302
Gemma4-E4B,native_thinking,19,67,10,3,10,64,0.4925373134328358,0.4852380952380953,0.4626865671641791,0.45809523809523806,0.47761194029850745,48766378.71443472,1.3144903182983398,0.3465895354747772,8.7345944353377,655695.4661348476,1.0680540487928478e-34,78.22205481505613,1.753523801267147e-05,1,-8.199033863809693e-06,17.53523801267147
Gemma4-E4B,non_thinking,20,100,10,10,10,64,0.45,0.45000000000000007,0.33,0.32999999999999996,0.51,2034561364.341661,1.6376261711120605,0.8054115176200867,6.5563363638583025,480.27045522666776,6.72628987920231e-09,18.81724212625161,1.739483595266938e-05,1,0.10334593139574984,17.394835952669382
Gemma4-E4B,native_thinking,20,67,10,3,10,64,0.4925373134328358,0.46619047619047616,0.4626865671641791,0.46238095238095234,0.417910447761194,1294044464.2162123,1.3697313070297241,0.31008854508399963,8.7846276262305,688747.7425062606,1.4648945451855423e-34,77.90610990472791,1.771142444387078e-05,1,-1.1665090575150383e-05,17.711424443870783
Gemma4-E4B,non_thinking,21,100,10,10,10,64,0.43,0.43000000000000005,0.34,0.34,0.49,684245602.723485,1.5693328380584717,0.7881349921226501,6.7979354327533255,769.0215909523483,1.1179858002030034e-09,20.611737163364822,1.7173781644552946e-05,1,0.08104770331579379,17.173781644552946
Gemma4-E4B,native_thinking,21,67,10,3,10,64,0.4925373134328358,0.4471428571428572,0.5074626865671642,0.5052380952380953,0.40298507462686567,-109756372.98300216,1.263410210609436,0.2942328453063965,8.77767494492813,563031.2004401577,1.2307173226874521e-33,75.77771088023111,1.706841755285859e-05,1,-2.7221492850224986e-06,17.06841755285859
Gemma4-E4B,non_thinking,22,100,10,10,10,64,0.46,0.45999999999999996,0.43,0.43,0.41,-461258347.7473922,1.5226998329162598,0.7382339239120483,6.730470377726843,472.07863825628397,6.257531188625712e-09,18.889480108435965,1.737072053924203e-05,1,0.09842803488751933,17.37072053924203
Gemma4-E4B,native_thinking,22,67,10,3,10,64,0.6417910447761194,0.6338095238095238,0.6417910447761194,0.6395238095238095,0.2537313432835821,56416858847.28799,1.0771318674087524,0.2761100232601166,8.895538990419752,1230269.2941292236,6.549506804723834e-37,83.31625869095622,1.7955805910751223e-05,1,-7.853643508714824e-07,17.955805910751224
