model_label,mode,layer,n_confirmation,n_confirmation_seed_clusters,min_confirmation_per_class,max_confirmation_per_class,pca_components,logistic_accuracy,logistic_balanced_accuracy,ncc_accuracy,ncc_balanced_accuracy,class_balanced_snr,class_balanced_snr_db,class_balanced_signal_power,class_balanced_noise_power,nc4_probe_ncc_disagreement,nc1_trace_sigmaw_sigmab_pinv_over_c,nc2_etf_gram_relative_error,nc2_centered_centroid_norm_cv,pillai_trace_regularized,lawley_hotelling_trace_regularized,wilks_lambda_regularized,wilks_log_separation_regularized,covariance_ridge,covariance_ridge_attempts,covariance_min_eigenvalue_before_ridge,covariance_within_scale
Qwen3-8B,non_thinking,15,90,9,9,9,32,0.5555555555555556,0.5555555555555556,0.4666666666666667,0.4666666666666667,1.3461254008416386,1.290855192912028,1530.8155517578125,1137.2012969970704,0.4666666666666667,492972557.4558409,1.8845996856689453,0.7238773107528687,4.426706768049142,383.85154414138054,7.695248439522767e-07,14.077492598350737,3.553753925859928e-05,1,1.0373397782127913,35.53753925859928
Qwen3-8B,native_thinking,15,90,9,9,9,32,0.8222222222222222,0.8222222222222222,0.6888888888888889,0.6888888888888889,0.16547304351543743,-7.812727451270385,394.41436767578125,2383.5566162109376,0.3,-1447067046.332907,1.3125814199447632,0.5029736757278442,5.222043774295551,185.71282036544798,5.975551172996365e-07,14.330419310868606,7.448614054918289e-05,1,0.38830681605770256,74.48614054918289
Qwen3-8B,non_thinking,16,90,9,9,9,32,0.5666666666666667,0.5666666666666667,0.4666666666666667,0.4666666666666667,1.2132395601380694,0.8394656292246799,1495.7054443359375,1232.819546508789,0.37777777777777777,-24763377.370798793,1.907698154449463,0.7451351881027222,4.337552266937618,357.2689998265651,8.143184490417823e-07,14.020914332409477,3.852561219036579e-05,1,0.8742875022565401,38.52561219036579
Qwen3-8B,native_thinking,16,90,9,9,9,32,0.7555555555555555,0.7555555555555555,0.5888888888888889,0.5888888888888889,0.1732232479948456,-7.613938224899707,424.50872802734375,2450.6452392578126,0.43333333333333335,-932860968.2438164,1.4554122686386108,0.5367115139961243,4.869233735226835,187.18636544230336,1.3345719274564462e-06,13.526899971123093,7.658267296850681e-05,1,0.29476204042090354,76.58267296850681
Qwen3-8B,non_thinking,17,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.5111111111111111,0.5111111111111111,1.17574419079735,0.7031284162956698,1416.5390625,1204.8020935058594,0.4222222222222222,-1461722816.3111453,1.8824107646942139,0.7182583212852478,4.418020538399951,370.7556339770548,6.780264240799618e-07,14.2040795761962,3.765006789565086e-05,1,0.9648216895500508,37.650067895650864
Qwen3-8B,native_thinking,17,90,9,9,9,32,0.6777777777777778,0.6777777777777778,0.5555555555555556,0.5555555555555556,0.17983737918381873,-7.451200351496187,456.691650390625,2539.4701171875,0.4888888888888889,-548103702.5682838,1.4277621507644653,0.4993797242641449,4.942710473965552,116.37204970425118,4.560954959245845e-06,12.297978535476226,7.935843284428119e-05,1,0.2675472184131213,79.3584328442812
Qwen3-8B,non_thinking,18,90,9,9,9,32,0.4777777777777778,0.47777777777777775,0.5,0.5,1.1540839446213333,0.6223739925292158,1420.6519775390625,1230.97802734375,0.4777777777777778,-262264347.7912375,1.8591290712356567,0.7123557329177856,4.562724890032545,258.23565705800036,9.505683063981983e-07,13.866205813951181,3.846806302666664e-05,1,1.232798782903456,38.46806302666664
Qwen3-8B,native_thinking,18,90,9,9,9,32,0.7333333333333333,0.7333333333333332,0.5888888888888889,0.5888888888888889,0.18309184506696038,-7.3733099879656026,483.13006591796875,2638.7306640625,0.4888888888888889,12366031.321615124,1.3641465902328491,0.5289160013198853,5.099752980038745,191.91556294084282,1.104108824951185e-06,13.716472041642053,8.246033237874507e-05,1,0.26328060463724523,82.46033237874508
Qwen3-8B,non_thinking,19,90,9,9,9,32,0.4666666666666667,0.4666666666666667,0.4777777777777778,0.47777777777777775,1.315548600855594,1.1910689703860633,1442.4449462890625,1096.4588806152344,0.4,418030572.7954379,1.840998649597168,0.7205033302307129,4.84852942933365,448.91585952007455,2.3454393217866437e-07,15.265622922561304,3.42643409371376e-05,1,0.749522022755834,34.264340937137604
Qwen3-8B,native_thinking,19,90,9,9,9,32,0.7444444444444445,0.7444444444444445,0.6444444444444445,0.6444444444444445,0.19378410188992082,-7.126818554828512,485.3001403808594,2504.334130859375,0.36666666666666664,106681009.61094251,1.3695149421691895,0.5127519965171814,5.370207408128003,310.33516822846707,3.3966538007381743e-07,14.895304880209125,7.826044097542763e-05,1,0.3047650990591092,78.26044097542763
Qwen3-8B,non_thinking,20,90,9,9,9,32,0.4222222222222222,0.42222222222222217,0.4111111111111111,0.41111111111111115,0.9794723950561026,-0.09007799428047901,1304.033447265625,1331.3631439208984,0.4888888888888889,422648769.92590964,1.647517204284668,0.709538996219635,4.537204548195474,254.8080689871971,1.760451341783271e-06,13.249940337595365,4.1605097025632854e-05,1,1.114657502879914,41.60509702563286
Qwen3-8B,native_thinking,20,90,9,9,9,32,0.6666666666666666,0.6666666666666666,0.5444444444444444,0.5444444444444445,0.22255492988736938,-6.525627810751567,505.92999267578125,2273.2814453125,0.4888888888888889,217364002.72128543,1.4235543012619019,0.5534033179283142,4.97008906523482,313.89858050925903,1.3199455942785373e-06,13.53792003867107,7.104004873335361e-05,1,0.31147411070128195,71.04004873335361
