model,layer,head,discovery_seeds,first_span_mass_mean,ten_span_total_mass_mean,first_share_ratio_of_means,first_share_mean_of_rows,other_nine_span_mass_mean,first_minus_other_mean,span_1_mass,span_2_mass,span_3_mass,span_4_mass,span_5_mass,span_6_mass,span_7_mass,span_8_mass,span_9_mass,span_10_mass,ten_span_mass_profile,first_span_absolute_mass_rank
Qwen3-8B,5,20,20,0.002573237982505816,0.019735850294347303,0.13038394313534274,0.12870728220839123,0.0019069569235379428,0.0006662810589678735,0.002573237982505816,0.0012499496506279684,0.0017560418907805798,0.001579633190490881,0.0013784181421328868,0.0019330799358073137,0.002484904992851966,0.0026761684622300663,0.0010080766667897479,0.0030963393801300755,"[0.002573237982505816, 0.0012499496506279684, 0.0017560418907805798, 0.001579633190490881, 0.0013784181421328868, 0.0019330799358073137, 0.002484904992851966, 0.0026761684622300663, 0.0010080766667897479, 0.0030963393801300755]",558
Qwen3-8B,19,26,20,0.0025608353316783905,0.0435612557863351,0.05878699512794369,0.17862035726230582,0.004555602272739634,-0.001994766941061243,0.0025608353316783905,0.0026661277312086894,0.0025563758332282304,0.00036330670991446823,0.0021673534807632676,0.00025663875712780284,0.003828420245554298,0.008628270658664405,0.009345753127126955,0.011188173911068588,"[0.0025608353316783905, 0.0026661277312086894, 0.0025563758332282304, 0.00036330670991446823, 0.0021673534807632676, 0.00025663875712780284, 0.003828420245554298, 0.008628270658664405, 0.009345753127126955, 0.011188173911068588]",559
Qwen3-8B,33,8,20,0.002524126321077347,0.056211492329748584,0.04490409730220796,0.11932883048762281,0.00596526288985236,-0.0034411365687750132,0.002524126321077347,0.002426069742068648,0.003378345363307744,0.0010328862437745557,0.00305442112730816,0.001093705671519274,0.006144705042243004,0.011110450746491552,0.011754332142299973,0.013692449929658323,"[0.002524126321077347, 0.002426069742068648, 0.003378345363307744, 0.0010328862437745557, 0.00305442112730816, 0.001093705671519274, 0.006144705042243004, 0.011110450746491552, 0.011754332142299973, 0.013692449929658323]",560
Qwen3-8B,6,31,20,0.002516547879349673,0.029758342339709996,0.0845661310909631,0.07742738939165991,0.003026866051151147,-0.0005103181718014741,0.002516547879349673,0.0010715671104208012,0.002152187940373551,0.0019502007235132623,0.002011862829385791,0.002856111175788101,0.003465827211039141,0.004288382513914257,0.0039966713229659945,0.0054489836329594254,"[0.002516547879349673, 0.0010715671104208012, 0.002152187940373551, 0.0019502007235132623, 0.002011862829385791, 0.002856111175788101, 0.003465827211039141, 0.004288382513914257, 0.0039966713229659945, 0.0054489836329594254]",561
Qwen3-8B,2,26,20,0.002513511059805751,0.024143146548885854,0.10410867757921734,0.12012652186911717,0.0024032928321200114,0.00011021822768573965,0.002513511059805751,0.0018180454964749515,0.0024100415088469163,0.0015604088839609176,0.000873157152091153,0.0008943980326876044,0.00165638520848006,0.004145212203729898,0.0022616755217313767,0.006010311481077224,"[0.002513511059805751, 0.0018180454964749515, 0.0024100415088469163, 0.0015604088839609176, 0.000873157152091153, 0.0008943980326876044, 0.00165638520848006, 0.004145212203729898, 0.0022616755217313767, 0.006010311481077224]",562
Qwen3-8B,19,3,20,0.002504351397510618,0.1089684975304408,0.022982343101601608,0.023365122943360746,0.011829349570325574,-0.009324998172814956,0.002504351397510618,0.010091560147702693,0.013781917153391988,0.009190207440406084,0.011109084868803621,0.009081738837994634,0.013611714146099985,0.011211000458570198,0.01693436938803643,0.01145255369192455,"[0.002504351397510618, 0.010091560147702693, 0.013781917153391988, 0.009190207440406084, 0.011109084868803621, 0.009081738837994634, 0.013611714146099985, 0.011211000458570198, 0.01693436938803643, 0.01145255369192455]",563
Qwen3-8B,23,6,20,0.00249980102526024,0.03793679798109224,0.06589383285606087,0.12284057406522306,0.0039374441062035555,-0.0014376430809433156,0.00249980102526024,0.002490339637733996,0.0025234416592866183,0.0008892989819287323,0.002117107895901427,0.0010416153934784233,0.0041693817474879324,0.006549110775813461,0.00732055350090377,0.00833614736329764,"[0.00249980102526024, 0.002490339637733996, 0.0025234416592866183, 0.0008892989819287323, 0.002117107895901427, 0.0010416153934784233, 0.0041693817474879324, 0.006549110775813461, 0.00732055350090377, 0.00833614736329764]",564
Qwen3-8B,15,12,20,0.0024768458446487785,0.017272803559899328,0.1433957050492395,0.14714311414844178,0.0016439953016945058,0.0008328505429542727,0.0024768458446487785,0.0016250619199126958,0.001482827914878726,0.0023475759546272455,0.0018512558250222354,0.001138279036968015,0.0013100022333674133,0.0014738577796379105,0.0015639501973055304,0.0020031468535307794,"[0.0024768458446487785, 0.0016250619199126958, 0.001482827914878726, 0.0023475759546272455, 0.0018512558250222354, 0.001138279036968015, 0.0013100022333674133, 0.0014738577796379105, 0.0015639501973055304, 0.0020031468535307794]",565
Qwen3-8B,20,31,20,0.0024525102169718595,0.06008257322373538,0.04081899435031197,0.07155066888831457,0.006403340334084836,-0.003950830117112976,0.0024525102169718595,0.0022752520046196876,0.005349649442359805,0.0019505830336129294,0.004232588849845342,0.001990095137443859,0.005827259243233129,0.010176007961854338,0.011417667788919061,0.014410959544875368,"[0.0024525102169718595, 0.0022752520046196876, 0.005349649442359805, 0.0019505830336129294, 0.004232588849845342, 0.001990095137443859, 0.005827259243233129, 0.010176007961854338, 0.011417667788919061, 0.014410959544875368]",566
Qwen3-8B,20,14,20,0.0024497863836586476,0.05090289067593403,0.04812666532545003,0.10122430969428013,0.005383678254697265,-0.0029338918710386176,0.0024497863836586476,0.002115670498460531,0.004751553572714329,0.001719663618132472,0.004008880868786946,0.0015558674465864896,0.005179571127519012,0.007908926624804736,0.009737589233554899,0.01147538130171597,"[0.0024497863836586476, 0.002115670498460531, 0.004751553572714329, 0.001719663618132472, 0.004008880868786946, 0.0015558674465864896, 0.005179571127519012, 0.007908926624804736, 0.009737589233554899, 0.01147538130171597]",567
Qwen3-8B,25,6,20,0.002426749840378761,0.022189926140708853,0.10936268219148021,0.31984714022457517,0.002195908477814454,0.000230841362564307,0.002426749840378761,0.0007096581161022186,0.0011574217933230102,0.0001480107835959643,0.001312171560130082,0.00011846849229186773,0.0018507954519009218,0.004144279536558315,0.005053005495574326,0.005269365070853382,"[0.002426749840378761, 0.0007096581161022186, 0.0011574217933230102, 0.0001480107835959643, 0.001312171560130082, 0.00011846849229186773, 0.0018507954519009218, 0.004144279536558315, 0.005053005495574326, 0.005269365070853382]",568
Qwen3-8B,18,23,20,0.0024256878765299915,0.017217347532277924,0.14088627019826808,0.15284254405006065,0.0016435177395275483,0.0007821701370024432,0.0024256878765299915,0.0012504028098192066,0.0015185696305707098,0.0010910126205999405,0.0015067100728629157,0.0015982767319655978,0.001681754260789603,0.002017596596851945,0.0021425103652291,0.001984826567058917,"[0.0024256878765299915, 0.0012504028098192066, 0.0015185696305707098, 0.0010910126205999405, 0.0015067100728629157, 0.0015982767319655978, 0.001681754260789603, 0.002017596596851945, 0.0021425103652291, 0.001984826567058917]",569
Qwen3-8B,2,27,20,0.0024120529982610607,0.024771946786495393,0.0973703447310814,0.09962250111474899,0.0024844326431371477,-7.237964487608701e-05,0.0024120529982610607,0.0022011563676642256,0.003197700617602095,0.0019242140144342557,0.001717851561261341,0.0016418867831816896,0.0026970372535288336,0.0024863363592885434,0.001707784808240831,0.004785926023032516,"[0.0024120529982610607, 0.0022011563676642256, 0.003197700617602095, 0.0019242140144342557, 0.001717851561261341, 0.0016418867831816896, 0.0026970372535288336, 0.0024863363592885434, 0.001707784808240831, 0.004785926023032516]",570
Qwen3-8B,29,27,20,0.002409773552790284,0.0381252685763684,0.06320672988737869,0.25505620878154633,0.003968388335953124,-0.0015586147831628395,0.002409773552790284,0.0009579212928656489,0.0022741396991477814,0.00035953878832515327,0.0021120483241247713,0.0003943087556763203,0.003875295791658573,0.007650969924725359,0.008435748680494726,0.009655523766559782,"[0.002409773552790284, 0.0009579212928656489, 0.0022741396991477814, 0.00035953878832515327, 0.0021120483241247713, 0.0003943087556763203, 0.003875295791658573, 0.007650969924725359, 0.008435748680494726, 0.009655523766559782]",571
Qwen3-8B,6,11,20,0.0023398066150548402,0.016401899656193562,0.14265461099631224,0.1337088666182395,0.001562454782348747,0.0007773518327060932,0.0023398066150548402,0.0015427967067807914,0.002169241732917726,0.0014663882669992746,0.0012344418908469379,0.0012610715813934803,0.0013713339809328317,0.001440762757556513,0.0009931904496625066,0.002582865674048662,"[0.0023398066150548402, 0.0015427967067807914, 0.002169241732917726, 0.0014663882669992746, 0.0012344418908469379, 0.0012610715813934803, 0.0013713339809328317, 0.001440762757556513, 0.0009931904496625066, 0.002582865674048662]",572
Qwen3-8B,13,14,20,0.0022800348233431578,0.006527811406886031,0.3492801310004153,0.33684506235024503,0.000471975175949208,0.0018080596473939497,0.0022800348233431578,0.0016575592322624288,0.0005614948575384914,0.00027670381932694,0.00021243619121378288,0.00021744503919762792,0.00038102255457488353,0.000302863059550873,0.0002750404193648137,0.0003632114105130313,"[0.0022800348233431578, 0.0016575592322624288, 0.0005614948575384914, 0.00027670381932694, 0.00021243619121378288, 0.00021744503919762792, 0.00038102255457488353, 0.000302863059550873, 0.0002750404193648137, 0.0003632114105130313]",573
Qwen3-8B,1,20,20,0.0022638298687525094,0.04319014414213598,0.05241542749434665,0.0608456386599008,0.004547368252598163,-0.002283538383845654,0.0022638298687525094,0.002609491493785754,0.002584510447923094,0.0027171998750418424,0.0021060515427961946,0.0016073699574917556,0.0014096514554694296,0.00294660457293503,0.009974124236032366,0.014971310691908001,"[0.0022638298687525094, 0.002609491493785754, 0.002584510447923094, 0.0027171998750418424, 0.0021060515427961946, 0.0016073699574917556, 0.0014096514554694296, 0.00294660457293503, 0.009974124236032366, 0.014971310691908001]",574
Qwen3-8B,22,21,20,0.0022501020808704197,0.04422789437176106,0.05087517985724142,0.14409325548685975,0.004664199143432295,-0.002414097062561875,0.0022501020808704197,0.000675445950764697,0.0022690647856506985,0.0008301429988932796,0.002597834850894287,0.0014276600245466398,0.005579270522866863,0.008403737195840222,0.00962363296566764,0.010571002995766321,"[0.0022501020808704197, 0.000675445950764697, 0.0022690647856506985, 0.0008301429988932796, 0.002597834850894287, 0.0014276600245466398, 0.005579270522866863, 0.008403737195840222, 0.00962363296566764, 0.010571002995766321]",575
Qwen3-8B,3,3,20,0.00224365711073915,0.03709599915209765,0.06048245530575712,0.060628827756272485,0.0038724824490398327,-0.0016288253383006826,0.00224365711073915,0.001254863086342084,0.002600096540118102,0.0022101269199538364,0.0035398530435031715,0.004463059883073583,0.006090096736443229,0.006616809600382112,0.003147217247169465,0.004930218984372914,"[0.00224365711073915, 0.001254863086342084, 0.002600096540118102, 0.0022101269199538364, 0.0035398530435031715, 0.004463059883073583, 0.006090096736443229, 0.006616809600382112, 0.003147217247169465, 0.004930218984372914]",576
Qwen3-8B,25,17,20,0.002236903621815145,0.08398554084396892,0.026634389673943253,0.028669659716830914,0.009083181913572642,-0.006846278291757497,0.002236903621815145,0.011872136656893417,0.01253252318892919,0.003479270813295443,0.004145544536004309,0.002810793061507866,0.007528465058567235,0.010769817302934826,0.018050796794705094,0.010559289809316396,"[0.002236903621815145, 0.011872136656893417, 0.01253252318892919, 0.003479270813295443, 0.004145544536004309, 0.002810793061507866, 0.007528465058567235, 0.010769817302934826, 0.018050796794705094, 0.010559289809316396]",577
Qwen3-8B,31,20,20,0.0022358322217769454,0.030232807462198252,0.07395384052812594,0.16775171811718564,0.0031107750267134787,-0.0008749428049365333,0.0022358322217769454,0.0022214839244043107,0.002316385806989274,0.0009158904535070178,0.0019187232643162132,0.00036346982165014197,0.0029036106072453547,0.005198601194024377,0.005194937673513778,0.00696387249477084,"[0.0022358322217769454, 0.0022214839244043107, 0.002316385806989274, 0.0009158904535070178, 0.0019187232643162132, 0.00036346982165014197, 0.0029036106072453547, 0.005198601194024377, 0.005194937673513778, 0.00696387249477084]",578
Qwen3-8B,17,0,20,0.0021959716454148293,0.028544515801695522,0.07693147295510931,0.19775601083389108,0.0029276160173645222,-0.0007316443719496929,0.0021959716454148293,0.0016591726103797554,0.0020769020600710066,0.00047089468862395736,0.0012747402070090175,0.00029776662995573133,0.002762216067640111,0.004683838324854151,0.0050848286016844215,0.008038184966062544,"[0.0021959716454148293, 0.0016591726103797554, 0.0020769020600710066, 0.00047089468862395736, 0.0012747402070090175, 0.00029776662995573133, 0.002762216067640111, 0.004683838324854151, 0.0050848286016844215, 0.008038184966062544]",579
Qwen3-8B,8,4,20,0.0021710895636715575,0.015318389176947278,0.14173093127434322,0.14343450856277545,0.0014608110681417466,0.0007102784955298109,0.0021710895636715575,0.0009972142597689526,0.0006439953630433592,0.0007137193741073133,0.0006173594887968648,0.0007549824530556748,0.0016394300133924845,0.0021384984636824813,0.0028603050215679103,0.0027817951758606794,"[0.0021710895636715575, 0.0009972142597689526, 0.0006439953630433592, 0.0007137193741073133, 0.0006173594887968648, 0.0007549824530556748, 0.0016394300133924845, 0.0021384984636824813, 0.0028603050215679103, 0.0027817951758606794]",580
Qwen3-8B,5,18,20,0.0021613707106098445,0.015045303262649324,0.14365750379891307,0.15253809105151958,0.00143154806133772,0.0007298226492721245,0.0021613707106098445,0.0011793535549259105,0.001692672156491426,0.0017249073218385646,0.001040617723108994,0.0013570429991407451,0.0015819631821433866,0.0017376266139628171,0.0006582110626354165,0.001911537937792218,"[0.0021613707106098445, 0.0011793535549259105, 0.001692672156491426, 0.0017249073218385646, 0.001040617723108994, 0.0013570429991407451, 0.0015819631821433866, 0.0017376266139628171, 0.0006582110626354165, 0.001911537937792218]",581
Qwen3-8B,12,6,20,0.0021538494591368364,0.028853665341739543,0.07464734319286259,0.07705869924406898,0.002966646209178079,-0.0008127967500412424,0.0021538494591368364,0.004330403654603287,0.00468710781133268,0.003805846569593996,0.002650934498524293,0.0035120921980706043,0.0013940822886070237,0.0012317986722337082,0.0019202921030228026,0.003167258086614311,"[0.0021538494591368364, 0.004330403654603287, 0.00468710781133268, 0.003805846569593996, 0.002650934498524293, 0.0035120921980706043, 0.0013940822886070237, 0.0012317986722337082, 0.0019202921030228026, 0.003167258086614311]",582
Qwen3-8B,27,19,20,0.0021169378887861967,0.07970658649646795,0.026559133715756415,0.04391438861555294,0.008621072067520193,-0.006504134178733996,0.0021169378887861967,0.002477884688414633,0.00593741211341694,0.003944596427027136,0.005833764419367071,0.004422533536853734,0.008811404187144944,0.014042946975678205,0.015770641407289076,0.016348464852489995,"[0.0021169378887861967, 0.002477884688414633, 0.00593741211341694, 0.003944596427027136, 0.005833764419367071, 0.004422533536853734, 0.008811404187144944, 0.014042946975678205, 0.015770641407289076, 0.016348464852489995]",583
Qwen3-8B,26,5,20,0.0021096597192808986,0.04503857627096296,0.046841172478203484,0.13288277660632877,0.004769879616853561,-0.002660219897572662,0.0021096597192808986,0.0016231946530751884,0.0032414155051810668,0.0005931218569457996,0.003074531264428515,0.0006978777135373093,0.004861939692636952,0.008200275867420715,0.009918469104741234,0.010718090893715271,"[0.0021096597192808986, 0.0016231946530751884, 0.0032414155051810668, 0.0005931218569457996, 0.003074531264428515, 0.0006978777135373093, 0.004861939692636952, 0.008200275867420715, 0.009918469104741234, 0.010718090893715271]",584
