model_label,mode,layer,metric,quality_direction,quality_slope_per_index,quality_spearman,late_8_10_minus_early_1_3
Qwen3-8B,native_thinking,6,fisher_nearest,higher,-0.00575130785390318,-0.17575757575757575,-0.042630899587300014
Qwen3-8B,native_thinking,6,logistic_f1,higher,-0.0751079024224804,-0.7914706236904049,-0.5538461538461539
Qwen3-8B,native_thinking,6,logistic_precision,higher,-0.08221500721500719,-0.742387174159217,-0.6018518518518517
Qwen3-8B,native_thinking,6,logistic_recall,higher,-0.07744107744107737,-0.7902589723484118,-0.5925925925925926
Qwen3-8B,native_thinking,6,mean_bhattacharyya,higher,-0.07114377575691301,-0.4424242424242424,-0.5648080861126934
Qwen3-8B,native_thinking,6,min_bhattacharyya,higher,-0.07287874546917991,-0.43769199144964654,-0.5231297711531322
Qwen3-8B,native_thinking,6,nc2_class_cosine_deviation,lower,0.006452910761529025,0.6484848484848483,0.025169047791464838
Qwen3-8B,native_thinking,6,ncc_recall,higher,-0.050505050505050456,-0.7539731110566096,-0.37037037037037035
Qwen3-8B,native_thinking,6,silhouette_cosine,higher,-0.007869934313225021,-0.5515151515151515,-0.05979209144910176
Qwen3-8B,native_thinking,6,within_trace,lower,-16.27847197561566,-0.09090909090909088,-20.918212890625
Qwen3-8B,non_thinking,7,centroid_nearest_squared,higher,-362.60747033321456,-0.9207488243118473,-2299.101399739583
Qwen3-8B,non_thinking,7,class_nc1_ratio,lower,0.1576913091848762,-0.01818181818181818,0.5421984042685644
Qwen3-8B,non_thinking,7,fisher_nearest,higher,-0.7139199946462972,-0.8545454545454544,-4.42734298737976
Qwen3-8B,non_thinking,7,logistic_f1,higher,-0.05652825293490251,-0.6121212121212121,-0.3946974925235795
Qwen3-8B,non_thinking,7,logistic_precision,higher,-0.05981240981240976,-0.5167197121280549,-0.4060846560846561
Qwen3-8B,non_thinking,7,logistic_recall,higher,-0.05589225589225588,-0.5583242384172624,-0.40740740740740733
Qwen3-8B,non_thinking,7,mean_bhattacharyya,higher,-2.79010045865569,0.19999999999999998,-16.610197694213305
Qwen3-8B,non_thinking,7,min_bhattacharyya,higher,-2.0117897552071176,-0.9573348703109935,-12.530068238576254
Qwen3-8B,non_thinking,7,nc2_class_cosine_deviation,lower,-0.02904552454766469,-0.8787878787878788,-0.19220791419837702
Qwen3-8B,non_thinking,7,ncc_recall,higher,-0.07811447811447805,-0.6074076879484503,-0.5185185185185184
Qwen3-8B,non_thinking,7,silhouette_cosine,higher,-0.06203247511928724,-0.16363636363636364,-0.388859860599041
Qwen3-8B,non_thinking,7,within_trace,lower,-5.008752256451146,0.16363636363636364,-27.446014404296875
Qwen3-8B,native_thinking,7,centroid_nearest_squared,higher,-14.585439231178963,-0.20122325299530439,-102.6664326985677
Qwen3-8B,native_thinking,7,class_nc1_ratio,lower,-0.3887827182948901,-0.406060606060606,-8.67700594696463
Qwen3-8B,native_thinking,7,fisher_nearest,higher,-0.008212716459654016,-0.3939393939393939,-0.05726688692965841
Qwen3-8B,native_thinking,7,logistic_f1,higher,-0.07274755038492148,-0.6363636363636362,-0.5591029341029341
Qwen3-8B,native_thinking,7,logistic_precision,higher,-0.07293169793169794,-0.5531940447488588,-0.5542328042328042
Qwen3-8B,native_thinking,7,logistic_recall,higher,-0.06666666666666662,-0.726239796778063,-0.5185185185185185
Qwen3-8B,native_thinking,7,mean_bhattacharyya,higher,-0.09556651902118518,-0.4666666666666666,-0.7029734033125419
Qwen3-8B,native_thinking,7,min_bhattacharyya,higher,-0.07230471968650815,-0.3404271044608362,-0.5202132165431976
Qwen3-8B,native_thinking,7,nc2_class_cosine_deviation,lower,-0.0006097094154106068,-0.05454545454545454,-0.017397789637186384
Qwen3-8B,native_thinking,7,ncc_recall,higher,-0.058585858585858554,-0.557509441213279,-0.4814814814814815
Qwen3-8B,native_thinking,7,silhouette_cosine,higher,-0.009556228802962728,-0.6,-0.06791483486692113
Qwen3-8B,native_thinking,7,within_trace,lower,-22.044114731297462,-0.13939393939393938,-82.84187825520826
Qwen3-8B,non_thinking,8,centroid_nearest_squared,higher,-421.89434259588023,-0.9207488243118473,-2685.465657552083
Qwen3-8B,non_thinking,8,class_nc1_ratio,lower,0.13296145842184676,-0.05454545454545454,0.526045184233447
Qwen3-8B,non_thinking,8,fisher_nearest,higher,-0.7212200675717519,-0.7939393939393938,-4.484874872411822
Qwen3-8B,non_thinking,8,logistic_f1,higher,-0.06093275007132248,-0.6969696969696969,-0.41035602646855845
