model_label,layer,metric,primary_layer,estimand,mean,ci95_low,ci95_high,p_value,seed_count,holm_p_primary_family
Gemma4-E4B,22,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.32,-0.44000000000000006,-0.19999999999999998,0.0078125,10,
Gemma4-E4B,22,nearest_centroid_accuracy,False,specificity,0.14,0.06000000000000001,0.22000000000000003,0.03125,10,
Gemma4-E4B,22,normalized_noise,False,needle_only_improvement,-1.03500197088735,-1.1533114378569869,-0.9024150502999041,0.001953125,10,
Gemma4-E4B,22,normalized_noise,False,matched_nonneedle_improvement,-1.7794293282057037,-1.867624097630214,-1.6723494064525322,0.001953125,10,
Gemma4-E4B,22,normalized_noise,False,specificity,0.7444273573183539,0.6831307951495498,0.8091609899483735,0.001953125,10,
Gemma4-E4B,23,continuous_absolute_error,False,needle_only_improvement,-4.7554663829954755,-5.038096966360957,-4.4922400305562125,0.001953125,10,
Gemma4-E4B,23,continuous_absolute_error,False,matched_nonneedle_improvement,-2.9505842779117515,-3.3584645761004803,-2.5424109199819225,0.001953125,10,
Gemma4-E4B,23,continuous_absolute_error,False,specificity,-1.8048821050837247,-2.0811922343964717,-1.552017145325329,0.001953125,10,
Gemma4-E4B,23,nearest_centroid_accuracy,False,needle_only_improvement,-0.15999999999999998,-0.26,-0.08,0.03125,10,
Gemma4-E4B,23,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.18,-0.26000000000000006,-0.1,0.015625,10,
Gemma4-E4B,23,nearest_centroid_accuracy,False,specificity,0.02,0.0,0.06000000000000001,1.0,10,
Gemma4-E4B,23,normalized_noise,False,needle_only_improvement,-1.3739232587986379,-1.481356507389413,-1.250361715642944,0.001953125,10,
Gemma4-E4B,23,normalized_noise,False,matched_nonneedle_improvement,-2.5692829711090406,-2.7010871877469844,-2.3969571349975696,0.001953125,10,
Gemma4-E4B,23,normalized_noise,False,specificity,1.1953597123104025,1.111916620464954,1.2780770604291964,0.001953125,10,
Gemma4-E4B,24,continuous_absolute_error,False,needle_only_improvement,-5.786315668377982,-6.168459098414884,-5.394562112218927,0.001953125,10,
Gemma4-E4B,24,continuous_absolute_error,False,matched_nonneedle_improvement,-2.1071448040306704,-2.520700966904852,-1.6945950894835813,0.001953125,10,
Gemma4-E4B,24,continuous_absolute_error,False,specificity,-3.679170864347313,-3.841413553483148,-3.501415284222319,0.001953125,10,
Gemma4-E4B,24,nearest_centroid_accuracy,False,needle_only_improvement,-0.2800000000000001,-0.38,-0.18,0.00390625,10,
Gemma4-E4B,24,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.08,-0.18,0.02,0.3125,10,
Gemma4-E4B,24,nearest_centroid_accuracy,False,specificity,-0.2,-0.2,-0.2,0.001953125,10,
Gemma4-E4B,24,normalized_noise,False,needle_only_improvement,-1.5381791498487085,-1.6765616241196786,-1.3757696749784523,0.001953125,10,
Gemma4-E4B,24,normalized_noise,False,matched_nonneedle_improvement,-2.198577202260155,-2.3444106325360723,-2.0104517988806996,0.001953125,10,
Gemma4-E4B,24,normalized_noise,False,specificity,0.6603980524114463,0.5839424372608351,0.7462160743716094,0.001953125,10,
Gemma4-E4B,25,continuous_absolute_error,False,needle_only_improvement,-6.291886222063896,-6.716021646858346,-5.862642019983118,0.001953125,10,
Gemma4-E4B,25,continuous_absolute_error,False,matched_nonneedle_improvement,-1.9842245425239557,-2.3378048465897967,-1.6267613123093905,0.001953125,10,
Gemma4-E4B,25,continuous_absolute_error,False,specificity,-4.30766167953994,-4.522588393851227,-4.0698578190409895,0.001953125,10,
Gemma4-E4B,25,nearest_centroid_accuracy,False,needle_only_improvement,-0.16,-0.2,-0.1,0.0078125,10,
Gemma4-E4B,25,nearest_centroid_accuracy,False,matched_nonneedle_improvement,0.0,-0.06000000000000001,0.06000000000000001,1.0,10,
Gemma4-E4B,25,nearest_centroid_accuracy,False,specificity,-0.16,-0.2,-0.1,0.0078125,10,
Gemma4-E4B,25,normalized_noise,False,needle_only_improvement,-1.4898804326584227,-1.6378148900142824,-1.3221520740850063,0.001953125,10,
Gemma4-E4B,25,normalized_noise,False,matched_nonneedle_improvement,-1.7422437416111038,-1.8771714611186434,-1.5779073905873329,0.001953125,10,
Gemma4-E4B,25,normalized_noise,False,specificity,0.2523633089526812,0.187903274839692,0.3288792668983854,0.001953125,10,
Gemma4-E4B,26,continuous_absolute_error,False,needle_only_improvement,-6.6624458975496434,-7.156598266731377,-6.156840425003474,0.001953125,10,
Gemma4-E4B,26,continuous_absolute_error,False,matched_nonneedle_improvement,-1.716969107561514,-2.130228161340133,-1.2665156905015518,0.001953125,10,
Gemma4-E4B,26,continuous_absolute_error,False,specificity,-4.945476789988129,-5.184306126063643,-4.670578925472063,0.001953125,10,
Gemma4-E4B,26,nearest_centroid_accuracy,False,needle_only_improvement,-0.18,-0.24000000000000005,-0.12,0.0078125,10,
Gemma4-E4B,26,nearest_centroid_accuracy,False,matched_nonneedle_improvement,0.02,-0.04,0.08,1.0,10,
Gemma4-E4B,26,nearest_centroid_accuracy,False,specificity,-0.2,-0.2,-0.2,0.001953125,10,
Gemma4-E4B,26,normalized_noise,False,needle_only_improvement,-1.5461499000267822,-1.6935435434275328,-1.3713643865673166,0.001953125,10,
Gemma4-E4B,26,normalized_noise,False,matched_nonneedle_improvement,-1.5296253938971005,-1.6648001774797305,-1.3623641606564485,0.001953125,10,
Gemma4-E4B,26,normalized_noise,False,specificity,-0.016524506129681614,-0.08594582248659925,0.05680447797111583,0.666015625,10,
Gemma4-E4B,27,continuous_absolute_error,False,needle_only_improvement,-6.122364281337264,-6.599853324435162,-5.647377998054661,0.001953125,10,
Gemma4-E4B,27,continuous_absolute_error,False,matched_nonneedle_improvement,-1.3867020749569203,-1.821903992641199,-0.9023321665000157,0.00390625,10,
Gemma4-E4B,27,continuous_absolute_error,False,specificity,-4.7356622063803435,-4.974344300031405,-4.448420832858218,0.001953125,10,
Gemma4-E4B,27,nearest_centroid_accuracy,False,needle_only_improvement,-0.18,-0.24000000000000005,-0.12,0.0078125,10,
Gemma4-E4B,27,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.04,-0.12,0.04,0.625,10,
Gemma4-E4B,27,nearest_centroid_accuracy,False,specificity,-0.14,-0.2,-0.08,0.015625,10,
Gemma4-E4B,27,normalized_noise,False,needle_only_improvement,-1.4024361769457108,-1.5307691796129559,-1.2591616989895535,0.001953125,10,
Gemma4-E4B,27,normalized_noise,False,matched_nonneedle_improvement,-1.2756758867674851,-1.418505922132872,-1.117556873303677,0.001953125,10,
Gemma4-E4B,27,normalized_noise,False,specificity,-0.1267602901782258,-0.18520206338334746,-0.06350493613764614,0.009765625,10,
Gemma4-E4B,28,continuous_absolute_error,False,needle_only_improvement,-6.124616052517358,-6.608667801639621,-5.611378045771,0.001953125,10,
Gemma4-E4B,28,continuous_absolute_error,False,matched_nonneedle_improvement,-1.163494431819743,-1.6746045529623317,-0.5739339014696142,0.009765625,10,
Gemma4-E4B,28,continuous_absolute_error,False,specificity,-4.9611216206976145,-5.172832543947879,-4.706438433480053,0.001953125,10,
Gemma4-E4B,28,nearest_centroid_accuracy,False,needle_only_improvement,-0.18,-0.2,-0.13999999999999999,0.00390625,10,
Gemma4-E4B,28,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.06000000000000001,-0.12,0.0,0.25,10,
Gemma4-E4B,28,nearest_centroid_accuracy,False,specificity,-0.12,-0.18,-0.06000000000000001,0.03125,10,
Gemma4-E4B,28,normalized_noise,False,needle_only_improvement,-1.3538547295999939,-1.4894737226074042,-1.213505471553671,0.001953125,10,
Gemma4-E4B,28,normalized_noise,False,matched_nonneedle_improvement,-1.1486937582354693,-1.2846014934102192,-1.007713169496489,0.001953125,10,
Gemma4-E4B,28,normalized_noise,False,specificity,-0.20516097136452469,-0.2685258761305744,-0.14335469291711048,0.001953125,10,
Gemma4-E4B,29,continuous_absolute_error,False,needle_only_improvement,-6.255986911265316,-6.757539798057861,-5.700400313700922,0.001953125,10,
Gemma4-E4B,29,continuous_absolute_error,False,matched_nonneedle_improvement,-1.7586021430196024,-2.269944849098593,-1.1645600710554402,0.00390625,10,
Gemma4-E4B,29,continuous_absolute_error,False,specificity,-4.497384768245713,-4.644043994511685,-4.3090363274831915,0.001953125,10,
Gemma4-E4B,29,nearest_centroid_accuracy,False,needle_only_improvement,-0.26000000000000006,-0.36000000000000004,-0.18,0.00390625,10,
Gemma4-E4B,29,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.14,-0.22000000000000003,-0.06000000000000001,0.03125,10,
Gemma4-E4B,29,nearest_centroid_accuracy,False,specificity,-0.12,-0.18,-0.06000000000000001,0.03125,10,
Gemma4-E4B,29,normalized_noise,False,needle_only_improvement,-1.2540853893415116,-1.3560968783153837,-1.1477407567852933,0.001953125,10,
Gemma4-E4B,29,normalized_noise,False,matched_nonneedle_improvement,-1.5468571244493605,-1.6785617658735097,-1.4038616294037254,0.001953125,10,
Gemma4-E4B,29,normalized_noise,False,specificity,0.292771735107849,0.23131144862304165,0.35262896541599503,0.001953125,10,
Gemma4-E4B,30,continuous_absolute_error,False,needle_only_improvement,-5.7368926912444325,-6.221927581900017,-5.191654830982578,0.001953125,10,
Gemma4-E4B,30,continuous_absolute_error,False,matched_nonneedle_improvement,-1.4452103640266756,-1.9736527922030853,-0.8339878381630065,0.005859375,10,
Gemma4-E4B,30,continuous_absolute_error,False,specificity,-4.291682327217757,-4.456776560394094,-4.080007795244063,0.001953125,10,
Gemma4-E4B,30,nearest_centroid_accuracy,False,needle_only_improvement,-0.22000000000000003,-0.32000000000000006,-0.14,0.00390625,10,
Gemma4-E4B,30,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.019999999999999997,-0.12,0.06000000000000001,1.0,10,
Gemma4-E4B,30,nearest_centroid_accuracy,False,specificity,-0.2,-0.2,-0.2,0.001953125,10,
Gemma4-E4B,30,normalized_noise,False,needle_only_improvement,-1.2009097454052942,-1.3131080886995259,-1.0893121465612903,0.001953125,10,
Gemma4-E4B,30,normalized_noise,False,matched_nonneedle_improvement,-1.356594139945875,-1.5097783402598446,-1.197477846811629,0.001953125,10,
Gemma4-E4B,30,normalized_noise,False,specificity,0.15568439454058058,0.0959158042343019,0.2137614180689773,0.00390625,10,
Gemma4-E4B,31,continuous_absolute_error,False,needle_only_improvement,-5.7529911073392315,-6.2679650452270845,-5.1486993719036755,0.001953125,10,
Gemma4-E4B,31,continuous_absolute_error,False,matched_nonneedle_improvement,-1.3160097714239547,-1.8517754461897564,-0.6890445999664834,0.0078125,10,
Gemma4-E4B,31,continuous_absolute_error,False,specificity,-4.436981335915275,-4.64877341578565,-4.204736680945862,0.001953125,10,
Gemma4-E4B,31,nearest_centroid_accuracy,False,needle_only_improvement,-0.22000000000000003,-0.32000000000000006,-0.14,0.00390625,10,
Gemma4-E4B,31,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.019999999999999997,-0.12,0.06000000000000001,1.0,10,
Gemma4-E4B,31,nearest_centroid_accuracy,False,specificity,-0.2,-0.2,-0.2,0.001953125,10,
Gemma4-E4B,31,normalized_noise,False,needle_only_improvement,-1.2686823308317656,-1.380711561030507,-1.1604730404846313,0.001953125,10,
Gemma4-E4B,31,normalized_noise,False,matched_nonneedle_improvement,-1.2735038700682548,-1.4243631335760756,-1.1235821239674209,0.001953125,10,
Gemma4-E4B,31,normalized_noise,False,specificity,0.004821539236489203,-0.05457589942588114,0.06364922527616691,0.87109375,10,
Gemma4-E4B,32,continuous_absolute_error,False,needle_only_improvement,-4.739916623491357,-5.247968479290006,-4.146857247009166,0.001953125,10,
Gemma4-E4B,32,continuous_absolute_error,False,matched_nonneedle_improvement,-1.0950041861279907,-1.6560898973718092,-0.44918136080056886,0.015625,10,
Gemma4-E4B,32,continuous_absolute_error,False,specificity,-3.6449124373633675,-3.900338470842397,-3.4157706101767014,0.001953125,10,
Gemma4-E4B,32,nearest_centroid_accuracy,False,needle_only_improvement,-0.2,-0.30000000000000004,-0.12,0.0078125,10,
Gemma4-E4B,32,nearest_centroid_accuracy,False,matched_nonneedle_improvement,5.551115123125783e-18,-0.1,0.08,1.0,10,
Gemma4-E4B,32,nearest_centroid_accuracy,False,specificity,-0.2,-0.2,-0.2,0.001953125,10,
Gemma4-E4B,32,normalized_noise,False,needle_only_improvement,-1.1026080987995903,-1.2278241031550532,-0.9826190990336271,0.001953125,10,
Gemma4-E4B,32,normalized_noise,False,matched_nonneedle_improvement,-1.1283149523522316,-1.295853661149924,-0.9680540724904614,0.001953125,10,
Gemma4-E4B,32,normalized_noise,False,specificity,0.02570685355264133,-0.032199271455554866,0.08659255430234797,0.4375,10,
Gemma4-E4B,33,continuous_absolute_error,False,needle_only_improvement,-4.616545160101852,-5.170712216922738,-3.9633068047794326,0.001953125,10,
Gemma4-E4B,33,continuous_absolute_error,False,matched_nonneedle_improvement,-1.0509217916148104,-1.6781897108412995,-0.31066880921117584,0.025390625,10,
Gemma4-E4B,33,continuous_absolute_error,False,specificity,-3.5656233684870413,-3.9848014016302282,-3.1916292527188332,0.001953125,10,
Gemma4-E4B,33,nearest_centroid_accuracy,False,needle_only_improvement,-0.22000000000000003,-0.32000000000000006,-0.12,0.0078125,10,
Gemma4-E4B,33,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.019999999999999997,-0.12,0.08,1.0,10,
Gemma4-E4B,33,nearest_centroid_accuracy,False,specificity,-0.2,-0.2,-0.2,0.001953125,10,
Gemma4-E4B,33,normalized_noise,False,needle_only_improvement,-1.1196492897540167,-1.2553192229935286,-0.9884691931769091,0.001953125,10,
Gemma4-E4B,33,normalized_noise,False,matched_nonneedle_improvement,-1.0880871465430813,-1.2708191284306973,-0.908948335452166,0.001953125,10,
Gemma4-E4B,33,normalized_noise,False,specificity,-0.03156214321093551,-0.11412083168993145,0.048299162702305685,0.521484375,10,
Gemma4-E4B,34,continuous_absolute_error,False,needle_only_improvement,-4.528172842453006,-4.954516113668477,-3.9647212564231014,0.001953125,10,
Gemma4-E4B,34,continuous_absolute_error,False,matched_nonneedle_improvement,-1.0749029803360186,-1.6245309412700921,-0.3970018899920807,0.015625,10,
Gemma4-E4B,34,continuous_absolute_error,False,specificity,-3.4532698621169873,-3.793770274156427,-3.1386390281108243,0.001953125,10,
Gemma4-E4B,34,nearest_centroid_accuracy,False,needle_only_improvement,-0.22000000000000003,-0.32000000000000006,-0.12,0.0078125,10,
Gemma4-E4B,34,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.019999999999999997,-0.12,0.08,1.0,10,
Gemma4-E4B,34,nearest_centroid_accuracy,False,specificity,-0.2,-0.2,-0.2,0.001953125,10,
Gemma4-E4B,34,normalized_noise,False,needle_only_improvement,-1.074532499143818,-1.2139091712267471,-0.9426352474309283,0.001953125,10,
Gemma4-E4B,34,normalized_noise,False,matched_nonneedle_improvement,-0.9751425162920679,-1.1587057132366307,-0.7965904449169785,0.001953125,10,
Gemma4-E4B,34,normalized_noise,False,specificity,-0.0993899828517502,-0.1690038232287837,-0.029193018634694482,0.037109375,10,
Gemma4-E4B,35,continuous_absolute_error,False,needle_only_improvement,-3.9356358674507006,-4.374472279411208,-3.4146361716799576,0.001953125,10,
Gemma4-E4B,35,continuous_absolute_error,False,matched_nonneedle_improvement,-0.9737583233049589,-1.5268300754628221,-0.3345244164748389,0.021484375,10,
Gemma4-E4B,35,continuous_absolute_error,False,specificity,-2.9618775441457412,-3.307365927404765,-2.658359723926776,0.001953125,10,
Gemma4-E4B,35,nearest_centroid_accuracy,False,needle_only_improvement,-0.2,-0.32,-0.1,0.015625,10,
Gemma4-E4B,35,nearest_centroid_accuracy,False,matched_nonneedle_improvement,5.551115123125783e-18,-0.12,0.12,1.0,10,
Gemma4-E4B,35,nearest_centroid_accuracy,False,specificity,-0.2,-0.26,-0.14,0.00390625,10,
Gemma4-E4B,35,normalized_noise,False,needle_only_improvement,-1.2046052093906412,-1.3286060041684344,-1.0833120091296753,0.001953125,10,
Gemma4-E4B,35,normalized_noise,False,matched_nonneedle_improvement,-1.283589742738659,-1.4547727361853586,-1.1173820789663096,0.001953125,10,
Gemma4-E4B,35,normalized_noise,False,specificity,0.07898453334801792,0.013365822621627799,0.14143974616452648,0.048828125,10,
Gemma4-E4B,36,continuous_absolute_error,False,needle_only_improvement,-3.249106064511529,-3.6679165108598406,-2.76076970368347,0.001953125,10,
Gemma4-E4B,36,continuous_absolute_error,False,matched_nonneedle_improvement,-0.9105139895093499,-1.3906690528921604,-0.363641266764834,0.015625,10,
Gemma4-E4B,36,continuous_absolute_error,False,specificity,-2.3385920750021794,-2.5494649157947618,-2.1496600169766173,0.001953125,10,
Gemma4-E4B,36,nearest_centroid_accuracy,False,needle_only_improvement,-0.16,-0.28,-0.06000000000000001,0.03125,10,
Gemma4-E4B,36,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.019999999999999997,-0.12,0.08,1.0,10,
Gemma4-E4B,36,nearest_centroid_accuracy,False,specificity,-0.14,-0.2,-0.08,0.015625,10,
Gemma4-E4B,36,normalized_noise,False,needle_only_improvement,-1.1591637340349585,-1.2878641698904818,-1.0352058844498566,0.001953125,10,
Gemma4-E4B,36,normalized_noise,False,matched_nonneedle_improvement,-1.2018190559710527,-1.3795285514508122,-1.0299032267431671,0.001953125,10,
Gemma4-E4B,36,normalized_noise,False,specificity,0.04265532193609398,-0.0400090393986845,0.1229933171614004,0.33984375,10,
Gemma4-E4B,37,continuous_absolute_error,False,needle_only_improvement,-2.7556527771037644,-3.220604829572629,-2.2278373573643475,0.001953125,10,
Gemma4-E4B,37,continuous_absolute_error,False,matched_nonneedle_improvement,-0.6016925948430757,-1.1162494059520391,-0.035748394792684615,0.0703125,10,
Gemma4-E4B,37,continuous_absolute_error,False,specificity,-2.1539601822606884,-2.3735678629141237,-1.9252069964127543,0.001953125,10,
Gemma4-E4B,37,nearest_centroid_accuracy,False,needle_only_improvement,-0.08,-0.18,0.02,0.3125,10,
Gemma4-E4B,37,nearest_centroid_accuracy,False,matched_nonneedle_improvement,0.02000000000000001,-0.13999999999999999,0.16,1.0,10,
Gemma4-E4B,37,nearest_centroid_accuracy,False,specificity,-0.10000000000000002,-0.22000000000000003,0.020000000000000007,0.28125,10,
Gemma4-E4B,37,normalized_noise,False,needle_only_improvement,-1.0822394906707522,-1.2025721726885965,-0.9647772306136698,0.001953125,10,
Gemma4-E4B,37,normalized_noise,False,matched_nonneedle_improvement,-1.133345898556619,-1.310514459165726,-0.9580719227670056,0.001953125,10,
Gemma4-E4B,37,normalized_noise,False,specificity,0.05110640788586651,-0.05823227317605295,0.15960830310088997,0.404296875,10,
Gemma4-E4B,38,continuous_absolute_error,False,needle_only_improvement,-2.5869442004359255,-2.9966667189251375,-2.130875044314184,0.001953125,10,
Gemma4-E4B,38,continuous_absolute_error,False,matched_nonneedle_improvement,-0.6170424231294318,-1.10574858021093,-0.08125681436695936,0.056640625,10,
Gemma4-E4B,38,continuous_absolute_error,False,specificity,-1.9699017773064942,-2.1661780214513913,-1.7675697992579393,0.001953125,10,
Gemma4-E4B,38,nearest_centroid_accuracy,False,needle_only_improvement,-0.019999999999999997,-0.12,0.08,1.0,10,
Gemma4-E4B,38,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.019999999999999997,-0.18,0.1,1.0,10,
Gemma4-E4B,38,nearest_centroid_accuracy,False,specificity,0.0,-0.1,0.1,1.0,10,
Gemma4-E4B,38,normalized_noise,False,needle_only_improvement,-1.018017141014854,-1.1342896036528982,-0.905784502101027,0.001953125,10,
Gemma4-E4B,38,normalized_noise,False,matched_nonneedle_improvement,-1.0249301549339573,-1.2017826052866354,-0.8504825228336823,0.001953125,10,
Gemma4-E4B,38,normalized_noise,False,specificity,0.006913013919103328,-0.10746018547591984,0.12059850931546881,0.908203125,10,
Gemma4-E4B,39,continuous_absolute_error,False,needle_only_improvement,-2.765151486985053,-3.094824776816806,-2.3816302067875847,0.001953125,10,
Gemma4-E4B,39,continuous_absolute_error,False,matched_nonneedle_improvement,-0.8764306303273892,-1.355875525924985,-0.3338111180349475,0.015625,10,
Gemma4-E4B,39,continuous_absolute_error,False,specificity,-1.8887208566576636,-2.151254917805939,-1.6232547498256102,0.001953125,10,
Gemma4-E4B,39,nearest_centroid_accuracy,False,needle_only_improvement,5.551115123125783e-18,-0.12,0.1,1.0,10,
Gemma4-E4B,39,nearest_centroid_accuracy,False,matched_nonneedle_improvement,5.551115123125783e-18,-0.12,0.1,1.0,10,
Gemma4-E4B,39,nearest_centroid_accuracy,False,specificity,0.0,-0.1,0.1,1.0,10,
Gemma4-E4B,39,normalized_noise,False,needle_only_improvement,-0.9642727909214648,-1.0794696897119047,-0.8519640577406148,0.001953125,10,
Gemma4-E4B,39,normalized_noise,False,matched_nonneedle_improvement,-0.9791944957621752,-1.1477059056525674,-0.8140902850521,0.001953125,10,
Gemma4-E4B,39,normalized_noise,False,specificity,0.01492170484071038,-0.09388970341541203,0.12281416186357301,0.791015625,10,
Gemma4-E4B,40,continuous_absolute_error,False,needle_only_improvement,-3.304408469937028,-3.621119917542136,-2.9436712333957487,0.001953125,10,
Gemma4-E4B,40,continuous_absolute_error,False,matched_nonneedle_improvement,-1.5539556978938491,-2.02591425571408,-1.018796531839016,0.00390625,10,
Gemma4-E4B,40,continuous_absolute_error,False,specificity,-1.7504527720431793,-2.0366284992474757,-1.4825635425274115,0.001953125,10,
Gemma4-E4B,40,nearest_centroid_accuracy,False,needle_only_improvement,-0.12,-0.26,0.0,0.1875,10,
Gemma4-E4B,40,nearest_centroid_accuracy,False,matched_nonneedle_improvement,0.020000000000000007,-0.09999999999999998,0.12,1.0,10,
Gemma4-E4B,40,nearest_centroid_accuracy,False,specificity,-0.13999999999999999,-0.2,-0.08,0.015625,10,
Gemma4-E4B,40,normalized_noise,False,needle_only_improvement,-0.9743975594362378,-1.0831344617917475,-0.8637590466632086,0.001953125,10,
Gemma4-E4B,40,normalized_noise,False,matched_nonneedle_improvement,-1.0934881945786932,-1.2472935217847494,-0.9393495960781909,0.001953125,10,
Gemma4-E4B,40,normalized_noise,False,specificity,0.1190906351424553,0.005098735823480282,0.23540741924704112,0.0859375,10,
Gemma4-E4B,41,continuous_absolute_error,False,needle_only_improvement,-4.3480016592913975,-5.137546192796387,-3.3816863562823705,0.001953125,10,
Gemma4-E4B,41,continuous_absolute_error,False,matched_nonneedle_improvement,-2.692534613080468,-3.90690357642868,-1.4141338359583582,0.005859375,10,
Gemma4-E4B,41,continuous_absolute_error,False,specificity,-1.6554670462109289,-2.749067160976159,-0.5098708671955745,0.02734375,10,
Gemma4-E4B,41,nearest_centroid_accuracy,False,needle_only_improvement,-0.24,-0.4,-0.08,0.046875,10,
Gemma4-E4B,41,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.13999999999999999,-0.27999999999999997,-0.02,0.125,10,
Gemma4-E4B,41,nearest_centroid_accuracy,False,specificity,-0.1,-0.2,0.0,0.1875,10,
Gemma4-E4B,41,normalized_noise,False,needle_only_improvement,-1.1875390966409065,-1.3320395481727803,-1.0570663698355574,0.001953125,10,
Gemma4-E4B,41,normalized_noise,False,matched_nonneedle_improvement,-1.233868457750235,-1.411089235186271,-1.044619024459568,0.001953125,10,
Gemma4-E4B,41,normalized_noise,False,specificity,0.04632936110932899,-0.10315320819689647,0.19694214268865107,0.572265625,10,
Qwen3-8B,0,continuous_absolute_error,False,needle_only_improvement,-20.92175271054635,-21.480275904990165,-20.41611104315826,0.001953125,10,
Qwen3-8B,0,continuous_absolute_error,False,matched_nonneedle_improvement,-42.41473731075716,-42.99268881430985,-41.6422840962772,0.001953125,10,
Qwen3-8B,0,continuous_absolute_error,False,specificity,21.492984600210807,20.567597234771277,22.286368231521703,0.001953125,10,
Qwen3-8B,0,nearest_centroid_accuracy,False,needle_only_improvement,-0.26,-0.36000000000000004,-0.16,0.00390625,10,
Qwen3-8B,0,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.06,-0.15999999999999998,0.04,0.5,10,
Qwen3-8B,0,nearest_centroid_accuracy,False,specificity,-0.2,-0.2,-0.2,0.001953125,10,
Qwen3-8B,0,normalized_noise,False,needle_only_improvement,-6.008371453727331,-6.337282343874786,-5.584468462114302,0.001953125,10,
Qwen3-8B,0,normalized_noise,False,matched_nonneedle_improvement,-57.54447234531483,-57.98127235716308,-56.95956930664293,0.001953125,10,
Qwen3-8B,0,normalized_noise,False,specificity,51.53610089158749,51.253717190629814,51.81341505445814,0.001953125,10,
Qwen3-8B,1,continuous_absolute_error,False,needle_only_improvement,0.1782670132346782,-0.31975644905996164,0.6817901101074765,0.55859375,10,
Qwen3-8B,1,continuous_absolute_error,False,matched_nonneedle_improvement,-28.815592086535577,-29.411300466326324,-28.16580363505203,0.001953125,10,
Qwen3-8B,1,continuous_absolute_error,False,specificity,28.99385909977026,28.69088226082118,29.26519631222254,0.001953125,10,
Qwen3-8B,1,nearest_centroid_accuracy,False,needle_only_improvement,-0.039999999999999994,-0.15999999999999998,0.06000000000000001,0.75,10,
Qwen3-8B,1,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.06,-0.15999999999999998,0.04,0.5,10,
Qwen3-8B,1,nearest_centroid_accuracy,False,specificity,0.02,0.0,0.06000000000000001,1.0,10,
Qwen3-8B,1,normalized_noise,False,needle_only_improvement,-1.977489499574037,-2.1489997820769435,-1.748433155391038,0.001953125,10,
Qwen3-8B,1,normalized_noise,False,matched_nonneedle_improvement,-19.37673590029844,-19.56607448571899,-19.17957189797987,0.001953125,10,
Qwen3-8B,1,normalized_noise,False,specificity,17.3992464007244,17.251055968285108,17.545711763383167,0.001953125,10,
Qwen3-8B,2,continuous_absolute_error,False,needle_only_improvement,-0.6132558462253179,-0.9469209687818579,-0.2704327104386136,0.013671875,10,
Qwen3-8B,2,continuous_absolute_error,False,matched_nonneedle_improvement,-4.657812385182188,-5.047176555898965,-4.243120030193806,0.001953125,10,
Qwen3-8B,2,continuous_absolute_error,False,specificity,4.04455653895687,3.7192282175938494,4.2810830682056356,0.001953125,10,
Qwen3-8B,2,nearest_centroid_accuracy,False,needle_only_improvement,-0.08,-0.20000000000000004,0.04,0.40625,10,
Qwen3-8B,2,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.06000000000000001,-0.20000000000000004,0.06000000000000001,0.6875,10,
Qwen3-8B,2,nearest_centroid_accuracy,False,specificity,-0.019999999999999997,-0.14,0.1,1.0,10,
Qwen3-8B,2,normalized_noise,False,needle_only_improvement,-1.87004124263767,-1.9905707027833435,-1.6771193608058628,0.001953125,10,
Qwen3-8B,2,normalized_noise,False,matched_nonneedle_improvement,-11.325151411639201,-11.431003289755301,-11.199308654456688,0.001953125,10,
Qwen3-8B,2,normalized_noise,False,specificity,9.455110169001532,9.343422883478215,9.570864185883991,0.001953125,10,
Qwen3-8B,3,continuous_absolute_error,False,needle_only_improvement,-0.027420297661811865,-0.29396138504724006,0.250347057719573,0.859375,10,
Qwen3-8B,3,continuous_absolute_error,False,matched_nonneedle_improvement,-9.378279849319984,-9.676550314662164,-9.05132275086188,0.001953125,10,
Qwen3-8B,3,continuous_absolute_error,False,specificity,9.35085955165817,9.153723266197266,9.56673103927155,0.001953125,10,
Qwen3-8B,3,nearest_centroid_accuracy,False,needle_only_improvement,-0.04,-0.12000000000000002,0.06000000000000001,0.6875,10,
Qwen3-8B,3,nearest_centroid_accuracy,False,matched_nonneedle_improvement,-0.16,-0.2,-0.1,0.0078125,10,
Qwen3-8B,3,nearest_centroid_accuracy,False,specificity,0.12000000000000002,0.06000000000000001,0.18,0.03125,10,
