model_label,seed,gold_count,layer,normalized_depth,clean_correct,clean_absolute_error,absolute_error_specificity,candidate_absolute_error_damage_from_clean,control_absolute_error_damage_from_clean,accuracy_damage_specificity,candidate_correct_damage_from_clean,control_correct_damage_from_clean
Gemma4-E4B,1260,2,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,2,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,2,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,2,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,2,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,2,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,2,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,2,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,2,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,3,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,4,0.0975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,8,0.1951219512195122,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,9,0.2195121951219512,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,12,0.2926829268292683,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,16,0.3902439024390244,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,20,0.4878048780487805,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,24,0.5853658536585366,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,28,0.6829268292682927,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,32,0.7804878048780488,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,36,0.8780487804878049,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,40,0.975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,4,41,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,0,0.0,0.0,2.0,1.0,0.0,-1.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,4,0.0975609756097561,0.0,2.0,0.0,-1.0,-1.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,8,0.1951219512195122,0.0,2.0,0.0,-1.0,-1.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,9,0.2195121951219512,0.0,2.0,-1.0,-1.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,12,0.2926829268292683,0.0,2.0,1.0,0.0,-1.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,16,0.3902439024390244,0.0,2.0,-1.0,-1.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,5,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,4,0.0975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,8,0.1951219512195122,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,9,0.2195121951219512,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,12,0.2926829268292683,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,16,0.3902439024390244,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,20,0.4878048780487805,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,24,0.5853658536585366,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,28,0.6829268292682927,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,32,0.7804878048780488,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,36,0.8780487804878049,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,40,0.975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,6,41,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,12,0.2926829268292683,0.0,2.0,0.0,-1.0,-1.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,7,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,8,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,9,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,0,0.0,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,4,0.0975609756097561,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,8,0.1951219512195122,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,9,0.2195121951219512,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,12,0.2926829268292683,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,16,0.3902439024390244,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,20,0.4878048780487805,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,24,0.5853658536585366,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,28,0.6829268292682927,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,32,0.7804878048780488,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,36,0.8780487804878049,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,40,0.975609756097561,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1260,10,41,1.0,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,2,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,28,0.6829268292682927,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,32,0.7804878048780488,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,36,0.8780487804878049,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,40,0.975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,3,41,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,4,0.0975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,8,0.1951219512195122,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,9,0.2195121951219512,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,12,0.2926829268292683,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,16,0.3902439024390244,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,20,0.4878048780487805,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,24,0.5853658536585366,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,28,0.6829268292682927,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,32,0.7804878048780488,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,36,0.8780487804878049,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,40,0.975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,4,41,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,4,0.0975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,8,0.1951219512195122,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,9,0.2195121951219512,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,12,0.2926829268292683,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,16,0.3902439024390244,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,20,0.4878048780487805,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,24,0.5853658536585366,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,28,0.6829268292682927,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,32,0.7804878048780488,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,36,0.8780487804878049,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,40,0.975609756097561,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,5,41,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,16,0.3902439024390244,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,6,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,4,0.0975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,8,0.1951219512195122,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,9,0.2195121951219512,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,12,0.2926829268292683,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,16,0.3902439024390244,0.0,2.0,1.0,1.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,20,0.4878048780487805,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,24,0.5853658536585366,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,28,0.6829268292682927,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,32,0.7804878048780488,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,36,0.8780487804878049,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,40,0.975609756097561,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,7,41,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,0,0.0,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,4,0.0975609756097561,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,8,0.1951219512195122,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,9,0.2195121951219512,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,12,0.2926829268292683,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,16,0.3902439024390244,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,20,0.4878048780487805,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,24,0.5853658536585366,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,28,0.6829268292682927,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,32,0.7804878048780488,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,36,0.8780487804878049,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,40,0.975609756097561,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,8,41,1.0,0.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,4,0.0975609756097561,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,8,0.1951219512195122,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,9,0.2195121951219512,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,12,0.2926829268292683,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,16,0.3902439024390244,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,20,0.4878048780487805,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,24,0.5853658536585366,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,28,0.6829268292682927,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,32,0.7804878048780488,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,36,0.8780487804878049,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,40,0.975609756097561,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,9,41,1.0,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,4,0.0975609756097561,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,8,0.1951219512195122,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,9,0.2195121951219512,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,12,0.2926829268292683,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,16,0.3902439024390244,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,20,0.4878048780487805,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,24,0.5853658536585366,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,28,0.6829268292682927,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,32,0.7804878048780488,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,36,0.8780487804878049,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,40,0.975609756097561,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1261,10,41,1.0,0.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,4,0.0975609756097561,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,8,0.1951219512195122,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,9,0.2195121951219512,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,12,0.2926829268292683,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,16,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,20,0.4878048780487805,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Gemma4-E4B,1262,2,24,0.5853658536585366,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
