model_label,site_kind,layer,pca_dim,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
Qwen3-8B,city_unit_end,26,16,0.8193444773593732,0.6656858565519228,0.742515166955648,869,5,16,16,0.7859915295736645,0.6063371407008991,0.3618176738488039,-4.415102228063913,4.332976818084717,11.975580883026122,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,27,16,0.812617720230745,0.6316215113706046,0.7221196158006749,869,5,16,16,0.7941254289573019,0.6228351557042178,0.3690313338358013,-4.3293675705435986,4.465888023376465,12.101649951934814,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,28,16,0.8176603725012468,0.6652394467375653,0.741449909619406,869,5,16,16,0.842391880162938,0.6584746952626706,0.42156382907665474,-3.751366594328859,4.959038734436035,11.763435077667236,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,29,16,0.8196024588074519,0.6578275711417073,0.7387150149745796,869,5,16,16,0.8160505935024822,0.6243068084487731,0.4993466067571778,-3.015978969674661,6.206844329833984,12.429931926727296,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,30,16,0.801981345342638,0.6526812697917939,0.7273313075672159,869,5,16,16,0.7996733113643306,0.6342668580423811,0.5086045125219198,-2.9361979092657937,6.27999210357666,12.347495841979981,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,31,16,0.8156841249445517,0.6500463747416401,0.7328652498430959,869,5,16,16,0.8310420928560628,0.6285525723280954,0.5165044448476265,-2.869259367494119,6.314411163330078,12.225279426574707,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,32,16,0.8082457374584081,0.6514891054254108,0.7298674214419094,869,5,16,16,0.8314977028198696,0.6316204880189619,0.5536423257356862,-2.567707156416325,6.843509674072266,12.360886001586914,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,33,16,0.7987252091776111,0.6542956423866688,0.72651042578214,869,5,16,16,0.8136168326593257,0.6366491880235539,0.5678047136430527,-2.458010064902067,7.154849052429199,12.600897598266602,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,34,16,0.8205786203271515,0.6450642971209474,0.7328214587240494,869,5,16,16,0.8101521994140753,0.6353312838126892,0.585721340895118,-2.3230895206194706,7.343395233154297,12.537353038787842,465,10,8,85,16,0.1
Qwen3-8B,city_unit_end,35,16,0.8182824073504802,0.6507451558857495,0.7345137816181149,869,5,16,16,0.8140445879641302,0.6436386723418714,0.6176574980717778,-2.092522820813703,7.514105796813965,12.16548948287964,465,10,8,85,16,0.1
Qwen3-8B,item_end,0,16,0.3951604866958036,0.2598076099722175,0.32748404833401057,869,5,16,16,0.4224305745754532,0.2974094618084388,0.0834489312542357,-10.785792210381821,0.7303739786148071,8.75234670639038,465,10,8,85,16,0.1
Qwen3-8B,item_end,1,16,0.4145433751322747,0.25860940970780766,0.33657639242004117,869,5,16,16,0.3967528052496188,0.23225859098904253,0.07574348095832163,-11.206547397980795,0.7933228611946106,10.47381043434143,465,10,8,85,16,0.1
Qwen3-8B,item_end,2,16,0.4992596848143718,0.36492491625087914,0.4320923005326255,869,5,16,16,0.4331870563296919,0.3047891636405745,0.10954009458665626,-9.604268883986053,1.131752610206604,10.33185715675354,465,10,8,85,16,0.1
Qwen3-8B,item_end,3,16,0.5587073584472002,0.36454779508541757,0.4616275767663089,869,5,16,16,0.4814827239131252,0.30959684320822217,0.1392869788910855,-8.560894812793208,1.3524302244186401,9.709667301177978,465,10,8,85,16,0.1
Qwen3-8B,item_end,4,16,0.49542852531011994,0.37237605077886343,0.4339022880444917,869,5,16,16,0.5137769972889046,0.32561422093622,0.1376518366656248,-8.612179895127545,1.384049654006958,10.054712581634522,465,10,8,85,16,0.1
Qwen3-8B,item_end,5,16,0.4510931208446728,0.3423377581300583,0.39671543948736554,869,5,16,16,0.4343216507752586,0.3059264406857799,0.11421036532634612,-9.422944792797129,1.5873947143554688,13.898867321014404,465,10,8,85,16,0.1
Qwen3-8B,item_end,6,16,0.4805736469437468,0.3612965747022862,0.4209351108230165,869,5,16,16,0.41324955473020547,0.32013326648614476,0.12323681210751852,-9.09259544548706,1.7181482315063477,13.941842555999756,465,10,8,85,16,0.1
Qwen3-8B,item_end,7,16,0.5089117257148823,0.3661744715356276,0.437543098625255,869,5,16,16,0.4733122936208761,0.33331034202056375,0.14585598516092665,-8.36075745019919,1.6987348794937134,11.64665870666504,465,10,8,85,16,0.1
Qwen3-8B,item_end,8,16,0.5841281656786717,0.43952778914397717,0.5118279774113244,869,5,16,16,0.5423431818136442,0.3852972481028957,0.15845417650557964,-8.000963092700054,1.759725570678711,11.105580234527588,465,10,8,85,16,0.1
Qwen3-8B,item_end,9,16,0.6517709688360462,0.46342905721138655,0.5576000130237164,869,5,16,16,0.6287672438248934,0.419590565507613,0.18545187106005243,-7.317687806316403,2.0215439796447754,10.90063943862915,465,10,8,85,16,0.1
Qwen3-8B,item_end,10,16,0.6141788687796095,0.4840339831023065,0.5491064259409579,869,5,16,16,0.678884689234989,0.45306859223959134,0.2056105069637475,-6.869546960980434,2.264496088027954,11.013523197174072,465,10,8,85,16,0.1
Qwen3-8B,item_end,11,16,0.6494510889650356,0.5056212722213173,0.5775361805931765,869,5,16,16,0.6781287891946775,0.5227631570349904,0.22045079208693233,-6.5668833640052595,2.4010581970214844,10.891583442687988,465,10,8,85,16,0.1
Qwen3-8B,item_end,12,16,0.6711338465727172,0.5155545114556841,0.5933441790142007,869,5,16,16,0.6317653679109173,0.5181782534824336,0.23024612040592107,-6.378076788314192,2.574428081512451,11.181200695037841,465,10,8,85,16,0.1
Qwen3-8B,item_end,13,16,0.7002607527634809,0.5863537578992929,0.6433072553313869,869,5,16,16,0.7127236231757006,0.5465026796048555,0.26802983087725674,-5.7181686767117625,3.0055899620056152,11.213639736175537,465,10,8,85,16,0.1
Qwen3-8B,item_end,14,16,0.6873687286461905,0.5381619478245896,0.61276533823539,869,5,16,16,0.6750399481376169,0.5473145190169633,0.30754051417222456,-5.12097663880656,3.3629791736602783,10.935076904296874,465,10,8,85,16,0.1
Qwen3-8B,item_end,15,16,0.6463992668166163,0.5180209832408997,0.582210125028758,869,5,16,16,0.6102762442370845,0.5630199497021643,0.28793908672628554,-5.406993771596717,3.1540286540985107,10.95380516052246,465,10,8,85,16,0.1
Qwen3-8B,item_end,16,16,0.6779246498038948,0.5312296850572198,0.6045771674305573,869,5,16,16,0.671065718972096,0.5377570050245201,0.2694214513615386,-5.695678286685009,3.1065421104431152,11.530418586730956,465,10,8,85,16,0.1
Qwen3-8B,item_end,17,16,0.6710404385001012,0.5306225234798164,0.6008314809899589,869,5,16,16,0.6658333682724694,0.5151622691453307,0.2582240939651505,-5.880032377166804,3.1390280723571777,12.156216812133788,465,10,8,85,16,0.1
Qwen3-8B,item_end,18,16,0.7254254249446129,0.5997718123876555,0.6625986186661342,869,5,16,16,0.6979042408125047,0.6013145899842475,0.292485004859193,-5.3389639444963555,3.4390816688537598,11.758146953582763,465,10,8,85,16,0.1
Qwen3-8B,item_end,19,16,0.7169122625485909,0.5954526382871833,0.656182450417887,869,5,16,16,0.7182489802763585,0.6047005017259932,0.3272478823804272,-4.8512315508575,3.7336058616638184,11.409106254577637,465,10,8,85,16,0.1
Qwen3-8B,item_end,20,16,0.6612750951173589,0.5816954545875868,0.6214852748524728,869,5,16,16,0.6099729584699818,0.5618983793867447,0.27278620384246577,-5.641775978960515,3.3254547119140625,12.190699768066406,465,10,8,85,16,0.1
Qwen3-8B,item_end,21,16,0.6737565591253599,0.5758442270097947,0.6248003930675773,869,5,16,16,0.6428373074104909,0.5386147181609635,0.2762663854223106,-5.586719544381985,3.3569717407226562,12.1512131690979,465,10,8,85,16,0.1
Qwen3-8B,item_end,22,16,0.6632118665571916,0.5758130244707546,0.6195124455139731,869,5,16,16,0.649938611938004,0.5511393216652954,0.26855857586669096,-5.709609747645029,3.5103447437286377,13.071058082580567,465,10,8,85,16,0.1
Qwen3-8B,item_end,23,16,0.685285437219914,0.5779835464005206,0.6316344918102172,869,5,16,16,0.6447847749220857,0.529009781324569,0.29239229794643024,-5.3403407153435465,3.717398166656494,12.713734912872315,465,10,8,85,16,0.1
Qwen3-8B,item_end,24,16,0.6297904964512308,0.5397640568571074,0.584777276654169,869,5,16,16,0.6094124734712132,0.5233936645999033,0.2879825654034648,-5.406338038319616,3.6170856952667236,12.560085678100586,465,10,8,85,16,0.1
Qwen3-8B,item_end,25,16,0.6447653068431545,0.5414973791247162,0.5931313429839353,869,5,16,16,0.6370532182937324,0.49486277631638415,0.2855977968933702,-5.442451470385198,3.594975233078003,12.587545394897461,465,10,8,85,16,0.1
Qwen3-8B,item_end,26,16,0.6363859436349639,0.5281227980201237,0.5822543708275438,869,5,16,16,0.6076786487938012,0.46651832870775467,0.2684928869074681,-5.710672154309275,3.373593807220459,12.56492805480957,465,10,8,85,16,0.1
Qwen3-8B,item_end,27,16,0.6277501832406547,0.5343546631924939,0.5810524232165744,869,5,16,16,0.6013553439907681,0.46203144304439847,0.26257902422324675,-5.807399698990322,3.3266568183898926,12.669164371490478,465,10,8,85,16,0.1
Qwen3-8B,item_end,28,16,0.5937842018137444,0.5108070824510074,0.5522956421323759,869,5,16,16,0.5798361481571829,0.4707196282258125,0.2598626870472029,-5.852560751463485,3.2969696521759033,12.687353038787842,465,10,8,85,16,0.1
Qwen3-8B,item_end,29,16,0.6247150263688545,0.5344504738326313,0.5795827501007429,869,5,16,16,0.6168408282771412,0.5107254154172522,0.2758648690317812,-5.593036027360726,3.357335329055786,12.170217037200928,465,10,8,85,16,0.1
Qwen3-8B,item_end,30,16,0.6326860599461571,0.5419650728198986,0.5873255663830279,869,5,16,16,0.6230469122788104,0.512000441594379,0.27437922748739274,-5.616487709867307,3.342236042022705,12.181082630157471,465,10,8,85,16,0.1
Qwen3-8B,item_end,31,16,0.6075276894882705,0.5195895128846132,0.5635586011864419,869,5,16,16,0.6120911022997938,0.498003647645801,0.2687563844827493,-5.706412100058512,3.2915515899658203,12.24734287261963,465,10,8,85,16,0.1
Qwen3-8B,item_end,32,16,0.5940061457467493,0.4937352454702295,0.5438706956084893,869,5,16,16,0.5658831819515858,0.4371144121485826,0.2379196642847194,-6.235696616306143,3.0352025032043457,12.757257843017578,465,10,8,85,16,0.1
Qwen3-8B,item_end,33,16,0.5757743935558614,0.47472870246615295,0.5252515480110072,869,5,16,16,0.5751449080247663,0.44137514177575393,0.2334896678756362,-6.317323325877063,2.910614013671875,12.465707969665527,465,10,8,85,16,0.1
Qwen3-8B,item_end,34,16,0.5708369494196601,0.48151479217867293,0.5261758707991665,869,5,16,16,0.5554951469993816,0.4375828588417159,0.23465921262232065,-6.295623908974781,2.861509084701538,12.194318103790284,465,10,8,85,16,0.1
Qwen3-8B,item_end,35,16,0.580609860626598,0.44495943371621116,0.5127846471714046,869,5,16,16,0.5715009049689985,0.4361282382453403,0.23724760225541697,-6.2479816807876665,2.8040401935577393,11.819045448303223,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,0,16,0.6317240389431293,0.5469573464832683,0.5893406927131988,869,5,16,16,0.665818321302473,0.5278675615260036,0.20032747309006438,-6.982594870856742,2.272749662399292,11.345172119140624,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,1,16,0.6932683669271155,0.5635596597454868,0.6284140133363012,869,5,16,16,0.642627956644979,0.5172404244533296,0.19334980703153642,-7.136562570286231,2.029999017715454,10.499100303649902,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,2,16,0.6720637197466288,0.5369566098542172,0.604510164800423,869,5,16,16,0.651461824410967,0.49502468064268407,0.1657166915949572,-7.806337456392304,1.8563600778579712,11.202010250091552,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,3,16,0.6787626982747488,0.5240958978646717,0.6014292980697102,869,5,16,16,0.7221688763628304,0.49439609246147753,0.17915722450926097,-7.4676567423387645,2.051323652267456,11.449851703643798,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,4,16,0.6899569873360007,0.5242941105639596,0.6071255489499802,869,5,16,16,0.7125558263867979,0.497559685119431,0.18529249302979783,-7.32142175401969,2.062716245651245,11.132217025756836,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,5,16,0.6564555256617564,0.5187393763911855,0.587597451026471,869,5,16,16,0.7337889655311357,0.4585254296107091,0.17710158532562678,-7.5177755120354375,1.9931650161743164,11.254360103607178,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,6,16,0.729333020526753,0.5496574961516972,0.639495258339225,869,5,16,16,0.7627012457934641,0.5305244622957718,0.2041911108289963,-6.899631682331706,2.2760086059570312,11.146462726593018,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,7,16,0.7350580450984272,0.5270314967818319,0.6310447709401296,869,5,16,16,0.7062667424256037,0.5435271502497194,0.20719133244734073,-6.836284166344631,2.220717668533325,10.71819772720337,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,8,16,0.7179382098698587,0.5484999242720652,0.6332190670709619,869,5,16,16,0.688472495004611,0.5737992961715237,0.21970444381514845,-6.581611588060269,2.39290189743042,10.891458797454835,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,9,16,0.6926041086826553,0.5258410861345685,0.6092225974086118,869,5,16,16,0.716934148440689,0.5329601289099842,0.22222163534538628,-6.532136607250295,2.415424346923828,10.86943826675415,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,10,16,0.7089805912083117,0.5759687468060128,0.6424746690071623,869,5,16,16,0.7642163941323306,0.5897439641961884,0.24708739789592635,-6.07149404188477,2.686378002166748,10.8721773147583,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,11,16,0.7322241442997506,0.6440122712474635,0.688118207773607,869,5,16,16,0.8008720658612697,0.6239751580020332,0.29515573908371034,-5.299487678276603,3.2028350830078125,10.851339340209961,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,12,16,0.884508578739872,0.7224144556448118,0.8034615171923418,869,5,16,16,0.92812666335244,0.7606931974500422,0.37056985200717313,-4.311299159386285,3.908245801925659,10.546583271026611,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,13,16,0.8642598229083027,0.7021323984800584,0.7831961106941805,869,5,16,16,0.9006492217829267,0.7427485247970763,0.3310455162880495,-4.801122898685884,3.571467638015747,10.788448905944824,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,14,16,0.7948498541563999,0.646546332393889,0.7206980932751444,869,5,16,16,0.7977857712773441,0.6446685814220718,0.33709623385166115,-4.7224609953058065,3.744868516921997,11.10919713973999,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,15,16,0.7507335686349793,0.5982698632278358,0.6745017159314075,869,5,16,16,0.7536831017639998,0.6264696852628177,0.3024379370152974,-5.193637330021219,3.2671806812286377,10.80281367301941,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,16,16,0.7087973979516269,0.5777309005698216,0.6432641492607243,869,5,16,16,0.6987965613900585,0.6038752933299283,0.2854207759242928,-5.445144175532597,3.1795482635498047,11.139862728118896,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,17,16,0.7044024485744386,0.5633364002213661,0.6338694243979024,869,5,16,16,0.7041789965516434,0.5928066825771323,0.2860918089077471,-5.434945762985154,3.38273549079895,11.823950862884521,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,18,16,0.7320512233012947,0.6648949652375683,0.6984730942694315,869,5,16,16,0.7174872771631817,0.6387442543271439,0.32464941998145486,-4.885853687009082,3.9024055004119873,12.020368003845215,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,19,16,0.7432327084050803,0.650722515817346,0.6969776121112131,869,5,16,16,0.7205422730875541,0.6477176136443045,0.31759686688107264,-4.981237905742013,3.8178985118865967,12.021209621429444,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,20,16,0.7150862235566043,0.5776983503276278,0.6463922869421161,869,5,16,16,0.7148677131709289,0.5348315044283767,0.269770470905589,-5.690055899665917,3.323265552520752,12.31886329650879,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,21,16,0.7135125007218686,0.6063317550900044,0.6599221279059364,869,5,16,16,0.6723633770880217,0.5690142589790403,0.26430051837141,-5.779019850876534,3.3381595611572266,12.63016653060913,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,22,16,0.7327800716219337,0.5945823648869862,0.66368121825446,869,5,16,16,0.6864429527399633,0.5984783979035793,0.26953016043268074,-5.693926301930276,3.4806504249572754,12.913769721984863,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,23,16,0.7409058387206086,0.6567450598407947,0.6988254492807016,869,5,16,16,0.7441390098448503,0.6563339226703446,0.31091517690771875,-5.07358077936221,3.739506244659424,12.027416229248047,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,24,16,0.7140574560495907,0.6130285229156408,0.6635429894826157,869,5,16,16,0.7054541588552741,0.6092121941759274,0.28241749336230904,-5.491084059367256,3.465040922164917,12.269214916229249,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,25,16,0.6793847467299832,0.58147371769557,0.6304292322127766,869,5,16,16,0.7079119174398197,0.5606693558003776,0.28055470713200203,-5.519824403296042,3.534996747970581,12.600026512145996,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,26,16,0.681134171137799,0.547747659475157,0.614440915306478,869,5,16,16,0.6792597894467838,0.5643325254679076,0.26392268261196605,-5.7852328310361525,3.387141704559326,12.83384084701538,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,27,16,0.6803999708462203,0.5527831213868994,0.6165915461165599,869,5,16,16,0.6899254099358917,0.559711840156266,0.2533879307098137,-5.962140751311889,3.368576765060425,13.294148445129395,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,28,16,0.6855779447237353,0.5553363053415018,0.6204571250326185,869,5,16,16,0.702094451465547,0.5283164772420987,0.23920049766574236,-6.2123792111648255,3.2696335315704346,13.66900806427002,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,29,16,0.7857729724823949,0.6427167046965666,0.7142448385894807,869,5,16,16,0.8182208157026821,0.6595179252287969,0.3381862427762257,-4.708440632311607,4.024538040161133,11.900360012054444,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,30,16,0.7726847095601681,0.632735908326222,0.702710308943195,869,5,16,16,0.8017888801344422,0.6352908810125488,0.32872239350431254,-4.8317070953539485,3.896726131439209,11.854154777526855,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,31,16,0.7701894191219184,0.6315255553690365,0.7008574872454775,869,5,16,16,0.7741951248198367,0.6447059277284425,0.318039526072472,-4.975189023790076,3.8347980976104736,12.057614803314209,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,32,16,0.7608043670455332,0.6146190305644308,0.6877116988049821,869,5,16,16,0.7562216745701715,0.6227341389481342,0.29589125560620544,-5.288678692364178,3.6459643840789795,12.321974086761475,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,33,16,0.727177095622442,0.5737529494816779,0.65046502255206,869,5,16,16,0.7190090353513271,0.5345753592696069,0.27143853164826914,-5.6632850268057435,3.4540793895721436,12.725088691711425,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,34,16,0.7821665754675852,0.6110202560243387,0.6965934157459619,869,5,16,16,0.7735890333584351,0.5563806884770366,0.2742960702774388,-5.617804143023205,3.559638500213623,12.977358722686768,465,10,8,85,16,0.1
Qwen3-8B,post_boundary,35,16,0.7853438319452815,0.6341496920546441,0.7097467619999628,869,5,16,16,0.7926633223107166,0.5724738142519368,0.2862718241412566,-5.432213946334503,3.7690353393554688,13.165931892395019,465,10,8,85,16,0.1
Qwen3-8B,pre_city,0,16,0.37889842195242524,0.21285806369797614,0.2958782428252007,869,5,16,16,0.39923149010786846,0.2449798510086339,0.08640860238821498,-10.634430192831438,1.3167612552642822,15.238775062561036,465,10,8,85,16,0.1
Qwen3-8B,pre_city,1,16,0.4607764617253631,0.31411475512245274,0.3874456084239079,869,5,16,16,0.5017340892165848,0.3213371211894335,0.10364240538914575,-9.844625162274095,1.3716990947723389,13.2349214553833,465,10,8,85,16,0.1
Qwen3-8B,pre_city,2,16,0.47285004399905073,0.37074473572052585,0.4217973898597883,869,5,16,16,0.4943083394181881,0.35122407584170195,0.11466742217839664,-9.405599506932393,1.3611481189727783,11.870399570465088,465,10,8,85,16,0.1
Qwen3-8B,pre_city,3,16,0.5473925851618457,0.40624300695994175,0.47681779606089375,869,5,16,16,0.621857180246556,0.42011979223102447,0.13898387449426436,-8.570355855330625,1.6158641576766968,11.626270771026611,465,10,8,85,16,0.1
Qwen3-8B,pre_city,4,16,0.5142426538177511,0.4126938574332112,0.46346825562548116,869,5,16,16,0.5704922706463522,0.39357705331857357,0.13978399698215394,-8.545425454727551,1.6312339305877686,11.669675827026367,465,10,8,85,16,0.1
Qwen3-8B,pre_city,5,16,0.5862500553078174,0.41614638650021324,0.5011982209040153,869,5,16,16,0.6089751357680375,0.38497769748734073,0.14626083458510522,-8.348719527586757,1.7236303091049194,11.784633350372314,465,10,8,85,16,0.1
Qwen3-8B,pre_city,6,16,0.6049464923375323,0.4146131304582187,0.5097798113978755,869,5,16,16,0.6462698061794535,0.4288181442472667,0.147622247613101,-8.308481866355717,1.7114241123199463,11.593266868591309,465,10,8,85,16,0.1
Qwen3-8B,pre_city,7,16,0.5913504431972753,0.4053426729425735,0.49834655806992434,869,5,16,16,0.6300291936900464,0.42351170079902634,0.14988700055270285,-8.242360311479718,1.695901870727539,11.31453604698181,465,10,8,85,16,0.1
Qwen3-8B,pre_city,8,16,0.5590253390136424,0.4247234672986104,0.4918744031561264,869,5,16,16,0.6263272583704641,0.45320211055976856,0.15501183080096934,-8.09635154374873,1.6568174362182617,10.68832893371582,465,10,8,85,16,0.1
Qwen3-8B,pre_city,9,16,0.6110006623224951,0.4298808198008911,0.5204407410616931,869,5,16,16,0.6162263704808042,0.45788115602620233,0.15973340717457285,-7.966042445735779,1.6999852657318115,10.642640733718872,465,10,8,85,16,0.1
Qwen3-8B,pre_city,10,16,0.6276860877298845,0.45531110554233833,0.5414985966361114,869,5,16,16,0.6590507690149214,0.46917222335055964,0.15993717019202572,-7.9605059233063695,1.7027422189712524,10.64631953239441,465,10,8,85,16,0.1
Qwen3-8B,pre_city,11,16,0.6516135219503119,0.5003826247374351,0.5759980733438734,869,5,16,16,0.6872723129944001,0.5132356834394485,0.16914503137962197,-7.717407550507318,1.822079062461853,10.772288417816162,465,10,8,85,16,0.1
Qwen3-8B,pre_city,12,16,0.6858231882080699,0.4993301000208552,0.5925766441144625,869,5,16,16,0.7057538581427516,0.49251859034289547,0.16737682719890393,-7.763046689011004,1.8174400329589844,10.858373069763184,465,10,8,85,16,0.1
Qwen3-8B,pre_city,13,16,0.6895663088846151,0.4882344166113274,0.5889003627479712,869,5,16,16,0.6351064386747377,0.479742177762701,0.16722983921454126,-7.766862277941447,1.8205864429473877,10.886732006072998,465,10,8,85,16,0.1
Qwen3-8B,pre_city,14,16,0.6711833376558255,0.5136131518676296,0.5923982447617275,869,5,16,16,0.6827005846724097,0.4997431124980284,0.17456489606297043,-7.580430858247529,1.9609606266021729,11.233419036865234,465,10,8,85,16,0.1
Qwen3-8B,pre_city,15,16,0.6420762775496411,0.5113894765293023,0.5767328770394717,869,5,16,16,0.6782122011637546,0.4927867069201814,0.16389355658775615,-7.854381202146699,1.8996984958648682,11.59105052947998,465,10,8,85,16,0.1
Qwen3-8B,pre_city,16,16,0.6472990437706863,0.5035506771895356,0.5754248604801109,869,5,16,16,0.6631663124655034,0.4506653382534897,0.17866084023795056,-7.479706278651399,2.0971298217773438,11.738049697875976,465,10,8,85,16,0.1
Qwen3-8B,pre_city,17,16,0.6193235146350314,0.5160917097701138,0.5677076122025726,869,5,16,16,0.6309349867077007,0.4877354856930137,0.18431503613471245,-7.344392342656283,2.1284244060516357,11.54775242805481,465,10,8,85,16,0.1
Qwen3-8B,pre_city,18,16,0.6024825454891544,0.5063830479692062,0.5544327967291802,869,5,16,16,0.6021147914877737,0.4662877943894463,0.18297874741062384,-7.3759934971376175,2.157499074935913,11.790981769561768,465,10,8,85,16,0.1
Qwen3-8B,pre_city,19,16,0.6791770279000343,0.5567493678835925,0.6179631978918134,869,5,16,16,0.6804673799150971,0.5402155045910024,0.2249311750938484,-6.4795034788613615,2.610291004180908,11.604843139648438,465,10,8,85,16,0.1
Qwen3-8B,pre_city,20,16,0.6223533625762064,0.5234372851765763,0.5728953238763914,869,5,16,16,0.6696898389369355,0.4952644506905334,0.20837114454861008,-6.811624227572405,2.3339507579803467,11.200930738449097,465,10,8,85,16,0.1
Qwen3-8B,pre_city,21,16,0.6211579183621723,0.525184761193464,0.5731713397778182,869,5,16,16,0.6669440425687544,0.49764946327134496,0.2136250063623525,-6.703479113366974,2.4135804176330566,11.298211097717285,465,10,8,85,16,0.1
Qwen3-8B,pre_city,22,16,0.6193707781968022,0.5168362986036424,0.5681035384002223,869,5,16,16,0.6304320378446201,0.5103953022924974,0.23927789812372666,-6.2109741491019035,2.6668941974639893,11.145593547821045,465,10,8,85,16,0.1
Qwen3-8B,pre_city,23,16,0.6467070636672143,0.5227931285860585,0.5847500961266364,869,5,16,16,0.6129103928229751,0.5100615523213109,0.24852509116703828,-6.046297582172052,2.718024730682373,10.936620998382569,465,10,8,85,16,0.1
Qwen3-8B,pre_city,24,16,0.5006637033794766,0.4123542071198106,0.45650895524964363,869,5,16,16,0.514324666884832,0.46905729764205295,0.2088434332430722,-6.801791758986645,2.399658203125,11.490225791931152,465,10,8,85,16,0.1
Qwen3-8B,pre_city,25,16,0.5242336371233307,0.45744002164843794,0.49083682938588435,869,5,16,16,0.61530216771475,0.46696743636222066,0.2154842630447542,-6.665844411523546,2.367845058441162,10.988482522964478,465,10,8,85,16,0.1
Qwen3-8B,pre_city,26,16,0.5378681009943903,0.4898007964736631,0.5138344487340267,869,5,16,16,0.5743196932761312,0.4725949173811947,0.21084029943375973,-6.7604637567498385,2.3448939323425293,11.121659088134766,465,10,8,85,16,0.1
Qwen3-8B,pre_city,27,16,0.5380565876241097,0.47691570545821504,0.5074861465411624,869,5,16,16,0.533361207957556,0.4596917038700402,0.20012200671341335,-6.98705150900598,2.2852237224578857,11.419152545928956,465,10,8,85,16,0.1
Qwen3-8B,pre_city,28,16,0.5009388632886186,0.4289133401493704,0.4649261017189945,869,5,16,16,0.5066817149979281,0.44627360002511984,0.1910810329768265,-7.187824196028188,2.256852388381958,11.810970211029053,465,10,8,85,16,0.1
Qwen3-8B,pre_city,29,16,0.4298114494457822,0.3588909239857856,0.3943511867157839,869,5,16,16,0.4538931063904859,0.38266192383776554,0.15992030763615137,-7.96096383443751,1.9270795583724976,12.050249195098877,465,10,8,85,16,0.1
Qwen3-8B,pre_city,30,16,0.28676690893862256,0.2567962732274028,0.2717815910830127,869,5,16,16,0.2967295344237611,0.27260140335535493,0.13812697011020714,-8.597215145679915,1.8270992040634155,13.227678871154785,465,10,8,85,16,0.1
Qwen3-8B,pre_city,31,16,0.3098624615912981,0.2581406511629008,0.28400155637709945,869,5,16,16,0.30252298541395434,0.25544669640032514,0.11757194774561534,-9.296962870402538,1.4829610586166382,12.613221836090087,465,10,8,85,16,0.1
Qwen3-8B,pre_city,32,16,0.2996364790580303,0.23332164751173198,0.26647906328488113,869,5,16,16,0.3336279451196017,0.2729558953757101,0.1077092330529818,-9.677470665062023,1.2128605842590332,11.260507106781006,465,10,8,85,16,0.1
