model_label,running_index,city,noise_total_rms__count,noise_total_rms__mean,noise_total_rms__std,noise_total_rms__median,noise_orthogonal_rms__count,noise_orthogonal_rms__mean,noise_orthogonal_rms__std,noise_orthogonal_rms__median,count_axis_deviation_abs__count,count_axis_deviation_abs__mean,count_axis_deviation_abs__std,count_axis_deviation_abs__median
Gemma4-E4B,1,Hangzhou,2,0.2270718955544701,0.09381846911053109,0.2270718955544701,2,0.2214478362447708,0.08912177080102765,0.2214478362447708,2,1.826719582080841,0.899159770313352,1.826719582080841
Gemma4-E4B,1,Harbin,1,0.2233285491582763,,0.2233285491582763,1,0.2219013492740991,,0.2219013492740991,1,0.0616790652275085,,0.0616790652275085
Gemma4-E4B,1,Helsinki,2,0.2005049953066071,0.0029633751418562445,0.2005049953066071,2,0.19836628208465773,0.00473802790728814,0.19836628208465773,2,0.8648165315389633,1.0228236182458637,0.8648165315389633
Gemma4-E4B,1,Ho Chi Minh City,1,0.2537168060164361,,0.2537168060164361,1,0.2528008161998464,,0.2528008161998464,1,1.052086591720581,,1.052086591720581
Gemma4-E4B,1,Hyderabad,1,0.176717190790423,,0.176717190790423,1,0.1714007911713972,,0.1714007911713972,1,1.974887013435364,,1.974887013435364
Gemma4-E4B,1,Istanbul,1,0.223080982867277,,0.223080982867277,1,0.2227339146933304,,0.2227339146933304,1,0.5504546761512756,,0.5504546761512756
Gemma4-E4B,1,Jakarta,3,0.20839117621080128,0.004288631526782399,0.2086479259531403,3,0.2051495551435664,0.00411672461192354,0.2074964188000154,3,1.0795753598213196,0.5274529607291011,1.2417246103286743
Gemma4-E4B,1,Kaohsiung,3,0.24090209164631815,0.04110584778231456,0.22033175391075,3,0.23862369884874032,0.04089657412352718,0.2190904870722619,3,0.9412648379802704,0.579175714938011,1.2629683017730713
Gemma4-E4B,1,Karachi,3,0.27387987747357007,0.15245607657754778,0.2055028676763403,3,0.27261180980209415,0.15140597579287945,0.205053956054564,3,0.45749278863271076,0.18842827395557213,0.4229694604873657
Gemma4-E4B,1,Kathmandu,2,0.19883643991350974,0.009805766837443063,0.19883643991350974,2,0.19657260690845207,0.010734419122375185,0.19657260690845207,2,0.5735467076301575,0.3303239864491005,0.5735467076301575
Gemma4-E4B,1,Krakow,1,0.22154231583483,,0.22154231583483,1,0.2212268981037508,,0.2212268981037508,1,0.2202573865652084,,0.2202573865652084
Gemma4-E4B,1,Kyoto,1,0.2021292709625961,,0.2021292709625961,1,0.1930805527728706,,0.1930805527728706,1,0.2545797228813171,,0.2545797228813171
