endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,5,1 2 3 4 5 6 7 8 9 10,10,0.345,0.28500000000000003,0.315,200,5,16,16,0.34,0.26,0.2154549024501891,-6.666436195480342,2.197267532348633,10.198271226882934,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,6,1 2 3 4 5 6 7 8 9 10,10,0.33999999999999997,0.29500000000000004,0.3175,200,5,16,16,0.32999999999999996,0.32,0.1791564800119881,-7.467674789711963,2.0942788124084473,11.689662647247314,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,7,1 2 3 4 5 6 7 8 9 10,10,0.35,0.32,0.33499999999999996,200,5,16,16,0.35,0.33999999999999997,0.19177199953876922,-7.172148034924046,2.134793758392334,11.131936693191529,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,8,1 2 3 4 5 6 7 8 9 10,10,0.33499999999999996,0.32,0.3275,200,5,16,16,0.38,0.32999999999999996,0.17675983438757256,-7.526164140151361,2.0618836879730225,11.664888095855712,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,9,1 2 3 4 5 6 7 8 9 10,10,0.37500000000000006,0.3,0.3375,200,5,16,16,0.37,0.34,0.18070068999771774,-7.430401891013304,2.186652660369873,12.100964641571045,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,10,1 2 3 4 5 6 7 8 9 10,10,0.36,0.31,0.33499999999999996,200,5,16,16,0.41,0.32,0.1854416638101006,-7.317926848085204,2.4220869541168213,13.061180019378662,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,11,1 2 3 4 5 6 7 8 9 10,10,0.39,0.315,0.35250000000000004,200,5,16,16,0.38,0.35,0.22122761617178563,-6.551606603582966,2.387294292449951,10.791122436523438,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,12,1 2 3 4 5 6 7 8 9 10,10,0.38,0.3350000000000001,0.35750000000000004,200,5,16,16,0.38,0.34,0.24284158788457036,-6.146769360393613,2.5708892345428467,10.586692571640015,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,13,1 2 3 4 5 6 7 8 9 10,10,0.41,0.34500000000000003,0.3775,200,5,16,16,0.45,0.32999999999999996,0.25874987728350957,-5.871198475064548,2.931300640106201,11.328703498840332,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,14,1 2 3 4 5 6 7 8 9 10,10,0.425,0.36,0.39249999999999996,200,5,16,16,0.48,0.38,0.2794295739322979,-5.5372763145051245,3.072141647338867,10.99433250427246,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,15,1 2 3 4 5 6 7 8 9 10,10,0.4149999999999999,0.325,0.37,200,5,16,16,0.5,0.42000000000000004,0.2959217744598585,-5.288230774894506,3.066082239151001,10.36112413406372,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,16,1 2 3 4 5 6 7 8 9 10,10,0.41000000000000003,0.355,0.3825,200,5,16,16,0.49000000000000005,0.41,0.2596740681195458,-5.8557141823708605,2.6692302227020264,10.27915587425232,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,17,1 2 3 4 5 6 7 8 9 10,10,0.44000000000000006,0.385,0.41250000000000003,200,5,16,16,0.48999999999999994,0.42000000000000004,0.3234022892443637,-4.902569102098401,2.832592725753784,8.758728122711181,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,18,1 2 3 4 5 6 7 8 9 10,10,0.4600000000000001,0.39499999999999996,0.4275,200,5,16,16,0.53,0.45,0.3474771438886535,-4.5907375685657374,3.072869300842285,8.84337100982666,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,19,1 2 3 4 5 6 7 8 9 10,10,0.465,0.39,0.4275,200,5,16,16,0.51,0.45,0.30236575487004846,-5.194673974074257,2.7482500076293945,9.089157629013062,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,20,1 2 3 4 5 6 7 8 9 10,10,0.44000000000000006,0.43,0.43500000000000005,200,5,16,16,0.53,0.45,0.30736264980154626,-5.123489083737496,2.8900885581970215,9.402861928939819,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,21,1 2 3 4 5 6 7 8 9 10,10,0.445,0.39,0.4175,200,5,16,16,0.5,0.42000000000000004,0.30654026450437977,-5.135124721942775,2.942671298980713,9.599624061584473,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,22,1 2 3 4 5 6 7 8 9 10,10,0.45499999999999996,0.37999999999999995,0.4175,200,5,16,16,0.5499999999999999,0.42000000000000004,0.28641125662560335,-5.430099172499547,2.8815360069274902,10.060833644866943,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,23,1 2 3 4 5 6 7 8 9 10,10,0.48,0.43499999999999994,0.45749999999999996,200,5,16,16,0.47000000000000003,0.39000000000000007,0.22591402474444025,-6.460568072378663,2.5359272956848145,11.225187540054321,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,24,1 2 3 4 5 6 7 8 9 10,10,0.52,0.48,0.5,200,5,16,16,0.5299999999999999,0.49000000000000005,0.37939342794542225,-4.209101964620078,3.626323699951172,9.558214330673218,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,25,1 2 3 4 5 6 7 8 9 10,10,0.54,0.545,0.5425,200,5,16,16,0.58,0.56,0.4238524108561902,-3.7278534224935855,3.873486042022705,9.138761377334594,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,26,1 2 3 4 5 6 7 8 9 10,10,0.58,0.5549999999999999,0.5674999999999999,200,5,16,16,0.6200000000000001,0.6,0.4438316050239311,-3.5278177511262845,4.028334617614746,9.07626805305481,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,27,1 2 3 4 5 6 7 8 9 10,10,0.62,0.6,0.61,200,5,16,16,0.62,0.5700000000000001,0.5228598996836044,-2.8161466475658283,4.546989917755127,8.69638295173645,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,28,1 2 3 4 5 6 7 8 9 10,10,0.635,0.63,0.6325000000000001,200,5,16,16,0.6199999999999999,0.58,0.5187495321427783,-2.850422819673715,4.663519859313965,8.989925909042359,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,29,1 2 3 4 5 6 7 8 9 10,10,0.7050000000000001,0.765,0.7350000000000001,200,5,16,16,0.73,0.71,0.7084037490783749,-1.497191490633548,5.78307580947876,8.163530778884887,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,30,1 2 3 4 5 6 7 8 9 10,10,0.7300000000000001,0.77,0.75,200,5,16,16,0.7,0.7,0.7180481001423085,-1.438464625450293,5.830965042114258,8.120577216148376,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,31,1 2 3 4 5 6 7 8 9 10,10,0.715,0.77,0.7424999999999999,200,5,16,16,0.7,0.7,0.7546186991133826,-1.222724373789388,5.905310153961182,7.8255550265312195,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,32,1 2 3 4 5 6 7 8 9 10,10,0.7200000000000001,0.7750000000000001,0.7475,200,5,16,16,0.69,0.7,0.7794774966648639,-1.0819641827545494,5.901270866394043,7.570803380012512,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,33,1 2 3 4 5 6 7 8 9 10,10,0.735,0.78,0.7575000000000001,200,5,16,16,0.7,0.7,0.7754366484039852,-1.104536773763938,5.968955993652344,7.697541773319244,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,34,1 2 3 4 5 6 7 8 9 10,10,0.745,0.78,0.7625,200,5,16,16,0.7099999999999999,0.7,0.7604672327299833,-1.1891949423575374,5.909433364868164,7.770792889595032,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,35,1 2 3 4 5 6 7 8 9 10,10,0.7350000000000001,0.78,0.7575000000000001,200,5,16,16,0.7099999999999999,0.7,0.7402604989465246,-1.3061542439498592,5.817514896392822,7.858740139007568,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,36,1 2 3 4 5 6 7 8 9 10,10,0.74,0.77,0.755,200,5,16,16,0.7099999999999999,0.7,0.7709840634919664,-1.129545988738556,5.851968288421631,7.5902584314346315,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,37,1 2 3 4 5 6 7 8 9 10,10,0.745,0.78,0.7625,200,5,16,16,0.7099999999999999,0.7,0.8028465778601226,-0.9536743947200685,5.973294734954834,7.440144729614258,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,38,1 2 3 4 5 6 7 8 9 10,10,0.745,0.78,0.7625,200,5,16,16,0.7,0.7,0.7998393430596519,-0.969972372949323,5.991399765014648,7.490754008293152,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,39,1 2 3 4 5 6 7 8 9 10,10,0.735,0.78,0.7575000000000001,200,5,16,16,0.7,0.7,0.7905519336935966,-1.0206959470621721,5.994101047515869,7.582172393798828,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,40,1 2 3 4 5 6 7 8 9 10,10,0.74,0.78,0.76,200,5,16,16,0.7,0.7,0.8062762767986347,-0.9351611833163532,6.04834508895874,7.5015788793563845,100,10,10,10,16,0.1
final_count,Gemma4-E4B,native_thinking,all_counts,independent_layer_search,answer_query_v3,41,1 2 3 4 5 6 7 8 9 10,10,0.735,0.78,0.7575000000000001,200,5,16,16,0.69,0.7,0.8109878673563874,-0.9098564292766725,5.99966287612915,7.397968721389771,100,10,10,10,16,0.1
