endpoint,model_label,mode,analysis_group,selector,token_site,layer,retained_labels,retained_class_count,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,4,1 2 3 4 5 6 7 8 9 10,10,0.5226614524845898,0.4133086943479077,0.46798507341624873,1045,5,16,16,0.543235106932868,0.4165516842195946,0.12947879171585255,-8.878013620466213,1.9470093250274658,15.03728370666504,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,5,1 2 3 4 5 6 7 8 9 10,10,0.5976602619823683,0.4400517421739118,0.5188560020781401,1045,5,16,16,0.5644969659279361,0.4314784734336973,0.13283366433842797,-8.76691846777943,2.0314230918884277,15.292983913421631,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,6,1 2 3 4 5 6 7 8 9 10,10,0.6128778382997039,0.4447381586221866,0.5288079984609453,1045,5,16,16,0.5861780895307016,0.41510663134543735,0.13000054965790833,-8.860548114401489,1.9688711166381836,15.145098400115966,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,7,1 2 3 4 5 6 7 8 9 10,10,0.6235337053982117,0.4751071545669661,0.5493204299825889,1045,5,16,16,0.5995055593245893,0.481945330167345,0.1519150671757551,-8.183991499899081,2.137838363647461,14.07258939743042,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,8,1 2 3 4 5 6 7 8 9 10,10,0.5959374866311117,0.453781813774753,0.5248596502029323,1045,5,16,16,0.544524092201331,0.4287745821757015,0.15099037402951945,-8.21050739058606,2.1026270389556885,13.925570106506347,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,9,1 2 3 4 5 6 7 8 9 10,10,0.6173028744359033,0.4571819218704486,0.537242398153176,1045,5,16,16,0.5973850660119316,0.44510877431026685,0.16722044208892645,-7.767106327358027,2.1451258659362793,12.828131771087646,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,10,1 2 3 4 5 6 7 8 9 10,10,0.718875082298289,0.569788396282856,0.6443317392905725,1045,5,16,16,0.7620868250737654,0.5845218873166634,0.2491676889854366,-6.035082758376178,2.764975070953369,11.096844387054443,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,11,1 2 3 4 5 6 7 8 9 10,10,0.7273134231710217,0.5350160351405548,0.6311647291557883,1045,5,16,16,0.7302591076005256,0.5182207442226099,0.2336854488996408,-6.313683293678816,2.7503457069396973,11.769435024261474,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,12,1 2 3 4 5 6 7 8 9 10,10,0.6202627618257263,0.5211439550614068,0.5707033584435666,1045,5,16,16,0.6549676401542073,0.45151595108871234,0.21944493855988162,-6.586744315921392,2.830441951751709,12.898187446594239,519,10,5,100,16,0.1
running_index,Gemma4-E4B,native_thinking,all_traces,fixed_item_end_layer_search,item_end,13,1 2 3 4 5 6 7 8 9 10,10,0.5927201868256132,0.5370324358267101,0.5648763113261617,1045,5,16,16,0.6133570917059722,0.5330504054403308,0.2779936381881954,-5.55965142683994,3.3715240955352783,12.128062057495118,519,10,5,100,16,0.1
