model,variant,pooling,layer,head,layer_type,examples,seeds,pool_sum,pool_coverage,pool_primary,pool_enrichment,pool_effective_number,positive_contrast,density_enrichment_gt_one,is_broad_candidate,candidate_rank
Qwen3-8B,v4.3,span_end,19,10,full_attention,180,20,0.0001812517642974,0.7274354595723521,0.0001226613367807,0.3126461212152109,4.242043329402621,False,False,False,
Qwen3-8B,v4.3,span_end,19,11,full_attention,180,20,0.0007452895243962,0.7123067575941117,0.0005258003135461,1.39758772747669,4.218079630886005,True,True,True,136.0
Qwen3-8B,v4.3,span_end,19,12,full_attention,180,20,0.001387553082572,0.7102178852716372,0.0009824171028052,2.5890356409133317,4.131254412924162,True,True,True,62.0
Qwen3-8B,v4.3,span_end,19,13,full_attention,180,20,0.0003201689985062,0.7335548176629477,0.0002139216412252,0.521178266683364,4.236867318865621,True,False,False,
Qwen3-8B,v4.3,span_end,19,14,full_attention,180,20,0.000322973065906,0.7614279572848707,0.0002413717526867,0.559281771985125,4.446024754711014,True,False,False,
Qwen3-8B,v4.3,span_end,19,15,full_attention,180,20,0.0009442855914433,0.7967548506215151,0.0007146774260322,1.64270080100732,4.664290112974689,True,True,True,93.0
Qwen3-8B,v4.3,span_end,19,16,full_attention,180,20,0.0003815955585903,0.7832483717696066,0.0002879288882198,0.6456953220278692,4.6070658584454165,True,False,False,
Qwen3-8B,v4.3,span_end,19,17,full_attention,180,20,0.0001192351182301,0.7334077406661292,8.138509201385263e-05,0.2056267216115561,4.258376988340909,True,False,False,
Qwen3-8B,v4.3,span_end,19,18,full_attention,180,20,6.302462683782852e-05,0.5428365995871175,2.745132833077812e-05,0.1139593547398993,2.997515394578367,True,False,False,
Qwen3-8B,v4.3,span_end,19,19,full_attention,180,20,3.1578209665086536e-05,0.7195926774373654,2.050181977825341e-05,0.0588259337559967,4.141355213001635,False,False,False,
Qwen3-8B,v4.3,span_end,19,20,full_attention,180,20,8.082124922010083e-05,0.3535010832979599,2.833372724414742e-05,0.1316285860995716,1.9208664482438715,True,False,False,
Qwen3-8B,v4.3,span_end,19,21,full_attention,180,20,7.252759403651498e-05,0.591973630897164,3.6808601082448914e-05,0.1208935076484226,3.3160528744151354,True,False,False,
Qwen3-8B,v4.3,span_end,19,22,full_attention,180,20,4.1964650154106645e-05,0.5132423622157493,1.7589079828598027e-05,0.0703721049602795,2.816375404046405,True,False,False,
Qwen3-8B,v4.3,span_end,19,23,full_attention,180,20,7.246202892726342e-05,0.6540873896847358,4.004747484650748e-05,0.1089219926340063,3.745194861584885,True,False,False,
Qwen3-8B,v4.3,span_end,19,24,full_attention,180,20,2.4984611405266656e-05,0.6584384188526531,1.696339707493254e-05,0.0481830479826164,3.821720407106561,True,False,False,
Qwen3-8B,v4.3,span_end,19,25,full_attention,180,20,0.0016403112146589,0.4720777439098219,0.0007427344908013,3.4250450620287203,2.608320807732941,True,True,True,90.0
Qwen3-8B,v4.3,span_end,19,26,full_attention,180,20,1.0175506273905436e-05,0.5582019790621818,5.330336216940765e-06,0.0198214274722135,3.2629416450869657,True,False,False,
Qwen3-8B,v4.3,span_end,19,27,full_attention,180,20,0.0004321700996822,0.7935304115539429,0.000335007911548,0.7597222153188955,4.696048973337821,True,False,False,
Qwen3-8B,v4.3,span_end,19,28,full_attention,180,20,0.0003248029285006,0.5912748759818917,0.0001938850265746,0.6677106469215982,3.298423469210841,True,False,False,
Qwen3-8B,v4.3,span_end,19,29,full_attention,180,20,3.707740041944716e-06,0.2530147505079195,9.255973755695376e-07,0.0082632458998862,1.218151116724448,True,False,False,
Qwen3-8B,v4.3,span_end,19,30,full_attention,180,20,0.0010447094837824,0.5383056157474014,0.0005497387801581,2.135023118191061,3.0118872183102545,True,True,True,127.0
Qwen3-8B,v4.3,span_end,19,31,full_attention,180,20,7.40832752651531e-05,0.5569543794178371,3.779739542203351e-05,0.1541347729872845,3.192665003303052,False,False,False,
Qwen3-8B,v4.3,span_end,20,0,full_attention,180,20,5.352894465128184e-05,0.7073481481522631,3.644980035148738e-05,0.0993166304691146,4.089319275526218,True,False,False,
Qwen3-8B,v4.3,span_end,20,1,full_attention,180,20,0.0001385655668046,0.6156897302418425,7.731123090225568e-05,0.2680788357369287,3.437818168007157,True,False,False,
Qwen3-8B,v4.3,span_end,20,2,full_attention,180,20,0.000118652317259,0.6630311145813603,7.065196780304098e-05,0.2273620448015882,3.760644478093142,True,False,False,
Qwen3-8B,v4.3,span_end,20,3,full_attention,180,20,0.0002147028843561,0.6589074226061331,0.0001291030405324,0.4176767624815789,3.787571242705284,False,False,False,
Qwen3-8B,v4.3,span_end,20,4,full_attention,180,20,0.0011752039194106,0.6519194697176839,0.0007772075244782,2.193310881992609,3.92028034421988,True,True,True,85.0
Qwen3-8B,v4.3,span_end,20,5,full_attention,180,20,0.0009257051679822,0.6911375782754265,0.0005922230921634,1.5180941011660742,3.929623911174044,True,True,True,120.0
Qwen3-8B,v4.3,span_end,20,6,full_attention,180,20,0.0001256760623719,0.6083804232663627,5.9807795970843983e-05,0.1924961850573912,3.33095665723091,True,False,False,
Qwen3-8B,v4.3,span_end,20,7,full_attention,180,20,0.0009924613767199,0.8122593442292634,0.0008043853182373,1.851333503301619,4.776858487864276,True,True,True,79.0
Qwen3-8B,v4.3,span_end,20,8,full_attention,180,20,8.814864688449436e-07,0.5147297636196543,4.714471824173496e-07,0.0016518845419821,2.829337981762492,False,False,False,
Qwen3-8B,v4.3,span_end,20,9,full_attention,180,20,0.0001618805858823,0.7983035500784019,0.0001225842615053,0.293574326897959,4.628366431340334,True,False,False,
Qwen3-8B,v4.3,span_end,20,10,full_attention,180,20,6.51958915922232e-05,0.5889939177698285,3.623285550693422e-05,0.1379629648904715,3.1047244233330504,False,False,False,
Qwen3-8B,v4.3,span_end,20,11,full_attention,180,20,4.082421461740907e-05,0.6753698089801436,2.5053705909213877e-05,0.0751898926547096,3.813168518848254,True,False,False,
Qwen3-8B,v4.3,span_end,20,12,full_attention,180,20,0.0020138680934905,0.786616108895019,0.0015484141143185,3.793492228531131,4.547145187587945,True,True,True,31.0
Qwen3-8B,v4.3,span_end,20,13,full_attention,180,20,0.001281737950113,0.5180189336363759,0.0006528880113876,2.798595878837808,2.824687593833364,True,True,True,105.0
Qwen3-8B,v4.3,span_end,20,14,full_attention,180,20,0.0005758437845441,0.6807898876411292,0.0003910388752482,1.1186590649823822,3.940888207188789,True,True,True,163.0
Qwen3-8B,v4.3,span_end,20,15,full_attention,180,20,0.0004292862282858,0.774894193444691,0.0003165366004441,0.7985034179128091,4.401126531810832,True,False,False,
Qwen3-8B,v4.3,span_end,20,16,full_attention,180,20,5.655884742736068e-05,0.6099774422292641,3.0242113491917395e-05,0.0976497544269904,3.4794259942086305,False,False,False,
Qwen3-8B,v4.3,span_end,20,17,full_attention,180,20,7.292164696586058e-05,0.6167415263919702,3.875067745097591e-05,0.1195237290746591,3.4951898427426347,True,False,False,
Qwen3-8B,v4.3,span_end,20,18,full_attention,180,20,0.0004969719383451,0.3092225246819933,0.0001484352943416,1.0874288667703202,1.5430482623781072,True,True,True,221.0
Qwen3-8B,v4.3,span_end,20,19,full_attention,180,20,0.0029314166969722,0.7546444609411704,0.0021650315308185,5.3346931871578,4.4116832490249,True,True,True,15.0
Qwen3-8B,v4.3,span_end,20,20,full_attention,180,20,0.0004907445775137,0.7811066032522078,0.0003525691718584,0.7617939856731921,4.524082792640741,True,False,False,
Qwen3-8B,v4.3,span_end,20,21,full_attention,180,20,4.806584782070299e-05,0.7466230933221366,3.136918619685809e-05,0.0720085671177849,4.2685846455255225,True,False,False,
Qwen3-8B,v4.3,span_end,20,22,full_attention,180,20,0.0001221315728293,0.7728106301034909,8.49277141998454e-05,0.1839335845518592,4.404547666392324,True,False,False,
Qwen3-8B,v4.3,span_end,20,23,full_attention,180,20,0.0006405121750301,0.7063454715186598,0.00039316177801,0.9333616450312155,4.004286988276311,True,False,False,
Qwen3-8B,v4.3,span_end,20,24,full_attention,180,20,2.7680397033691405e-05,0.2961303016596628,8.120615141532926e-06,0.0600915161326078,1.4791279123877672,True,False,False,
Qwen3-8B,v4.3,span_end,20,25,full_attention,180,20,0.0036342670520146,0.3271770720564234,0.0012255721888918,7.859525770817933,1.6371618849760723,True,True,True,43.0
Qwen3-8B,v4.3,span_end,20,26,full_attention,180,20,0.0029335442516538,0.2635158295952688,0.000795580581919,6.467484702671997,1.2484027406897915,True,True,True,81.0
Qwen3-8B,v4.3,span_end,20,27,full_attention,180,20,0.0025758968459234,0.2633647873211901,0.0006772345981028,5.645006294708609,1.249719748527507,True,True,True,100.0
Qwen3-8B,v4.3,span_end,20,28,full_attention,180,20,5.354914400312198e-05,0.8072724850945207,4.205379429778457e-05,0.0905841305913245,4.716765106733324,False,False,False,
Qwen3-8B,v4.3,span_end,20,29,full_attention,180,20,0.0002372433741887,0.6520570810156251,0.0001470170944636,0.4494907825097265,3.656154180575059,False,False,False,
Qwen3-8B,v4.3,span_end,20,30,full_attention,180,20,4.221962557898063e-05,0.5951283271008616,2.1875043610022284e-05,0.0812726387625783,3.332021317194385,False,False,False,
Qwen3-8B,v4.3,span_end,20,31,full_attention,180,20,5.610585212706752e-05,0.672706139720347,3.292530622476823e-05,0.1035975110931986,3.883259809281315,True,False,False,
Qwen3-8B,v4.3,span_end,21,0,full_attention,180,20,1.4305114746091478e-05,0.3172455039473266,3.0497729969749344e-06,0.0155667983345573,1.9185126164569568,True,False,False,
Qwen3-8B,v4.3,span_end,21,1,full_attention,180,20,1.0917252964442474e-05,0.4468474510746365,2.7164583745104718e-06,0.0126225179944096,2.5140809348356563,True,False,False,
Qwen3-8B,v4.3,span_end,21,2,full_attention,180,20,4.02182340621903e-05,0.5844672085215052,1.4332921922488504e-05,0.0476742087301311,3.2108848151447527,True,False,False,
Qwen3-8B,v4.3,span_end,21,3,full_attention,180,20,1.56137678358272e-05,0.3081697069364176,2.558711699752418e-06,0.0166513847622195,1.8821719223353124,True,False,False,
Qwen3-8B,v4.3,span_end,21,4,full_attention,180,20,0.0002171231640709,0.7302687040035534,0.0001563590159978,0.3741072141403379,4.301513838819959,False,False,False,
Qwen3-8B,v4.3,span_end,21,5,full_attention,180,20,0.0009939680496851,0.6939682058683627,0.000639059221228,1.820152709368503,3.887024944479727,True,True,True,110.0
Qwen3-8B,v4.3,span_end,21,6,full_attention,180,20,0.0004326019022199,0.6956364881057381,0.000292260423861,0.7806308202355606,4.0701720521930405,True,False,False,
Qwen3-8B,v4.3,span_end,21,7,full_attention,180,20,0.000473705265257,0.6718322317510811,0.0003028044334569,0.8687263165180539,3.935997896938349,True,False,False,
Qwen3-8B,v4.3,span_end,21,8,full_attention,180,20,0.0011393649710548,0.3621208570156414,0.000413816497376,2.503109780131007,1.8382823597364617,True,True,True,160.0
Qwen3-8B,v4.3,span_end,21,9,full_attention,180,20,0.0004061857859293,0.6081474271353985,0.0002343427008391,0.8427312169968094,3.3635614332189454,True,False,False,
Qwen3-8B,v4.3,span_end,21,10,full_attention,180,20,0.0003973364830016,0.2780511561205355,0.0001083169013299,0.904618227409048,1.3574360751640362,True,False,False,
Qwen3-8B,v4.3,span_end,21,11,full_attention,180,20,0.0031999915838241,0.5078184146310586,0.0016345266987504,6.870952839453044,2.743123099636804,True,True,True,27.0
Qwen3-8B,v4.3,span_end,21,12,full_attention,180,20,2.5989943080474518e-05,0.5389179532525461,8.342541831365662e-06,0.0333353734422974,2.963546410241902,True,False,False,
Qwen3-8B,v4.3,span_end,21,13,full_attention,180,20,7.566147380405002e-06,0.4126930419614364,2.947526013483353e-06,0.0136237661205927,2.371235417541515,False,False,False,
Qwen3-8B,v4.3,span_end,21,14,full_attention,180,20,8.574790424769925e-06,0.4052337007854371,1.90634274445718e-06,0.009829090506525,2.1943110159980144,True,False,False,
Qwen3-8B,v4.3,span_end,21,15,full_attention,180,20,3.48455376095242e-06,0.375880430103193,9.35137829017544e-07,0.004685400844975,2.023010132877175,False,False,False,
Qwen3-8B,v4.3,span_end,21,16,full_attention,180,20,0.0061399254533979,0.4711978038574081,0.0028655022243895,13.03435963853332,2.324644767515413,True,True,True,10.0
Qwen3-8B,v4.3,span_end,21,17,full_attention,180,20,0.0008026974068747,0.6315793955433411,0.0005111697622314,1.6073888641910858,3.486089545841637,True,True,True,139.0
Qwen3-8B,v4.3,span_end,21,18,full_attention,180,20,0.0003167205386691,0.5103014995129347,0.0001569723189248,0.6602139606911146,2.6308309878023173,False,False,False,
Qwen3-8B,v4.3,span_end,21,19,full_attention,180,20,0.0006497303644815,0.4416358217194714,0.0003008838603592,1.3585994464365518,2.213437636528864,True,True,True,185.0
Qwen3-8B,v4.3,span_end,21,20,full_attention,180,20,0.003955860932668,0.7355425991305881,0.0028872696655221,7.679234436304753,4.399523086848372,True,True,True,9.0
Qwen3-8B,v4.3,span_end,21,21,full_attention,180,20,0.003141908513175,0.629836181680931,0.0019213831627629,6.030731200137205,3.7290405581673034,True,True,True,22.0
Qwen3-8B,v4.3,span_end,21,22,full_attention,180,20,0.0001671701669692,0.5188920871928913,8.184643660364902e-05,0.3300996353977516,2.9900797692027243,True,False,False,
Qwen3-8B,v4.3,span_end,21,23,full_attention,180,20,0.0004165960682762,0.7459347346935173,0.0003080612630212,0.7514679154499658,4.4049347684758455,True,False,False,
Qwen3-8B,v4.3,span_end,21,24,full_attention,180,20,0.002918082806799,0.2708965431015692,0.0007776329327114,6.543950570795771,1.2945341768347522,True,True,True,84.0
Qwen3-8B,v4.3,span_end,21,25,full_attention,180,20,0.0004099220037459,0.3455563090844157,0.000141495416942,0.8599234597479163,1.6851604512293663,False,False,False,
Qwen3-8B,v4.3,span_end,21,26,full_attention,180,20,0.0005855464273028,0.2423747914975304,0.0001411495046887,1.275462778148754,1.144876238072972,True,True,True,225.0
Qwen3-8B,v4.3,span_end,21,27,full_attention,180,20,0.001385932167371,0.387804828442603,0.0005373633080052,3.042768757031237,1.9882575685252764,True,True,True,131.0
Qwen3-8B,v4.3,span_end,21,28,full_attention,180,20,0.0009280674987368,0.6378328442356863,0.0005697538618565,1.792324776556269,3.491065204752648,True,True,True,125.0
Qwen3-8B,v4.3,span_end,21,29,full_attention,180,20,0.0010836319790945,0.6829024782965004,0.0007048509777864,2.055213361781343,3.816489120959457,True,True,True,95.0
Qwen3-8B,v4.3,span_end,21,30,full_attention,180,20,0.0001222011115815,0.532610737732719,6.361459135596545e-05,0.2520995980656912,2.7606117250368696,True,False,False,
Qwen3-8B,v4.3,span_end,21,31,full_attention,180,20,0.0034608741601307,0.334166541857626,0.0011442135010536,7.777546093894015,1.7153350913300076,True,True,True,50.0
Qwen3-8B,v4.3,span_end,22,0,full_attention,180,20,0.0067352245251337,0.5028337597428829,0.0034404516698406,14.674337982140456,2.6547817095497823,True,True,True,7.0
Qwen3-8B,v4.3,span_end,22,1,full_attention,180,20,0.0003817439079284,0.5274991457557999,0.0001914623735769,0.8104034726792301,2.931492306312508,True,False,False,
Qwen3-8B,v4.3,span_end,22,2,full_attention,180,20,0.0021070881022346,0.393097792239823,0.0008471383407153,4.875375145901427,2.042691881022919,True,True,True,74.0
Qwen3-8B,v4.3,span_end,22,3,full_attention,180,20,0.0001237700382868,0.7175835044011791,8.140592193657401e-05,0.2117283312290335,4.132511392626726,True,False,False,
Qwen3-8B,v4.3,span_end,22,4,full_attention,180,20,1.5921062893337123e-05,0.2608594230921833,5.633732847783525e-06,0.0394748950089577,1.2199956841755455,False,False,False,
Qwen3-8B,v4.3,span_end,22,5,full_attention,180,20,0.0001654634873072,0.2843015162712474,5.5696065127532135e-05,0.3747821961025115,1.3489167886917457,True,False,False,
Qwen3-8B,v4.3,span_end,22,6,full_attention,180,20,0.0003116803036795,0.4245694780216374,0.0001242213187918,0.6900708079033151,2.3722884000416338,True,False,False,
Qwen3-8B,v4.3,span_end,22,7,full_attention,180,20,0.0002335283491346,0.2328633269391254,5.8307091110812894e-05,0.5404112051671025,1.0843975221239517,True,False,False,
Qwen3-8B,v4.3,span_end,22,8,full_attention,180,20,0.000873910387357,0.6212526018528313,0.0005022409298536,1.561937211349795,3.5116963018630725,True,True,True,141.0
Qwen3-8B,v4.3,span_end,22,9,full_attention,180,20,0.0001845174365573,0.5990579865506346,8.786005706351547e-05,0.3865932343637082,3.3690561887883947,True,False,False,
Qwen3-8B,v4.3,span_end,22,10,full_attention,180,20,6.926125950282216e-05,0.491165773733839,2.9517666275213463e-05,0.1344188741880383,2.653054390918328,True,False,False,
Qwen3-8B,v4.3,span_end,22,11,full_attention,180,20,7.452103826733143e-05,0.3865031093829852,2.439784954952442e-05,0.1583800817889257,2.0571346070576597,True,False,False,
Qwen3-8B,v4.3,span_end,22,12,full_attention,180,20,0.000203588604927,0.5188971990184488,8.136729399683959e-05,0.3837801941314551,2.8024594592679577,True,False,False,
Qwen3-8B,v4.3,span_end,22,13,full_attention,180,20,0.0017885516087213,0.4584458100911259,0.0008176284151453,3.813515978659904,2.4461920598556315,True,True,True,76.0
Qwen3-8B,v4.3,span_end,22,14,full_attention,180,20,0.0005274732907612,0.284539280165334,0.0001570191787456,1.2337872524769269,1.3953805157855894,True,True,True,220.0
Qwen3-8B,v4.3,span_end,22,15,full_attention,180,20,0.0009144349230659,0.5361998183924844,0.0004928791095143,1.9447520077056983,2.838588993687326,True,True,True,143.0
Qwen3-8B,v4.3,span_end,22,16,full_attention,180,20,0.0010563297404182,0.8498602018082562,0.0008736415192815,1.777847973130226,5.010624410799498,True,True,True,72.0
Qwen3-8B,v4.3,span_end,22,17,full_attention,180,20,6.000863181219212e-05,0.6813315542941815,3.490995762435222e-05,0.0961902238209195,3.854629978834786,False,False,False,
Qwen3-8B,v4.3,span_end,22,18,full_attention,180,20,0.0001127474837832,0.6167418885298476,6.408804165529546e-05,0.2143246473897159,3.510817736976408,True,False,False,
Qwen3-8B,v4.3,span_end,22,19,full_attention,180,20,0.0001196785105599,0.7608345428351738,8.806166818655354e-05,0.2242784952439439,4.470656020884934,True,False,False,
Qwen3-8B,v4.3,span_end,22,20,full_attention,180,20,0.001661620206303,0.6735489358324526,0.0011059878778765,3.1932694092729537,3.920084093498088,True,True,True,54.0
Qwen3-8B,v4.3,span_end,22,21,full_attention,180,20,0.0005351550049251,0.5560907024825293,0.000291399636159,1.02366044525941,3.255445285103914,True,True,True,187.0
Qwen3-8B,v4.3,span_end,22,22,full_attention,180,20,0.0016563756598366,0.3482716135840512,0.0005437507114006,3.4939996211907305,1.8400473124614896,True,True,True,130.0
Qwen3-8B,v4.3,span_end,22,23,full_attention,180,20,1.022550794813368e-05,0.260091834046474,2.640016018252686e-06,0.0232858964863386,1.248184956204057,False,False,False,
Qwen3-8B,v4.3,span_end,22,24,full_attention,180,20,2.5635295444061496e-05,0.5837305368201207,1.0866731925154498e-05,0.0325303176663789,3.120276556913835,True,False,False,
Qwen3-8B,v4.3,span_end,22,25,full_attention,180,20,6.6661172442959e-06,0.5306524224993359,2.2129934570921747e-06,0.009497594595833,2.881317225494511,True,False,False,
Qwen3-8B,v4.3,span_end,22,26,full_attention,180,20,0.0001136150625016,0.5686819936143068,5.1120630629721646e-05,0.1636561341667112,3.145368428758041,True,False,False,
Qwen3-8B,v4.3,span_end,22,27,full_attention,180,20,1.4066696166992188e-06,0.4005438096982777,4.370914889609094e-07,0.0018965128663216,2.2840775091201166,True,False,False,
Qwen3-8B,v4.3,span_end,22,28,full_attention,180,20,5.056427584753635e-05,0.3890734587751353,1.945566298170785e-05,0.1064070092031556,2.0727328328614254,True,False,False,
Qwen3-8B,v4.3,span_end,22,29,full_attention,180,20,5.551046795314369e-05,0.33067048807522,1.8177584183056014e-05,0.1239420610309427,1.7626292179369412,True,False,False,
Qwen3-8B,v4.3,span_end,22,30,full_attention,180,20,4.789564344618056e-06,0.3171528564899499,1.4811468623094686e-06,0.0108017713177626,1.6595164582326207,False,False,False,
Qwen3-8B,v4.3,span_end,22,31,full_attention,180,20,0.0001287834511862,0.504450723468745,6.36960210319128e-05,0.253750456561586,2.827718251788001,True,False,False,
Qwen3-8B,v4.3,span_end,23,0,full_attention,180,20,5.737609333462185e-06,0.4755712287008146,2.0395134585497765e-06,0.0124776275739254,2.640505724238204,False,False,False,
Qwen3-8B,v4.3,span_end,23,1,full_attention,180,20,3.832181294759012e-05,0.5463614602345359,1.8608855654410717e-05,0.0697207471399621,3.068012028912676,True,False,False,
Qwen3-8B,v4.3,span_end,23,2,full_attention,180,20,2.3323297500610352e-05,0.517477493941922,1.0309625267827568e-05,0.0452603564132609,2.8532201126850003,True,False,False,
Qwen3-8B,v4.3,span_end,23,3,full_attention,180,20,6.700224346584744e-06,0.4262001998020511,2.446667581205374e-06,0.0145793265479259,2.3353573638111835,True,False,False,
Qwen3-8B,v4.3,span_end,23,4,full_attention,180,20,0.0004651476939518,0.2870950106806113,0.0001446591680983,1.1997083861044788,1.4129339037258,True,True,True,224.0
Qwen3-8B,v4.3,span_end,23,5,full_attention,180,20,0.0009664823611576,0.2578364924554437,0.0002616735103175,2.370603724296693,1.2606328093568229,True,True,True,190.0
Qwen3-8B,v4.3,span_end,23,6,full_attention,180,20,0.0005584365791744,0.5909460345077544,0.0002136991192238,1.190691207248162,3.33798779809349,True,True,True,208.0
Qwen3-8B,v4.3,span_end,23,7,full_attention,180,20,0.0005225423309537,0.6108681836457585,0.0002951906782668,1.1353183386297556,3.463202958777307,True,True,True,186.0
Qwen3-8B,v4.3,span_end,23,8,full_attention,180,20,0.0004939738247129,0.4315217293013797,0.0002008825732547,1.0770365689311303,2.373470483387924,True,True,True,210.0
Qwen3-8B,v4.3,span_end,23,9,full_attention,180,20,0.0006577730178832,0.4903644889554275,0.0003218374606901,1.4192345331383562,2.785435643397037,True,True,True,179.0
Qwen3-8B,v4.3,span_end,23,10,full_attention,180,20,0.0017376363277434,0.4008041852433984,0.0006675123788122,3.760499008843056,2.0969744733017226,True,True,True,101.0
Qwen3-8B,v4.3,span_end,23,11,full_attention,180,20,8.563366201187637e-05,0.393153039265197,3.110925333640886e-05,0.1719390689913944,2.05606978588844,True,False,False,
Qwen3-8B,v4.3,span_end,23,12,full_attention,180,20,2.6886661847429892e-05,0.2903673990864082,9.650163674132128e-06,0.0699878955711887,1.3837903168208183,False,False,False,
Qwen3-8B,v4.3,span_end,23,13,full_attention,180,20,3.870030244191321e-05,0.2935825060053619,1.2780014753264258e-05,0.0957342604155406,1.393372912112448,False,False,False,
Qwen3-8B,v4.3,span_end,23,14,full_attention,180,20,0.0021013531419965,0.2610057616646229,0.0006252242699779,5.13529716264519,1.2289741062815946,True,True,True,112.0
Qwen3-8B,v4.3,span_end,23,15,full_attention,180,20,1.811318927341037e-07,0.2314728846841965,4.345353303852223e-08,0.0003673974086982,1.0861151770468636,False,False,False,
Qwen3-8B,v4.3,span_end,23,16,full_attention,180,20,5.926556057399186e-05,0.5488708924717,2.6416503290438275e-05,0.0836348169650017,3.0048102901556213,True,False,False,
Qwen3-8B,v4.3,span_end,23,17,full_attention,180,20,1.5937950876022994e-05,0.5352069123743637,6.662922831120691e-06,0.0229983507698559,2.9531052150181805,True,False,False,
Qwen3-8B,v4.3,span_end,23,18,full_attention,180,20,0.0001977400647269,0.4825058700797635,6.168913304798592e-05,0.2854398683706067,2.6155142282470645,True,False,False,
Qwen3-8B,v4.3,span_end,23,19,full_attention,180,20,8.897980054218649e-05,0.5067757496819486,3.032977680687841e-05,0.1337273760821537,2.7728165867280543,True,False,False,
Qwen3-8B,v4.3,span_end,23,20,full_attention,180,20,4.833075735303879e-05,0.6481239001760628,2.9889864268965197e-05,0.0918395169397091,3.7656763159679034,True,False,False,
Qwen3-8B,v4.3,span_end,23,21,full_attention,180,20,0.0002459595600763,0.7071313305917926,0.0001699377202143,0.4482160320286429,4.083785252876401,True,False,False,
Qwen3-8B,v4.3,span_end,23,22,full_attention,180,20,1.0754333602057565e-05,0.6447400107787545,6.547886134750712e-06,0.0204990096410405,3.676361820419173,False,False,False,
Qwen3-8B,v4.3,span_end,23,23,full_attention,180,20,0.0001702904701232,0.7480970569652952,0.0001232955300265,0.3347762959394312,4.261581260857447,True,False,False,
Qwen3-8B,v4.3,span_end,23,24,full_attention,180,20,0.0005619671609666,0.7107968262793376,0.0003802262263107,1.087825864113837,4.092673441689498,True,True,True,165.0
Qwen3-8B,v4.3,span_end,23,25,full_attention,180,20,7.864005035822613e-05,0.622013807362046,4.354208839383548e-05,0.1459957928962247,3.5153936915043524,False,False,False,
Qwen3-8B,v4.3,span_end,23,26,full_attention,180,20,0.0004445777999029,0.7650342873085327,0.0003203336500478,0.7490659861067495,4.459578298422847,True,False,False,
Qwen3-8B,v4.3,span_end,23,27,full_attention,180,20,2.9747022522817563e-05,0.5567380459992318,1.260604626754768e-05,0.0414932117686075,3.02875798972408,True,False,False,
Qwen3-8B,v4.3,span_end,23,28,full_attention,180,20,0.0003810081217023,0.4972717776775951,0.0001875474785719,0.940155469871445,2.5731340843636152,True,False,False,
Qwen3-8B,v4.3,span_end,23,29,full_attention,180,20,0.0027234968211915,0.5471185572590179,0.0016090575580015,7.178503711966146,2.998576465668223,True,True,True,29.0
Qwen3-8B,v4.3,span_end,23,30,full_attention,180,20,0.0001774529616037,0.3525237099714287,6.177604947505057e-05,0.4234164147684175,1.7032740404613116,True,False,False,
Qwen3-8B,v4.3,span_end,23,31,full_attention,180,20,0.0003661976920233,0.3232110881624843,0.0001525843556723,0.9441586735095068,1.572263049846721,True,False,False,
Qwen3-8B,v4.3,span_end,24,0,full_attention,180,20,3.2508373260495017e-05,0.5277075123656266,1.3432579384335306e-05,0.0592523283230041,2.8534348624883275,True,False,False,
Qwen3-8B,v4.3,span_end,24,1,full_attention,180,20,0.0002895865175458,0.7057514606732164,0.0001866605119003,0.5479172669066912,4.086429348818631,True,False,False,
Qwen3-8B,v4.3,span_end,24,2,full_attention,180,20,0.0002782990535099,0.6032335428985591,0.0001501368186167,0.5971704855086121,3.329249910854908,True,False,False,
Qwen3-8B,v4.3,span_end,24,3,full_attention,180,20,8.040335443284777e-06,0.7156332804063115,5.250483525080861e-06,0.0136404554936626,4.096264621652243,True,False,False,
Qwen3-8B,v4.3,span_end,24,4,full_attention,180,20,0.0001098599698808,0.4072082301938662,4.082516339861552e-05,0.227397377536023,2.2138191162625205,True,False,False,
Qwen3-8B,v4.3,span_end,24,5,full_attention,180,20,0.003910407423973,0.2918517677014625,0.0010072490355926,8.287693963836176,1.4252214806914236,True,True,True,60.0
Qwen3-8B,v4.3,span_end,24,6,full_attention,180,20,7.548895147110803e-05,0.4849096831464493,3.372614744420065e-05,0.1691766726083425,2.558557328868172,True,False,False,
Qwen3-8B,v4.3,span_end,24,7,full_attention,180,20,0.0001350184281666,0.3572218494392532,4.944212850498786e-05,0.3126772302014918,1.8053480354760485,True,False,False,
Qwen3-8B,v4.3,span_end,24,8,full_attention,180,20,0.0004115753703646,0.5131831559740073,0.0002069466056024,0.8026492257507594,2.6772079615034103,False,False,False,
Qwen3-8B,v4.3,span_end,24,9,full_attention,180,20,0.0001066360208723,0.5563346947038514,6.194397980845045e-05,0.2264733969639269,3.037557221926444,True,False,False,
Qwen3-8B,v4.3,span_end,24,10,full_attention,180,20,4.627472824520208e-05,0.5224487418249978,2.340263043425541e-05,0.0878968521388515,2.964808430064122,True,False,False,
Qwen3-8B,v4.3,span_end,24,11,full_attention,180,20,0.0004706564876767,0.5814500515423866,0.0002689894870571,0.9131064830831324,3.157281903779742,True,False,False,
Qwen3-8B,v4.3,span_end,24,12,full_attention,180,20,0.0017436848746405,0.3484643239468891,0.0006104391567894,3.81519884071146,1.7239619856067836,True,True,True,116.0
